timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
21726068000,21725988000,1310988,0.0010146495,6.968327e-05,-0.00022511034,0.34906584,1.3783935e-07,1.3784027e-07,3.5922287e-07,1310988,-0.018321475,-0.0048063034,-0.029551825,0.4,0.0013628304,0.0013696776,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21726692000,21726612000,1310988,0.000987228,7.9150974e-05,-0.0002246078,0.34906584,1.3783374e-07,1.3783634e-07,3.591059e-07,1310988,-0.018325083,-0.0048011085,-0.03178582,0.4,0.0013628727,0.00136972,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21727316000,21727236000,1310988,0.0009675163,8.685924e-05,-0.0002220641,0.34906584,1.378326e-07,1.3783601e-07,3.5899245e-07,1310988,-0.01832911,-0.0047996384,-0.032978218,0.4,0.0013629168,0.0013697632,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21727524000,21727444000,1310988,0.0009619915,8.695579e-05,-0.00022737432,0.34906584,1.3783061e-07,1.3783442e-07,3.5895647e-07,1310988,-0.018329738,-0.004798483,-0.034101155,0.4,0.0013629313,0.0013697777,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21727732000,21727652000,1310988,0.0009552953,8.3538056e-05,-0.00022490458,0.34906584,1.378333e-07,1.3783786e-07,3.5892e-07,1310988,-0.018330542,-0.0048013073,-0.03307647,0.4,0.0013629457,0.0013697922,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21727940000,21727860000,1310988,0.00094963366,9.2174705e-05,-0.00022413206,0.34906584,1.3783179e-07,1.3783595e-07,3.5888195e-07,1310988,-0.018331844,-0.0047991555,-0.034214742,0.4,0.0013629593,0.0013698067,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21728940000,21728860000,1310988,0.00091992685,9.25399e-05,-0.000228273,0.34906584,1.3917601e-07,1.3918202e-07,3.589442e-07,1310988,-0.018334808,-0.004800797,-0.034727693,0.4,0.0013630294,0.0013698761,0.0007812462,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21729188000,21729108000,1310988,0.00090724806,9.215555e-05,-0.00022721812,0.34906584,1.3783908e-07,1.378457e-07,3.592276e-07,1310988,-0.01833553,-0.0048054736,-0.03207056,0.4,0.001363046,0.0013698926,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21730020000,21729940000,1310988,0.00088380254,7.884199e-05,-0.000229641,0.34906584,1.3782807e-07,1.3783631e-07,3.5908266e-07,1310988,-0.018332794,-0.004800371,-0.035848584,0.4,0.0013631004,0.0013699471,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21730436000,21730356000,1310988,0.00088860583,7.917429e-05,-0.00022915543,0.34906584,1.3783445e-07,1.3784096e-07,3.590069e-07,1310988,-0.018334158,-0.0048016827,-0.033900164,0.4,0.0013631284,0.0013699747,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21730644000,21730564000,1310988,0.0008884556,8.572341e-05,-0.00022861188,0.34906584,1.3783212e-07,1.3783774e-07,3.5897096e-07,1310988,-0.018333547,-0.0048015215,-0.035286646,0.4,0.0013631426,0.0013699891,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21731268000,21731188000,1310988,0.0008923314,7.0528054e-05,-0.00022988304,0.34906584,1.3783516e-07,1.3784027e-07,3.5886757e-07,1310988,-0.018333385,-0.004800657,-0.034112167,0.4,0.0013631851,0.001370033,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21731892000,21731812000,1310988,0.0008930879,6.153164e-05,-0.00022649282,0.34906584,1.3783095e-07,1.3783566e-07,3.5876195e-07,1310988,-0.018333351,-0.0048001683,-0.03555614,0.4,0.0013632278,0.0013700759,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21732100000,21732020000,1310988,0.0008931783,7.237704e-05,-0.00022407838,0.34906584,1.3783621e-07,1.3783998e-07,3.5872537e-07,1310988,-0.018334897,-0.004801745,-0.033734523,0.4,0.0013632408,0.0013700898,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21732308000,21732228000,1310988,0.0009016919,7.323111e-05,-0.00022341612,0.34906584,1.3784256e-07,1.3784525e-07,3.586914e-07,1310988,-0.018338282,-0.004801809,-0.030723276,0.4,0.0013632537,0.0013701019,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21732516000,21732436000,1310988,0.000896338,8.402665e-05,-0.00022348214,0.34906584,1.3785153e-07,1.3785386e-07,3.5865452e-07,1310988,-0.018339366,-0.0048058014,-0.026294542,0.4,0.0013632644,0.0013701132,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21732724000,21732644000,1310988,0.00089235493,9.6355245e-05,-0.00022360859,0.34906584,1.3785524e-07,1.378569e-07,3.5861768e-07,1310988,-0.018339105,-0.0048069404,-0.023737224,0.4,0.0013632776,0.0013701272,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21732932000,21732852000,1310988,0.00089421635,0.000102985636,-0.00022265138,0.34906584,1.3785818e-07,1.3785905e-07,3.585866e-07,1310988,-0.018340234,-0.004807545,-0.021013364,0.4,0.0013632918,0.0013701415,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,1,1,0,1,0
21733932000,21733852000,1310988,0.0008950731,0.00010316767,-0.00023156725,0.34906584,1.4566264e-07,1.4566325e-07,3.5867754e-07,1310988,-0.01834061,-0.00480752,-0.020823415,0.4,0.001363363,0.0013702124,0.00078124163,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,0,1,0,1,0
21734828000,21734748000,1310988,0.00089467084,0.00010682026,-0.00023046452,0.34906584,1.5110035e-07,1.511007e-07,3.590531e-07,1310988,-0.018279485,-0.004804997,-0.022116903,0.4,0.0013628165,0.0013696601,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,2.3022552e-05,6.652221e-05,8.220243e-05,1,0,1,0,1,0
21735604000,21735524000,1310988,0.0008907928,0.00011386731,-0.00023233244,0.34906584,1.543027e-07,1.543032e-07,3.595943e-07,1310988,-0.018213524,-0.0047477777,-0.020765483,0.4,0.0013620963,0.0013689334,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21736020000,21735940000,1310988,0.00088831136,0.00011882918,-0.0002321651,0.34906584,1.5552669e-07,1.5552733e-07,3.6292178e-07,1310988,-0.018417725,-0.0048529273,-0.018962296,0.4,0.0013590916,0.0013658996,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21736644000,21736564000,1310988,0.00088163005,0.00012122213,-0.00023147416,0.34906584,1.5804257e-07,1.5804265e-07,3.6790965e-07,1310988,-0.01857051,-0.0056131147,-0.017874857,0.4,0.0013300445,0.0013365689,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
21737212000,21737132000,1310988,0.0008805258,0.00012205306,-0.00023088756,0.34906584,1.6126225e-07,1.6126094e-07,3.724444e-07,1310988,-0.018562132,-0.005885314,-0.016824938,0.4,0.0012809276,0.0012869975,0.00078123936,197644,0.012257942,-0.005905553,-0.0017324948,0.5,0.0025000002,0.0025000002,0.0025000002,1,0,1,0,1,0
