timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
1743177492701379,1743177492701379,197388,0.017502837,0.19151478,0.45202613,-0.80853045,0
1743177493701379,1743177493701379,197388,0.15224266,0.13685592,0.43708003,0.45372075,0
1743177494701379,1743177494701379,197388,0.04603917,0.16787359,0.45547152,0.44574293,0
1743177495701379,1743177495701379,197388,0.07863949,0.18305774,0.44442123,0.09497134,0
1743177496701379,1743177496701379,197388,0.078802034,0.16607505,0.4526745,0.933285,0
1743177497701379,1743177497701379,197388,0.09211107,0.17608924,0.45263073,-0.62869567,0
1743177498701379,1743177498701379,197388,0.027288895,0.1733771,0.46438038,0.29588783,0
1743177499701379,1743177499701379,197388,0.024415478,0.17985211,0.45776176,-0.22329645,0
1743177500701379,1743177500701379,197388,0.016595103,0.16715564,0.4597313,0.8489264,0
1743177501701379,1743177501701379,197388,-0.01035638,0.17079793,0.4558718,-0.0012850098,0
1743177502701379,1743177502701379,197388,-0.0035006672,0.15868519,0.46801925,-0.9015164,0
1743177503701379,1743177503701379,197388,0.018241923,0.15954088,0.4758919,-0.5278312,0
1743177504701379,1743177504701379,197388,0.0019383942,0.11782172,0.474575,-0.028034242,0
1743177505701379,1743177505701379,197388,-0.15231009,0.10782939,0.45055845,0.7930081,0
1743177506701379,1743177506701379,197388,-0.11017879,0.12016265,0.45543766,-0.55589145,0
1743177507701379,1743177507701379,197388,-0.13356984,0.1042965,0.45816064,-0.57904774,0
1743177508701379,1743177508701379,197388,-0.15217666,0.1051879,0.454228,0.4680479,0
1743177509701379,1743177509701379,197388,-0.11260131,0.17738938,0.44341233,0.8479506,0
1743177510701379,1743177510701379,197388,0.12949166,0.1275688,0.45907122,0.5114951,0
1743177511701379,1743177511701379,197388,-0.11942386,0.16358201,0.44831833,0.63392687,0
1743177512701379,1743177512701379,197388,0.026263649,0.1928333,0.45008987,0.5097255,0
1743177513701379,1743177513701379,197388,-0.0048681987,0.11576013,0.47821882,-0.4526473,0
1743177514701379,1743177514701379,197388,-0.1743412,0.1229189,0.4495757,-0.6886719,0
1743177515701379,1743177515701379,197388,-0.1551295,0.1155977,0.45076016,-0.33585164,0
1743177516701379,1743177516701379,197388,-0.12993982,0.19269143,0.43165734,0.98322123,0
1743177517701379,1743177517701379,197388,0.20478635,0.119662225,0.4177555,-0.16632122,0
1743177518701379,1743177518701379,197388,0.08786398,0.20428187,0.4477955,-0.9565098,0
1743177519701379,1743177519701379,197388,0.07113805,0.18224645,0.45890135,-0.53402764,0
1743177520701379,1743177520701379,197388,0.13136235,0.21030508,0.42352822,-0.46923998,0
1743177521701379,1743177521701379,197388,0.17973204,0.23027503,0.4001987,-0.32971928,0
1743177522701379,1743177522701379,197388,0.10702407,0.19421583,0.4448227,0.36159605,0
1743177523701379,1743177523701379,197388,0.014787312,0.16976659,0.45777947,-0.726895,0
1743177524701379,1743177524701379,197388,0.011279729,0.17029476,0.45947534,0.7081125,0
1743177525701379,1743177525701379,197388,0.006482075,0.17457828,0.45094734,0.8175845,0
1743177526701379,1743177526701379,197388,0.0084768245,0.17966212,0.4601077,-0.26114967,0
1743177527701379,1743177527701379,197388,-0.00149244,0.13986748,0.47060782,-0.73438597,0
1743177528701379,1743177528701379,197388,-0.11567146,0.13783565,0.46604252,0.20747466,0
1743177529701379,1743177529701379,197388,-0.14390838,0.117987014,0.4498621,0.53681713,0
1743177530701379,1743177530701379,197388,-0.087285794,0.16402099,0.44756326,0.022224715,0
1743177531701379,1743177531701379,197388,0.08053529,0.1635515,0.45858386,0.6544661,0
1743177532701379,1743177532701379,197388,-0.07554001,0.17228322,0.45851102,0.85728836,0
1743177533701379,1743177533701379,197388,-0.021771157,0.12059494,0.47623926,-0.8134082,0
1743177534701379,1743177534701379,197388,-0.16944522,0.11508877,0.43895385,-0.499721,0
1743177535701379,1743177535701379,197388,0.0730529,0.1754424,0.46006665,-0.9414155,0
1743177536701379,1743177536701379,197388,-0.08937271,0.17261338,0.44854054,-0.04968352,0
1743177537701379,1743177537701379,197388,-0.0381323,0.114513315,0.48070666,-0.20699626,0
1743177538701379,1743177538701379,197388,-0.14396438,0.1377147,0.448203,-0.23057184,0
1743177539701379,1743177539701379,197388,-0.17220633,0.1211434,0.4264384,-0.9768536,0
1743177540701379,1743177540701379,197388,-0.14334837,0.13853617,0.44943035,-0.7531502,0
1743177541701379,1743177541701379,197388,0.16697973,0.13478763,0.43289548,0.021495624,0
1743177542701379,1743177542701379,197388,-0.033821553,0.18326493,0.44800895,-0.4911831,0
1743177543701379,1743177543701379,197388,-0.09483758,0.1972984,0.4409119,0.044915464,0
1743177544701379,1743177544701379,197388,-0.0073012835,0.20921952,0.44683152,0.80488014,0
1743177545701379,1743177545701379,197388,-0.062327884,0.21104738,0.43981346,-0.13943109,0
1743177546701379,1743177546701379,197388,0.07151288,0.28880015,0.38508445,0.24913621,0
1743177547701379,1743177547701379,197388,0.06645811,0.30858397,0.376924,0.18077806,0
1743177548701379,1743177548701379,197388,0.20082052,0.28108993,0.3574121,0.7381951,0
1743177549701379,1743177549701379,197388,0.19844337,0.2849421,0.37350667,-0.41320193,0
1743177550701379,1743177550701379,197388,0.14860986,0.2796189,0.37046316,-0.26832598,0
1743177551701379,1743177551701379,197388,0.13780348,0.27289143,0.3818989,0.7700092,0
1743177552701379,1743177552701379,197388,0.1517744,0.26457658,0.39048037,-0.41543317,0
1743177553701379,1743177553701379,197388,0.13572675,0.27058747,0.38650033,0.5724452,0
1743177554701379,1743177554701379,197388,0.14504164,0.25784543,0.39401072,0.6635089,0
1743177555701379,1743177555701379,197388,0.16663253,0.2624008,0.38682482,0.112921506,0
1743177556701379,1743177556701379,197388,0.3946397,0.031614743,0.29376945,-0.029353019,0
1743177557701379,1743177557701379,197388,0.3547791,0.19634871,0.27326536,-0.26480308,0
1743177558701379,1743177558701379,197388,0.36135256,0.13155499,0.29641157,-0.23296823,0
1743177559701379,1743177559701379,197388,0.35279188,0.1522634,0.2914754,0.66502124,0
1743177560701379,1743177560701379,197388,0.36762056,0.14989533,0.2987071,0.17380485,0
1743177561701379,1743177561701379,197388,0.3667722,0.14408831,0.30416602,0.13366176,0
1743177562701379,1743177562701379,197388,0.36538273,0.14210299,0.28774357,-0.8432248,0
1743177563701379,1743177563701379,197388,0.37330803,0.14946084,0.28308368,-0.5046634,0
1743177564701379,1743177564701379,197388,0.38042408,0.14290687,0.2848224,0.6536061,0
1743177565701379,1743177565701379,197388,0.37008333,0.14651622,0.2841864,-0.9297106,0
1743177566701379,1743177566701379,197388,0.37105653,0.14702365,0.28594247,-0.80485964,0
1743177567701379,1743177567701379,197388,0.35096118,0.13998984,0.31149364,-0.4074756,0
1743177568701379,1743177568701379,197388,0.33901873,0.14406866,0.32036495,0.8038128,0
1743177569701379,1743177569701379,197388,0.33714345,0.13150479,0.34126237,0.4806452,0
1743177570701379,1743177570701379,197388,0.3262929,0.1331723,0.34645933,-0.5532147,0
1743177571701379,1743177571701379,197388,0.32346624,0.123630464,0.3550459,0.7385125,0
1743177572701379,1743177572701379,197388,0.33159995,0.13836364,0.32486394,-0.62548983,0
1743177573701379,1743177573701379,197388,0.33732334,0.12895519,0.34672573,-0.8131419,0
1743177574701379,1743177574701379,197388,0.33106664,0.12818123,0.34827533,-0.24253725,0
1743177575701379,1743177575701379,197388,0.329723,0.13030131,0.3401027,0.7963111,0
1743177576701379,1743177576701379,197388,0.31915757,0.11657828,0.3458469,-0.5712632,0
1743177577701379,1743177577701379,197388,0.33476147,0.12509526,0.33978847,0.12102371,0
1743177578701379,1743177578701379,197388,0.32105702,0.122561514,0.33928928,0.3472121,0
1743177579701379,1743177579701379,197388,0.32919946,0.12779017,0.35024515,0.08923038,0
1743177580701379,1743177580701379,197388,0.331353,0.12625043,0.33755192,0.5134763,0
1743177581701379,1743177581701379,197388,0.33289874,0.11963983,0.3408659,0.513065,0
1743177582701379,1743177582701379,197388,0.3374632,0.12819555,0.3410033,0.89233357,0
1743177583701379,1743177583701379,197388,0.33082527,0.12552312,0.3533378,-0.17512098,0
1743177584701379,1743177584701379,197388,0.31925058,0.12277965,0.3638917,0.63572854,0
1743177585701379,1743177585701379,197388,0.29786992,0.124170974,0.36578292,-0.0587582,0
1743177586701379,1743177586701379,197388,0.2535538,0.12731266,0.41247645,-0.915518,0
1743177587701379,1743177587701379,197388,0.17828837,0.12686458,0.44522962,0.38264942,0
1743177588701379,1743177588701379,197388,0.1270081,0.1271347,0.45261866,0.080406964,0
1743177589701379,1743177589701379,197388,0.11229119,0.12925103,0.4536532,-0.967763,0
1743177590701379,1743177590701379,197388,0.1312592,0.13361403,0.45523438,-0.8089694,0
1743177591701379,1743177591701379,197388,0.1323953,0.13103567,0.4556917,-0.42724743,0
1743177592701379,1743177592701379,197388,0.13562764,0.12488661,0.4621091,0.13332279,0
1743177593701379,1743177593701379,197388,0.13171421,0.13054326,0.45491996,-0.61758274,0
1743177594701379,1743177594701379,197388,0.1259471,0.12505904,0.45861337,-0.5541162,0
1743177595701379,1743177595701379,197388,0.12872356,0.13258255,0.45739648,0.96433413,0
