timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1743177449949379,1743177449797379,0.1302145,0.13021448,0.20672087,100.250916,100.250916,0.6165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.313103,0.0,0.0,0.0,0.0,0.0,0.0075000003,0.0075000003,0.0075000003,1.0004487,1.0004487,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177449965379,1743177449813379,0.1302145,0.13021448,0.20672087,100.250916,100.250916,0.6165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.313103,0.0,0.0,0.0,0.0,0.0,0.0075000003,0.0075000003,0.0075000003,1.0004418,1.0004418,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177449973379,1743177449821379,0.1302145,0.13021448,0.20672087,100.250916,100.250916,0.6165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.313103,0.0,0.0,0.0,0.0,0.0,0.0075000003,0.0075000003,0.0075000003,1.0004423,1.0004423,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177449981379,1743177449829379,0.1302145,0.13021448,0.20672087,100.250916,100.250916,0.6165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000003,0.0075000003,0.0075000003,1.0004426,1.0004426,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177449989379,1743177449837379,0.1302145,0.13021448,0.20672087,100.250916,100.250916,0.6165111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.0004431,1.0004431,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450005379,1743177449853379,0.13036598,0.13036597,0.20711263,100.25159,100.25159,0.611678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.000444,1.000444,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450013379,1743177449861379,0.13036598,0.13036597,0.20711263,100.25159,100.25159,0.611678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.0004445,1.0004445,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450021379,1743177449869379,0.13036598,0.13036597,0.20711263,100.25159,100.25159,0.611678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.000445,1.000445,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450029379,1743177449877379,0.13036598,0.13036597,0.20711263,100.25159,100.25159,0.611678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.309053,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.0004451,1.0004451,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450045379,1743177449893379,0.13036598,0.13036597,0.20711263,100.25159,100.25159,0.611678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.305961,0.0,0.0,0.0,0.0,0.0,0.0075000008,0.0075000003,0.0075000008,1.0004461,1.0004461,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450053379,1743177449901379,0.09,0.09,0.20250002,0.25,0.25,0.6076518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.305961,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004466,1.0004466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450061379,1743177449909379,0.09,0.09,0.20250002,0.25,0.25,0.6076518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.305961,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004466,1.0004466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450069379,1743177449917379,0.09,0.09,0.20250002,0.25,0.25,0.6076518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.305961,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004466,1.0004466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450085379,1743177449933379,0.09,0.09,0.20250002,0.25,0.25,0.6076518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004467,1.0004467,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450093379,1743177449941379,0.09,0.09,0.20250002,0.25,0.25,0.6076518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004467,1.0004467,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450101379,1743177449949379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004463,1.0004463,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450109379,1743177449957379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.0,0.0025000002,0.0025000002,0.0025000002,1.0004463,1.0004463,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450125379,1743177449973379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004463,1.0004464,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1743177450133379,1743177449981379,0.18022662,0.18022661,0.40505156,0.7502075,0.7502075,0.60438704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.303508,0.0,0.0,0.0,0.0,0.010769952,0.010769952,0.0076109176,0.0075157657,1.0004464,1.0004466,1.0,0.0,0.0,0.0,0.0,0.0,0.0
