timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
1743177450685379,0,52.5148588,13.325424199999999,-0.006,-0.006,1743177450685379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177451725379,0,52.5148588,13.325424199999999,-0.007,-0.007,1743177451725379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177452713379,0,52.5148588,13.325424199999999,-0.006,-0.006,1743177452713379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,0.01,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177453701379,0,52.5148588,13.325424199999999,-0.006,-0.006,1743177453701379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177454689379,0,52.5148588,13.325424199999999,-0.006,-0.006,1743177454689379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177455729379,0,52.5148588,13.325424199999999,-0.007,-0.007,1743177455729379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177456717379,0,52.5148588,13.325424199999999,-0.004,-0.004,1743177456717379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177457705379,0,52.5148588,13.325424199999999,0.0,0.0,1743177457705379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177458693379,0,52.5148581,13.3254247,0.221,0.221,1743177458693379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.02,0.02,-0.57,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177459681379,0,52.5148583,13.3254247,2.069,2.069,1743177459681379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,-2.6599998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177460721379,0,52.514858499999995,13.3254246,4.871,4.871,1743177460721379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,-0.01,0.01,-2.74,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177461709379,0,52.514857,13.3254266,7.632000000000001,7.632000000000001,1743177461709379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.34,-0.26,0.22,-2.81,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177462697379,0,52.514855,13.3254293,10.458,10.458,1743177462697379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,-0.14999999,0.099999994,-2.8799999,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177463685379,0,52.5148546,13.3254296,13.33,13.33,1743177463685379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,-2.9099998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177464725379,0,52.5148552,13.325428899999999,16.386,16.386,1743177464725379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,-0.049999997,-2.95,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177465713379,0,52.5148558,13.325428299999999,19.198,19.198,1743177465713379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.06,-0.03,-2.73,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177466701379,0,52.514856099999996,13.3254281,21.392,21.392,1743177466701379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.01,0.0,-1.78,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177467689379,0,52.5148563,13.325427999999999,22.784,22.784,1743177467689379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.01,-1.14,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177468729379,0,52.514856699999996,13.325427699999999,23.709,23.709,1743177468729379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,-0.01,-0.71,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177469717379,0,52.514857,13.3254275,24.252,24.252,1743177469717379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.03,-0.02,-0.44,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177470705379,0,52.5148575,13.3254257,24.593,24.593,1743177470705379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45999998,0.06,-0.45999998,-0.29999998,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177471693379,0,52.514858,13.3254083,24.793,24.793,1743177471693379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.39,0.01,-1.39,-0.13,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177472681379,0,52.514858,13.3253966,24.888,24.888,1743177472681379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.39,0.0,-0.39,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177473721379,0,52.5148581,13.3253908,24.956,24.956,1743177473721379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.38,-0.01,-0.38,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177474709379,0,52.514851699999994,13.3253817,24.992,24.992,1743177474709379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.9399999,-1.5999999,-1.09,-0.089999996,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177475697379,0,52.5148288,13.3253474,25.047,25.047,1743177475697379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.5899997,-3.27,-3.22,0.04,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177476685379,0,52.5148003,13.325297899999999,25.016000000000002,25.016000000000002,1743177476685379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.65,-3.1499999,-3.4199998,0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177477725379,0,52.5147749,13.3252499,24.964000000000002,24.964000000000002,1743177477725379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,3.58,-2.23,-2.8,0.049999997,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177478713379,0,52.5147589,13.325215,24.926000000000002,24.926000000000002,1743177478713379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,2.52,-1.4699999,-2.04,0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177479701379,0,52.5147486,13.3251919,24.924,24.924,1743177479701379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.52,-0.90999997,-1.22,-0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177480689379,0,52.5147426,13.3251792,24.941,24.941,1743177480689379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.81,-0.5,-0.64,-0.02,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177481729379,0,52.5147389,13.325172199999999,24.976,24.976,1743177481729379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.45,-0.26999998,-0.35,-0.07,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177482717379,0,52.5147379,13.3251587,25.022000000000002,25.022000000000002,1743177482717379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,1.9599999,-0.089999996,-1.9599999,-0.03,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
1743177483705379,0,52.514737,13.3251081,25.044,25.044,1743177483705379,0,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,4.46,-0.14999999,-4.45,0.01,nan,0,nan,nan,0.0,0.0,0,3,0,0,1,9,0,0,0
