timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
829684000,829684000,1036000,41.606704,-86.3556021,-0.44988197,-1.1164074,0.1302181,0.0004888793,0.00011499188,0.0,-0.0033686096,-0.0019410995,0.00063612865,-0.00028031145,-0.00022161186,-0.012446839,-0.016992074,-0.034167234,-0.02910908,0.03885844,-1.1105142,-0.0131517695,229.40579,0.10008548,0.056061573,0.060073495,0.009055438,0.006442292,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830180000,830180000,1036000,41.606704,-86.3556021,-0.44898355,-1.1173972,0.1307126,0.0004888793,0.00011499188,0.0,0.0015987164,-0.0047741467,0.003292964,0.0024732132,-0.00022161186,-0.012446839,-0.016992074,-0.045116175,0.012215341,0.305877,-1.1104089,-0.0131517695,229.40579,0.1,0.056010682,0.060011573,0.015853276,0.011401636,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830684000,830684000,1036000,41.606704,-86.3556021,-0.44924948,-1.1169144,0.1302679,0.0004888793,0.00011499188,0.0,-0.00040988962,-0.0035403299,0.00045107404,-0.00021904497,-0.00022161186,-0.012446839,-0.016992074,-0.034852747,-0.039107993,0.027898634,-1.11031,-0.0131517695,229.40579,0.10013063,0.055911142,0.059955683,0.0014142136,0.001,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831180000,831180000,1036000,41.606704,-86.3556021,-0.44832516,-1.117618,0.12963332,0.0004888793,0.00011499188,0.0,0.002859641,-0.0038098148,-0.0012384782,-0.0018696645,-0.00022161186,-0.012446839,-0.016992074,-0.0328861,-0.0111015495,-0.03336469,-1.1101683,-0.0131517695,229.40579,0.10025467,0.05589809,0.059899807,0.0128506115,0.0091925,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831684000,831684000,1036000,41.606704,-86.3556021,-0.4478948,-1.1179054,0.12962608,0.0004888793,0.00011499188,0.0,0.003165448,-0.005240468,0.00033962622,0.00016455691,-0.00022161186,-0.012446839,-0.016992074,-0.0002971285,-0.026390214,-0.01813012,-1.1099,-0.0131517695,229.40579,0.10023551,0.055863403,0.059846252,0.01894401,0.0137046855,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832180000,832180000,1036000,41.606704,-86.3556021,-0.44888967,-1.1170158,0.12924598,0.0004888793,0.00011499188,0.0,-0.0021715437,-0.000912962,-0.0014792181,-0.0010925188,-0.00022161186,-0.012446839,-0.016992074,-0.03928591,-0.0118986145,-0.27099907,-1.1097088,-0.0131517695,229.40579,0.1005439,0.055790983,0.059782356,0.0090565365,0.0064422777,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832684000,832684000,1036000,41.606704,-86.3556021,-0.4498946,-1.1166602,0.12760077,0.0004888793,0.00011499188,0.0,-0.0035637403,-0.0023936925,-0.0049196305,-0.0036851354,-0.00022161186,-0.012446839,-0.016992074,-0.016132787,0.04940147,-0.01789077,-1.1095877,-0.0131517695,229.40579,0.101857916,0.05574367,0.059722733,0.016399628,0.011805981,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833180000,833180000,1036000,41.606704,-86.3556021,-0.4496166,-1.1159626,0.12895942,0.0004888793,0.00011499188,0.0,-0.00050431746,0.0033470686,-0.001166359,0.0006181562,-0.00022161186,-0.012446839,-0.016992074,0.06957757,0.054734513,0.0149309,-1.1091511,-0.0131517695,229.40579,0.100767374,0.05568711,0.059666853,0.0014142136,0.001,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833684000,833684000,1036000,41.606704,-86.3556021,-0.4487694,-1.1139585,0.12998809,0.0004888793,0.00011499188,0.0,0.00024474447,0.0055245548,0.0012437835,0.0026237695,-0.00022161186,-0.012446839,-0.016992074,-0.024775501,-0.051835123,0.15975527,-1.1093332,-0.0131517695,229.40579,0.1,0.055632655,0.05960389,0.013494369,0.00966442,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834180000,834180000,1036000,41.606704,-86.3556021,-0.4479067,-1.1153908,0.12956704,0.0004888793,0.00011499188,0.0,0.0016308208,0.00025253254,-0.0012198114,-0.00016328602,-0.00022161186,-0.012446839,-0.016992074,-0.024159545,-0.002929064,-0.0034571325,-1.1089791,-0.0131517695,229.40579,0.10038562,0.055641487,0.059559755,0.01895131,0.013707168,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834684000,834684000,1036000,41.606704,-86.3556021,-0.44785336,-1.1162262,0.12995395,0.0004888793,0.00011499188,0.0,0.0026324384,0.00090895774,0.00092323933,0.0021093835,-0.00022161186,-0.012446839,-0.016992074,0.08483222,0.022587385,0.049734425,-1.1088579,-0.0131517695,229.40579,0.1,0.05552759,0.059488416,0.009918674,0.0070642144,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835180000,835180000,1036000,41.606704,-86.3556021,-0.44787514,-1.1162205,0.13021411,0.0004888793,0.00011499188,0.0,0.0037083088,0.0021892302,-0.0009598856,-0.00034918735,-0.00022161186,-0.012446839,-0.016992074,-0.06267862,0.044743408,0.035772968,-1.1089501,-0.0131517695,229.40579,0.1,0.055524122,0.059438463,0.016400944,0.011806595,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835684000,835684000,1036000,41.606704,-86.3556021,-0.44750383,-1.1164575,0.13139182,0.0004888793,0.00011499188,0.0,0.004327957,-0.0013931149,0.0037576307,0.003869037,-0.00022161186,-0.012446839,-0.016992074,-0.028579088,-0.078213,0.2370625,-1.1086563,-0.0131517695,229.40579,0.1,0.055426147,0.059383657,0.004213997,0.0029834385,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836180000,836180000,1036000,41.606704,-86.3556021,-0.4481136,-1.1163828,0.13073874,0.0004888793,0.00011499188,0.0,0.0030730944,-0.00073053356,-0.001742813,-0.0019064333,-0.00022161186,-0.012446839,-0.016992074,0.011308253,0.062749095,0.25789434,-1.1087341,-0.0131517695,229.40579,0.1,0.055415455,0.05932185,0.013494758,0.00966442,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836684000,836684000,1036000,41.606704,-86.3556021,-0.44771516,-1.1172943,0.12921512,0.0004888793,0.00011499188,0.0,0.0031340243,-0.005362077,-0.0081677,-0.008309214,-0.00022161186,-0.012446839,-0.016992074,0.0017787059,0.015320819,-1.0030233,-1.1076008,-0.0131517695,229.40579,0.10137066,0.056766685,0.060004953,0.038998894,0.02919622,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
837180000,837180000,1036000,41.606704,-86.3556021,-0.44720995,-1.122537,0.11641941,0.0004888793,0.00011499188,0.0,-0.015300233,-0.029520502,-0.17094275,-0.17099725,-0.00022161186,-0.012446839,-0.016992074,0.14319253,0.036850777,-1.5749242,-1.103892,-0.0131517695,229.40579,0.11416637,0.06488702,0.06462089,0.058404457,0.044327088,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
837684000,837684000,1036000,41.606704,-86.3556021,-0.4555585,-1.1333044,-0.21581286,0.0004888793,0.00011499188,0.0,-0.020447224,-0.012319819,-1.168334,-1.1678627,-0.00022161186,-0.012446839,-0.016992074,-0.0012231295,0.091696985,-2.0400164,-1.1050049,-0.0131517695,229.40579,0.44639865,0.084640875,0.07704043,0.07936576,0.058460865,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
838180000,838180000,1036000,41.606704,-86.3556021,-0.46317872,-1.1393169,-0.9286729,0.0004888793,0.00011499188,0.0,-0.005152247,-0.015406077,-1.3350512,-1.3332615,-0.00022161186,-0.012446839,-0.016992074,-0.09064183,-0.0533548,1.1547691,-1.1052382,-0.0131517695,229.40579,1.1592587,0.115023054,0.09790775,0.097048394,0.0712763,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
838684000,838684000,1036000,41.606704,-86.3556021,-0.46740398,-1.1464679,-1.4567039,0.0004888793,0.00011499188,0.0,0.008146034,-0.011453806,-0.7998976,-0.80066365,-0.00022161186,-0.012446839,-0.016992074,0.10627238,0.09464082,0.6376243,-1.0734762,0.036053628,229.40579,1.6872897,0.15221275,0.12639268,0.106780775,0.08314662,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,0,1,1,1,0
