timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
725436000,725344000,6620172,-0.056485854,0.005073497,-0.16571505,13.255075,0.00023019676
835204000,835084000,6620172,-0.0574906,0.0045084585,-0.019924019,13.25451,3.3277272e-06
