timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
829260000,829180000,0.00022560479,0.0031341729,0.0005481555,67109399,0,0.05607774,0.0601225,0.003324592,0.010361886,0.0013541873,0.0027827923,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829268000,829188000,0.00022331395,0.0029553517,0.0005468275,67109399,0,0.05607791,0.060122587,0.003324592,0.010361886,0.0013541873,0.0027827923,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829276000,829196000,0.0002213596,0.0027837083,0.00054524705,67109399,0,0.05607816,0.060122713,0.003324592,0.010361886,0.0013541873,0.0027827923,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829284000,829204000,0.00021972702,0.0026161263,0.0005431937,67109399,0,0.05607851,0.060114022,0.003324592,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829292000,829212000,0.00021836447,0.0024550783,0.000541293,67109399,0,0.056078978,0.060114257,0.003324592,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829300000,829220000,0.00021725032,0.002299656,0.0005385211,67109399,0,0.056079585,0.06011456,0.003324592,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829308000,829228000,0.00022555885,0.0021494473,0.00053464447,67109399,0,0.056080353,0.060114942,0.02024428,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829316000,829236000,0.00021485407,0.0020045754,0.00052962534,67109399,0,0.056081295,0.06011541,0.02024428,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829324000,829244000,0.00020418475,0.0018643793,0.00052489724,67109399,0,0.05608244,0.060115974,0.02024428,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829332000,829252000,0.00019377284,0.0017296656,0.0005194159,67109399,0,0.0560838,0.06011665,0.02024428,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829340000,829260000,0.00018360163,0.001599692,0.0005132815,67109399,0,0.056085397,0.060117442,0.02024428,0.010361886,0.0013541873,0.00097205944,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829348000,829268000,0.00017352875,0.001475265,0.0005094352,67109399,0,0.056087255,0.060109492,0.02024428,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829356000,829276000,0.00016377772,0.0013561038,0.0005028374,67109399,0,0.056089394,0.060110554,0.02024428,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829364000,829284000,0.0001540889,0.0012434586,0.0004959083,67109399,0,0.056091838,0.06011176,0.02024428,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829372000,829292000,0.00014471561,0.0011390799,0.0004893685,67109399,0,0.056094598,0.06011313,0.02024428,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829380000,829300000,0.0001419345,0.0010390428,0.0004820975,67109399,0,0.056097705,0.06011467,0.0046129627,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829388000,829308000,0.00013342155,0.0009517225,0.00047678777,67109399,0,0.056101177,0.060116395,0.0046129627,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829396000,829316000,0.0001234332,0.0008718054,0.00047027704,67109399,0,0.05610504,0.060118314,0.0046129627,0.010361886,0.0013541873,0.0011202658,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829404000,829324000,0.00011415853,0.0008044949,0.00048387624,67109399,0,0.056109313,0.06011157,0.0046129627,0.010361886,0.0013541873,0.005644047,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829412000,829332000,0.00010532901,0.0007504237,0.0004793307,67109399,0,0.056114014,0.06011391,0.0046129627,0.010361886,0.0013541873,0.005644047,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
