timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
829400000,829376000,197644,0.09613361,0.17133515,0.4890728,0
829928000,829885500,197644,0.09545573,0.17050686,0.4873487,0
830404000,830383200,197644,0.09883221,0.174296,0.48498517,0
830912000,830888000,197644,0.096563116,0.1707729,0.48741493,0
831356000,831332000,197644,0.098394595,0.17096026,0.4864808,0
831860000,831842000,197644,0.09640403,0.1730996,0.48936644,0
832436000,832406000,197644,0.09494291,0.16945696,0.48942035,0
832928000,832904000,197644,0.100565605,0.17235802,0.48914644,0
833432000,833408000,197644,0.096600644,0.17174566,0.4900528,0
833864000,833846000,197644,0.0988936,0.17075992,0.48578876,0
834416000,834416000,197644,0.09708758,0.16693285,0.48932877,0
834872000,834860000,197644,0.09996142,0.16796403,0.48528558,0
835436000,835376000,197644,0.09953486,0.17179774,0.48831773,0
835916000,835897000,197644,0.096884064,0.17147085,0.48801214,0
836432000,836401333,197644,0.09550725,0.17214434,0.48501584,0
836924000,836900000,197644,0.09746613,0.16997848,0.48720598,0
837368000,837343200,197644,0.09752025,0.16553319,0.4885184,0
837932000,837918666,197644,0.09724209,0.1738755,0.49421167,0
838388000,838346000,197644,0.09446156,0.17074405,0.48864645,0
838900000,838852571,197644,0.09481926,0.17007369,0.4883152,0
839372000,839348000,197644,0.09263666,0.17114834,0.48866764,0
839936000,839924000,197644,0.0927248,0.17240268,0.48818058,0
840368000,840354666,197644,0.09375423,0.16645263,0.4885877,0
840932000,840920000,197644,0.08458491,0.17551517,0.4835883,0
841364000,841364000,197644,0.04441092,0.20248373,0.48533866,0
841940000,841867636,197644,-0.009540796,0.22540334,0.47506893,0
842384000,842372000,197644,-0.0385985,0.23279199,0.47227725,0
842816000,842810000,197644,-0.049024735,0.23282124,0.47388527,0
843392000,843386000,197644,-0.04908244,0.21651928,0.47243905,0
843824000,843824000,197644,-0.0466658,0.21067202,0.47268188,0
844424000,844418000,197644,-0.042410947,0.2169821,0.4789347,0
844856000,844856000,197644,-0.04702654,0.20361732,0.4853466,0
845432000,845432000,197644,-0.056381825,0.21806607,0.48403233,0
845864000,845864000,197644,-0.04437777,0.21130307,0.47403783,0
846416000,846374000,197644,-0.042061113,0.21577123,0.47852728,0
846908000,846872000,197644,-0.046630457,0.21736854,0.4763369,0
847412000,847381333,197644,-0.04592985,0.21758,0.47653386,0
847928000,847880000,197644,-0.052519117,0.21806861,0.47419134,0
848408000,848371428,197644,-0.05275834,0.21654138,0.47817862,0
848912000,848870000,197644,-0.055112265,0.21911752,0.47409672,0
849416000,849378857,197644,-0.05318921,0.21463606,0.47787675,0
849896000,849871200,197644,-0.054430485,0.2165284,0.47822967,0
850412000,850370000,197644,-0.058710717,0.2134116,0.47685426,0
850916000,850874000,197644,0.044403046,0.17401624,0.49096182,0
851396000,851382666,197644,0.16646832,0.12859538,0.48089236,0
851924000,851882000,197644,0.2024551,0.12401721,0.46874332,0
852404000,852380000,197644,0.18828134,0.1385134,0.47087651,0
852920000,852883428,197644,0.14134823,0.18115024,0.47392124,0
853412000,853387200,197644,0.13099305,0.19170918,0.47239158,0
853844000,853826000,197644,0.114521265,0.19731838,0.47714,0
854432000,854407200,197644,0.08623441,0.19191189,0.48508048,0
854852000,854834000,197644,0.081751585,0.18688539,0.48330742,0
855428000,855390857,197644,0.07658126,0.17946436,0.48740953,0
855916000,855889333,197644,-0.1532535,0.2557592,0.4278165,0
856432000,856411200,197644,-0.22468951,0.2613511,0.39404497,0
856856000,856838000,197644,-0.20631307,0.22603686,0.42347834,0
857420000,857414000,197644,-0.03808092,0.1756734,0.4961781,0
857852000,857852000,197644,0.018870948,0.15552528,0.5083183,0
858416000,858355636,197644,0.03406582,0.15224987,0.50321877,0
858872000,858866000,197644,0.06033206,0.16223067,0.4992026,0
859436000,859430000,197644,0.18159187,0.1550647,0.47296542,0
859880000,859868000,197644,0.13875166,0.16959012,0.48189604,0
860300000,860300000,197644,0.09969885,0.17787984,0.48867717,0
860900000,860894000,197644,0.08060085,0.19752891,0.48212093,0
861344000,861332000,197644,0.07608046,0.19116053,0.4847111,0
861892000,861892000,197644,0.06868698,0.19569829,0.4901031,0
862340000,862322000,197644,0.07195118,0.18351327,0.48521894,0
862916000,862904000,197644,0.07765207,0.18189785,0.48828012,0
863356000,863340000,197644,0.0784035,0.18083686,0.4865094,0
863912000,863900000,197644,0.07861774,0.1774666,0.48694563,0
864356000,864344000,197644,0.07745238,0.18119912,0.48585284,0
864932000,864932000,197644,0.079993844,0.18248612,0.4908226,0
865376000,865370000,197644,0.08094117,0.1770665,0.4888276,0
865940000,865879636,197644,0.07838984,0.18143578,0.48703173,0
866408000,866396000,197644,0.08079662,0.17557535,0.48429132,0
866816000,866816000,197644,0.07684257,0.17277391,0.48957074,0
867392000,867392000,197644,0.08008856,0.18114863,0.48395258,0
867824000,867824000,197644,0.07923378,0.17070805,0.48869064,0
868400000,868400000,197644,0.08479555,0.18119687,0.4870571,0
868844000,868838000,197644,0.077864766,0.17545095,0.4862363,0
869432000,869365333,197644,0.080544814,0.17756319,0.48933005,0
869900000,869894000,197644,0.0880827,0.18154913,0.48973617,0
