timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
829668000,829668000,1032000,41.606704,-86.3556021,-0.4485713,-1.1158732,0.1264491,0.00041495546,0.00015213668,0.0,-0.00278933,-0.0016898203,-0.00018119393,-0.001114054,-0.00028231734,-0.01249773,-0.017066564,-0.11582571,-0.00929329,0.044728566,-1.1120796,-0.011545566,229.4058,0.10010137,0.056068964,0.06008371,0.0070451167,0.005000237,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830172000,830172000,1032000,41.606704,-86.3556021,-0.44767427,-1.1167816,0.12698416,0.00041495546,0.00015213668,0.0,0.0019574813,-0.0049522114,0.0017887348,0.000977191,-0.00028231734,-0.01249773,-0.017066564,-0.008255668,0.018496834,0.09131238,-1.1121441,-0.011545566,229.4058,0.1,0.056016445,0.06002096,0.015291324,0.010986328,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830668000,830668000,1032000,41.606704,-86.3556021,-0.4479337,-1.1162106,0.12679018,0.00041495546,0.00015213668,0.0,-6.232621e-05,-0.0031780442,-0.00015220001,-0.00078448764,-0.00028231734,-0.01249773,-0.017066564,0.058131248,-0.006710428,0.06496527,-1.112042,-0.011545566,229.4058,0.10036199,0.05594648,0.059980206,0.020350281,0.0147659825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831164000,831164000,1032000,41.606704,-86.3556021,-0.44686174,-1.1169118,0.12606366,0.00041495546,0.00015213668,0.0,0.003887489,-0.0040481896,-0.001698595,-0.002387603,-0.00028231734,-0.01249773,-0.017066564,-0.02803225,-0.02551163,-0.032713696,-1.1119092,-0.011545566,229.4058,0.10011776,0.055904258,0.05990936,0.011467112,0.008185543,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831668000,831668000,1032000,41.606704,-86.3556021,-0.4463491,-1.1172007,0.12578276,0.00041495546,0.00015213668,0.0,0.0034885872,-0.0048386035,-0.00011213675,-0.00027938734,-0.00028231734,-0.01249773,-0.017066564,0.11248496,-0.015281464,-0.15372601,-1.111677,-0.011545566,229.4058,0.1003066,0.055863556,0.059861537,0.017957179,0.012966703,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832172000,832172000,1032000,41.606704,-86.3556021,-0.4473587,-1.1162177,0.12546718,0.00041495546,0.00015213668,0.0,-0.0014810398,-0.0002664741,-0.00036360888,9.103541e-05,-0.00028231734,-0.01249773,-0.017066564,-0.06763234,-0.016721386,0.40245235,-1.1115091,-0.011545566,229.4058,0.100584954,0.055798285,0.059792425,0.008109975,0.0057621803,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832668000,832668000,1032000,41.606704,-86.3556021,-0.44833365,-1.1157836,0.12389648,0.00041495546,0.00015213668,0.0,-0.0023335926,-0.0025921708,-0.004417375,-0.0031078511,-0.00028231734,-0.01249773,-0.017066564,-0.044989835,0.013376428,0.061563145,-1.1114116,-0.011545566,229.4058,0.102015704,0.055747084,0.059730858,0.015288537,0.01098568,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833164000,833164000,1032000,41.606704,-86.3556021,-0.44812766,-1.1151662,0.1255593,0.00041495546,0.00015213668,0.0,-0.0013334847,0.0033168893,0.00023042747,0.0020781388,-0.00028231734,-0.01249773,-0.017066564,0.00023452377,0.0023008655,-0.49134347,-1.1109462,-0.011545566,229.4058,0.10074815,0.055722497,0.059691273,0.020364184,0.014770404,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833668000,833668000,1032000,41.606704,-86.3556021,-0.44733012,-1.1130215,0.12660015,0.00041495546,0.00015213668,0.0,0.00050669414,0.0067728176,0.0006434224,0.002046026,-0.00028231734,-0.01249773,-0.017066564,-0.018896163,0.026324602,0.088591054,-1.1111681,-0.011545566,229.4058,0.1,0.055638295,0.059621714,0.012174612,0.008700716,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834164000,834164000,1032000,41.606704,-86.3556021,-0.44649315,-1.1145321,0.12628031,0.00041495546,0.00015213668,0.0,0.002067303,0.00048033343,-0.0018765449,-0.0008433399,-0.00028231734,-0.01249773,-0.017066564,0.124728695,0.0039720726,0.15938647,-1.1108044,-0.011545566,229.4058,0.10036415,0.055641435,0.059566077,0.017962148,0.012968892,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834668000,834668000,1032000,41.606704,-86.3556021,-0.44649765,-1.1155429,0.1265879,0.00041495546,0.00015213668,0.0,0.0022855927,0.00093265815,0.0037196185,0.004931294,-0.00028231734,-0.01249773,-0.017066564,-0.05034546,-0.009123169,0.055089526,-1.1108363,-0.011545566,229.4058,0.10008782,0.055534456,0.059506755,0.00810899,0.005762187,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835164000,835164000,1032000,41.606704,-86.3556021,-0.44654667,-1.1155455,0.127157,0.00041495546,0.00015213668,0.0,0.0047100023,0.0022430895,-0.0011545966,-0.0005558253,-0.00028231734,-0.01249773,-0.017066564,-0.011355109,0.012337401,-0.05708641,-1.110727,-0.011545566,229.4058,0.1,0.055527348,0.05944638,0.015292309,0.0109863095,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835668000,835668000,1032000,41.606704,-86.3556021,-0.44613227,-1.1158369,0.1282101,0.00041495546,0.00015213668,0.0,0.0051409933,-0.0014959315,0.0023046643,0.0024091336,-0.00028231734,-0.01249773,-0.017066564,0.070008576,-0.043059077,-0.0019027551,-1.1103566,-0.011545566,229.4058,0.1,0.055467017,0.059410766,0.020808386,0.015110514,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836172000,836172000,1032000,41.606704,-86.3556021,-0.44693217,-1.1157815,0.12793079,0.00041495546,0.00015213668,0.0,0.0032063036,-0.00095693045,-0.0033066287,-0.0034564873,-0.00028231734,-0.01249773,-0.017066564,-0.059769902,-0.018395148,-0.6347196,-1.1105435,-0.011545566,229.4058,0.1,0.05542169,0.059331216,0.012849168,0.009192505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836668000,836668000,1032000,41.606704,-86.3556021,-0.44654128,-1.1165854,0.12632406,0.00041495546,0.00015213668,0.0,0.0031203672,-0.005879339,-0.00023461207,-0.0004334784,-0.00028231734,-0.01249773,-0.017066564,-0.059484698,-0.10023595,-0.17579463,-1.1095375,-0.011545566,229.4058,0.10133156,0.056653466,0.059950422,0.038331546,0.028674185,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
837172000,837172000,1032000,41.606704,-86.3556021,-0.44546422,-1.1216644,0.11434826,0.00041495546,0.00015213668,0.0,-0.0154407825,-0.030017845,-0.16184045,-0.1619295,-0.00028231734,-0.01249773,-0.017066564,0.18843152,0.13044213,-1.5587565,-1.1057945,-0.011545566,229.4058,0.11330736,0.06467366,0.06451133,0.05807528,0.044088945,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
837668000,837668000,1032000,41.606704,-86.3556021,-0.45290098,-1.1323909,-0.20297675,0.00041495546,0.00015213668,0.0,-0.019657945,-0.013684206,-1.1398101,-1.1394087,-0.00028231734,-0.01249773,-0.017066564,-0.015731366,0.14055952,-2.0502803,-1.1068518,-0.011545566,229.4058,0.43063235,0.08378584,0.07649758,0.07862437,0.058001816,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
