timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
829260000,829180000,0.00022107431,0.0029333462,0.0004988129,67109399,0,0.05608543,0.06013289,0.004025692,0.010429758,0.001619701,0.002993768,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829268000,829188000,0.00021877643,0.0027588557,0.0004970666,67109399,0,0.0560856,0.06013298,0.004025692,0.010429758,0.001619701,0.002993768,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829460000,829380000,0.0001186141,0.0043651126,0.0003217443,67109399,0,0.056055095,0.060112685,0.00042899285,0.0020285537,0.001552986,0.005856767,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829660000,829580000,0.00018407057,0.005023646,0.0010270035,67109399,0,0.0560689,0.060083676,0.019965865,0.0020285537,0.001552986,0.0007610833,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829860000,829780000,2.6800688e-05,0.0045107277,0.0014247665,67109399,0,0.056038685,0.060063582,0.0053756833,0.023760233,0.0016452611,0.0011621126,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830060000,829980000,0.000118410266,0.003818835,0.0014832952,67109399,0,0.056008548,0.060034685,0.007243444,0.0073946877,0.0015116979,0.0023887388,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830260000,830180000,3.0343728e-05,0.0028797085,0.0014607802,67109399,0,0.056011904,0.060031738,0.0044481307,0.013109461,0.0014836594,0.0034340303,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830460000,830380000,4.1759682e-05,0.0031294124,0.0015837365,67109399,0,0.055976342,0.060008954,0.0036751202,0.014907918,0.0015274237,0.0010906252,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830660000,830580000,0.000104085666,0.0013972481,0.00072361744,67109399,0,0.05594132,0.059977632,0.005648762,0.0018710806,0.0015720399,0.0009615984,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830860000,830780000,0.00015564823,0.0031228724,0.0010681504,67109399,0,0.055950604,0.0599554,0.021135068,0.0018710806,0.0015720399,0.0036458797,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831060000,830980000,0.00012473897,0.0025735695,0.0009981935,67109399,0,0.055916462,0.059933394,0.0058783614,0.004251336,0.0014194355,0.0039449087,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831260000,831180000,7.640795e-05,0.0035851907,0.0014103489,67109399,0,0.055926535,0.05990285,0.0070744157,0.004251336,0.0014194355,0.0071086823,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831460000,831380000,0.0001132443,0.004618363,0.0018092621,67109399,0,0.055893246,0.05988131,0.013156576,0.0042535784,0.0013978524,0.00030949013,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831660000,831580000,0.00011774745,0.0046672844,0.0019659428,67109399,0,0.055860437,0.05985999,0.002340388,0.004353545,0.0016116255,0.011628112,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831860000,831780000,0.00010400895,0.0028997676,0.0015709578,67109399,0,0.05582805,0.059830125,0.014385724,0.0068761683,0.001590049,0.0006137496,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832060000,831980000,8.729678e-05,0.004927767,0.0016400876,67109399,0,0.05579606,0.0598092,0.006327937,0.012969552,0.0016370359,0.0021219698,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832260000,832180000,0.000111717796,0.0011890514,0.000592345,67109399,0,0.055807848,0.059779737,0.005648602,0.012969552,0.0016370359,0.0029990044,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832460000,832380000,0.00013998455,0.004187124,0.0010184014,67109399,0,0.05577649,0.05975917,0.0057798102,0.007033681,0.0013952837,0.005907342,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832660000,832580000,0.00014751294,0.005707587,0.0017245181,67109399,0,0.055745475,0.05973876,0.013291449,0.02215243,0.0013976672,0.006507144,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832860000,832780000,0.00012009219,0.0035703569,0.001539738,67109399,0,0.05571477,0.059709806,0.0005545481,0.0068611847,0.001652614,0.0105810845,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833060000,832980000,0.00015658821,0.0020528839,0.0010824358,67109399,0,0.05568437,0.05968969,0.0150802,0.007183725,0.001668571,0.0033198297,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833260000,833180000,0.00017547463,0.002627287,0.00089305214,67109399,0,0.055654235,0.0596697,0.00124411,0.009201147,0.0016899002,0.005273543,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833460000,833380000,0.00017973622,0.0037763552,0.0012091501,67109399,0,0.05566743,0.059641164,0.004011356,0.009201147,0.0016899002,0.0048507187,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833660000,833580000,0.000368815,0.0072316,0.0020205488,67109399,0,0.055637684,0.05962141,0.01882518,0.019470436,0.0013596254,0.002891775,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833860000,833780000,0.00017234073,0.004057947,0.0019933395,67109399,0,0.05565118,0.059593108,0.022808619,0.019470436,0.0013596254,0.0016381205,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834060000,833980000,0.00016517848,0.004379148,0.0015613013,67109399,0,0.055621732,0.05957355,0.006459299,0.010589043,0.0013890701,0.0004821079,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834260000,834180000,0.00010070664,0.001899065,0.00093138404,67109399,0,0.055592455,0.05955407,0.03417326,0.012747294,0.00176292,0.0028403392,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834460000,834380000,0.000121141245,0.0029891864,0.0006499793,67109399,0,0.055563334,0.059526045,0.014254699,0.010030486,0.0017607356,0.0020818694,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834660000,834580000,0.00016823638,0.002529466,0.0006237814,67109399,0,0.055534348,0.0595067,0.010448678,0.017283622,0.0004542773,0.004491538,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834860000,834780000,0.00016569413,0.0042117285,0.00088168395,67109399,0,0.05554828,0.059487406,0.026271813,0.017283622,0.0004542773,0.0015526843,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835060000,834980000,9.394809e-05,0.0018907755,0.00080509455,67109399,0,0.055519413,0.059459575,0.0039593307,0.013163316,0.0005236221,0.005094828,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835260000,835180000,0.00026284927,0.0044924566,0.00065914815,67109399,0,0.055490624,0.05944037,0.016822984,0.0020746777,0.0004866663,0.004927442,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835460000,835380000,7.796563e-05,0.0012553663,0.0005853599,67109399,0,0.05549561,0.05942988,0.017829865,0.014717789,0.0017468709,0.0031062416,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835660000,835580000,0.00011683607,0.0030413764,0.0012461654,67109399,0,0.05546133,0.059407923,0.012362337,0.0012214802,0.0017073432,0.0017427386,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
835860000,835780000,4.2050335e-05,0.0016438001,0.00095537293,67109399,0,0.0554276,0.05938623,0.016164515,0.009347427,0.0014436594,0.00053616025,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836060000,835980000,0.00011672069,0.0016606356,0.0008740651,67109399,0,0.05543696,0.059356272,0.01839522,0.009347427,0.0014436594,0.008210664,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836260000,836180000,6.695933e-05,0.00074006274,0.00046516213,1049239,0,0.0554041,0.059335083,0.019230029,0.017052015,0.0005342018,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836460000,836380000,2.7133716e-05,0.0014632429,0.0005025656,1049239,0,0.055698477,0.059458885,0.00057376805,0.017052015,0.0005342018,0.0027819304,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836660000,836580000,0.00013439302,0.0017560633,0.0007035269,1049239,0,0.056596067,0.0599198,0.029357692,0.004366867,0.0019006021,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
836860000,836780000,0.0001331575,0.0018460043,0.00080062094,1049239,0,0.058551457,0.060989622,0.012101312,0.026218642,0.002091069,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837060000,836980000,8.2254635e-05,0.0018722491,0.00088069786,1049239,0,0.061937585,0.06292019,0.0042574173,0.0034363263,0.0009102419,0.0014611197,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837260000,837180000,3.7548107e-05,0.002192491,0.0009968063,1049239,0,0.06701693,0.06597621,0.004742702,0.026514564,0.0023509455,0.0021358542,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837460000,837380000,5.743864e-05,0.0017956734,0.0008712656,1049239,0,0.07440071,0.07044425,0.014558545,0.026514564,0.0023509455,0.00026414305,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837660000,837580000,5.961356e-05,0.0010820125,0.0007422156,1049239,0,0.08335709,0.076225296,0.0035887558,0.028145669,0.0035616404,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
837860000,837780000,0.00018337647,0.001865737,0.0019000187,663,0,0.09399126,0.08340346,0.020189894,0.03678628,0.004899476,0.0011671941,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838060000,837980000,9.375183e-05,0.0012915726,0.0019767715,663,0,0.10600386,0.091873445,0.0012541738,0.027122024,0.00636584,0.0007252087,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838260000,838180000,0.00013204079,0.002134299,0.0029655376,663,0,0.11892201,0.1014526,0.009835829,0.03148497,0.005729683,0.0030949365,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838460000,838380000,9.4891046e-05,0.0033213915,0.004345197,663,0,0.1323323,0.112045296,0.011864231,0.03384706,0.0073451987,0.00067628344,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
838660000,838580000,0.005774327,0.0013488585,0.002016692,8389271,0,0.15004002,0.12483299,0.03634269,0.03384706,0.0073451987,0.0028599496,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
838860000,838780000,0.004331956,0.0027149294,0.004531368,8389271,0,0.16360475,0.13698627,0.0061820177,0.027606234,0.009698978,0.0031548631,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839060000,838980000,0.00202045,0.0010970159,0.0019782374,8389271,0,0.18209897,0.15193167,0.031964533,0.027606234,0.009698978,0.0038190607,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839260000,839180000,0.0016431772,0.0020495055,0.004170327,8389271,0,0.19454496,0.16493255,0.018976972,0.025103308,0.012274999,0.005039387,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839460000,839380000,0.001235406,0.004227494,0.0070224125,8389271,0,0.20629528,0.17818873,0.018292643,0.024350489,0.014116821,0.0017259949,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839660000,839580000,0.000883026,0.0050193747,0.008571774,8389271,0,0.2173773,0.1914227,0.018343886,0.029145434,0.015851412,0.0041512223,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
839860000,839780000,0.0011857186,0.003932819,0.007348088,8389271,0,0.22783495,0.20418844,0.029988825,0.013917158,0.0148926955,0.0015981776,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,5,0,0,0,0,0,0,0
