timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
828812000,828732000,1310988,0.0003250287,-0.0021940174,0.001183009,0.34906584,1.3787438e-07,1.3787738e-07,3.5913087e-07,1310988,0.016087523,0.010420083,-0.13570984,0.4,0.0018082374,0.001807621,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
829436000,829356000,1310988,0.00033675315,-0.002184082,0.0011786976,0.34906584,1.3787738e-07,1.3787968e-07,3.5899848e-07,1310988,0.016089987,0.010427842,-0.13266031,0.4,0.0018082777,0.0018076587,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
829644000,829564000,1310988,0.00032917075,-0.002179206,0.0011774565,0.34906584,1.3787117e-07,1.3787526e-07,3.5895357e-07,1310988,0.01609189,0.010430676,-0.13438052,0.4,0.0018082903,0.0018076695,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
829852000,829772000,1310988,0.00032916878,-0.002180399,0.0011761321,0.34906584,1.378765e-07,1.3788016e-07,3.5891102e-07,1310988,0.016090179,0.010432839,-0.13179022,0.4,0.0018083038,0.0018076829,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
830268000,830188000,1310988,0.00033301354,-0.0021881259,0.0011720711,0.34906584,1.3788143e-07,1.378829e-07,3.588239e-07,1310988,0.016087966,0.010432871,-0.12889998,0.4,0.0018083318,0.0018077116,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
830476000,830396000,1310988,0.00033901422,-0.0021763325,0.0011717044,0.34906584,1.3787343e-07,1.378757e-07,3.58783e-07,1310988,0.016094966,0.010431663,-0.13075298,0.4,0.001808342,0.0018077234,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
830684000,830604000,1310988,0.0003302947,-0.0021822185,0.001168862,0.34906584,1.3787874e-07,1.3788143e-07,3.5873245e-07,1310988,0.016089655,0.010433659,-0.12840195,0.4,0.0018083549,0.0018077357,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
831308000,831228000,1310988,0.00034746795,-0.002199761,0.0011645459,0.34906584,1.3787587e-07,1.3787272e-07,3.585971e-07,1310988,0.016087528,0.01042335,-0.12943172,0.4,0.001808393,0.0018077738,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
831516000,831436000,1310988,0.00034956873,-0.002211614,0.0011629057,0.34906584,1.3788194e-07,1.3787658e-07,3.5854856e-07,1310988,0.016085269,0.010420455,-0.12742525,0.4,0.0018084039,0.001807788,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
831932000,831852000,1310988,0.00034814444,-0.002221812,0.0011595621,0.34906584,1.3787509e-07,1.3786878e-07,3.5902758e-07,1310988,0.016083336,0.010419001,-0.1303137,0.4,0.0018084263,0.0018078119,0.00078123936,197388,0.0035850378,-0.0009240351,-1.49523285e-05,0.5,3.5996978e-05,6.203198e-05,0.00011916255,1,1,1,0,1,0
