timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
871824000,-0.46694702,32.068146,-12.1801605,-1.2786049,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
872028000,-0.46694702,32.068146,-12.1801605,-1.2786261,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
872224000,-0.46694702,32.068146,-12.1801605,-1.2787604,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
872428000,-0.46694702,32.068146,-12.1801605,-1.2785563,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
872632000,-0.46694702,32.068146,-12.1801605,-1.278506,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
872832000,-0.46694702,32.068146,-12.1801605,-1.2786179,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
873036000,-0.46694702,32.068146,-12.1801605,-1.2784542,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
873240000,-0.46694702,32.068146,-12.1801605,-1.2785903,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
873436000,-0.46694702,32.068146,-12.1801605,-1.2783722,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
873640000,-0.46694702,32.068146,-12.1801605,-1.2782427,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
873852000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
874052000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
874252000,nan,nan,nan,nan,nan,0.0,0.0,-0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
874456000,-0.52254456,32.051517,-12.162827,-1.2783052,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
874656000,-0.5003055,32.07646,-12.174423,-1.278138,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
874860000,-0.41134933,32.118034,-12.186493,-1.278307,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
875056000,-0.2334373,32.15129,-12.198395,-1.2783912,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
875260000,0.06678919,32.19286,-12.210358,-1.2797235,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
875464000,0.45597163,32.23443,-12.222336,-1.2801436,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
875648000,1.0341854,32.284313,-12.237152,-1.2784919,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan
