timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
836212000,836132000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
836220000,836140000,-2.8529897,3.6684678,-2.51327,-1.2566328,4.24011e-06,1.2566414,2.5132785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
837212000,837132000,0.012058782,3.5526686,-2.5096164,-1.2529483,0.0036141342,1.2601743,2.5168383,-0.012207719,-0.0072385324,-0.010632231,-0.017698582,-0.018672816,-0.012547227,-0.0073640193,-0.0010365637,-0.0023085033,-0.009422468,0.19996886,0.20001163,0.20003882,0.20001197,0.19996876
838212000,838132000,-0.054712716,3.5539062,-2.510055,-1.2533069,0.0029689032,1.2592723,2.5160642,0.050558243,0.043382898,0.024375927,0.019795619,0.035978317,-0.010570381,0.0070864367,0.005722395,-0.012777073,-0.022851767,0.19985986,0.200066,0.20018144,0.20004565,0.19984704
839212000,839132000,0.47450542,3.7715893,-2.5120795,-1.2548234,0.0014152838,1.2571881,2.513689,0.02335495,0.042364687,0.010207832,-0.028664885,-0.02056794,-0.046292536,-0.006287891,0.02413555,0.0029777568,-0.040551197,0.19963175,0.19994013,0.20033196,0.20026447,0.19983174
840212000,840132000,0.015274813,3.5372455,-2.511357,-1.2539116,0.000726239,1.2553204,2.5126934,0.0027621198,0.034047745,-8.026324e-05,-0.05244761,-0.0508037,-0.058437794,-0.012307359,0.031640008,0.012858184,-0.04284282,0.19912218,0.20031643,0.20107533,0.2003459,0.19914004
841212000,841132000,-0.0055461177,3.526664,-2.5015998,-1.243716,0.009485041,1.2627506,2.5207398,0.040187966,0.0366573,-0.0048512984,-0.02711003,0.00064809807,-0.07650293,-0.03388257,-0.02406615,-0.060444295,-0.09296569,0.19854781,0.20058678,0.20181945,0.20053205,0.19851393
842212000,842132000,-1.1800965,1.2808579,-2.202941,-1.2353845,-0.30054587,1.0325747,2.6835725,0.75321907,0.053493306,-0.82951957,-0.8362068,0.31205642,-0.6674811,-0.015177608,-0.34549624,-1.4264132,-1.6780994,0.21087956,0.43013898,0.24674132,0.06009691,0.05214326
843212000,843132000,-1.2058717,0.1363717,-1.6382531,-1.2227398,-0.8446436,0.5213939,3.1188822,0.80492586,-0.028383695,-0.76727504,-1.5154974,1.1588632,-0.42939687,-0.3120383,-0.30668652,-2.036038,-2.392573,0.07618346,0.7953774,0.12827165,8.379241e-05,8.379241e-05
844212000,844132000,-1.2271382,0.080129184,-1.4460418,-1.2359467,-1.0353476,0.33974692,-2.9842305,0.41223496,-0.015020367,-0.35373712,-0.89605176,1.0499861,-0.46409822,-0.62296355,-0.4725685,-1.6637402,-1.5943881,0.058906738,0.8352282,0.105697446,8.385812e-05,8.385812e-05
845212000,845132000,-1.2663633,0.072802275,-1.3936927,-1.2748771,-1.1485653,0.31134614,-2.9982555,0.20027351,-0.008754529,-0.16946122,-0.25681,0.38707227,-0.6553042,-0.80187595,-0.63256216,-1.157442,-1.014082,0.07330186,0.79008925,0.13642743,9.073699e-05,9.073699e-05
846212000,846132000,-1.2978705,0.07016165,-1.3797174,-1.3072546,-1.2239244,0.3248026,-3.0665355,0.1803949,0.060749277,-0.027431265,0.18462303,-0.0132980645,-0.7533628,-0.8603952,-0.7150556,-0.7544683,-0.661502,0.088685825,0.72117037,0.18992928,9.9281875e-05,0.00011518031
