timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
832660000,832580000,0.00014229064,0.005154385,0.0015939223,67109399,0,0.05573803,0.05972867,0.012797769,0.022685688,0.0012496054,0.0063022696,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832860000,832780000,0.00013185875,0.0040947874,0.0015926777,67109399,0,0.055707347,0.059699737,6.956641e-05,0.00691777,0.0013656799,0.010381442,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833060000,832980000,0.00014596543,0.002184632,0.0011478552,67109399,0,0.05567696,0.059679635,0.014615506,0.0070851976,0.0013832686,0.003122802,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833260000,833180000,0.00016765916,0.0026043337,0.0009219421,67109399,0,0.055646848,0.05965966,0.001773028,0.009127292,0.001405747,0.005079131,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833460000,833380000,0.00016352274,0.0035818217,0.0011560406,67109399,0,0.055660043,0.059631143,0.004587108,0.009127292,0.001405747,0.0050451313,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833660000,833580000,0.00033126835,0.0065952535,0.0018801151,67109399,0,0.055630315,0.0596114,0.018209912,0.019449458,0.0012157799,0.003083572,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833860000,833780000,0.00016352032,0.0036354654,0.0018554761,67109399,0,0.055643816,0.05958312,0.022271609,0.019449458,0.0012157799,0.001448939,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834060000,833980000,0.00013899243,0.00411643,0.0014593513,67109399,0,0.055614382,0.059563573,0.00709226,0.010567379,0.0012455106,0.0006695459,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834260000,834180000,9.8496486e-05,0.0018847054,0.0008927699,67109399,0,0.055585124,0.059544105,0.034660984,0.01289201,0.0014837636,0.0026529012,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
834460000,834380000,0.000110226014,0.0029064615,0.0006493141,67109399,0,0.05555602,0.059516102,0.013885659,0.010033613,0.0014810727,0.0018926881,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
