timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
829712000,829712000,0.8492873,0.010288999,0.0023983105,-0.5278254,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
830212000,830212000,0.84925544,0.010316943,0.0024893815,-0.5278755,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
830708000,830708000,0.8492893,0.010284829,0.0025519056,-0.5278215,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
831212000,831212000,0.84928286,0.010303663,0.0026528672,-0.52783084,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
831712000,831712000,0.8493639,0.010288964,0.0030239406,-0.52769893,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
832212000,832212000,0.8494524,0.010230416,0.003178227,-0.5275566,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
832712000,832712000,0.8494461,0.010296691,0.0031820757,-0.5275655,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
833212000,833212000,0.84955955,0.010455771,0.0033598721,-0.5273784,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
833708000,833708000,0.8495212,0.010432362,0.0033563776,-0.5274407,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
834212000,834212000,0.84959525,0.01038678,0.0032203153,-0.5273232,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
834712000,834712000,0.8496,0.010464431,0.0034634084,-0.5273124,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
835212000,835212000,0.8496486,0.010518447,0.0033621897,-0.5272338,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
835708000,835708000,0.8497204,0.01048489,0.0034147438,-0.52711827,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
836212000,836212000,0.84966266,0.010512428,0.0035988619,-0.5272097,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
836712000,836712000,0.8499972,0.010929048,0.0036040568,-0.52666163,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
837208000,837208000,0.8509279,0.0067231306,0.008284144,-0.5251743,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
837712000,837712000,0.8506775,0.010074427,0.006588386,-0.52555025,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
838212000,838212000,0.8506085,0.011684012,0.00586639,-0.52563703,0.99998343,-5.8171845e-10,1.0846047e-10,-0.0057727513,4
838712000,838712000,0.85919,0.013077211,0.0075133652,-0.5114343,0.99980795,5.688099e-10,1.6156676e-10,0.01959618,5
839208000,839208000,0.85674196,0.012839018,0.008205368,-0.51552004,0.99980795,5.688099e-10,1.6156676e-10,0.01959618,5
839712000,839712000,0.85558647,0.012729313,0.007992009,-0.5174418,0.99980795,5.688099e-10,1.6156676e-10,0.01959618,5
