timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
829716000,829716000,0.84871256,0.010291192,0.0024058432,-0.52874887,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
830220000,830220000,0.84870905,0.010322724,0.002519451,-0.52875334,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
830720000,830720000,0.84875107,0.0103421025,0.0025661103,-0.52868545,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
831220000,831220000,0.84873396,0.010293327,0.0027152991,-0.528713,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
831720000,831720000,0.84882957,0.010303166,0.0030536316,-0.52855754,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
832216000,832216000,0.84893113,0.01021966,0.0032023613,-0.52839494,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
832720000,832720000,0.848935,0.010278587,0.0032259438,-0.5283874,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
833216000,833216000,0.8490434,0.010457573,0.0033846493,-0.52820873,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
833720000,833720000,0.84901553,0.0104013905,0.0033714436,-0.5282548,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
834220000,834220000,0.84909767,0.010356657,0.0032907852,-0.52812415,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
834720000,834720000,0.849122,0.010468406,0.0035020541,-0.52808154,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
835220000,835220000,0.84914327,0.0105271945,0.0033619239,-0.5280471,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
835720000,835720000,0.84918326,0.010503545,0.0034009856,-0.52798283,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
836220000,836220000,0.8491483,0.010537847,0.0036090803,-0.52803713,0.99997795,-3.4024772e-10,-3.3972413e-12,-0.0066522365,4
