timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
828812000,828732000,1310996,0.0003078444,-0.002370972,0.0012652898,0.34906584,1.3787323e-07,1.3787297e-07,3.591353e-07,1310996,0.021276534,0.011643657,-0.13818982,0.4,0.001808357,0.0018076791,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
829436000,829356000,1310996,0.0003183613,-0.0023614177,0.0012610217,0.34906584,1.3787668e-07,1.3787596e-07,3.5900314e-07,1310996,0.021279631,0.011650766,-0.13492613,0.4,0.0018083969,0.0018077166,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
829644000,829564000,1310996,0.00031130292,-0.0023573085,0.0012598141,0.34906584,1.3786965e-07,1.3787039e-07,3.5895897e-07,1310996,0.021282198,0.011652516,-0.13703448,0.4,0.001808409,0.0018077268,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
829852000,829772000,1310996,0.00031108526,-0.0023584166,0.0012584896,0.34906584,1.3787582e-07,1.378762e-07,3.5891668e-07,1310996,0.021280933,0.011654853,-0.13407825,0.4,0.0018084219,0.0018077397,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
830268000,830188000,1310996,0.00031542173,-0.002366129,0.001254414,0.34906584,1.3787911e-07,1.378772e-07,3.5883008e-07,1310996,0.02127869,0.011654758,-0.13189016,0.4,0.0018084507,0.0018077688,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
830476000,830396000,1310996,0.00032194704,-0.002354963,0.0012540561,0.34906584,1.3787275e-07,1.3787157e-07,3.5878958e-07,1310996,0.02128473,0.011653248,-0.13310419,0.4,0.0018084622,0.0018077819,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
830684000,830604000,1310996,0.00031280145,-0.0023602643,0.0012511509,0.34906584,1.3787805e-07,1.3787734e-07,3.5873938e-07,1310996,0.021280387,0.011655244,-0.13069856,0.4,0.0018084751,0.0018077936,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
831100000,831020000,1310996,0.00032544957,-0.0023717317,0.0012473961,0.34906584,1.3788035e-07,1.3787582e-07,3.586474e-07,1310996,0.021280559,0.011646889,-0.12941554,0.4,0.0018085015,0.0018078194,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
831308000,831228000,1310996,0.00033277716,-0.0023793252,0.0012467994,0.34906584,1.3787457e-07,1.3786774e-07,3.5860313e-07,1310996,0.02127887,0.011642053,-0.13194859,0.4,0.0018085116,0.0018078296,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
831516000,831436000,1310996,0.00033530427,-0.0023917605,0.0012451236,0.34906584,1.3788103e-07,1.3787187e-07,3.5855427e-07,1310996,0.021276522,0.011640122,-0.1298326,0.4,0.0018085225,0.0018078437,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
831932000,831852000,1310996,0.00033608117,-0.00240185,0.0012416892,0.34906584,1.3787384e-07,1.3786338e-07,3.5903437e-07,1310996,0.02127503,0.011637597,-0.13288379,0.4,0.0018085452,0.0018078672,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
832140000,832060000,1310996,0.0003412515,-0.002399478,0.0012401481,0.34906584,1.3788119e-07,1.3787084e-07,3.589932e-07,1310996,0.021275628,0.011636148,-0.12951228,0.4,0.0018085567,0.001807878,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
832348000,832268000,1310996,0.00033581286,-0.0023924198,0.0012364158,0.34906584,1.378718e-07,1.3786398e-07,3.5894791e-07,1310996,0.02127731,0.011641531,-0.13281657,0.4,0.0018085658,0.0018078875,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
832556000,832476000,1310996,0.00033761078,-0.0024014963,0.0012359855,0.34906584,1.3786601e-07,1.3785642e-07,3.589007e-07,1310996,0.021277549,0.011638579,-0.13651034,0.4,0.0018085736,0.001807897,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
833388000,833308000,1310996,0.00033872266,-0.0023860119,0.0012266721,0.34906584,1.3786662e-07,1.3786047e-07,3.5872515e-07,1310996,0.021279583,0.011643644,-0.1377222,0.4,0.0018086303,0.0018079539,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
834012000,833932000,1310996,0.00036288644,-0.0023673123,0.0012201953,0.34906584,1.3786341e-07,1.3785692e-07,3.5859617e-07,1310996,0.021288812,0.01164848,-0.13950613,0.4,0.0018086693,0.0018079922,0.00078123936,197388,0.004181504,-0.0006599896,0.00058460154,0.5,3.5737037e-05,6.170489e-05,0.00011862258,1,1,1,0,1,0
