timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
829576000,829496000,0.09022621,0.09022621,0.2027389,1.0015754,1.0015754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253612,0.0,0.0,nan,0.0,0.0,0.090324245,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
830072000,829992000,0.09017043,0.09017043,0.20267801,1.001571,1.001571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253607,0.0,0.0,nan,0.0,0.0,0.09032437,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
830576000,830496000,0.09017047,0.09017047,0.20267801,1.0015676,1.0015676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253597,0.0,0.0,nan,0.0,0.0,0.09032411,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
831072000,830992000,0.09012569,0.09012569,0.20263001,1.0015643,1.0015643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253592,0.0,0.0,nan,0.0,0.0,0.09032424,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
831568000,831488000,0.09010824,0.09010824,0.20261152,1.0015632,1.0015632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253583,0.0,0.0,nan,0.0,0.0,0.090324484,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
832072000,831992000,0.09010823,0.09010824,0.20261152,1.0015583,1.0015583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253576,0.0,0.0,nan,0.0,0.0,0.09032448,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
832568000,832488000,0.09005745,0.09005745,0.20255841,1.0015571,1.0015571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2535715,0.0,0.0,nan,0.0,0.0,0.09032434,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
833072000,832992000,0.09005744,0.09005744,0.20255841,1.0015522,1.0015522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253563,0.0,0.0,nan,0.0,0.0,0.090324216,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
833568000,833488000,0.09005743,0.09005743,0.20255841,1.0015506,1.0015506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253556,0.0,0.0,nan,0.0,0.0,0.09032421,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
834072000,833992000,0.09022636,0.090226375,0.2027389,1.001551,1.001551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253549,0.0,0.0,nan,0.0,0.0,0.090324335,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
834576000,834496000,0.09022633,0.09022634,0.2027389,1.0015478,1.0015478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253542,0.0,0.0,nan,0.0,0.0,0.090324335,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
835072000,834992000,0.090170436,0.09017044,0.20267801,1.0015436,1.0015436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253537,0.0,0.0,nan,0.0,0.0,0.09032434,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
835576000,835496000,0.09016127,0.09016127,0.2026682,1.0015403,1.0015403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253528,0.0,0.0,nan,0.0,0.0,0.09032471,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
836072000,835992000,0.09017041,0.09017042,0.20267801,1.0015373,1.0015373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253523,0.0,0.0,nan,0.0,0.0,0.09032469,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
836568000,836488000,0.09012567,0.09012568,0.20263001,1.0015358,1.0015358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253551,0.0,0.0,nan,0.0,0.0,0.09032469,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
837072000,836992000,0.091386534,0.091386676,0.20409133,1.0018798,1.0018798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.253972,0.0,0.0,nan,0.0,0.0,0.09032482,0.00253563,0.0025413826,0.0025458483,0.0,0.0,0.0,0.0,0.0,0.0
