timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
829724000,829724000,0.8488497,0.010258952,0.0023562356,-0.5285295,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
830220000,830220000,0.84883136,0.010299789,0.0024887656,-0.5285577,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
830724000,830724000,0.84887445,0.010339645,0.0025406717,-0.5284875,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
831224000,831224000,0.8488588,0.010264443,0.002690654,-0.5285134,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
831724000,831724000,0.8489557,0.010252754,0.0030445573,-0.52835596,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
832224000,832224000,0.8490484,0.010187298,0.0031801702,-0.5282073,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
832724000,832724000,0.849057,0.010261299,0.0031807155,-0.528192,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
833220000,833220000,0.8491685,0.010466451,0.0033520982,-0.5280077,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
833724000,833724000,0.84913313,0.010354676,0.0033376175,-0.5280668,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
834220000,834220000,0.8492198,0.010333475,0.0032601291,-0.5279285,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
834724000,834724000,0.8492492,0.010441843,0.0034828698,-0.5278776,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
835220000,835220000,0.84926516,0.010504052,0.0033312738,-0.5278515,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
835724000,835724000,0.84929866,0.010450443,0.0033850789,-0.5277986,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
836224000,836224000,0.849274,0.010515512,0.0035716628,-0.52783555,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
836724000,836724000,0.849601,0.010963673,0.0036250085,-0.52729976,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
837224000,837224000,0.85049146,0.0067620035,0.0083851265,-0.52587867,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
837724000,837724000,0.8502797,0.01011736,0.006475229,-0.5261942,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
838220000,838220000,0.85020727,0.011754065,0.0059354436,-0.5262834,0.99997586,5.371587e-10,1.561304e-11,-0.0069591217,4
838724000,838724000,0.8587585,0.012978871,0.007535307,-0.51216084,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
839224000,839224000,0.85624665,0.012909629,0.008226793,-0.51634043,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
839724000,839724000,0.85502714,0.013248008,0.0076495595,-0.5183575,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
840224000,840224000,0.8542966,0.013795849,0.0069550285,-0.51955605,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
840720000,840720000,0.8541249,0.014263837,0.0107826255,-0.51976055,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
841220000,841220000,0.8560831,0.04736851,0.026077703,-0.5140018,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
841724000,841724000,0.85183316,0.108251736,0.06498368,-0.508369,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
842224000,842224000,0.8442978,0.13846186,0.09004238,-0.5097861,0.99980456,-5.469186e-10,-1.1762746e-09,0.019774592,5
