timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy,parachute_system_healthy
839804000,400000.0,1.0,2192.2312,0.0,34784,0,460.15936,8912,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
840808000,400000.0,1.0,2214.1436,0.0,34827,0,508.96417,8922,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
841808000,400000.0,1.0,2205.1794,0.0,34869,0,460.15936,8933,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
842812000,400000.0,1.0,2192.2312,0.0,34910,0,508.96417,8944,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843816000,400000.0,1.0,2256.9722,0.0,34951,0,508.96417,8954,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844820000,400000.0,1.0,2205.1794,0.0,34993,0,460.15936,8965,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
845824000,400000.0,1.0,2192.2312,0.0,35034,0,508.96417,8975,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846832000,400000.0,1.0,2192.2312,0.0,35076,0,508.96417,8986,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
847832000,400000.0,1.0,2249.0042,0.0,35118,0,460.15936,8997,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
848836000,400000.0,1.0,2192.2312,0.0,35159,0,508.96417,9007,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
849840000,400000.0,1.0,2192.2312,0.0,35200,0,508.96417,9018,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
850848000,400000.0,1.0,2258.964,0.0,35244,0,460.15936,9029,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
851848000,400000.0,1.0,2192.2312,0.0,35285,0,508.96417,9039,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
852852000,400000.0,1.0,2192.2312,0.0,35326,0,508.96417,9050,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
853856000,400000.0,1.0,2205.1794,0.0,35368,0,460.15936,9061,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
854860000,400000.0,1.0,2192.2312,0.0,35410,0,508.96417,9071,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
855864000,400000.0,1.0,2285.8567,0.0,35454,0,508.96417,9082,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
856868000,400000.0,1.0,2249.0042,0.0,35496,0,460.15936,9093,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
857872000,400000.0,1.0,2192.2312,0.0,35537,0,508.96417,9103,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
858880000,400000.0,1.0,2192.2312,0.0,35580,0,508.96417,9114,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
859884000,400000.0,1.0,2227.0918,0.0,35622,0,460.15936,9125,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860888000,400000.0,1.0,2236.056,0.0,35664,0,508.96417,9135,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861892000,400000.0,1.0,2221.1157,0.0,35705,0,508.96417,9146,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862892000,400000.0,1.0,2205.1794,0.0,35747,0,460.15936,9157,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
863896000,400000.0,1.0,2192.2312,0.0,35788,0,508.96417,9167,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
864900000,400000.0,1.0,2192.2312,0.0,35829,0,508.96417,9178,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
865904000,400000.0,1.0,2205.1794,0.0,35872,0,460.15936,9189,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
866908000,400000.0,1.0,2221.1157,0.0,35914,0,508.96417,9199,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867916000,400000.0,1.0,2192.2312,0.0,35955,0,460.15936,9210,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868916000,400000.0,1.0,2269.9204,0.0,35997,0,508.96417,9220,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869920000,400000.0,1.0,2192.2312,0.0,36038,0,508.96417,9231,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
870928000,400000.0,1.0,2192.2312,0.0,36081,0,460.15936,9242,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
871932000,400000.0,1.0,2234.0637,0.0,36123,0,508.96417,9253,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
872932000,400000.0,1.0,2236.056,0.0,36164,0,508.96417,9263,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
873940000,400000.0,1.0,2192.2312,0.0,36206,0,460.15936,9274,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
874940000,400000.0,1.0,2227.0918,0.0,36248,0,508.96417,9284,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875944000,400000.0,1.0,2192.2312,0.0,36290,0,508.96417,9295,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
876952000,400000.0,1.0,2221.1157,0.0,36331,0,460.15936,9306,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
877956000,400000.0,1.0,2205.1794,0.0,36373,0,508.96417,9316,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
878960000,400000.0,1.0,2192.2312,0.0,36415,0,508.96417,9327,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
879960000,400000.0,1.0,2243.028,0.0,36458,0,460.15936,9338,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
880968000,400000.0,1.0,2269.9204,0.0,36501,0,508.96417,9348,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
881968000,400000.0,1.0,2221.1157,0.0,36542,0,508.96417,9359,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
882976000,400000.0,1.0,2192.2312,0.0,36584,0,460.15936,9370,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
883976000,400000.0,1.0,2205.1794,0.0,36626,0,508.96417,9380,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884980000,400000.0,1.0,2192.2312,0.0,36667,0,508.96417,9391,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
885984000,400000.0,1.0,2236.056,0.0,36709,0,460.15936,9402,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
886992000,400000.0,1.0,2234.0637,0.0,36751,0,508.96417,9412,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
887992000,400000.0,1.0,2192.2312,0.0,36792,0,508.96417,9423,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
888996000,400000.0,1.0,2192.2312,0.0,36833,0,460.15936,9434,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
890004000,400000.0,1.0,2205.1794,0.0,36875,0,508.96417,9444,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
891004000,400000.0,1.0,2192.2312,0.0,36916,0,508.96417,9455,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
892008000,400000.0,1.0,2221.1157,0.0,36959,0,460.15936,9466,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
893012000,400000.0,1.0,2205.1794,0.0,37001,0,508.96417,9476,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
894016000,400000.0,1.0,2256.9722,0.0,37042,0,460.15936,9487,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895024000,400000.0,1.0,2192.2312,0.0,37083,0,508.96417,9498,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
896024000,400000.0,1.0,2205.1794,0.0,37125,0,508.96417,9508,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
897028000,400000.0,1.0,2221.1157,0.0,37168,0,460.15936,9519,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
898032000,400000.0,1.0,2260.9563,0.0,37210,0,508.96417,9529,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
899036000,400000.0,1.0,2205.1794,0.0,37252,0,508.96417,9540,0,0,0,0,0.0,0,10,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
