timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
843668000,843668000,0.4218999,1.1681531e-05,0.37677932,1.340625,0.011765876,1.3292652,1
843772000,843772000,0.4211714,1.1026347e-05,0.2890609,1.2741953,0.007286184,1.2635474,1
843868000,843868000,0.4206206,1.0455344e-05,0.15863186,1.2182565,0.0022950894,1.2081952,1
843964000,843964000,0.42011628,9.91747e-06,0.18718664,1.1631651,0.003347078,1.1535581,1
844068000,844068000,0.41961986,9.368494e-06,0.053823903,1.1087198,0.00029032608,1.0997694,1
844172000,844172000,0.41924015,8.851297e-06,0.3800146,1.0588,0.015154589,1.0499684,1
844268000,844268000,0.4187816,8.40058e-06,0.23324987,1.01055,0.0059819464,1.002103,1
844372000,844372000,0.41846555,7.950713e-06,0.22700079,1.0042125,0.005701467,1.0,1
844468000,844468000,0.41814065,7.5746666e-06,0.07940374,1.0040886,0.0006976979,1.0,1
844572000,844572000,0.4178514,7.205234e-06,0.18262097,1.0038604,0.0036913522,1.0,1
844668000,844668000,0.4177293,6.8933987e-06,-0.0050192215,1.0037879,2.788613e-06,1.0,1
844772000,844772000,0.41758078,6.582107e-06,0.09493737,1.0036013,0.0009978624,1.0,1
844868000,844868000,0.41746312,6.3171124e-06,-0.045951664,1.0035344,0.00023379097,1.0,1
844964000,844964000,0.41726145,6.0716834e-06,0.053399205,1.003384,0.00031576204,1.0,1
845068000,845068000,0.41705686,5.8265537e-06,-0.14160803,1.0032881,0.0022207904,1.0,1
845164000,845164000,0.41693678,5.616315e-06,-0.019964404,1.0031593,4.414691e-05,1.0,1
845268000,845268000,0.4168058,5.404722e-06,0.18314515,1.0030688,0.0037155028,1.0,1
845372000,845372000,0.41655377,5.2108026e-06,0.2118492,1.0028869,0.004972321,1.0,1
845468000,845468000,0.41648236,5.044538e-06,0.09325382,1.0028416,0.0009635148,1.0,1
845572000,845572000,0.41640037,4.876763e-06,0.14077654,1.0027081,0.0021960568,1.0,1
845668000,845668000,0.4163797,4.7314484e-06,-0.063960314,1.0026772,0.00045333322,1.0,1
845772000,845772000,0.41642705,4.58348e-06,0.085672446,1.002573,0.0008134368,1.0,1
845868000,845868000,0.4164017,4.454875e-06,-0.047843307,1.0025362,0.00025368796,1.0,1
845964000,845964000,0.4163853,4.333765e-06,-0.21275786,1.0024445,0.0050172806,1.0,1
846068000,846068000,0.41642356,4.210331e-06,-0.07593019,1.0024052,0.0006390623,1.0,1
846164000,846164000,0.41650727,4.1022695e-06,0.057742417,1.0023385,0.00036960086,1.0,1
846268000,846268000,0.41646498,3.992099e-06,-0.079090446,1.0022941,0.00069344236,1.0,1
846372000,846372000,0.41656452,3.887656e-06,0.009487882,1.0022192,9.9800645e-06,1.0,1
846468000,846468000,0.41659907,3.7962775e-06,-0.07553231,1.0021931,0.0006325161,1.0,1
846564000,846564000,0.41662684,3.709935e-06,-0.027272902,1.0021095,8.247171e-05,1.0,1
846668000,846668000,0.41672245,3.6216975e-06,-0.1227281,1.0020849,0.0016700944,1.0,1
846772000,846772000,0.41680092,3.5375667e-06,-0.091754764,1.00201,0.000933561,1.0,1
846868000,846868000,0.4168537,3.4638244e-06,-0.25902128,1.0019855,0.007439897,1.0,1
846972000,846972000,0.41693255,3.3881665e-06,-0.042480767,1.0019076,0.00020013108,1.0,1
847068000,847068000,0.41708094,3.3216932e-06,-0.012312487,1.0019118,1.6812006e-05,1.0,1
847172000,847172000,0.41714776,3.2527546e-06,-0.127846,1.0018423,0.0018127272,1.0,1
847268000,847268000,0.41723803,3.1921638e-06,-0.029747523,1.001804,9.814684e-05,1.0,1
847364000,847364000,0.4173327,3.1334016e-06,-0.10281887,1.0018026,0.0011725221,1.0,1
847468000,847468000,0.41734856,3.0727915e-06,0.022152424,1.0017453,5.443054e-05,1.0,1
847572000,847572000,0.41743463,3.0143208e-06,-0.095728785,1.0017374,0.0010164563,1.0,1
847668000,847668000,0.41746962,2.9627126e-06,0.030400112,1.0016909,0.00010251187,1.0,1
847772000,847772000,0.41753367,2.909051e-06,-0.80998886,1.0016669,0.07277668,1.0,1
847868000,847868000,0.41751525,2.8619056e-06,-0.10389113,1.0016521,0.0011972849,1.0,1
847972000,847972000,0.41757643,2.8133063e-06,0.06220396,1.0015906,0.00042924305,1.0,1
848068000,848068000,0.41764647,2.7705173e-06,-0.04474283,1.0015532,0.0002220907,1.0,1
848164000,848164000,0.41775635,2.7290225e-06,-0.026833758,1.0015572,7.988122e-05,1.0,1
848268000,848268000,0.4178639,2.6857704e-06,-0.06577276,1.0015206,0.00047994306,1.0,1
848372000,848372000,0.4179368,2.6437199e-06,-0.029620409,1.0015088,9.733853e-05,1.0,1
848468000,848468000,0.41796544,2.6067444e-06,-0.08160508,1.0014699,0.0007388461,1.0,1
848564000,848564000,0.4180264,2.5708825e-06,-0.10383403,1.0014682,0.0011961889,1.0,1
