timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
829664000,829664000,1032000,41.606704,-86.3556021,-0.45143172,-1.1163791,0.13339251,0.0005766812,3.190234e-05,0.0,-0.0024651925,-0.0016479305,-0.00018433634,-0.0011412759,-0.00036111652,-0.012355443,-0.01708949,-0.03187533,-0.0058880514,0.062494468,-1.1124151,-0.011638404,229.40593,0.10002777,0.056060575,0.060072865,0.007045342,0.005000238,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830168000,830168000,1032000,41.606704,-86.3556021,-0.45041445,-1.1174614,0.13377523,0.0005766812,3.190234e-05,0.0,0.0021445237,-0.0052802344,0.0014482421,0.0006162957,-0.00036111652,-0.012355443,-0.01708949,0.050383147,-0.024320679,0.019879015,-1.1124637,-0.011638404,229.40593,0.1,0.056008104,0.06001898,0.015291261,0.010986324,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
830664000,830664000,1032000,41.606704,-86.3556021,-0.45060265,-1.1169277,0.1330805,0.0005766812,3.190234e-05,0.0,-0.00018381418,-0.003331148,-0.0010161757,-0.0017168269,-0.00036111652,-0.012355443,-0.01708949,0.04085291,-0.01845119,-0.05911483,-1.112377,-0.011638404,229.40593,0.100531355,0.055938195,0.05996944,0.020348996,0.014765436,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831168000,831168000,1032000,41.606704,-86.3556021,-0.44969445,-1.1177111,0.13260978,0.0005766812,3.190234e-05,0.0,0.0035816212,-0.0041253776,-0.0008189595,-0.0013546876,-0.00036111652,-0.012355443,-0.01708949,-0.006184677,0.014719969,0.0670682,-1.1122583,-0.011638404,229.40593,0.10038009,0.055896603,0.059898928,0.012174164,0.008700735,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
831664000,831664000,1032000,41.606704,-86.3556021,-0.44926167,-1.1180344,0.13282326,0.0005766812,3.190234e-05,0.0,0.0029701544,-0.004956869,0.000893686,0.000723144,-0.00036111652,-0.012355443,-0.01708949,-0.0150387185,-0.043901008,-0.4851623,-1.112006,-0.011638404,229.40593,0.100157976,0.055855334,0.05985084,0.017956113,0.012966325,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832168000,832168000,1032000,41.606704,-86.3556021,-0.45024112,-1.1170738,0.13238023,0.0005766812,3.190234e-05,0.0,-0.0012547624,-0.0002117899,-0.0020296252,-0.0016750527,-0.00036111652,-0.012355443,-0.01708949,-0.07265975,0.033794355,-0.011343571,-1.1118553,-0.011638404,229.40593,0.10055916,0.05579011,0.059781775,0.008109921,0.00576218,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
832664000,832664000,1032000,41.606704,-86.3556021,-0.4513232,-1.1166824,0.13063908,0.0005766812,3.190234e-05,0.0,-0.0023805806,-0.0028384835,-0.0056017614,-0.004517545,-0.00036111652,-0.012355443,-0.01708949,-0.0059794276,0.07950541,0.10578327,-1.1117567,-0.011638404,229.40593,0.10177654,0.05573894,0.05972894,0.015290376,0.010985675,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833160000,833160000,1032000,41.606704,-86.3556021,-0.45110407,-1.1160598,0.1316312,0.0005766812,3.190234e-05,0.0,-0.0012708444,0.0033571904,0.001214477,0.002946055,-0.00036111652,-0.012355443,-0.01708949,-0.046830602,-0.04235334,0.1138746,-1.1112952,-0.011638404,229.40593,0.10086602,0.055714406,0.0596807,0.020364404,0.014770215,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
833664000,833664000,1032000,41.606704,-86.3556021,-0.4502228,-1.113873,0.13269913,0.0005766812,3.190234e-05,0.0,0.00072422985,0.006809129,-3.0081763e-05,0.0014076201,-0.00036111652,-0.012355443,-0.01708949,-0.010221465,0.020973746,-0.0049267593,-1.1115134,-0.011638404,229.40593,0.1,0.05563022,0.059611183,0.01217528,0.008700651,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834160000,834160000,1032000,41.606704,-86.3556021,-0.4492837,-1.1152637,0.13222778,0.0005766812,3.190234e-05,0.0,0.0017264965,0.0006560882,-0.0026649926,-0.001579883,-0.00036111652,-0.012355443,-0.01708949,0.060963538,0.050089408,-0.11245074,-1.1111351,-0.011638404,229.40593,0.10043934,0.05563338,0.059555586,0.017963594,0.012968887,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
834664000,834664000,1032000,41.606704,-86.3556021,-0.44920462,-1.1163442,0.13264364,0.0005766812,3.190234e-05,0.0,0.0027735,0.00088538957,0.0034064397,0.0046254536,-0.00036111652,-0.012355443,-0.01708949,-0.05953311,0.0031508782,0.4172939,-1.1111966,-0.011638404,229.40593,0.1,0.055526454,0.0594963,0.008109655,0.0057621845,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835160000,835160000,1032000,41.606704,-86.3556021,-0.44923344,-1.1163765,0.1327404,0.0005766812,3.190234e-05,0.0,0.004831687,0.002266258,-0.0011824368,-0.000584201,-0.00036111652,-0.012355443,-0.01708949,-0.01876425,-0.023853987,-0.06900454,-1.1110656,-0.011638404,229.40593,0.1,0.055519365,0.059444536,0.015292466,0.010986305,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
835664000,835664000,1032000,41.606704,-86.3556021,-0.44880652,-1.1164594,0.13396324,0.0005766812,3.190234e-05,0.0,0.005095836,-0.0009815968,0.002585616,0.0027530545,-0.00036111652,-0.012355443,-0.01708949,0.072739124,-0.054778084,-0.007782194,-1.1107184,-0.011638404,229.40593,0.1,0.0554591,0.05940039,0.020810328,0.015110505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836160000,836160000,1032000,41.606704,-86.3556021,-0.44934,-1.1164129,0.13305342,0.0005766812,3.190234e-05,0.0,0.0037592244,-0.0011316199,-0.0027436144,-0.0029544753,-0.00036111652,-0.012355443,-0.01708949,0.00778255,-0.00045579305,-0.5687597,-1.110925,-0.011638404,229.40593,0.1,0.055412997,0.059329014,0.012174736,0.008700727,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
836664000,836664000,1032000,41.606704,-86.3556021,-0.4489709,-1.1171683,0.13162288,0.0005766812,3.190234e-05,0.0,0.0034411647,-0.00538981,0.0006960934,0.0005780194,-0.00036111652,-0.012355443,-0.01708949,-0.106066115,-0.13424197,-0.09482639,-1.1098344,-0.011638404,229.40593,0.10130137,0.05664577,0.05994018,0.03834222,0.028673809,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
837160000,837160000,1032000,41.606704,-86.3556021,-0.44768652,-1.1218547,0.12172955,0.0005766812,3.190234e-05,0.0,-0.016926417,-0.030754417,-0.14258681,-0.1426251,-0.00036111652,-0.012355443,-0.01708949,0.056654487,0.006038357,-1.4919443,-1.1062298,-0.011638404,229.40593,0.1111947,0.06444907,0.06437364,0.05772242,0.043845594,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,0,1,1,1,0
