timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
829708000,829708000,0.84919477,0.010317436,0.0024359762,-0.52797335,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
830208000,830208000,0.84916455,0.010348295,0.0025138957,-0.528021,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
830708000,830708000,0.84919935,0.010322422,0.002568684,-0.5279653,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
831208000,831208000,0.84920007,0.010358818,0.0026589814,-0.5279629,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
831708000,831708000,0.8492723,0.010325439,0.0030369875,-0.5278454,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
832204000,832204000,0.8493591,0.010262621,0.0032075685,-0.52770585,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
832704000,832704000,0.8493574,0.010300851,0.0032213298,-0.5277077,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
833208000,833208000,0.8494732,0.010508218,0.0033844062,-0.5275164,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
833704000,833704000,0.84943175,0.010489695,0.0033663763,-0.5275835,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
834204000,834204000,0.849499,0.01041799,0.0032612903,-0.5274775,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
834708000,834708000,0.84951115,0.010516192,0.0034806337,-0.5274544,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
835208000,835208000,0.8495592,0.010549389,0.0033879497,-0.52737695,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
835704000,835704000,0.849632,0.010530613,0.0034227762,-0.5272597,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
836208000,836208000,0.8495812,0.010559328,0.003622827,-0.5273398,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
836708000,836708000,0.8498854,0.01082329,0.0036897608,-0.5268435,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
837208000,837208000,0.85083824,0.0067656916,0.0083069075,-0.5253184,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
837704000,837704000,0.8505788,0.010071299,0.006694463,-0.5257085,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
838208000,838208000,0.8505148,0.011689105,0.0058553037,-0.52578866,0.9999831,8.7046637e-10,5.378118e-11,-0.0058191693,4
838708000,838708000,0.8592253,0.013136997,0.007531432,-0.5113732,0.9998044,4.0544657e-10,-3.0612757e-10,0.01978062,5
839208000,839208000,0.85669076,0.012880459,0.008228583,-0.51560396,0.9998044,4.0544657e-10,-3.0612757e-10,0.01978062,5
839708000,839708000,0.85552424,0.013103292,0.007805288,-0.51753813,0.9998044,4.0544657e-10,-3.0612757e-10,0.01978062,5
840204000,840204000,0.8547172,0.013829923,0.0069112605,-0.5188638,0.9998044,4.0544657e-10,-3.0612757e-10,0.01978062,5
