timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
830188000,830188000,41.60669997426658,-86.35561553239273,229.2788,229.26913,-0.0,1.001568,1.0017997,229.17906,2,0,1,0
831188000,831188000,41.606699981444926,-86.35561553370178,229.27982,229.27008,-0.0,1.0015615,1.001793,229.17969,2,0,1,0
832188000,832188000,41.60669997617059,-86.35561552459863,229.28035,229.27022,-0.0,1.0015556,1.001786,229.1798,2,0,1,0
833188000,833188000,41.60669997006995,-86.35561551143213,229.28017,229.27007,-0.0,1.0015497,1.0017791,229.1795,2,0,1,0
834188000,834188000,41.60669998459307,-86.35561550647265,229.27951,229.2696,-0.0,1.0015475,1.0017729,229.17917,2,0,1,0
835188000,835188000,41.60669998440091,-86.35561551636582,229.27866,229.26881,-0.0,1.0015409,1.0017655,229.17888,2,0,1,0
836188000,836188000,41.60669998054412,-86.35561551999903,229.27791,229.26791,-0.0,1.0015347,1.0017587,229.17815,2,0,1,0
837188000,837188000,41.60669999203434,-86.35561559636275,229.29425,229.28412,-0.0,1.0021178,1.0020949,229.17815,2,0,1,0
838188000,838188000,41.60669986602612,-86.355615795003,230.35118,230.33067,-0.0,1.0066679,1.0048205,229.17815,2,0,1,0
839188000,839188000,41.60669986741149,-86.35561589340982,231.18597,231.15839,-0.0,1.0187265,1.0130503,229.17815,2,0,1,0
840188000,840188000,41.60669978999349,-86.3556158211238,231.49582,231.46622,-0.0,1.0338497,1.0269239,229.17815,2,0,1,0
841188000,841188000,41.60669950150704,-86.35561539657247,231.50372,231.47554,-0.0,1.0441144,1.0412495,nan,2,0,0,0
842188000,842188000,41.60669975724848,-86.35560712738008,231.94838,231.9135,-0.0,1.0605226,1.0582238,nan,2,0,0,0
843188000,843188000,41.60670071330961,-86.35558391086755,232.63202,232.58798,-0.0,1.0666451,1.0692934,nan,2,0,0,0
844188000,844188000,41.60670092111155,-86.35555416810593,233.30077,233.24837,-0.0,1.0707473,1.0770018,nan,2,0,0,0
845188000,845188000,41.60670017044511,-86.35552360572576,233.94456,233.87958,-0.0,1.0709146,1.0813589,nan,2,0,0,0
846188000,846188000,41.60669918528744,-86.35549304524504,234.60587,234.52594,-0.0,1.0709039,1.0838295,nan,2,0,0,0
847188000,847188000,41.606698544033264,-86.35546304683928,235.30672,235.21028,-0.0,1.079144,1.0878612,nan,2,0,0,0
848188000,848188000,41.60669829310269,-86.35543317984863,235.99536,235.88399,-0.0,1.0772454,1.0880548,nan,2,0,0,0
849188000,849188000,41.6066982330417,-86.35540315988933,236.72888,236.60751,-0.0,1.0767591,1.0880327,nan,2,0,0,0
850188000,850188000,41.60669825591567,-86.35537318285176,237.47661,237.34235,-0.0,1.0745193,1.0874895,nan,2,0,0,0
851188000,851188000,41.60669818063308,-86.35534740367939,237.78978,237.65097,-0.0,1.0731499,1.0869695,nan,2,0,0,0
852188000,852188000,41.60669728344823,-86.35534561160476,237.21648,237.08102,-0.0,1.0822614,1.089135,nan,2,0,0,0
853188000,853188000,41.60669550064239,-86.35535875208811,236.60442,236.47371,-0.0,1.0798546,1.088384,nan,2,0,0,0
854188000,854188000,41.60669657919814,-86.35536789340776,235.97284,235.84947,-0.0,1.0700948,1.0855411,nan,2,0,0,0
855188000,855188000,41.606698346775914,-86.35537117584222,235.24612,235.13197,-0.0,1.0766779,1.0875744,nan,2,0,0,0
856188000,856188000,41.60669904896013,-86.35536061382373,236.07341,235.95724,-0.0,1.0752548,1.0870245,nan,2,0,0,0
857188000,857188000,41.606701601062056,-86.35529258714806,239.60086,239.4645,-0.0,1.0753417,1.0858536,nan,2,0,0,0
858188000,858188000,41.60670154696113,-86.35523490850821,241.3339,241.20073,-0.0,1.0732737,1.0854695,nan,2,0,0,0
859188000,859188000,41.606698652102416,-86.3552107686912,241.61298,241.4964,-0.0,1.0719987,1.0838823,nan,2,0,0,0
860188000,860188000,41.60669769228918,-86.3552132678521,241.51382,241.41846,-0.0,1.0800146,1.0839344,nan,2,0,0,0
861188000,861188000,41.6066976652609,-86.35521769129254,241.53128,241.45802,-0.0,1.0779521,1.0835487,nan,2,0,0,0
862188000,862188000,41.60669872198022,-86.35521809795524,241.58824,241.5354,-0.0,1.0775099,1.081462,nan,2,0,0,0
863188000,863188000,41.60669945957743,-86.35521729991423,241.64041,241.62106,-0.0,1.075202,1.0810771,nan,2,0,0,0
864188000,864188000,41.606699678296934,-86.35521670554346,241.69072,241.70076,-0.0,1.073778,1.0812641,nan,2,0,0,0
865188000,865188000,41.60669976934031,-86.35521657198241,241.7062,241.73846,-0.0,1.0830065,1.0841274,nan,2,0,0,0
866188000,866188000,41.60669989815958,-86.35521643846701,241.73143,241.79076,-0.0,1.080327,1.0849,nan,2,0,0,0
867188000,867188000,41.6066999630262,-86.35521625416138,241.7344,241.81892,-0.0,1.0703584,1.0832945,nan,2,0,0,0
868188000,868188000,41.60669990622391,-86.3552162507665,241.70596,241.8039,-0.0,1.0769775,1.0862067,nan,2,0,0,0
869188000,869188000,41.60669985103301,-86.35521618657887,241.67752,241.78394,-0.0,1.0752729,1.0866375,nan,2,0,0,0
870188000,870188000,41.60669975271989,-86.35521631816707,241.6435,241.75279,-0.0,1.0748026,1.0868865,nan,2,0,0,0
871188000,871188000,41.60669973558821,-86.35521674087171,241.61565,241.72398,-0.0,1.0727946,1.0866219,nan,2,0,0,0
872188000,872188000,41.60669958330674,-86.35521692357202,241.59346,241.69806,-0.0,1.0716325,1.0863142,nan,2,0,0,0
873188000,873188000,41.60669952400125,-86.35521686791833,241.58263,241.68031,-0.0,1.0792996,1.089799,nan,2,0,0,0
874188000,874188000,41.606699381604805,-86.3552167934997,241.57205,241.66133,-0.0,1.077334,1.0890819,nan,2,0,0,0
875188000,875188000,41.60669922080861,-86.35521664328523,241.56177,241.64317,-0.0,1.0768646,1.0884969,nan,2,0,0,0
876188000,876188000,41.60670479382676,-86.35521512944375,241.65479,241.72314,-0.0,1.074677,1.0876596,nan,2,0,0,0
