timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
830184000,830184000,41.606699949692214,-86.35561554067,229.27214,229.26776,-0.0,1.0015675,1.0017991,229.17233,2,0,1,0
831184000,831184000,41.60669995585236,-86.35561554332251,229.27333,229.26897,-0.0,1.001561,1.0017924,229.17296,2,0,1,0
832184000,832184000,41.60669995026739,-86.35561553487462,229.27356,229.26895,-0.0,1.0015551,1.0017854,229.17303,2,0,1,0
833184000,833184000,41.60669994332838,-86.35561552216119,229.27423,229.26976,-0.0,1.0015492,1.0017785,229.17339,2,0,1,0
834184000,834184000,41.606699959508944,-86.35561551523598,229.27368,229.26942,-0.0,1.001547,1.0017722,229.17326,2,0,1,0
835184000,835184000,41.60669996028565,-86.35561552630197,229.2732,229.26901,-0.0,1.0015404,1.0017649,229.1733,2,0,1,0
836184000,836184000,41.60669995891313,-86.35561552759381,229.27293,229.26859,-0.0,1.0015343,1.001758,229.173,2,0,1,0
837184000,837184000,41.60669997094073,-86.35561560153442,229.28807,229.28354,-0.0,1.0021173,1.0020941,229.173,2,0,1,0
838184000,838184000,41.60669984561917,-86.35561579831362,230.33948,230.32419,-0.0,1.0066587,1.0048217,229.173,2,0,1,0
839184000,839184000,41.606699846900014,-86.35561589476045,231.1776,231.15501,-0.0,1.0187033,1.0130364,229.173,2,0,1,0
840184000,840184000,41.60669977206224,-86.35561582287015,231.48798,231.46365,-0.0,1.033788,1.0268893,229.173,2,0,1,0
841184000,841184000,41.606699488611575,-86.3556154078177,231.49673,231.47395,-0.0,1.0439919,1.04118,nan,2,0,0,0
842184000,842184000,41.606699742070305,-86.35560720131245,231.93983,231.91043,-0.0,1.060328,1.0581192,nan,2,0,0,0
843184000,843184000,41.60670069783477,-86.3555840562167,232.62498,232.58621,-0.0,1.0664306,1.069161,nan,2,0,0,0
844184000,844184000,41.606700922153685,-86.35555436582284,233.29448,233.24695,-0.0,1.0704988,1.0768521,nan,2,0,0,0
845184000,845184000,41.606700173738375,-86.35552377816495,233.93884,233.87872,-0.0,1.0707428,1.0812167,nan,2,0,0,0
