timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
829952000,829952000,1311004,-0.022146335,-0.0017967472,0.003302639,13.515131,0,1
830952000,830952000,1311004,0.005249467,0.0060404404,-9.1735856e-05,13.515131,0,1
831952000,831952000,1311004,0.008067913,-0.0017482475,-0.0022125822,13.515131,0,1
832948000,832948000,1311004,-0.02759294,0.0007833687,-0.0006314601,13.515131,0,1
833952000,833952000,1311004,-0.02636178,-0.010111167,-0.002326556,13.515131,0,1
834948000,834948000,1311004,0.030157967,-0.009478289,-0.00095103466,13.515131,0,1
835952000,835952000,1311004,0.023431893,-0.0030383717,0.002381352,13.515131,0,1
836952000,836952000,1311004,-0.0013498856,-0.0036199521,-0.009702889,13.515131,0,1
837952000,837952000,1311004,-0.38217545,-0.021448435,0.03327865,13.510553,0,1
838952000,838952000,1311004,0.0003242983,-0.007592363,0.0038565395,13.503565,0,1
839952000,839952000,1311004,-0.006090316,0.00706517,-0.0044741086,13.501032,0,1
840952000,840952000,1311004,0.17888995,0.1160218,0.0269503,13.501001,0,1
841952000,841952000,1311004,0.07183629,0.16581413,-0.018643152,13.498957,0,1
842952000,842952000,1311004,-0.0407922,-0.0042365673,-0.009376741,13.494654,0,1
843952000,843952000,1311004,0.021403398,-0.018358339,0.00073119125,13.490473,0,1
844948000,844948000,1311004,0.0042372067,0.015496447,-0.024671195,13.4865055,0,1
845952000,845952000,1311004,0.0089277085,-0.00051278074,-0.026241748,13.482447,0,1
846952000,846952000,1311004,-0.0053313607,0.019174367,-0.012262328,13.478205,0,1
847952000,847952000,1311004,-0.058564816,0.01136784,-0.0015836281,13.473658,0,1
848952000,848952000,1311004,-0.007939009,0.029289454,-0.008141382,13.468744,0,1
849952000,849952000,1311004,0.023699498,-0.0031160945,-0.007043158,13.4639225,0,1
850952000,850952000,1311004,-0.20534547,-0.5687763,0.027521024,13.460413,0,1
851952000,851952000,1311004,0.08491584,0.021758387,-0.004459576,13.463465,0,1
852948000,852948000,1311004,0.20827694,0.32938343,0.029626321,13.46734,0,1
853952000,853952000,1311004,0.004799479,0.12519321,0.00042234792,13.47143,0,1
854952000,854952000,1311004,0.06155706,0.015011524,-0.0021140017,13.475885,0,1
855952000,855952000,1311004,0.6013071,1.5149223,-0.15224041,13.476465,0,1
856952000,856952000,1311004,-0.07766009,-0.17114589,0.03191844,13.452814,0,1
857952000,857952000,1311004,-0.061225746,-0.05996587,0.068993665,13.437342,0,1
858952000,858952000,1311004,-0.4543999,-3.2133863,-0.03325486,13.434412,0,1
859948000,859948000,1311004,0.035344847,0.18251185,-0.0053180647,13.434809,0,1
860952000,860952000,1311004,-0.06742705,0.028489184,0.003502768,13.434473,0,1
