timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
829984000,829984000,1310996,-0.026857637,-0.052156284,-9.742742,13.515131,0,0,0,0,1
830984000,830984000,1310996,0.057013094,-0.10925225,-9.7797985,13.515131,0,0,0,0,1
831984000,831984000,1310996,0.030736143,0.06872916,-9.896008,13.515131,0,0,0,0,1
832984000,832984000,1310996,0.000527698,-0.08657455,-9.731092,13.515131,0,0,0,0,1
833984000,833984000,1310996,-0.081390925,0.14357282,-9.71145,13.515131,0,0,0,0,1
834984000,834984000,1310996,-0.036347628,0.078955114,-9.80901,13.515131,0,0,0,0,1
835984000,835984000,1310996,-0.035112325,0.07745366,-8.826669,13.515131,0,0,0,0,1
836984000,836984000,1310996,-0.020986864,0.0032114966,-9.844451,13.515131,0,0,0,0,1
837984000,837984000,1310996,0.017022168,0.13393927,-9.284647,13.510065,0,0,0,0,1
838984000,838984000,1310996,0.01602823,0.16745542,-9.125462,13.503473,0,0,0,0,1
839984000,839984000,1310996,0.008889811,-0.034211166,-9.647863,13.501001,0,0,0,0,1
840984000,840984000,1310996,0.023110611,-0.17541498,-10.677954,13.500971,0,0,0,0,1
841984000,841984000,1310996,1.2569598,-0.98888993,-7.3536158,13.498865,0,0,0,0,1
842984000,842984000,1310996,2.4421403,-0.9886449,-9.431433,13.494562,0,0,0,0,1
843984000,843984000,1310996,2.741485,-1.0801755,-9.5113945,13.490259,0,0,0,0,1
844984000,844984000,1310996,2.8753614,-0.8150332,-9.431404,13.486414,0,0,0,0,1
845984000,845984000,1310996,2.7942743,-0.58625525,-9.533269,13.482355,0,0,0,0,1
846984000,846984000,1310996,2.709618,-0.6639867,-9.301205,13.477991,0,0,0,0,1
847984000,847984000,1310996,2.7391446,-0.7619769,-9.5603895,13.473536,0,0,0,0,1
848984000,848984000,1310996,2.6758788,-0.6831617,-9.468928,13.468622,0,0,0,0,1
849984000,849984000,1310996,2.6765218,-0.7387374,-9.453759,13.463678,0,0,0,0,1
850984000,850984000,1310996,2.0364792,-0.39326623,-8.770499,13.460413,0,0,0,0,1
851984000,851984000,1310996,-0.7772824,0.3123525,-7.586321,13.463587,0,0,0,0,1
852984000,852984000,1310996,-1.3463434,0.33659568,-9.440361,13.467524,0,0,0,0,1
853984000,853984000,1310996,-0.8351775,-0.018082077,-9.610062,13.471521,0,0,0,0,1
854984000,854984000,1310996,-0.2580874,-0.29869762,-9.899298,13.475977,0,0,0,0,1
855984000,855984000,1310996,-0.15128721,0.11135041,-13.7690525,13.475336,0,0,0,0,1
856984000,856984000,1310996,4.5809155,-1.4320719,-7.63312,13.452265,0,0,0,0,1
857984000,857984000,1310996,4.1538653,-0.81787056,-7.7887025,13.43722,0,0,0,0,1
858984000,858984000,1310996,0.3239992,0.19849502,-8.489983,13.4343815,0,0,0,0,1
859984000,859984000,1310996,-0.6993738,0.3350393,-9.976745,13.434809,0,0,0,0,1
860984000,860984000,1310996,-0.25298536,-0.07712706,-10.038871,13.434473,0,0,0,0,1
861984000,861984000,1310996,-0.0038915535,-0.20649219,-9.82064,13.433741,0,0,0,0,1
862984000,862984000,1310996,0.051679622,-0.026112586,-9.778326,13.433069,0,0,0,0,1
863984000,863984000,1310996,-0.07694124,0.009465491,-9.801535,13.43255,0,0,0,0,1
864984000,864984000,1310996,0.09954939,-0.1685319,-9.693492,13.432306,0,0,0,0,1
865984000,865984000,1310996,0.009284468,-0.06289547,-9.620929,13.432245,0,0,0,0,1
866984000,866984000,1310996,0.060361303,0.035364155,-9.87488,13.432459,0,0,0,0,1
867984000,867984000,1310996,0.08605829,0.44305667,-6.727173,13.432917,0,0,0,0,1
868984000,868984000,1310996,-0.12636426,0.0059494367,-9.737045,13.433405,0,0,0,0,1
869984000,869984000,1310996,-0.15873891,0.05586853,-9.837645,13.433924,0,0,0,0,1
870984000,870984000,1310996,0.0146878185,-0.30452767,-6.932719,13.434351,0,0,0,0,1
871984000,871984000,1310996,-0.055933036,0.09363475,-9.889605,13.434687,0,0,0,0,1
872984000,872984000,1310996,-0.0678156,0.14430386,-9.741835,13.434931,0,0,0,0,1
873984000,873984000,1310996,-0.1078648,0.2834846,-9.897318,13.435175,0,0,0,0,1
874984000,874984000,1310996,0.005859943,0.10735672,-9.913276,13.435389,0,0,0,0,1
875984000,875984000,1310996,-0.24447463,-1.2681372,-9.842874,13.435022,0,0,0,0,1
876984000,876984000,1310996,-0.49939582,-2.6553392,-9.314211,13.434229,0,0,0,0,1
877984000,877984000,1310996,-0.57986635,-2.931179,-9.266837,13.433893,0,0,0,0,1
878984000,878984000,1310996,-0.38360387,-2.6811883,-9.505723,13.434015,0,0,0,0,1
