timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
850216000,850216000,0.8144991,0.11914391,0.09993657,-0.55893546,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
850716000,850716000,0.8175318,0.060866755,0.05833029,-0.5696793,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
851216000,851216000,0.82326984,-0.05513633,-0.02265708,-0.5645117,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
851716000,851716000,0.8168552,-0.11290995,-0.07116593,-0.56119007,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
852216000,852216000,0.81770474,-0.09463329,-0.06717776,-0.5638181,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
852716000,852716000,0.8222954,-0.043726657,-0.057359427,-0.56447154,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
853216000,853216000,0.82772183,0.0039912127,-0.037039567,-0.55990064,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
853716000,853716000,0.8280347,0.0020198268,-0.03459287,-0.5596052,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
854212000,854212000,0.82834035,0.018260192,-0.0130966315,-0.55977446,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
854716000,854716000,0.8277608,0.021245217,0.0009463698,-0.56067795,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
855216000,855216000,0.8273706,0.019285835,0.008120499,-0.56126654,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
855716000,855716000,0.8269068,0.025571946,0.01731634,-0.56149036,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
856216000,856216000,0.746926,0.3015436,0.21914989,-0.5505873,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
856716000,856716000,0.7574631,0.2298609,0.19644238,-0.5786399,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
857216000,857216000,0.7821463,0.14036293,0.13549177,-0.5917665,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
857716000,857716000,0.79923564,0.03983512,0.06511737,-0.59615046,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
858216000,858216000,0.806831,0.020835008,0.056927938,-0.587664,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
858716000,858716000,0.807905,0.012895242,0.035472043,-0.5881029,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
859216000,859216000,0.80081767,-0.10759426,-0.102102615,-0.58024955,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
859712000,859712000,0.8098337,-0.039620075,-0.042964112,-0.5837413,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
860216000,860216000,0.808955,-0.0036509307,-0.018541008,-0.58756685,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
860716000,860716000,0.806428,0.020327054,-0.011676906,-0.5908674,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
861216000,861216000,0.8061647,0.023950037,-0.003481594,-0.59119606,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
861716000,861716000,0.80533165,0.022670304,0.0006130553,-0.5923907,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
862216000,862216000,0.80461276,0.017977344,0.0021653208,-0.5935239,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
862716000,862716000,0.8039538,0.013416896,0.003492472,-0.59453005,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
863216000,863216000,0.80381274,0.011913666,0.0023281921,-0.59475857,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
863716000,863716000,0.8034515,0.010904027,0.0016563421,-0.59526813,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
864216000,864216000,0.8033317,0.009054717,0.0010922984,-0.5954621,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
864712000,864712000,0.8031615,0.010427745,0.0003847029,-0.59567004,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
865216000,865216000,0.803029,0.010572387,0.0016309234,-0.595844,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
865716000,865716000,0.80284786,0.01103296,0.0004135149,-0.5960818,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
866216000,866216000,0.8027726,0.009758297,0.0019555185,-0.59620225,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
866716000,866716000,0.80277836,0.008991129,0.0029393146,-0.5962026,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
867216000,867216000,0.8027817,0.008259478,0.0011816479,-0.5962146,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
867716000,867716000,0.8027686,0.008395875,0.0005447519,-0.5962314,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
868216000,868216000,0.802762,0.008374572,0.0010166739,-0.5962399,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
868716000,868716000,0.8028373,0.0068053408,0.00018859342,-0.5961593,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
869216000,869216000,0.8029095,0.0061522163,0.0001573504,-0.5960693,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
869712000,869712000,0.8029609,0.006838068,-0.0010145061,-0.59599185,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
870216000,870216000,0.80291086,0.0062966663,-0.00085706235,-0.5960653,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
870716000,870716000,0.80292416,0.00610724,0.0005270294,-0.5960498,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
871216000,871216000,0.80290306,0.0076937405,0.0015874103,-0.596058,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
871716000,871716000,0.8029116,0.007178804,0.0025494169,-0.59604955,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
872216000,872216000,0.80282253,0.009514323,0.0018460993,-0.59613925,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
872716000,872716000,0.80290097,0.008314377,0.0026646142,-0.59604865,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
873216000,873216000,0.80287915,0.0075225006,0.0034312138,-0.59608454,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
873716000,873716000,0.80296504,0.008772955,0.00355095,-0.59595096,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
874216000,874216000,0.8030083,0.002770253,0.005286474,-0.595938,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
874716000,874716000,0.80292994,0.009974892,0.0041182376,-0.5959757,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
875216000,875216000,0.80161786,0.03940687,-0.02086669,-0.5961716,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
875716000,875716000,0.794494,0.096267484,-0.09121821,-0.5926139,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
876216000,876216000,0.79058844,0.116550185,-0.12128839,-0.5887914,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
876716000,876716000,0.79082215,0.12001239,-0.12471974,-0.58706254,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
877216000,877216000,0.7898987,0.119396396,-0.120783485,-0.5892504,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
877716000,877716000,0.7879381,0.11837334,-0.11634612,-0.59296286,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
878216000,878216000,0.7863237,0.118058145,-0.11446315,-0.5955297,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
878716000,878716000,0.7870766,0.08990012,-0.08177883,-0.60476494,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
879216000,879216000,0.78932905,0.024720289,-0.00800407,-0.6134203,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
879716000,879716000,0.7842711,0.0546019,-0.05077606,-0.6159216,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
880212000,880212000,0.7856059,-0.040146578,0.06432463,-0.6140636,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
880716000,880716000,0.79013675,-0.036036227,0.05130329,-0.6097158,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
881216000,881216000,0.7925206,-0.011173636,0.017499454,-0.60949165,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
881716000,881716000,0.7920897,-0.023232503,0.02355491,-0.60950744,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
882216000,882216000,0.7918263,-0.013837733,0.010963324,-0.6104913,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
882716000,882716000,0.7912638,-0.004884434,0.0023406888,-0.611451,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
883216000,883216000,0.7906281,0.0035347305,-0.0017759833,-0.6122839,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
883716000,883716000,0.79015946,0.007557366,-0.0028339752,-0.61284816,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
884216000,884216000,0.78977555,0.007829277,-0.0017005389,-0.6133436,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
884716000,884716000,0.7895511,0.0076527293,1.103642e-05,-0.6136371,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
885216000,885216000,0.78939676,0.0059069097,0.0019196721,-0.6138519,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
885716000,885716000,0.78941107,0.0047503426,0.0017774997,-0.613844,0.9998458,-6.176273e-10,-1.3537136e-09,0.017562326,5
