timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
835556000,835495636,197388,0.099608846,0.17285033,0.48757347,0
835568000,835568000,197388,0.08995553,0.17681369,0.4855678,0
835700000,835640000,197388,0.095686994,0.16984229,0.48926163,0
835712000,835712000,197388,0.10078694,0.17355172,0.48984697,0
835844000,835783636,197388,0.097917594,0.17337747,0.48658246,0
835856000,835856000,197388,0.10263922,0.17053865,0.48591733,0
835988000,835927636,197388,0.09688868,0.16912465,0.49006122,0
836000000,836000000,197388,0.099640936,0.1690911,0.48751825,0
836132000,836071636,197388,0.096126914,0.17183524,0.48633412,0
836144000,836144000,197388,0.09679134,0.1748883,0.4849204,0
836276000,836214909,197388,0.09765353,0.17012945,0.48704427,0
836288000,836288000,197388,0.09766695,0.1693237,0.48873907,0
836420000,836359636,197388,0.095898196,0.1726618,0.48691422,0
836432000,836432000,197388,0.10173287,0.17585224,0.48537526,0
836560000,836503636,197388,0.099352494,0.16978948,0.48767418,0
836572000,836572000,197388,0.104166,0.16998595,0.48412535,0
836696000,836641600,197388,0.099234596,0.17229505,0.48808065,0
836720000,836714000,197388,0.10224867,0.16947731,0.49097395,0
836840000,836785600,197388,0.09897957,0.17081967,0.48712263,0
836864000,836858000,197388,0.09292337,0.16944355,0.4831919,0
836984000,836930000,197388,0.09751964,0.17017463,0.48908034,0
837008000,837002000,197388,0.09559944,0.17272896,0.48527575,0
837128000,837073600,197388,0.095834546,0.16981564,0.48897344,0
837152000,837146000,197388,0.09456374,0.17052734,0.4856502,0
837272000,837217600,197388,0.09535159,0.1650732,0.48957562,0
837296000,837290000,197388,0.09630786,0.16431382,0.4904744,0
837416000,837361600,197388,0.09640775,0.16549645,0.48977134,0
837440000,837434000,197388,0.0936614,0.16855666,0.48745593,0
837560000,837505600,197388,0.0950134,0.16703679,0.48734316,0
837584000,837576000,197388,0.09643208,0.16903257,0.48776507,0
837692000,837644000,197388,0.096224636,0.16699131,0.48992148,0
837724000,837713333,197388,0.09424084,0.1705839,0.48911962,0
837824000,837782000,197388,0.098597646,0.16985166,0.48991787,0
837872000,837853000,197388,0.09720952,0.16964777,0.48591495,0
837968000,837924500,197388,0.09704804,0.17216225,0.49001765,0
838004000,837992000,197388,0.09306498,0.16621932,0.48846906,0
838112000,838063555,197388,0.097902,0.16888566,0.49077135,0
838148000,838136000,197388,0.09615445,0.16747254,0.49247503,0
838256000,838207555,197388,0.09449747,0.16968928,0.48937458,0
838292000,838280000,197388,0.091529846,0.16682908,0.48763055,0
838400000,838352000,197388,0.0945099,0.16991577,0.4891313,0
838436000,838424000,197388,0.09301373,0.1682153,0.4895396,0
838544000,838495555,197388,0.09333942,0.17109516,0.48689428,0
838576000,838564000,197388,0.09462258,0.16911843,0.48870072,0
838676000,838633000,197388,0.092172086,0.17063443,0.48967415,0
838712000,838700000,197388,0.091540575,0.16708672,0.48761785,0
838820000,838771555,197388,0.09494927,0.17066963,0.48767963,0
838852000,838840000,197388,0.09352892,0.17081341,0.48847649,0
838964000,838912444,197388,0.09464354,0.17213583,0.48691675,0
838988000,838982000,197388,0.092444554,0.17098628,0.48516992,0
839108000,839054000,197388,0.09412613,0.17002846,0.48781618,0
839132000,839126000,197388,0.09284106,0.17055202,0.4892474,0
839252000,839197200,197388,0.09274612,0.1703106,0.48924595,0
839276000,839268000,197388,0.09536871,0.17178799,0.48603836,0
839384000,839335555,197388,0.093002364,0.17105964,0.48987833,0
839420000,839408000,197388,0.0925941,0.1750159,0.48922592,0
