timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
829956000,829956000,1310988,-0.002130529,-0.0031957934,0.002130529,13.515131,0,1
830956000,830956000,1310988,0.0026631611,0.0005326322,0.002130529,13.515131,0,1
831956000,831956000,1310988,-0.010652645,-0.0005326322,-0.002130529,13.515131,0,1
832956000,832956000,1310988,-0.00479369,-0.00479369,0.0010652645,13.515131,0,1
833956000,833956000,1310988,-0.004261058,-0.0037284256,-0.0031957934,13.515131,0,1
834956000,834956000,1310988,0.0037284256,0.0037284256,0.0010652645,13.515131,0,1
835956000,835956000,1310988,0.01438107,-0.0010652645,-0.0037284256,13.515131,0,1
836956000,836956000,1310988,0.0031957934,-0.00479369,-0.00479369,13.515131,0,1
837956000,837956000,1310988,-0.14221281,-0.017576864,0.011717909,13.510309,0,1
838956000,838956000,1310988,-0.0010652645,-0.007456851,0.0015978967,13.503565,0,1
839956000,839956000,1310988,-0.010652645,0.0058589545,0.0010652645,13.501032,0,1
840956000,840956000,1310988,0.35313517,0.123038046,0.015446335,13.500971,0,1
841956000,841956000,1310988,0.06870956,0.16618125,-0.020772656,13.498957,0,1
842956000,842956000,1310988,-0.029294772,-0.0053263223,-0.00958738,13.494654,0,1
843956000,843956000,1310988,0.02130529,-0.02130529,-0.007456851,13.490381,0,1
844956000,844956000,1310988,-0.011185277,0.007456851,-0.029827405,13.4865055,0,1
845956000,845956000,1310988,-0.18855181,0.0005326322,-0.010120012,13.482447,0,1
846956000,846956000,1310988,-0.0063915867,0.02130529,-0.007989483,13.478113,0,1
847956000,847956000,1310988,-0.05912218,0.007989483,-0.00479369,13.473658,0,1
848956000,848956000,1310988,-0.009054748,0.027164243,-0.009054748,13.468744,0,1
849956000,849956000,1310988,0.018109497,-0.0010652645,-0.0037284256,13.4638,0,1
850956000,850956000,1310988,-0.21198763,-0.5725796,0.028229509,13.460413,0,1
851956000,851956000,1310988,0.08468852,0.023435818,-0.0037284256,13.463465,0,1
852956000,852956000,1310988,0.19707392,0.3387541,0.03089267,13.467432,0,1
853956000,853956000,1310988,0.0063915867,0.12357068,0.0,13.47143,0,1
854956000,854956000,1310988,0.2428803,0.019707393,-0.017576864,13.475885,0,1
855956000,855956000,1310988,0.58962387,1.4780544,-0.15446335,13.475916,0,1
856956000,856956000,1310988,-0.07190535,-0.18535602,0.028229509,13.452814,0,1
857956000,857956000,1310988,-0.056991648,-0.05912218,0.06657903,13.437342,0,1
858956000,858956000,1310988,-0.45912898,-3.2682314,-0.033023197,13.434412,0,1
859956000,859956000,1310988,0.025033714,0.17310548,-0.0010652645,13.434809,0,1
860956000,860956000,1310988,-0.060720075,0.03195793,-0.0010652645,13.434473,0,1
861956000,861956000,1310988,-0.0031957934,-0.018109497,-0.0010652645,13.433741,0,1
862956000,862956000,1310988,-0.0127831735,-0.006924219,0.0,13.433069,0,1
863956000,863956000,1310988,-0.022903185,-0.013848438,0.0,13.43255,0,1
864956000,864956000,1310988,0.0063915867,0.010120012,0.0053263223,13.432337,0,1
