timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
829260000,829180000,0.0002206506,0.002933207,0.00049878174,67109399,0,0.05608547,0.06013284,0.0032744003,0.010430087,0.0016223276,0.0029911527,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829268000,829188000,0.00021844126,0.0027587179,0.00049695885,67109399,0,0.056085642,0.060132924,0.0032744003,0.010430087,0.0016223276,0.0029911527,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829460000,829380000,0.000117092306,0.0043652863,0.00032198816,67109399,0,0.05605514,0.06011263,0.008512408,0.0020285668,0.0015554398,0.005854151,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829660000,829580000,0.00018387454,0.0050237826,0.0010271383,67109399,0,0.056068942,0.060083624,0.011173973,0.0020285668,0.0015554398,0.0007636988,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829860000,829780000,4.103156e-05,0.004511083,0.0014245021,67109399,0,0.056038726,0.060063526,0.00094602606,0.023760265,0.0016478458,0.0011612407,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830060000,829980000,0.00018035466,0.0038189753,0.0014834277,67109399,0,0.05600859,0.06003463,0.03675267,0.007396174,0.0015088391,0.0023869951,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830260000,830180000,3.296876e-05,0.0028796417,0.0014608963,67109399,0,0.056011945,0.060031686,0.0007403751,0.0131095145,0.0014809435,0.0034331586,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830460000,830380000,3.4876226e-05,0.003129365,0.0015837931,67109399,0,0.055976383,0.060008902,0.00946499,0.014908592,0.0015248031,0.0010923687,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830660000,830580000,0.00016389744,0.0013971211,0.00072378566,67109399,0,0.055941362,0.05997758,0.014327082,0.0018689482,0.0015743806,0.00096247025,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830860000,830780000,0.00015205248,0.0031228936,0.0010681534,67109399,0,0.055950645,0.059955347,0.018235369,0.0018689482,0.0015743806,0.0036467514,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831060000,830980000,0.0001227394,0.0025734159,0.0009983566,67109399,0,0.055916503,0.05993334,0.026439898,0.0042513097,0.0014169341,0.003946652,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831260000,831180000,7.244511e-05,0.0035849893,0.0014097551,67109399,0,0.055926576,0.0599028,0.003144114,0.0042513097,0.0014169341,0.007106939,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831460000,831380000,0.00014186419,0.0046181628,0.0018089528,67109399,0,0.055893287,0.05988126,0.019637855,0.004253658,0.0013952794,0.00031123374,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
