timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
836212000,836132000,3.0079389,3.7977512,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
836220000,836140000,-2.3874087,3.5688996,-2.5132706,-1.2566335,3.6458894e-06,1.2566407,2.513278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
837204000,837124000,-0.062312976,3.5568357,-2.5097234,-1.2530577,0.003488073,1.2600406,2.516717,-0.011459255,-0.005934451,-0.010574673,-0.018967044,-0.01951442,-0.013675176,-0.007000656,0.00031588148,-0.001835722,-0.0104827285,0.19996569,0.20001672,0.200045,0.20001073,0.19996175
838212000,838132000,0.25090677,3.61218,-2.5101938,-1.2533417,0.003035977,1.259298,2.515963,0.052676212,0.04643558,0.024143882,0.016600557,0.03423424,-0.013092574,0.008321905,0.009006376,-0.01198256,-0.025645183,0.19984302,0.20001088,0.20016412,0.2000903,0.19989172
839204000,839124000,0.6429044,3.9242864,-2.5122437,-1.2547884,0.001545083,1.2571774,2.513497,0.026565807,0.048246577,0.010620041,-0.03428828,-0.024469996,-0.051435884,-0.004813404,0.030185452,0.0052469424,-0.04519259,0.1995729,0.19986126,0.20034184,0.2003498,0.19987415
840204000,840124000,0.053077314,3.5376923,-2.5114028,-1.2537727,0.00071600976,1.2550328,2.512384,0.00672405,0.040075153,-0.0003162846,-0.058614306,-0.054404303,-0.06349061,-0.010085054,0.03805825,0.014640486,-0.048155956,0.19900416,0.20030667,0.2011875,0.20042504,0.19907665
841204000,841124000,0.003653338,3.5224223,-2.5012846,-1.2431929,0.009573461,1.2623613,2.5204911,0.045815874,0.042318273,-0.0069611873,-0.034093916,-0.0015826467,-0.08063642,-0.029795632,-0.017409429,-0.060359336,-0.09958421,0.19834115,0.20064767,0.20206471,0.20062162,0.19832486
842204000,842124000,-1.1773639,1.2592956,-2.2009714,-1.2344769,-0.30203864,1.0300783,2.68347,0.7661547,0.056402937,-0.8386382,-0.84885305,0.31760043,-0.6634281,-0.0021665096,-0.3351876,-1.4319086,-1.6902997,0.20967375,0.43362266,0.24731879,0.058784444,0.050600395
843204000,843124000,-1.2064006,0.13378261,-1.6426793,-1.2233713,-0.8412683,0.52264506,3.1140034,0.81815016,-0.028849877,-0.7800815,-1.5347908,1.1739774,-0.41429162,-0.29248583,-0.29055607,-2.0425575,-2.405384,0.07326545,0.8017739,0.12479372,8.346471e-05,8.346471e-05
844204000,844124000,-1.2284939,0.07824348,-1.4536031,-1.237191,-1.0288092,0.34263968,-2.9892862,0.41867417,-0.019370873,-0.36878344,-0.91969585,1.0740794,-0.44123626,-0.59869576,-0.45290995,-1.6721157,-1.5992155,0.055175636,0.8455069,0.099151544,8.2925326e-05,8.2925326e-05
845212000,845132000,-1.2690687,0.071001105,-1.4040543,-1.277521,-1.140079,0.3111967,-2.9988992,0.19706894,-0.016643018,-0.18242358,-0.2825675,0.41428316,-0.6305648,-0.7769357,-0.61181855,-1.1666602,-1.0113529,0.06827814,0.807086,0.12445712,8.938423e-05,8.938423e-05
846204000,846124000,-1.3014612,0.068702236,-1.3918868,-1.3113395,-1.2139764,0.32139027,-3.061997,0.1690837,0.04922145,-0.038594812,0.15863392,0.014877461,-0.72839713,-0.8352709,-0.6930684,-0.7675828,-0.6572994,0.0832569,0.7460267,0.1705131,9.544048e-05,0.00010782762
847204000,847124000,-1.3201772,0.06633992,-1.3923471,-1.3307648,-1.2529439,0.32979995,-3.1139488,0.11975706,0.04404901,-0.0032751262,0.39630008,-0.35549247,-0.8092507,-0.8904059,-0.76922774,-0.4424579,-0.41498637,0.09182939,0.69867665,0.2091731,0.00014139817,0.00017950509
848204000,848124000,-1.3315779,0.06273725,-1.3892097,-1.3422565,-1.2822134,0.3395756,3.1170516,0.06128656,0.012315709,-0.014664995,0.42317724,-0.52044374,-0.7936406,-0.85016656,-0.76121724,-0.25887012,-0.28476572,0.100069724,0.6427382,0.25654134,0.0003043836,0.00034631664
849212000,849132000,-1.3445528,0.0597519,-1.3936695,-1.3547802,-1.3070301,0.33941096,3.0717254,0.028247038,0.0004272228,-0.012234664,0.4412745,-0.5407644,-0.71829677,-0.75545347,-0.6978351,-0.14500761,-0.14748597,0.10573835,0.5943114,0.2986703,0.00066128245,0.0006186186
850212000,850132000,-1.3582306,0.058485944,-1.404602,-1.3683484,-1.3244108,0.3306573,3.0477169,0.014732834,-0.002465967,-0.007331766,0.4998551,-0.5239864,-0.65046024,-0.6798123,-0.6371844,-0.07224655,-0.0055377483,0.108145244,0.57419664,0.31593025,0.0009182513,0.0008096455
851204000,851124000,-1.3478945,0.05089136,-1.3917158,-1.3579012,-1.3171813,0.31686655,3.0813553,-0.062322102,-0.05129402,-0.026702344,1.0810478,-0.97631365,-0.65669155,-0.68040836,-0.65358925,0.44307387,0.7654511,0.11058539,0.5553929,0.33286706,0.000659003,0.00049573305
852204000,852124000,-1.3494631,0.031218365,-1.3841426,-1.3576043,-1.3255199,0.057489343,-2.929589,-0.1343883,-0.076375484,0.0038916618,2.7658918,-2.3275504,-0.41457924,-0.43976584,-0.42554757,1.8237853,2.773822,0.111249745,0.5428308,0.3457526,8.340855e-05,8.340855e-05
853212000,853132000,-1.314679,0.017130064,-1.3364418,-1.3197416,-1.299929,-0.2968265,-2.5092292,0.02389879,0.037953176,0.059839852,1.5717736,-1.8063399,0.5285222,0.52100617,0.53866357,1.3529937,1.4115623,0.10994208,0.54142475,0.3484734,7.986026e-05,7.986026e-05
854212000,854132000,-1.3189856,0.016521318,-1.3392956,-1.3237114,-1.3047382,-0.33079976,-2.4915829,-0.005343735,-0.008350074,-0.008439079,0.40757024,-0.7456386,0.70655835,0.7038749,0.7188428,1.0327189,0.695541,0.110543385,0.5490585,0.34022525,8.6466636e-05,8.6466636e-05
855212000,855132000,-1.3298458,0.01659425,-1.3496275,-1.3343909,-1.3155982,-0.34307542,-2.503694,-0.0023025125,-0.015772656,-0.02974622,-0.26929784,0.13873893,0.84559816,0.84243613,0.8523133,0.7013882,0.45758492,0.11098206,0.55445224,0.33431727,0.00010323253,0.00014508454
856212000,856132000,-1.4928634,0.015004925,-1.511062,-1.4970734,-1.4796147,-0.5481061,-2.6164074,0.13910142,0.09541784,0.041711986,-2.0352209,2.2893949,1.4224193,1.4212947,1.4287689,0.33882248,-0.29804087,0.11047386,0.55863535,0.33052525,0.00018282767,0.00018282767
