timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
872460000,872460000,1311004,1311004,-6.2088584e-05,-4.054209e-07,1.2698537e-05,0.00078900484,-0.00037792049,-0.039801933,4000,4000,0,2,0
872960000,872960000,1311004,1311004,-0.00014903428,-2.22821e-05,1.4998525e-05,0.0010268944,-0.00047276437,-0.03983393,4000,4000,0,2,0
873460000,873460000,1311004,1311004,4.6894223e-05,-3.139342e-05,1.0396134e-05,0.0011071496,-8.065395e-05,-0.040579926,4000,4000,0,2,0
873960000,873960000,1311004,1311004,-0.0013975232,-0.00026500045,9.258357e-05,0.00062610186,-0.0009162448,-0.04439116,4000,4000,0,2,0
874460000,874460000,1311004,1311004,0.00017830919,0.00010796558,8.081774e-06,0.00095948426,1.3615308e-06,-0.039940093,4000,4000,0,2,0
874960000,874960000,1311004,1311004,0.0006745389,-5.5751738e-05,-1.2043657e-05,0.0010264133,-7.720572e-05,-0.03990392,4000,4000,0,2,0
875460000,875460000,1311004,1311004,0.001256112,-0.00035605326,-3.1866195e-05,0.00040558272,-0.0024235484,-0.04007447,4000,4000,0,2,0
875960000,875960000,1311004,1311004,0.00059160194,-0.00021968203,-3.116379e-06,0.00018595107,-0.00574825,-0.039639764,4000,4000,0,2,0
876456000,876456000,1311004,1311004,7.541217e-05,-5.7274865e-06,6.754359e-05,-0.0008467878,-0.008947594,-0.038855333,4000,4000,0,2,0
876960000,876960000,1311004,1311004,-4.6587855e-05,6.210623e-05,-2.2875905e-05,-0.0015131469,-0.010673282,-0.038310487,4000,4000,0,2,0
877460000,877460000,1311004,1311004,-1.9959925e-06,-4.079941e-05,-7.2324336e-05,-0.0013980711,-0.01170293,-0.03722038,4000,4000,0,2,0
877956000,877956000,1311004,1311004,-0.000107398795,1.5161557e-05,-3.179978e-05,-0.001233731,-0.012571177,-0.037566587,4000,4000,0,2,0
878460000,878460000,1311004,1311004,-3.455419e-05,5.090163e-06,-0.00011638905,-0.0010668263,-0.012356884,-0.037531488,4000,4000,0,2,0
878960000,878960000,1311004,1311004,-0.0013854055,0.00028277497,-0.000110899244,-0.00063364545,-0.01091931,-0.038519196,4000,4000,0,2,0
879456000,879456000,1311004,1311004,0.00010042372,5.349296e-05,-2.8912727e-05,-3.5841942e-05,-0.006953705,-0.038930718,4000,4000,0,2,0
879956000,879956000,1311004,1311004,-0.0025238267,0.00061228906,2.4137915e-05,0.00027309282,-0.0042605596,-0.03521294,4000,4000,0,2,0
880460000,880460000,1311004,1311004,0.00044467562,-0.00019001239,0.00014092047,0.0008455717,-0.00015626727,-0.03760415,4000,4000,0,2,0
880956000,880956000,1311004,1311004,0.00038186373,-6.767941e-05,0.000107972264,0.0017688256,0.0016953794,-0.039478596,4000,4000,0,2,0
881456000,881456000,1311004,1311004,-0.00014406852,-7.132838e-05,-2.9075381e-06,0.0013107581,0.0022637667,-0.03969229,4000,4000,0,2,0
881960000,881960000,1311004,1311004,0.00024810992,-8.5107786e-05,-2.9962479e-05,0.00067510526,0.0022699009,-0.03916568,4000,4000,0,2,0
882456000,882456000,1311004,1311004,0.0002105058,-4.0411178e-05,1.51126715e-05,0.00020127893,0.0017438398,-0.0390875,4000,4000,0,2,0
