timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
829928000,829928000,197644,0.09662767,0.16722022,0.48549297,13.515131,0
830924000,830924000,197644,0.10169159,0.17390643,0.49063814,13.515131,0
831932000,831932000,197644,0.10122372,0.17537764,0.48161814,13.515131,0
832928000,832928000,197644,0.10481789,0.17318803,0.4889604,13.515131,0
833936000,833936000,197644,0.095696025,0.17150018,0.48596764,13.515131,0
834932000,834932000,197644,0.100225866,0.16880672,0.48427352,13.515131,0
835928000,835928000,197644,0.09916057,0.17191885,0.48797834,13.515131,0
836936000,836936000,197644,0.10071021,0.16752677,0.48844457,13.515131,0
837932000,837932000,197644,0.096099615,0.17499803,0.49210235,13.510553,0
838924000,838924000,197644,0.0900144,0.17460614,0.4876838,13.503656,0
839936000,839936000,197644,0.09161724,0.17833883,0.4890648,13.501062,0
840932000,840932000,197644,0.08076396,0.17685163,0.48679036,13.501001,0
841928000,841928000,197644,-0.019855238,0.23159966,0.47540158,13.499048,0
842936000,842936000,197644,-0.052169744,0.22934575,0.47393602,13.494776,0
843932000,843932000,197644,-0.048744783,0.21207157,0.4814783,13.490473,0
844928000,844928000,197644,-0.04405803,0.21067052,0.47296646,13.486597,0
845932000,845932000,197644,-0.045454696,0.2129338,0.47841695,13.482538,0
846932000,846932000,197644,-0.050429143,0.21390618,0.47230935,13.478205,0
847928000,847928000,197644,-0.05060532,0.22210963,0.476261,13.473749,0
848936000,848936000,197644,-0.056016535,0.21361963,0.47467327,13.468866,0
849932000,849932000,197644,-0.053314853,0.21069352,0.47326595,13.4639225,0
850928000,850928000,197644,0.06269217,0.16469118,0.4937317,13.460413,0
851936000,851936000,197644,0.19947891,0.12345682,0.46793464,13.463373,0
852928000,852928000,197644,0.13930963,0.18379404,0.47474745,13.467218,0
853928000,853928000,197644,0.1073223,0.18519834,0.4735293,13.471338,0
854936000,854936000,197644,0.079667814,0.18469007,0.48286793,13.475794,0
855932000,855932000,197644,-0.20264867,0.27624485,0.40553543,13.476465,0
856924000,856924000,197644,-0.2064856,0.21956147,0.42812896,13.453394,0
857936000,857936000,197644,0.019274782,0.15519053,0.4999308,13.437494,0
858932000,858932000,197644,0.082602955,0.15737963,0.4890708,13.434412,0
859928000,859928000,197644,0.121213116,0.17354219,0.4840357,13.434809,0
860936000,860936000,197644,0.0767634,0.19224827,0.4786876,13.434504,0
861932000,861932000,197644,0.071052544,0.18066877,0.48678702,13.433771,0
862940000,862940000,197644,0.070819795,0.17136148,0.48504013,13.433069,0
863924000,863924000,197644,0.07687864,0.17817238,0.48701197,13.43255,0
864932000,864932000,197644,0.079993844,0.18248613,0.4908226,13.432337,0
865940000,865940000,197644,0.08010595,0.1823624,0.48949277,13.432245,0
866924000,866924000,197644,0.07629497,0.17812067,0.4916526,13.432459,0
867932000,867932000,197644,0.07987418,0.1838645,0.48684394,13.432886,0
868928000,868928000,197644,0.08078615,0.17965947,0.49038687,13.433374,0
869936000,869936000,197644,0.089280084,0.18288954,0.48786655,13.433924,0
870928000,870928000,197644,0.07839934,0.17530426,0.48649257,13.434351,0
871928000,871928000,197644,0.07922354,0.1780351,0.49357992,13.434656,0
872936000,872936000,197644,0.076060176,0.17833506,0.49521247,13.4349,0
873932000,873932000,197644,0.07823614,0.1802453,0.48958305,13.435175,0
874928000,874928000,197644,0.07534402,0.18325734,0.47921297,13.435389,0
875924000,875924000,197644,0.11238431,0.31976178,0.40816242,13.435053,0
876932000,876932000,197644,0.10947135,0.32797825,0.3926947,13.434259,0
877928000,877928000,197644,0.09810597,0.32417226,0.401621,13.433893,0
878932000,878932000,197644,0.07818743,0.23931956,0.46375772,13.433985,0
879928000,879928000,197644,0.07327892,0.18786836,0.48575512,13.435389,0
880928000,880928000,197644,0.06905816,0.13461716,0.4945947,13.441462,0
881936000,881936000,197644,0.08262626,0.15071149,0.49787238,13.447077,0
882932000,882932000,197644,0.07806244,0.1760582,0.49547815,13.452967,0
883928000,883928000,197644,0.079978645,0.18292373,0.4866928,13.458765,0
884924000,884924000,197644,0.070269115,0.18640645,0.4901718,13.464563,0
885932000,885932000,197644,0.07404555,0.17866617,0.48649746,13.469965,0
886928000,886928000,197644,0.074060306,0.17537525,0.4883187,13.474939,0
887932000,887932000,197644,0.07067897,0.17114024,0.4933342,13.47967,0
888928000,888928000,197644,0.069980286,0.18188202,0.4862166,13.484034,0
889928000,889928000,197644,0.08111302,0.17799197,0.49043465,13.488459,0
890936000,890936000,197644,0.07761832,0.18950002,0.4847391,13.492975,0
891932000,891932000,197644,0.07221042,0.17500843,0.490402,13.497461,0
892928000,892928000,197644,0.078204274,0.18407568,0.48725665,13.501703,0
893936000,893936000,197644,0.074401565,0.18203594,0.48384556,13.506128,0
894932000,894932000,197644,0.071968615,0.18674816,0.48815647,13.510614,0
895928000,895928000,197644,0.0797163,0.18088569,0.4930392,13.514917,0
896932000,896932000,197644,0.077813454,0.17407465,0.49494457,13.515131,0
897932000,897932000,197644,0.08782986,0.17932005,0.48960674,13.515131,0
898928000,898928000,197644,0.0797566,0.18405275,0.49100974,13.515131,0
899936000,899936000,197644,0.08185496,0.18453692,0.48145744,13.515131,0
