timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
829264000,829264000,0.15773521,-0.19443169,-0.3951012
829268000,829268000,-0.012280154,-0.21600324,-0.14910951
829276000,829276000,-0.25934798,0.041879307,0.2450803
829284000,829284000,-0.26773906,0.4109304,0.1250627
829296000,829296000,-1.0577998,0.2722778,0.22342321
829304000,829304000,0.5119053,-0.058061462,-0.06795616
829316000,829316000,-0.82681316,0.009035759,-0.0804069
829324000,829324000,0.25178066,0.17085806,-0.23917572
829336000,829336000,-0.32730025,0.3450178,-0.034820627
829344000,829344000,-0.42439452,-0.22985381,0.34395748
829356000,829356000,0.013932082,0.10091514,-0.16998576
829364000,829364000,-0.3370839,-0.13283426,0.40245104
829376000,829376000,-0.09156892,-0.23232111,-0.64028656
829380000,829380000,-0.2944679,-0.34481135,-0.73624414
829396000,829396000,-0.29449713,0.16362607,-0.16895095
829400000,829400000,-1.0067887,-0.037743207,0.50665677
829416000,829416000,0.42813635,0.26462433,0.16071327
829424000,829424000,-0.049014274,0.27136564,-0.033481944
829436000,829436000,0.29739147,0.03639075,-0.12605774
829444000,829444000,0.60423297,0.027904334,0.15964608
829456000,829456000,-1.1225672,-0.1904985,-0.19847648
829464000,829464000,-0.1338586,-0.0461119,0.057840645
829476000,829476000,0.23449695,-0.030500233,-0.02979381
829484000,829484000,0.4521436,0.4689336,0.14920126
829496000,829496000,-0.026025834,-0.40388605,0.18096375
829504000,829504000,0.2523653,-0.12083977,-0.16933474
829516000,829516000,-1.3656058,0.26086494,-0.03878974
829524000,829524000,0.3479082,0.7349994,0.09621592
829536000,829536000,-0.18056892,-1.0433837,0.008865907
829544000,829544000,0.38747475,0.15904123,-0.30048308
829556000,829556000,0.56947297,-0.2218598,0.07789876
829564000,829564000,0.75943655,0.060410794,0.09284656
829576000,829576000,-0.8400657,-0.1661308,0.09133321
829584000,829584000,0.48843718,-0.37337792,0.45742726
829596000,829596000,-0.062245,0.23607172,-0.35777155
829600000,829600000,-0.06388818,0.2163211,-0.16481484
829612000,829612000,-0.04595905,-0.160223,-0.06451627
829620000,829620000,0.4463041,0.19143264,0.36986125
829636000,829636000,-0.8469977,-0.1420199,-0.42314425
829644000,829644000,-0.05114486,0.19089119,-0.070679285
829652000,829652000,-0.15561044,0.014062016,-0.19287235
829664000,829664000,0.5062682,0.3711496,0.2921663
829676000,829676000,-0.6130021,-0.5941157,0.024402488
829684000,829684000,-0.010750695,0.03250799,0.21183632
829696000,829696000,0.664349,-0.007392236,0.07139899
829704000,829704000,-0.9008155,0.2731393,0.35715204
829712000,829712000,0.6604812,-0.30382836,-0.24369997
829724000,829724000,-0.3106348,-0.07296417,0.3923551
829736000,829736000,-0.085913554,0.5596336,-0.8264695
829744000,829744000,1.1024396,-0.21345744,0.14561813
829756000,829756000,-1.1277628,-0.057282403,0.30643508
829760000,829760000,-1.4826678,0.15305609,0.0004522292
829776000,829776000,0.44682994,0.0399354,-0.049782563
829784000,829784000,-0.29073682,0.4182604,0.040574905
829796000,829796000,0.21530642,0.0051162136,-0.32476616
829804000,829804000,0.74018896,0.05380323,0.05955885
829816000,829816000,-0.5908297,-0.3169832,0.109076515
829820000,829820000,-1.0977145,-0.5234479,0.04409576
829836000,829836000,-0.34680164,0.4309667,-0.22757578
829844000,829844000,-0.16065438,0.18161736,0.01849132
829856000,829856000,0.5167219,-0.4267539,0.38850424
829864000,829864000,0.24969095,-0.4328991,-0.18319845
829876000,829876000,-0.75834256,0.76694643,0.09325703
829884000,829884000,-0.23193792,-0.034619756,0.5164242
829896000,829896000,-0.03937097,-0.2475156,0.3058378
829904000,829904000,-0.10173492,-0.33347395,0.1047313
829916000,829916000,0.25404438,0.3271773,-0.30502987
829920000,829920000,0.58843434,0.26165068,-0.2690174
829936000,829936000,-1.2120974,-0.29708326,0.25197288
829944000,829944000,-0.48148814,0.09898824,0.22400682
829956000,829956000,0.253863,0.06658415,-0.24693237
829964000,829964000,-0.61763877,-0.097911954,-0.4528481
829976000,829976000,0.47310904,0.091163985,0.49304584
829984000,829984000,0.46288255,-0.12096916,0.18885186
829996000,829996000,0.27309272,0.2294736,-0.026349548
830004000,830004000,0.07990343,0.17527127,-0.0012806507
830016000,830016000,-0.4092466,-0.105165444,-0.002105025
830024000,830024000,0.3590266,-0.49686286,-0.03083485
830036000,830036000,-0.097030744,-0.1970296,-0.09824947
830040000,830040000,-0.4385711,-0.113981895,-0.25936124
830052000,830052000,0.17150803,0.39726007,0.18944867
830064000,830064000,0.21041416,-0.32730266,0.2015239
830076000,830076000,-0.5069649,0.42840317,0.034007028
830080000,830080000,-0.9985444,0.34980217,-0.0028823449
830092000,830092000,0.2641939,-0.37003565,-0.46906918
830100000,830100000,-0.114761986,0.19247416,0.6178702
830116000,830116000,0.3469668,-0.05349485,-0.12615997
830124000,830124000,0.68642,-0.00027463204,-0.23385228
830136000,830136000,-1.0276978,0.07766588,-0.012678232
830140000,830140000,-0.3006781,0.20284487,0.3656748
830156000,830156000,0.36449766,-0.36536172,-0.33299845
830164000,830164000,-0.099749416,0.07691955,-0.08125563
830176000,830176000,0.11254176,-0.26838532,-0.18866828
830180000,830180000,0.21663675,-0.23890986,0.16291991
830196000,830196000,-0.9228191,0.35079512,0.01712086
830204000,830204000,0.13550799,-0.15339719,-0.28438434
830212000,830212000,0.53789926,-0.3983087,-0.31673026
830220000,830220000,0.00011538406,0.12689799,0.037215758
830236000,830236000,0.74430674,0.12801315,0.6312633
830244000,830244000,0.065611705,0.6504301,0.09857068
830256000,830256000,-0.47351706,-0.2851555,0.09878662
830264000,830264000,0.22339043,0.16790819,-0.121352494
830276000,830276000,-0.1899664,-0.26390898,-0.13910188
830284000,830284000,0.32727048,-0.18115328,0.1747498
830296000,830296000,0.14551404,0.18404901,-0.06908888
830304000,830304000,0.47977686,0.23832098,0.019792624
830316000,830316000,-1.2036308,0.03090136,0.4638286
830324000,830324000,0.2550271,-0.15657355,0.22265704
830336000,830336000,-0.2721271,-0.59332794,-0.2826715
830344000,830344000,-0.24755524,0.21895815,-0.14773244
830356000,830356000,0.47310182,0.058282077,-0.07246845
830364000,830364000,0.34567603,-0.08143392,-0.15060554
830376000,830376000,-0.14971524,-0.27349925,0.19949715
830380000,830380000,-0.84716016,-0.2644166,0.17931065
830396000,830396000,0.2437744,0.25847843,-0.11153111
830404000,830404000,-0.33303565,0.50254285,-0.12953797
830416000,830416000,0.44088194,0.17497392,0.03160645
830424000,830424000,0.25405627,-0.19923268,0.19356528
830432000,830432000,-0.3234248,-0.4176361,0.37444162
830444000,830444000,-0.117052525,0.16805641,-0.29283416
830456000,830456000,0.18315986,0.15641125,-0.32643914
830464000,830464000,0.24838653,0.19630262,0.03381071
830476000,830476000,-0.1805066,-0.03055112,0.018949443
830484000,830484000,0.1376905,-0.28755197,-0.21001694
830496000,830496000,-0.7418723,0.028774183,0.042282518
830504000,830504000,-0.22625063,0.033529557,-0.069134854
830516000,830516000,0.097284965,-0.17175734,0.16821311
830524000,830524000,-0.08115294,0.2630635,-0.32034132
830536000,830536000,0.32539758,-0.16367853,0.17674719
830544000,830544000,0.44627357,-0.13268478,0.08629628
830556000,830556000,-0.7819323,0.3050863,0.16322291
830564000,830564000,0.04125124,0.06420063,-0.24233432
830576000,830576000,0.001652395,0.03091113,0.17112997
830584000,830584000,0.20152177,-0.14194965,-0.15337218
830596000,830596000,0.28639153,0.3417734,0.38758498
830604000,830604000,0.52598876,0.2471008,-0.09425825
830616000,830616000,-0.8180399,-0.3555767,0.23487562
830624000,830624000,-0.34076056,-0.2028565,-0.4017087
830636000,830636000,0.11344903,0.3770654,-0.013509465
830644000,830644000,0.13171613,-0.09134471,0.044446353
830656000,830656000,0.9975207,-0.3168893,0.014706077
830664000,830664000,-0.3682281,-0.09543408,0.091645725
830676000,830676000,-0.3696418,0.07081332,0.060797907
830684000,830684000,0.49953246,0.19892842,0.1230431
830696000,830696000,0.30503732,0.36184475,-0.2363348
830704000,830704000,0.2026679,-0.38698965,0.070751436
830716000,830716000,0.3090659,-0.009331225,0.09262653
830724000,830724000,0.4986417,0.34212533,-0.074104555
830736000,830736000,-1.1252917,-0.16666941,-0.09361647
830744000,830744000,-0.1713067,-0.26615435,-0.094943374
830756000,830756000,0.59860563,-0.28349993,0.4674025
830764000,830764000,-0.34129307,-0.036298517,0.11428486
830776000,830776000,-0.16036958,0.39596698,-0.19338204
830780000,830780000,0.51503605,0.10831145,-0.0862063
830796000,830796000,-0.4084263,-0.1778868,-0.14787185
830804000,830804000,-1.332603,-0.08223769,0.23226376
830816000,830816000,0.77705234,0.28811517,-0.19848935
830824000,830824000,0.04738289,0.22568157,0.159568
830836000,830836000,0.018426027,-0.33563074,-0.07646361
830844000,830844000,0.41761047,-0.03962862,0.40417415
830856000,830856000,-0.62985134,0.13757099,-0.012385201
830864000,830864000,-0.5027579,0.0031394619,-0.080444634
830872000,830872000,0.6800674,-0.11826695,-0.14730796
830884000,830884000,-0.3485019,0.010398276,-0.47295395
830896000,830896000,-0.09407856,0.12132378,0.08565843
830904000,830904000,0.44808033,0.062280376,0.07552957
830916000,830916000,-0.3484043,0.26928535,0.01511411
830924000,830924000,-1.0542934,-0.098461725,-0.56551754
830936000,830936000,0.061862364,0.0401047,0.21202207
830944000,830944000,0.0731098,-0.06810919,-0.039873373
830956000,830956000,0.37930107,0.23268098,0.40754527
830964000,830964000,-0.76288974,-0.22722082,-0.44899064
830976000,830976000,0.5820007,-0.039130665,0.25634274
830984000,830984000,-0.17677434,-0.2988259,0.22977759
830996000,830996000,0.077657595,0.09492868,-0.14321208
831004000,831004000,0.42651993,-0.037800226,0.34572598
831012000,831012000,-0.21414123,0.15436588,-0.46566194
831024000,831024000,0.47877708,-0.019562228,0.050373692
831036000,831036000,-0.29658583,-0.061612476,0.122769885
831040000,831040000,-0.6983888,0.40465233,0.21784861
831056000,831056000,-0.12165677,-0.21337678,-0.466725
831064000,831064000,-0.06532616,0.16178969,-0.4928841
831076000,831076000,0.15425445,0.08128199,0.79212767
831084000,831084000,0.6490245,-0.4390329,-0.4455715
831096000,831096000,-0.5814955,0.5229929,0.060406305
831104000,831104000,-0.8071033,-0.33856443,0.0178548
831116000,831116000,0.7046739,0.12392229,0.083371446
831124000,831124000,0.06351247,0.2583702,0.1687978
831132000,831132000,-0.4764686,-0.29953247,0.0042835707
831140000,831140000,0.99460125,-0.3201516,-0.22858173
831156000,831156000,-0.87416095,0.39570072,-0.055690084
831164000,831164000,-0.18263246,0.8370026,0.21407731
831176000,831176000,0.40820944,-0.34494382,0.0062354323
831184000,831184000,-0.018837688,-0.4270812,0.17185569
831196000,831196000,0.024048148,0.47225887,-0.68352014
831204000,831204000,0.9179941,-0.096177034,0.11843897
831216000,831216000,-1.2677037,0.072256826,-0.03782499
831224000,831224000,-0.48068103,0.13012145,0.52411103
831236000,831236000,0.26128,0.019795194,0.060618613
831244000,831244000,-0.30565122,-0.22887728,-0.37816173
831256000,831256000,1.2166076,-0.3795433,0.37802285
831264000,831264000,-0.052251257,-0.36861506,0.031468198
831276000,831276000,-0.49709332,0.4164309,-0.07675977
831284000,831284000,0.04443545,0.1409291,0.081568316
831296000,831296000,-0.2798764,0.0795789,0.09202794
831304000,831304000,0.20999905,0.1277903,-0.05508904
831316000,831316000,0.61395454,0.24268408,0.108584374
831324000,831324000,0.55818146,-0.25958493,0.01856515
831336000,831336000,-0.77261376,-0.056993466,-0.018237492
831344000,831344000,0.30072775,-0.45827994,-0.32006043
831356000,831356000,0.20600311,0.58620465,0.35453415
831364000,831364000,-0.48738775,-0.2658362,-0.18427315
831376000,831376000,0.1303017,-0.048477143,0.3914994
831384000,831384000,-0.61416215,-0.24978164,-0.015371311
831392000,831392000,0.03646134,0.1682377,0.06407786
831404000,831404000,-0.066175535,0.3130801,-0.29668257
831416000,831416000,-0.037414744,-0.39639616,0.35410967
831424000,831424000,0.4963075,0.1566324,0.18888372
831436000,831436000,0.653537,-0.11887708,-0.12103815
831444000,831444000,-1.1123388,-0.104814775,-0.173338
831452000,831452000,-0.85449487,-0.114526674,0.07126274
831464000,831464000,0.98533833,-0.18816194,-0.27413934
831476000,831476000,-0.0925816,0.5323216,-0.101983316
831484000,831484000,-0.1571122,0.12018071,0.41747734
831496000,831496000,-0.04608423,-0.3423938,-0.26582366
831500000,831500000,-0.90201664,-0.2165181,-0.4991377
831516000,831516000,0.8667836,-0.12842421,0.48614296
831524000,831524000,-0.007592335,-0.2704611,-0.4821518
831536000,831536000,-0.05137938,-0.06475493,-0.22458169
831544000,831544000,0.09033577,0.45426005,0.29757863
831556000,831556000,0.77715415,-0.02747033,0.30969593
831564000,831564000,-0.9247565,-0.09547063,0.025172755
831576000,831576000,-0.16039692,0.33009982,-0.32068095
831584000,831584000,0.34467977,-0.46793407,-0.057752997
831596000,831596000,0.78816944,0.35292736,0.0063995966
831604000,831604000,0.5182709,-0.06782047,-0.10118153
831616000,831616000,-0.6958913,0.17173691,0.107456595
831624000,831624000,0.08606367,0.08578931,0.043310467
831636000,831636000,-0.8488943,-0.17998387,-0.2557434
831644000,831644000,0.37716946,-0.07320215,0.049348693
831656000,831656000,0.8101769,0.22680472,0.006738602
831664000,831664000,0.17884007,-0.34864825,0.13514084
831676000,831676000,-0.37780276,0.16472305,0.046010725
831684000,831684000,-0.07556792,0.08471188,-0.101989314
831696000,831696000,0.17116717,0.31844842,-0.037722018
831704000,831704000,-0.31402534,-0.036706068,-0.2537538
831716000,831716000,0.19932397,-0.059607584,0.23690481
831724000,831724000,-0.5995129,-0.00035470302,0.40446252
831736000,831736000,0.1358734,-0.30702704,0.1328852
831744000,831744000,0.10405325,0.09858334,-0.39702684
831756000,831756000,-0.021174053,0.24085356,0.28555402
831764000,831764000,-0.29547328,-0.30247644,-0.22344124
831776000,831776000,0.676466,0.027170701,0.22739708
831784000,831784000,-0.20205627,-0.3481099,0.73540497
831796000,831796000,0.19233602,0.011670265,-0.31220984
831804000,831804000,0.26512495,0.19085766,0.12341391
831816000,831816000,0.11894595,0.26044697,0.15849975
831824000,831824000,0.44192982,0.21978487,0.16428581
831836000,831836000,-0.25632307,-0.0514856,-0.16927221
831844000,831844000,-0.8612043,-0.27139014,-0.25495684
831856000,831856000,-0.018883042,0.052076124,0.25524384
831864000,831864000,-0.01617229,-0.0390999,-0.11096664
831876000,831876000,-0.030483114,-0.26088434,-0.24426281
831884000,831884000,0.12489163,0.3701356,-0.21217822
831896000,831896000,0.3446428,-0.14967723,0.47828856
831904000,831904000,-0.91282654,0.020633224,0.059124514
831916000,831916000,0.28923172,-0.031483173,0.07340241
831924000,831924000,0.114712566,0.20349209,0.025127577
831936000,831936000,-0.100118265,-0.52767223,-0.050931342
831944000,831944000,0.6170521,0.10661777,-0.26517335
831956000,831956000,-0.40782917,0.09250485,0.062095832
