timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
830204000,830204000,41.60669996263725,-86.3556155398384,229.27504,229.26843,-0.0,1.0015678,1.0017992,229.17526,2,0,1,0
831204000,831204000,41.6066999683238,-86.3556155422529,229.2762,229.26956,-0.0,1.0015613,1.001792,229.17596,2,0,1,0
832204000,832204000,41.606699962129625,-86.35561553380931,229.27658,229.26962,-0.0,1.0015552,1.0017849,229.17607,2,0,1,0
833204000,833204000,41.606699956825,-86.35561552109874,229.27676,229.26988,-0.0,1.0015494,1.0017785,229.17606,2,0,1,0
834204000,834204000,41.60669997189811,-86.35561551674003,229.27621,229.26955,-0.0,1.0015476,1.001772,229.17584,2,0,1,0
835204000,835204000,41.606699972376255,-86.35561552441081,229.27556,229.26877,-0.0,1.0015384,1.0017651,229.17569,2,0,1,0
836204000,836204000,41.606699969871876,-86.35561552721818,229.27512,229.26817,-0.0,1.0015322,1.0017581,229.1752,2,0,1,0
837204000,837204000,41.60669997539172,-86.35561560933425,229.29396,229.28703,-0.0,1.0021471,1.0021118,229.1752,2,0,1,0
838204000,838204000,41.60669983236404,-86.35561580830715,230.36606,230.34892,-0.0,1.0068114,1.0049042,229.1752,2,0,1,0
839204000,839204000,41.60669980224113,-86.35561591765665,231.18857,231.1645,-0.0,1.019024,1.0132357,229.1752,2,0,1,0
840204000,840204000,41.60669970633251,-86.35561585841238,231.49379,231.46767,-0.0,1.031085,1.0259035,229.1752,2,0,1,0
841204000,841204000,41.60669942919504,-86.35561540894034,231.50201,231.4776,-0.0,1.0446318,1.0414226,nan,2,0,0,0
842204000,842204000,41.606699722010454,-86.35560696033697,231.95415,231.92303,-0.0,1.0611581,1.0587686,nan,2,0,0,0
843204000,843204000,41.606700702994324,-86.3555836124512,232.64035,232.59998,-0.0,1.0672466,1.0698541,nan,2,0,0,0
844204000,844204000,41.60670090280009,-86.35555380254084,233.31071,233.26184,-0.0,1.0713454,1.0775641,nan,2,0,0,0
845204000,845204000,41.60670016451977,-86.35552323427638,233.9544,233.89255,-0.0,1.0714438,1.0818981,nan,2,0,0,0
846204000,846204000,41.60669918560281,-86.35549266321428,234.6172,234.54001,-0.0,1.0713929,1.0843459,nan,2,0,0,0
847204000,847204000,41.60669858495285,-86.3554626800869,235.31866,235.22491,-0.0,1.0797513,1.0883987,nan,2,0,0,0
848204000,848204000,41.60669834267216,-86.355432778777,236.00761,235.89566,-0.0,1.0691212,1.0858101,nan,2,0,0,0
849204000,849204000,41.606698288407216,-86.35540274395211,236.7425,236.61911,-0.0,1.068742,1.0858917,nan,2,0,0,0
850204000,850204000,41.60669832728985,-86.35537277632014,237.4896,237.35706,-0.0,1.0750661,1.0879908,nan,2,0,0,0
851204000,851204000,41.60669825034321,-86.35534718739461,237.78741,237.65,-0.0,1.0736804,1.087462,nan,2,0,0,0
852204000,852204000,41.60669736986809,-86.35534580914641,237.20863,237.07433,-0.0,1.0829186,1.089652,nan,2,0,0,0
853204000,853204000,41.606695558293254,-86.35535902342997,236.59645,236.46878,-0.0,1.0710863,1.086353,nan,2,0,0,0
854204000,854204000,41.60669666392297,-86.3553680681923,235.96347,235.84059,-0.0,1.0705936,1.0860144,nan,2,0,0,0
855204000,855204000,41.60669845443128,-86.35537132380908,235.23703,235.12311,-0.0,1.0772513,1.088077,nan,2,0,0,0
856204000,856204000,41.60669917083399,-86.35536003271349,236.12457,236.0087,-0.0,1.0758549,1.0875052,nan,2,0,0,0
857204000,857204000,41.60670170524426,-86.35529143460892,239.65565,239.51933,-0.0,1.0759599,1.086293,nan,2,0,0,0
858204000,858204000,41.606701578223024,-86.35523429248255,241.34825,241.21515,-0.0,1.0738149,1.0846902,nan,2,0,0,0
859204000,859204000,41.60669865799615,-86.3552106109512,241.61575,241.4988,-0.0,1.0725291,1.0842761,nan,2,0,0,0
860204000,860204000,41.60669772882043,-86.35521335727455,241.51785,241.42169,-0.0,1.0806175,1.0843266,nan,2,0,0,0
861204000,861204000,41.60669768655356,-86.35521774254183,241.53741,241.46774,-0.0,1.0695201,1.0813525,nan,2,0,0,0
862204000,862204000,41.606698750259504,-86.35521812332745,241.59367,241.5494,-0.0,1.0691159,1.080362,nan,2,0,0,0
863204000,863204000,41.606699476099784,-86.35521732400183,241.64662,241.6254,-0.0,1.0757961,1.0814792,nan,2,0,0,0
864204000,864204000,41.606699690181706,-86.35521670756216,241.69615,241.70398,-0.0,1.0743465,1.0816877,nan,2,0,0,0
865204000,865204000,41.60669977884498,-86.35521654816993,241.71074,241.75179,-0.0,1.0732731,1.082376,nan,2,0,0,0
866204000,866204000,41.60669990666692,-86.35521640625826,241.73601,241.80115,-0.0,1.0714452,1.0830293,nan,2,0,0,0
867204000,867204000,41.606699963999,-86.35521622172328,241.73734,241.81906,-0.0,1.0708821,1.0837679,nan,2,0,0,0
868204000,868204000,41.606699906875264,-86.3552161935066,241.70798,241.80312,-0.0,1.0775684,1.0855039,nan,2,0,0,0
869204000,869204000,41.60669984468078,-86.35521613386128,241.67845,241.78214,-0.0,1.075837,1.0859259,nan,2,0,0,0
870204000,870204000,41.606699743718565,-86.35521626457775,241.64346,241.75018,-0.0,1.0753636,1.0873952,nan,2,0,0,0
871204000,871204000,41.60669972452234,-86.35521668714476,241.6153,241.72128,-0.0,1.073282,1.0871142,nan,2,0,0,0
872204000,872204000,41.606699569303686,-86.35521687842488,241.59317,241.69566,-0.0,1.072122,1.0868007,nan,2,0,0,0
873204000,873204000,41.606699511795505,-86.35521681657723,241.58237,241.67815,-0.0,1.0798814,1.089009,nan,2,0,0,0
874204000,874204000,41.60669936670711,-86.355216753216,241.57083,241.65657,-0.0,1.0691857,1.0869427,nan,2,0,0,0
875204000,875204000,41.60669921943571,-86.35521661080128,241.56168,241.63762,-0.0,1.0687802,1.0864081,nan,2,0,0,0
876204000,876204000,41.60670496830594,-86.35521508613074,241.65645,241.72356,-0.0,1.0752136,1.0881547,nan,2,0,0,0
877204000,877204000,41.606722557533374,-86.35521311730325,241.75668,241.81342,-0.0,1.0738094,1.0873754,nan,2,0,0,0
878204000,878204000,41.606744731587646,-86.35521090926743,241.80862,241.85855,-0.0,1.0828007,1.089355,nan,2,0,0,0
879204000,879204000,41.60676605266657,-86.35520859896575,241.77197,241.81041,-0.0,1.0710361,1.0859851,nan,2,0,0,0
880204000,880204000,41.60677666772508,-86.35520704095325,241.39949,241.43213,-0.0,1.070482,1.0855657,nan,2,0,0,0
881204000,881204000,41.60677632982237,-86.35520649964693,240.45541,240.4857,-0.0,1.0770057,1.0887101,nan,2,0,0,0
882204000,882204000,41.60677294664101,-86.35520641102487,239.62485,239.65063,-0.0,1.0753947,1.0880883,nan,2,0,0,0
883204000,883204000,41.60677047495806,-86.35520725218309,238.73975,238.75906,-0.0,1.0750108,1.0876496,nan,2,0,0,0
884204000,884204000,41.60676984428444,-86.35520792985469,237.84601,237.8579,-0.0,1.0730053,1.0870312,nan,2,0,0,0
885204000,885204000,41.6067701076424,-86.35520810846923,236.9699,236.97533,-0.0,1.0719241,1.0866057,nan,2,0,0,0
886204000,886204000,41.60677020164203,-86.35520813852095,236.14804,236.14818,-0.0,1.0796783,1.0887752,nan,2,0,0,0
887204000,887204000,41.606770218748196,-86.35520818252107,235.37552,235.37091,-0.0,1.0691082,1.0856864,nan,2,0,0,0
888204000,888204000,41.60677010174616,-86.35520816077401,234.64735,234.63982,-0.0,1.0687186,1.0853827,nan,2,0,0,0
889204000,889204000,41.60676990631094,-86.3552080859427,233.95102,233.94243,-0.0,1.0750958,1.087371,nan,2,0,0,0
890204000,890204000,41.606769830827666,-86.35520790379415,233.26869,233.25987,-0.0,1.073726,1.0870802,nan,2,0,0,0
891204000,891204000,41.60676976989925,-86.35520782841145,232.57834,232.56915,-0.0,1.0827001,1.089484,nan,2,0,0,0
892204000,892204000,41.60676981550923,-86.35520771866295,231.87253,231.86517,-0.0,1.0710262,1.0873786,nan,2,0,0,0
893204000,893204000,41.60676991743711,-86.35520751132445,231.20059,231.1952,-0.0,1.070546,1.086954,nan,2,0,0,0
894204000,894204000,41.60676993831714,-86.35520760125179,230.51442,230.5124,-0.0,1.0772601,1.0889691,nan,2,0,0,0
895204000,895204000,41.606770042810496,-86.35520770274073,229.82928,229.83011,-0.0,1.0756077,1.0883194,nan,2,0,0,0
896204000,896204000,41.60677028980772,-86.35520762671379,229.30754,229.31137,-0.0,1.0752541,1.0878391,nan,2,0,0,0
897204000,897204000,41.606770375590784,-86.35520760372671,229.2962,229.29704,-0.0,1.0732534,1.0865796,229.19955,2,0,1,0
898204000,898204000,41.60677040425357,-86.35520754394311,229.2636,229.26294,-0.0,1.0721968,1.0860431,229.16869,2,0,1,0
899204000,899204000,41.60677053576645,-86.35520734055022,229.43877,229.42781,-0.0,1.0413485,1.0445102,229.31998,2,0,1,0
