timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
829264000,829264000,0.0005992936,-0.0037703665,-0.0054032467
829268000,829268000,-0.0003517864,-0.0047488203,-0.0046946593
829276000,829276000,-0.0039556967,-0.0040734606,-0.0010087917
829284000,829284000,-0.005568509,0.0008234142,-0.00020470005
829296000,829296000,-0.007998979,0.0021254206,0.0019140961
829304000,829304000,-0.0056595383,0.0012949384,0.00010362186
829316000,829316000,-0.0032623236,-0.00079716695,0.00080180774
829324000,829324000,-0.00027885672,0.0012790739,-0.0018297061
829336000,829336000,0.00010664339,0.005158644,-0.0015966244
829344000,829344000,-0.00436841,0.001859006,0.0022064464
829356000,829356000,0.00018774907,0.0025294553,0.00024259253
829364000,829364000,-0.0042625912,0.00024409546,0.0055680303
829376000,829376000,-0.0044175065,-0.0010889464,-0.003258835
829380000,829380000,-0.0066717905,-0.0030649707,-0.006712882
829396000,829396000,-0.0038896045,0.00041210884,-0.010461754
829400000,829400000,-0.011695582,-0.000807161,-0.0048509175
829416000,829416000,-0.00024195448,-0.0014216166,-0.00039017317
829424000,829424000,-0.0028205912,0.0007347963,-0.0015121978
829436000,829436000,-0.0002034693,-0.0003955434,-0.0021116799
829444000,829444000,0.0069816606,8.700532e-05,-0.0006346751
829456000,829456000,-0.006962769,-0.0007174553,-0.0013677755
829464000,829464000,-0.0050871447,-0.0011070091,-5.138805e-05
829476000,829476000,-0.00050389895,-0.0028678298,-0.0027944325
829484000,829484000,0.003537183,0.0031919456,-0.000354781
829496000,829496000,0.004445994,-0.0025736124,0.001750732
829500000,829500000,0.0061384323,-0.00336776,0.0006503654
829516000,829516000,-0.009700835,-0.00052143214,-0.00088697893
829524000,829524000,-0.0011101558,0.0077152317,-0.00025058357
829536000,829536000,-0.0033952089,-0.007267828,0.0036243857
829544000,829544000,0.0016764221,-0.003058717,-0.0006331961
829556000,829556000,0.004500769,-0.0020135555,0.0007105073
829564000,829564000,0.01224192,-0.0015519308,0.0016569131
829576000,829576000,-0.006693958,-0.0019188516,0.00071756507
829584000,829584000,0.0025721965,-0.0058850152,0.0071345624
829596000,829596000,0.001212877,-0.0014969013,-0.0023184153
829600000,829600000,0.00094860705,-0.0007363972,-0.0019540077
829612000,829612000,7.3002215e-05,-0.0031179625,-0.003294359
829620000,829620000,0.00609315,-0.00065110275,0.0010454616
829636000,829636000,-0.005608232,-0.0027905775,-0.00410343
829644000,829644000,-0.0030585984,-0.00015171198,-0.0034710919
829652000,829652000,-0.004502823,-0.00050795474,-0.005277046
829664000,829664000,0.0022252412,0.0043194275,-0.001607488
829676000,829676000,-0.007250763,-0.006581735,-0.0018450489
829684000,829684000,-0.0056786835,-0.003746858,0.0010869582
829696000,829696000,0.0072028153,-0.0025722354,-0.00015782379
829704000,829704000,-0.0056292415,0.00046658423,0.0040261075
829712000,829712000,0.0044550723,-0.0037468437,-0.00017371704
829724000,829724000,0.0011558664,-0.0054331925,0.007830072
829736000,829736000,-0.0017702987,0.0041668983,-0.0065083206
829744000,829744000,0.011654279,-0.00042290892,-0.0024098232
829756000,829756000,-0.0025141968,-0.0024139986,0.0029806045
829760000,829760000,-0.010327697,-0.00068589416,0.0013591242
829776000,829776000,0.00038921207,-0.001138377,0.0015655912
829784000,829784000,-0.0040838136,0.004537692,0.0011862656
829796000,829796000,-0.00031063115,0.0021326323,-0.001144759
829804000,829804000,0.006299345,0.0026065311,0.00040498725
829816000,829816000,0.002214182,-1.3593119e-05,0.0013652055
829820000,829820000,-0.004865783,-0.0032027133,0.001196855
829836000,829836000,-0.0009133192,0.0010293564,-0.006258603
829844000,829844000,-0.0024835442,0.002017039,-0.0049902294
829856000,829856000,0.003799734,-0.0037563578,-5.3428696e-05
829864000,829864000,0.0060548885,-0.007866552,-0.0030398637
829876000,829876000,-0.00073675596,0.0052444516,-0.0033837853
829884000,829884000,-0.0016099132,0.0018961072,0.002499804
829896000,829896000,0.0005484726,0.0006744703,0.006261795
829904000,829904000,-0.00084488466,-0.0027459064,0.005828007
829916000,829916000,0.0045932797,0.0026133037,0.0015447028
829920000,829920000,0.008721011,0.003312277,0.00065968535
829936000,829936000,-0.0025997346,-0.0022304356,0.0017218711
829944000,829944000,-0.006389993,0.00047004165,0.0039888117
829956000,829956000,0.0019447601,0.00011054939,-0.0012824301
829964000,829964000,-0.0066526886,-0.0012663766,-0.0049685338
829976000,829976000,0.00040985682,-2.7637929e-05,0.00036196376
829984000,829984000,0.0055913753,-0.0020756572,0.001316125
829996000,829996000,0.0034529192,0.0022297404,0.00015735358
830004000,830004000,0.0038308797,0.004059823,7.198262e-05
830016000,830016000,-0.006766918,0.0025903238,0.00031905703
830024000,830024000,-0.0006974257,-0.0034455173,0.00025982596
830036000,830036000,-0.00061899994,-0.0031665917,-0.0017304734
830040000,830040000,-0.004185212,-0.0031819376,-0.0036226425
830052000,830052000,-0.0004151212,0.003861297,-0.0020179856
830064000,830064000,-0.0015841508,-0.0006189684,0.0013524282
830076000,830076000,-0.002089062,0.004293414,-0.00056453346
830080000,830080000,-0.008691149,0.0052756313,-0.000771767
830092000,830092000,-0.00020277387,-0.0036210478,-0.008437678
830100000,830100000,-0.0025071946,-0.00015483168,-0.0001556091
830116000,830116000,-0.0032044852,0.0018520681,-8.618203e-05
830124000,830124000,0.0061851535,0.0014030774,-0.0020182426
830136000,830136000,-0.010575718,0.0034189168,-0.0030018832
830140000,830140000,-0.007921472,0.004894391,0.00046804093
830156000,830156000,0.00042826225,-0.0019282261,-0.0018182485
