timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
830196000,830196000,41.60669997447992,-86.35561553265082,229.2788,229.26913,-0.0,1.0015681,1.0017998,229.17905,2,0,1,0
831196000,831196000,41.606699981610035,-86.35561553390251,229.27985,229.27011,-0.0,1.0015616,1.0017926,229.17972,2,0,1,0
832196000,832196000,41.60669997594144,-86.35561552436494,229.28036,229.27022,-0.0,1.0015556,1.001786,229.17982,2,0,1,0
833196000,833196000,41.60669997025971,-86.35561551119126,229.28015,229.27005,-0.0,1.0015497,1.0017791,229.1795,2,0,1,0
834196000,834196000,41.606699984723605,-86.35561550713649,229.27953,229.26962,-0.0,1.0015477,1.001773,229.17918,2,0,1,0
835196000,835196000,41.606699984566006,-86.35561551620665,229.27866,229.26881,-0.0,1.001541,1.0017656,229.17888,2,0,1,0
836196000,836196000,41.606699980571726,-86.35561552012521,229.27794,229.26793,-0.0,1.0015348,1.0017587,229.17816,2,0,1,0
837196000,837196000,41.60669999117802,-86.3556155992074,229.29582,229.28569,-0.0,1.0021325,1.0021034,229.17816,2,0,1,0
838196000,838196000,41.60669986485461,-86.35561579609698,230.3615,230.34096,-0.0,1.0067393,1.0048622,229.17816,2,0,1,0
839196000,839196000,41.606699867600724,-86.35561589320479,231.18948,231.16188,-0.0,1.0188733,1.0131286,229.17816,2,0,1,0
840196000,840196000,41.606699788919805,-86.35561582054311,231.49698,231.46716,-0.0,1.0308824,1.0257316,229.17816,2,0,1,0
841196000,841196000,41.60669949949314,-86.35561538156067,231.50502,231.47685,-0.0,1.0443622,1.0414739,nan,2,0,0,0
842196000,842196000,41.60669976852322,-86.35560701734774,231.95297,231.91805,-0.0,1.0608101,1.0584892,nan,2,0,0,0
843196000,843196000,41.606700729271175,-86.35558377058113,232.63635,232.59225,-0.0,1.0669123,1.0695642,nan,2,0,0,0
844196000,844196000,41.606700912898305,-86.35555398343938,233.30553,233.25319,-0.0,1.0710244,1.077275,nan,2,0,0,0
845196000,845196000,41.60670015910377,-86.35552340337198,233.94908,233.88422,-0.0,1.0711784,1.0816251,nan,2,0,0,0
846196000,846196000,41.60669916940982,-86.35549284589077,234.61113,234.53123,-0.0,1.071136,1.084083,nan,2,0,0,0
847196000,847196000,41.60669852360785,-86.35546283895108,235.31203,235.2159,-0.0,1.079454,1.0881283,nan,2,0,0,0
848196000,848196000,41.60669828080726,-86.35543295085503,236.00157,235.89049,-0.0,1.0775391,1.0883148,nan,2,0,0,0
849196000,849196000,41.60669822243579,-86.35540292628465,236.73555,236.61443,-0.0,1.0770514,1.0882888,nan,2,0,0,0
850196000,850196000,41.60669824268741,-86.35537295083,237.48271,237.34865,-0.0,1.0747944,1.0877395,nan,2,0,0,0
851196000,851196000,41.60669816298753,-86.35534728014403,237.78783,237.64919,-0.0,1.0734161,1.0872151,nan,2,0,0,0
852196000,852196000,41.606697235302065,-86.35534569733419,237.21198,237.07666,-0.0,1.0825905,1.0893924,nan,2,0,0,0
853196000,853196000,41.60669546932152,-86.35535891138814,236.60191,236.4733,-0.0,1.0708513,1.086118,nan,2,0,0,0
854196000,854196000,41.60669658610196,-86.35536798769382,235.96994,235.84615,-0.0,1.0703547,1.0857797,nan,2,0,0,0
855196000,855196000,41.60669835897246,-86.35537122105822,235.24335,235.12852,-0.0,1.0769713,1.0878277,nan,2,0,0,0
856196000,856196000,41.60669907961697,-86.35536025822049,236.1013,235.98427,-0.0,1.0755575,1.0872667,nan,2,0,0,0
857196000,857196000,41.60670164154658,-86.35529200105995,239.62856,239.49117,-0.0,1.0756508,1.086075,nan,2,0,0,0
858196000,858196000,41.606701534831686,-86.35523457396468,241.34367,241.20906,-0.0,1.0735233,1.0856752,nan,2,0,0,0
859196000,859196000,41.60669862091489,-86.35521067082654,241.61696,241.49858,-0.0,1.0722486,1.0840784,nan,2,0,0,0
860196000,860196000,41.60669767139076,-86.35521329028818,241.51779,241.42036,-0.0,1.0802833,1.0841284,nan,2,0,0,0
861196000,861196000,41.606697656767395,-86.35521769129258,241.53535,241.45984,-0.0,1.0781944,1.0826062,nan,2,0,0,0
862196000,862196000,41.60669872379895,-86.3552180830897,241.59125,241.53606,-0.0,1.0777743,1.0816501,nan,2,0,0,0
863196000,863196000,41.60669945354268,-86.35521729048565,241.64352,241.62178,-0.0,1.0754927,1.0812743,nan,2,0,0,0
864196000,864196000,41.60669967375856,-86.35521670040477,241.69298,241.7006,-0.0,1.074059,1.0814728,nan,2,0,0,0
865196000,865196000,41.606699766757686,-86.35521657106479,241.70747,241.73737,-0.0,1.0833455,1.084364,nan,2,0,0,0
866196000,866196000,41.606699900508495,-86.35521643860463,241.73306,241.79861,-0.0,1.071207,1.0828015,nan,2,0,0,0
867196000,867196000,41.60669996249204,-86.35521625278494,241.73529,241.81761,-0.0,1.0706407,1.083535,nan,2,0,0,0
868196000,868196000,41.60669990868433,-86.35521625255586,241.70648,241.80234,-0.0,1.0772898,1.0864658,nan,2,0,0,0
869196000,869196000,41.60669985206167,-86.35521618878117,241.67792,241.78238,-0.0,1.0755649,1.0856782,nan,2,0,0,0
870196000,870196000,41.606699754284335,-86.35521632147052,241.64362,241.75108,-0.0,1.0750889,1.0871437,nan,2,0,0,0
871196000,871196000,41.606699736821646,-86.35521674412928,241.6156,241.72226,-0.0,1.0730194,1.086866,nan,2,0,0,0
872196000,872196000,41.606699581948696,-86.35521692517787,241.59341,241.6965,-0.0,1.0718637,1.0865551,nan,2,0,0,0
873196000,873196000,41.60669952558417,-86.3552168687442,241.5827,241.679,-0.0,1.0795783,1.0887493,nan,2,0,0,0
874196000,874196000,41.60669938110253,-86.35521679276559,241.57185,241.65988,-0.0,1.077586,1.0893313,nan,2,0,0,0
875196000,875196000,41.606699229947495,-86.35521663796294,241.5621,241.64236,-0.0,1.0771308,1.0887452,nan,2,0,0,0
