timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
829264000,829184000,0.0002311755,0.0030066725,0.00052251085,67109399,0,0.056077186,0.060122095,0.004240495,0.0102342665,0.0010554816,0.0026241243,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829272000,829192000,0.00022943442,0.0028347638,0.00052134495,67109399,0,0.056077436,0.06012222,0.004240495,0.0102342665,0.0010554816,0.0026241243,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829464000,829384000,0.00010632561,0.0037849029,0.0002647267,67109399,0,0.056046806,0.060093015,0.00047872658,0.0019106457,0.0009914519,0.0006904674,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829656000,829576000,0.00021527724,0.005162104,0.0009808865,67109399,0,0.05606051,0.06007283,0.020121925,0.0019106457,0.0009914519,0.0011507791,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
829864000,829784000,2.140023e-05,0.0040219747,0.0014048022,67109399,0,0.05603035,0.060052767,0.005365155,0.023513747,0.001399609,0.0008003146,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830064000,829984000,0.00010817521,0.0035275263,0.0014513612,67109399,0,0.056000236,0.06002388,0.007334062,0.0076191314,0.0013825528,0.0020182228,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830264000,830184000,9.908045e-05,0.006397869,0.0016821431,67109399,0,0.0559702,0.060003873,0.0044527063,0.012789155,0.0013402678,0.003064386,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830456000,830376000,3.6524936e-05,0.0036263557,0.0017316898,67109399,0,0.055968035,0.059998166,0.0032029524,0.015175346,0.0014066641,0.0014341156,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830664000,830584000,0.000103763174,0.0020091748,0.0007715568,67109399,0,0.055938195,0.05996944,0.005579198,0.0019032514,0.0010328077,0.0013094478,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
830864000,830784000,0.000150262,0.0030586023,0.0010860581,67109399,0,0.05594704,0.059946995,0.021136895,0.0019032514,0.0010328077,0.0039954726,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831056000,830976000,0.00012280254,0.0025181295,0.0010216181,67109399,0,0.05590819,0.059922647,0.005857002,0.004401467,0.0012641798,0.004295374,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831256000,831176000,8.284008e-05,0.003686105,0.0014724082,67109399,0,0.05591827,0.05989213,0.0070672436,0.004401467,0.0012641798,0.006732064,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831464000,831384000,0.00010079166,0.0040357234,0.0017463801,67109399,0,0.05588849,0.059872333,0.013203264,0.004323826,0.0012411672,0.00067913474,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831656000,831576000,0.00011594396,0.004609145,0.0019259666,67109399,0,0.05585222,0.059849296,0.002320099,0.004305492,0.0012661826,0.011256725,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
831856000,831776000,0.00010224478,0.002892453,0.0015479673,67109399,0,0.055819847,0.059819445,0.014289314,0.0069069993,0.001231497,0.00024236136,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832056000,831976000,9.189857e-05,0.004799888,0.0015931171,67109399,0,0.05578788,0.05979854,0.0064107785,0.013206471,0.0012332371,0.0024916145,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832256000,832176000,0.0001094894,0.0009998033,0.000635049,67109399,0,0.05579967,0.05977781,0.005707644,0.013206471,0.0012332371,0.0038341924,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832456000,832376000,0.00014067053,0.0040226933,0.000983024,67109399,0,0.055768333,0.05974854,0.005698037,0.0073179537,0.0012218265,0.005535082,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832656000,832576000,0.00015122266,0.004484102,0.0014293239,67109399,0,0.05573733,0.059728142,0.013292055,0.02320142,0.0012198978,0.006151448,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
832856000,832776000,0.00012614252,0.0042846366,0.001566261,67109399,0,0.05570665,0.059699208,0.0006039767,0.006970396,0.0011959086,0.010234107,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833056000,832976000,0.00015357505,0.002085338,0.0011491583,67109399,0,0.055676263,0.05967911,0.01500239,0.0073868777,0.0011652252,0.002980698,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
833256000,833176000,0.0001733728,0.0027732009,0.0009888987,67109399,0,0.055646144,0.059659135,0.0011844595,0.009186137,0.0011975783,0.0049387706,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197644,0,0,895,2,1,2,0,4,0,0,0,0,0,0,0
