timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
829980000,829980000,1311004,0.10734829,0.042903706,-9.790124,13.515131,0,0,0,0,1
830980000,830980000,1311004,-0.0142805,-0.009198473,-9.76746,13.515131,0,0,0,0,1
831980000,831980000,1311004,-0.08422912,0.08082918,-9.733748,13.515131,0,0,0,0,1
832980000,832980000,1311004,-0.072172835,-0.016033854,-9.859985,13.515131,0,0,0,0,1
833980000,833980000,1311004,-0.083839454,0.04032337,-10.014675,13.515131,0,0,0,0,1
834980000,834980000,1311004,0.038993217,-0.019744698,-9.763943,13.515131,0,0,0,0,1
835980000,835980000,1311004,-0.116489656,0.18296468,-10.004944,13.515131,0,0,0,0,1
836980000,836980000,1311004,-0.07895541,0.026167369,-9.879972,13.515131,0,0,0,0,1
837980000,837980000,1311004,0.15984666,0.16990514,-9.35616,13.510065,0,0,0,0,1
838980000,838980000,1311004,0.15364553,-0.0057499125,-9.1692295,13.503473,0,0,0,0,1
839980000,839980000,1311004,0.028485855,0.016872881,-9.601772,13.501001,0,0,0,0,1
840980000,840980000,1311004,0.16447705,0.032009028,-10.657571,13.500971,0,0,0,0,1
841980000,841980000,1311004,1.1460927,-0.3728364,-12.682605,13.498865,0,0,0,0,1
842980000,842980000,1311004,2.380863,-1.00944,-9.493733,13.494562,0,0,0,0,1
843980000,843980000,1311004,2.7636175,-1.3360374,-6.4405365,13.490259,0,0,0,0,1
844980000,844980000,1311004,2.8676324,-0.75678015,-9.489101,13.486414,0,0,0,0,1
845980000,845980000,1311004,2.8253279,-0.72463745,-9.619059,13.482355,0,0,0,0,1
846980000,846980000,1311004,2.7025757,-0.7412295,-9.311933,13.477991,0,0,0,0,1
847980000,847980000,1311004,2.8146188,-0.83889717,-9.50079,13.473536,0,0,0,0,1
848980000,848980000,1311004,2.692989,-0.77202165,-9.531044,13.468622,0,0,0,0,1
849980000,849980000,1311004,2.7912872,-0.70717454,-9.364022,13.463678,0,0,0,0,1
850980000,850980000,1311004,2.0652483,-0.57128805,-8.826243,13.460413,0,0,0,0,1
851980000,851980000,1311004,-0.8640128,0.9723784,-12.815567,13.463587,0,0,0,0,1
852980000,852980000,1311004,-1.528185,0.3448455,-9.674139,13.467524,0,0,0,0,1
853980000,853980000,1311004,-0.90451133,-0.19614977,-9.68653,13.471521,0,0,0,0,1
854980000,854980000,1311004,-0.21932453,-0.14899479,-9.9237585,13.475977,0,0,0,0,1
855980000,855980000,1311004,-0.24135607,0.07108688,-14.173132,13.475336,0,0,0,0,1
