timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,accel_calibration_count,gyro_calibration_count
829660000,0.001864216,0.0018642095,-0.0010652655,4000,0,0.13743927,-0.11366491,-9.938529,4000,0,2,0
829664000,0.0031957948,0.0023968436,0.00026631568,4000,0,0.14581896,-0.13760693,-9.894236,4000,0,2,0
829668000,-0.0010652646,-0.0042610588,-0.00026631996,4000,0,0.13983345,-0.21302426,-9.885855,4000,0,2,0
829672000,-0.00612527,-0.009853696,-0.0015979023,4000,0,0.11469434,-0.22379819,-9.903812,4000,0,2,0
829676000,-0.0074568554,-0.0074568484,-0.0002663255,4000,0,0.14701606,-0.20225038,-9.884659,4000,0,2,0
829684000,-0.0037284219,-0.0058589564,0.0015979025,4000,0,0.1745494,-0.18549097,-9.899024,4000,0,2,0
829692000,0.007723166,-0.0037284296,0.0002663204,4000,0,0.14821316,-0.257317,-9.626086,4000,0,2,0
829700000,-0.0026631698,-0.0023968564,0.0047936807,4000,0,0.10751174,-0.14239532,-10.247379,4000,0,2,0
829704000,-0.007989487,-0.0007989566,0.0053263176,4000,0,0.11230015,-0.1172562,-10.000777,4000,0,2,0
829708000,0.0026631695,-0.004793682,0.001065278,4000,0,0.16018417,-0.06099246,-9.870294,4000,0,2,0
829712000,0.008788435,-0.0074568493,0.00026632348,4000,0,0.20208272,-0.0969055,-9.859519,4000,0,2,0
829716000,0.0061252555,-0.007723186,0.0066578966,4000,0,0.19849141,-0.16154893,-9.893039,4000,0,2,0
829720000,0.0021305196,-0.008255818,0.010918951,4000,0,0.1745494,-0.15316924,-9.894236,4000,0,2,0
829728000,-0.0026631576,-0.0018642192,0.00026631024,4000,0,0.15539579,-0.16992866,-9.94571,4000,0,2,0
829732000,-0.0021305266,0.0018642092,-0.004261062,4000,0,0.1709581,-0.18549095,-9.948106,4000,0,2,0
829736000,-1.2529954e-09,0.0013315771,-0.005060007,4000,0,0.16856389,-0.18189965,-9.955288,4000,0,2,0
829740000,0.0095873745,-0.002396861,-0.0029294817,4000,0,0.13863637,-0.15795764,-9.705092,4000,0,2,0
829744000,0.013848435,-0.0034621267,0.0010652646,4000,0,0.1709581,-0.14838085,-9.642845,4000,0,2,0
829748000,0.008522116,-0.0047937,0.0026631493,4000,0,0.21644792,-0.15316924,-10.164781,4000,0,2,0
829756000,-0.007989488,-0.0031958094,0.003994721,4000,0,0.15659289,-0.11845331,-9.984018,4000,0,2,0
829760000,-0.011185277,-0.002130541,0.0010652583,4000,0,0.16377547,-0.1016939,-9.835578,4000,0,2,0
829764000,-0.0026631604,-0.0023968474,-0.00026630913,4000,0,0.1745494,-0.11007361,-9.849942,4000,0,2,0
829768000,-0.003195798,-0.0037284214,0.004793691,4000,0,0.1972943,-0.14000112,-9.908601,4000,0,2,0
829772000,-0.0015978948,-0.0055926363,0.005592643,4000,0,0.19849141,-0.16633736,-9.903812,4000,0,2,0
829780000,-0.0021305296,0.0037284258,9.161646e-10,4000,0,0.16497257,-0.1016939,-9.9109955,4000,0,2,0
829784000,-0.00585895,0.0013315838,0.0045273816,4000,0,0.14103056,-0.11366491,-9.882265,4000,0,2,0
829788000,-0.0015978916,-0.001864205,0.005326327,4000,0,0.15300158,-0.102891,-9.890645,4000,0,2,0
829792000,0.0005326318,1.3572585e-09,0.0007989488,4000,0,0.16257837,-0.102891,-9.940923,4000,0,2,0
829796000,-0.00026631632,0.0005326325,-0.0013315805,4000,0,0.19968852,-0.18309677,-9.948106,4000,0,2,0
829800000,0.0010652648,-0.0002663165,0.0013315805,4000,0,0.23919284,-0.23337498,-9.937331,4000,0,2,0
829804000,0.010386327,0.00079895207,0.0026631623,4000,0,0.193703,-0.21182719,-9.730233,4000,0,2,0
829808000,0.0127831735,0.002130537,0.0010652686,4000,0,0.16497257,-0.19267356,-9.708685,4000,0,2,0
829816000,-0.0021305277,-0.00399475,0.0031957848,4000,0,0.16257837,-0.14478952,-10.320405,4000,0,2,0
829820000,-0.0063915825,-0.0063915933,0.001864209,4000,0,0.14103056,-0.13521272,-10.035495,4000,0,2,0
829824000,0.002130538,-0.008522119,-0.0015978743,4000,0,0.12786245,-0.14478952,-9.93015,4000,0,2,0
829828000,0.006924231,-0.005858956,-0.005326307,4000,0,0.16616969,-0.17112575,-9.932543,4000,0,2,0
829836000,-0.0045273737,-0.00053262076,-0.0037284289,4000,0,0.18652041,-0.1292272,-9.93374,4000,0,2,0
829840000,-0.002929477,-1.9208075e-09,-0.0037284265,4000,0,0.15300158,-0.11965041,-9.932543,4000,0,2,0
829844000,-0.0002663175,-0.001065268,-0.0039947415,4000,0,0.16377547,-0.16394313,-9.9026165,4000,0,2,0
829848000,-0.00026631803,-0.0021305291,-0.0026631611,4000,0,0.19250591,-0.18668807,-9.872689,4000,0,2,0
829852000,-0.0002663192,-0.0034621092,5.778194e-11,4000,0,0.1733523,-0.17232285,-9.875082,4000,0,2,0
829856000,0.006924217,-0.007456852,0.0018642215,4000,0,0.14222766,-0.18549097,-9.708685,4000,0,2,0
829860000,0.008255807,-0.010120006,-0.00026631914,4000,0,0.15778998,-0.20344749,-9.683547,4000,0,2,0
829864000,0.0039947536,-0.0093210535,-0.0037284384,4000,0,0.1709581,-0.15316924,-10.138445,4000,0,2,0
829868000,0.010652655,-0.0034621172,-0.0045273458,4000,0,0.15300158,-0.09690549,-10.286883,4000,0,2,0
829872000,0.004527383,0.0031957985,-0.0031957773,4000,0,0.15060739,-0.06697798,-10.023523,4000,0,2,0
829876000,-0.004793688,0.0023968513,-0.0007989397,4000,0,0.17694359,-0.05859826,-9.882265,4000,0,2,0
829880000,-0.0013315792,-0.0010652605,0.002396848,4000,0,0.17814068,-0.08493449,-9.867898,4000,0,2,0
829884000,0.0007989475,-0.00079894596,0.004261059,4000,0,0.15539579,-0.120847516,-9.91698,4000,0,2,0
829888000,0.0023968401,0.0026631632,0.0050600073,4000,0,0.169761,-0.14718372,-9.934936,4000,0,2,0
829892000,0.0018642182,0.0010652613,0.007723167,4000,0,0.19250591,-0.17950544,-9.912192,4000,0,2,0
829896000,-0.0005326203,-0.0037284319,0.0069242176,4000,0,0.15539579,-0.21182717,-9.925359,4000,0,2,0
829900000,-0.0007989447,-0.004527376,0.0053263223,4000,0,0.12546825,-0.19746196,-9.948106,4000,0,2,0
829904000,-4.0190424e-09,-0.0045273723,0.007989486,4000,0,0.15180448,-0.14359242,-9.967259,4000,0,2,0
829908000,0.003728424,-0.0026631511,0.006125277,4000,0,0.20208272,-0.094511285,-9.97564,4000,0,2,0
829916000,0.0037284251,0.00079894654,0.002663163,4000,0,0.19968852,-0.105285205,-9.871491,4000,0,2,0
829920000,0.011984227,0.0007989567,0.0018642108,4000,0,0.193703,-0.09091998,-9.665589,4000,0,2,0
829924000,0.01571265,0.0002663227,0.00079894526,4000,0,0.18292911,-0.12443882,-9.696713,4000,0,2,0
829928000,0.008255801,-0.0015978892,-0.0010652738,4000,0,0.19250591,-0.16274603,-10.185132,4000,0,2,0
829932000,0.0045273723,-0.005060009,0.00053262064,4000,0,0.18532331,-0.14000112,-10.323995,4000,0,2,0
829936000,-0.006924227,-0.003728435,0.0050599887,4000,0,0.11708854,-0.08373738,-10.089363,4000,0,2,0
829940000,-0.010120017,-0.00053263723,0.0053263116,4000,0,0.102723345,-0.05859826,-9.903812,4000,0,2,0
829948000,0.002130534,-0.004261055,0.0015978995,4000,0,0.10511754,-0.15436634,-9.873885,4000,0,2,0
829952000,0.0026631635,-0.0021305273,-0.00079894625,4000,0,0.12427116,-0.16992866,-9.922966,4000,0,2,0
829956000,0.0005326313,-0.0015978977,0.0007989474,4000,0,0.14941029,-0.13401562,-9.93015,4000,0,2,0
829964000,-0.006924214,-0.0037284356,-0.005858956,4000,0,0.18053488,-0.08134318,-9.861915,4000,0,2,0
829968000,-0.0029294775,-0.0034621172,-0.0055926344,4000,0,0.17933778,-0.13640982,-9.906205,4000,0,2,0
829972000,-0.0021305329,-0.0021305252,-4.1544734e-10,4000,0,0.193703,-0.15795763,-9.924162,4000,0,2,0
829980000,0.008255806,-0.0050599994,0.0023968467,4000,0,0.23081313,-0.1304243,-9.905008,4000,0,2,0
829988000,-0.0034621116,-0.00026631958,0.001597892,4000,0,0.20447692,-0.16873156,-9.84276,4000,0,2,0
829992000,0.0021305298,-0.0010652615,0.0015978983,4000,0,0.16616969,-0.20344749,-9.636859,4000,0,2,0
829996000,0.0066579026,0.00026631873,0.0013315832,4000,0,0.15419869,-0.19985619,-9.647633,4000,0,2,0
830004000,0.0031957955,0.00079894724,0.0015978946,4000,0,0.14941028,-0.14000112,-10.320405,4000,0,2,0
830008000,-0.006125271,0.0005326267,0.0021305312,4000,0,0.13624217,-0.15795763,-10.106122,4000,0,2,0
830012000,-0.009321067,0.0029294728,0.0010652604,4000,0,0.16497257,-0.13401562,-9.91698,4000,0,2,0
830016000,-0.0029294756,-0.0010652607,0.0015979031,4000,0,0.21285662,-0.1160591,-9.847548,4000,0,2,0
830020000,-0.0010652622,-0.0058589536,0.0023968506,4000,0,0.20926532,-0.14838083,-9.881068,4000,0,2,0
830024000,2.6951226e-09,-0.005326322,0.00079895015,4000,0,0.19011171,-0.16274603,-9.907403,4000,0,2,0
830028000,0.001864215,-0.0026631607,-0.00079894514,4000,0,0.1972943,-0.15556344,-9.896628,4000,0,2,0
830036000,-0.0023968446,-0.007190536,-0.0005326395,4000,0,0.20208272,-0.15316924,-9.921769,4000,0,2,0
830044000,-0.0021305222,0.00026631134,-0.0042610625,4000,0,0.17574649,-0.11007361,-9.943316,4000,0,2,0
830048000,0.0015978971,0.0002663128,-0.0015978973,4000,0,0.17933778,-0.11486201,-9.91698,4000,0,2,0
830056000,-0.0047936896,0.001864213,0.0010652668,4000,0,0.18532331,-0.11845331,-9.928952,4000,0,2,0
830064000,0.002663163,-0.0034621037,0.0018642218,4000,0,0.17574649,-0.20584169,-9.730233,4000,0,2,0
830068000,0.007989487,-0.0023968392,-0.0013315737,4000,0,0.21046242,-0.19147648,-9.71108,4000,0,2,0
830072000,0.0034621095,-0.0005326331,-0.00026631483,4000,0,0.18652041,-0.117256194,-10.106122,4000,0,2,0
830076000,-0.007456852,0.0042610574,0.0018642168,4000,0,0.15659289,-0.06458376,-10.240198,4000,0,2,0
830080000,-0.009853698,0.0021305222,-0.00026630744,4000,0,0.16257837,-0.07894898,-9.999579,4000,0,2,0
830088000,0.0010652677,-0.006391587,-0.0069242185,4000,0,0.10870884,-0.13521272,-9.877475,4000,0,2,0
830092000,-0.0013315757,-0.0042610527,-0.006924223,4000,0,0.11110305,-0.16394313,-9.931346,4000,0,2,0
830096000,-0.001864218,-0.0034621065,-0.0021305305,4000,0,0.12666535,-0.17471704,-9.912193,4000,0,2,0
830104000,-0.003462113,0.000798948,0.0047936877,4000,0,0.15419869,-0.14838083,-9.96247,4000,0,2,0
830112000,-0.010120012,0.0005326268,0.0010652668,4000,0,0.16138127,-0.15316924,-9.952893,4000,0,2,0
830116000,0.0029294787,-0.0013315759,0.0010652686,4000,0,0.19250591,-0.14957795,-9.721854,4000,0,2,0
830124000,0.0023968464,0.00053263985,-0.0018642094,4000,0,0.16497257,-0.19985618,-10.138445,4000,0,2,0
830128000,-0.00053263153,0.002130532,-0.0031957917,4000,0,0.18292911,-0.124438815,-10.297659,4000,0,2,0
830132000,-0.008788435,0.00026632514,-0.0021305229,4000,0,0.20088562,-0.098102584,-10.031902,4000,0,2,0
830136000,-0.010652644,0.0013315851,-0.0010652675,4000,0,0.19130881,-0.056204062,-9.848744,4000,0,2,0
830144000,-0.0045273663,0.0010652677,0.0077231727,4000,0,0.21285662,-0.16633736,-9.960076,4000,0,2,0
830148000,-0.002396838,-0.0023968471,0.0029294817,4000,0,0.19130881,-0.19865906,-10.000777,4000,0,2,0
830156000,0.00026631283,-0.004261059,0.00026631518,4000,0,0.14701606,-0.1172562,-9.922966,4000,0,2,0
830160000,-0.0010652659,-0.0053263223,0.0013315787,4000,0,0.13384797,-0.16633736,-9.91698,4000,0,2,0
830164000,-0.0023968439,-0.0005326335,-0.00053263636,4000,0,0.17814068,-0.16992866,-9.910996,4000,0,2,0
830168000,-0.0015978962,0.0018642122,-0.0013315825,4000,0,0.21285662,-0.1292272,-9.910996,4000,0,2,0
830172000,0.0005326293,-0.0029294793,-0.0026631604,4000,0,0.17694359,-0.126833,-9.87987,4000,0,2,0
830176000,-0.00026631827,-0.0053263213,-0.0026631623,4000,0,0.13504507,-0.15316926,-9.8152275,4000,0,2,0
830180000,0.0021305224,-0.003728428,0.001864217,4000,0,0.12905955,-0.17351997,-9.629676,4000,0,2,0
830184000,0.0034621046,-0.0018642144,0.005060009,4000,0,0.108708836,-0.18668808,-9.658406,4000,0,2,0
830188000,0.003994741,-0.00026631315,0.0031957962,4000,0,0.09673783,-0.15795763,-10.104924,4000,0,2,0
830196000,-0.010386327,0.002396844,0.0031957969,4000,0,0.16138127,-0.062189553,-9.9983835,4000,0,2,0
830204000,-0.0010652632,-0.0015978996,-0.002130528,4000,0,0.11230015,-0.13760693,-9.871491,4000,0,2,0
830208000,-0.00026631603,-0.0039947433,-0.005592638,4000,0,0.15419869,-0.19746196,-9.864308,4000,0,2,0
830212000,0.0042610513,-0.004793699,-0.0015978907,4000,0,0.1709581,-0.20105328,-9.900222,4000,0,2,0
830216000,0.002663159,-0.0031957962,0.000532632,4000,0,0.14821316,-0.18309677,-9.9026165,4000,0,2,0
830220000,-0.00026631344,-0.0007989463,-0.0023968462,4000,0,0.13504507,-0.16992866,-9.869096,4000,0,2,0
830224000,0.00079894625,-0.0039947433,-0.0037284256,4000,0,0.13145377,-0.15316924,-9.875082,4000,0,2,0
830228000,-0.00079896103,-0.010386327,-0.00026632016,4000,0,0.13384797,-0.11845332,-9.884659,4000,0,2,0
830236000,0.011185262,-0.0018642069,0.006657934,4000,0,0.15060739,-0.18549097,-9.671576,4000,0,2,0
830244000,0.004793688,0.0021305284,0.0037284289,4000,0,0.11469434,-0.21422136,-10.295264,4000,0,2,0
830248000,-0.0031957927,0.0005326249,0.0021305322,4000,0,0.15060739,-0.1304243,-10.05704,4000,0,2,0
830252000,-0.005858954,-0.0013315812,0.0034621123,4000,0,0.1733523,-0.06578087,-9.864309,4000,0,2,0
830256000,-0.0013315793,-0.0034621002,0.005592645,4000,0,0.16377547,-0.05979535,-9.732627,4000,0,2,0
830260000,-1.0638642e-09,-0.002396843,0.004793691,4000,0,0.15060739,-0.09810259,-9.806848,4000,0,2,0
830264000,0.0007989442,0.0018642143,0.0015978976,4000,0,0.13624217,-0.16154893,-9.951696,4000,0,2,0
830268000,-0.0005326328,0.00079894817,-0.0002663156,4000,0,0.14701606,-0.18788517,-9.993595,4000,0,2,0
830276000,-0.0023968467,-0.0037284247,0.00079895015,4000,0,0.18173198,-0.13281852,-9.943316,4000,0,2,0
830284000,0.002663163,-0.0039947405,0.0023968467,4000,0,0.09434364,-0.1280301,-9.992396,4000,0,2,0
830288000,0.00026632068,-0.0034621086,-0.0013315836,4000,0,0.08476683,-0.15795763,-9.994793,4000,0,2,0
830292000,-0.0018642127,-0.003462109,-0.0015978996,4000,0,0.11349724,-0.18309677,-10.006764,4000,0,2,0
830296000,0.0039947405,-0.00079894986,0.0010652698,4000,0,0.15898708,-0.18549098,-9.785299,4000,0,2,0
830304000,0.0069242185,4.3310293e-09,-0.00026631987,4000,0,0.1972943,-0.23337498,-10.150415,4000,0,2,0
830308000,0.009321064,0.0005326321,-0.00026631495,4000,0,0.20327982,-0.14957793,-10.321601,4000,0,2,0
830312000,-0.00479369,0.002130522,0.0023968525,4000,0,0.19130881,-0.114862,-10.049858,4000,0,2,0
830316000,-0.009587376,0.0002663199,0.0071905414,4000,0,0.17694359,-0.1064823,-9.839168,4000,0,2,0
830324000,0.0021305305,-0.0010652615,0.0047936896,4000,0,0.14941029,-0.0957084,-9.839168,4000,0,2,0
830328000,-0.0005326306,-0.0013315825,0.0013315796,4000,0,0.12546825,-0.058598258,-9.955288,4000,0,2,0
830332000,-0.0010652628,-0.0055926396,0.0018642135,4000,0,0.13145377,-0.08254028,-10.013947,4000,0,2,0
830340000,-0.005326317,-0.00506001,-0.0013315905,4000,0,0.169761,-0.11007361,-10.00796,4000,0,2,0
830344000,-0.00426106,-0.0013315779,0.0005326275,4000,0,0.16257837,-0.08613159,-9.969653,4000,0,2,0
830348000,-0.002663163,5.131392e-09,0.003994741,4000,0,0.14103056,-0.1016939,-9.924162,4000,0,2,0
830352000,-0.00053263333,0.00079895,0.0026631607,4000,0,0.09793493,-0.13162142,-9.922966,4000,0,2,0
830356000,0.00292948,-0.002663159,-0.0002663165,4000,0,0.102723345,-0.16394313,-9.939727,4000,0,2,0
830360000,0.0053263223,-0.0042610588,-0.0005326318,4000,0,0.12307406,-0.17471704,-9.921769,4000,0,2,0
830364000,0.0034621092,-0.0013315812,2.5300337e-09,4000,0,0.11469434,-0.123241715,-9.928952,4000,0,2,0
830368000,0.00958738,-0.0007989494,0.00079895183,4000,0,0.108708836,-0.08134318,-9.7841015,4000,0,2,0
830372000,0.010120014,-0.0039947457,0.0021305194,4000,0,0.10392044,-0.14718373,-9.793678,4000,0,2,0
830376000,0.0015978971,-0.0058589634,0.00292946,4000,0,0.11469434,-0.15436634,-10.222241,4000,0,2,0
830380000,-0.0047936905,-0.005592645,0.0031957813,4000,0,0.13025665,-0.045430142,-10.270126,4000,0,2,0
830388000,0.0013315848,-0.00878843,0.0010652812,4000,0,0.13983345,-0.06578087,-9.882265,4000,0,2,0
830396000,0.0010652642,-0.0021305294,0.00053263316,4000,0,0.21165952,-0.14598662,-9.94571,4000,0,2,0
830404000,-0.0034621097,1.3049265e-09,-0.0002663146,4000,0,0.20208272,-0.16394313,-9.899023,4000,0,2,0
830408000,0.0005326323,-0.00079894613,0.0021305303,4000,0,0.18771751,-0.14957793,-9.920573,4000,0,2,0
830416000,0.004261058,0.0018642143,0.00053263345,4000,0,0.17574649,-0.24893731,-9.951696,4000,0,2,0
830424000,0.0050600064,-0.002396854,0.0042610522,4000,0,0.19849141,-0.22140402,-9.693124,4000,0,2,0
830428000,-0.00026631448,-0.005060019,0.006924211,4000,0,0.20687112,-0.19865906,-10.131262,4000,0,2,0
830436000,-0.006657908,-0.0029294954,0.005592624,4000,0,0.14821316,-0.14119822,-10.041479,4000,0,2,0
