timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21761816000,21761725333,6620172,-0.06257738,0.0021534865,0.19253726,13.252153,0.00031081404
21773624000,21773536000,6620172,-0.06156595,0.0021533938,0.28275752,13.252153,0.00067034655
21783600000,21783496000,6620172,-0.060533933,0.0021534953,0.19751367,13.252153,0.00032708855
21794008000,21793900000,6620172,-0.05951462,0.0021535926,0.17035162,13.252154,0.00024331202
21803832000,21803738000,6620172,-0.05850412,0.002153426,0.26896653,13.252153,0.00060655124
21830408000,21830308000,6620172,-0.057489313,0.0021534867,0.14696023,13.252153,0.00018108009
