timestamp,timestamp_sample_x,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,time_s_x,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,time_s_y,timestamp_sample_y,xyz[0],xyz[1],xyz[2],time_s_x,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],time_s_y,speed,angular_rate,actuator_scale,max_actuator
21745828000,21745828000,1036000,41.606704,-86.3556021,-14.167077,24.968966,-28.771294,0.0004925808,0.000107556276,0.0,-2.6924517,4.830984,-5.3670683,-5.3811083,-0.00020542361,-0.0023216454,0.0030729105,-0.04952581,0.14502591,-0.17921631,-1.0500605,0.079677045,229.40294,29.010988,0.37300438,0.41738352,0.14641966,0.11553204,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.828,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745832000,-0.0027292282,0.0058305543,0.0010591865,21745.832,21745812000,-0.0016148351,0.12249089,3.018913e-05,0.51000005,0.0,0.0,0.0,-1.0,21745.812,7.706693499935869,0.006524256743469403,normalized,1.0
21745836000,21745836000,1036000,41.606704,-86.3556021,-14.188828,25.007853,-28.814285,0.0004925808,0.000107556276,0.0,-2.6928968,4.8319783,-5.3677726,-5.3817477,-0.00020542361,-0.0023216454,0.0030729105,-0.052462015,0.08642179,-0.078511484,-1.0500698,0.079677045,229.40294,29.05398,0.3737166,0.41505593,0.14675128,0.11534415,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.836,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745832000,-0.0027292282,0.0058305543,0.0010591865,21745.832,21745812000,-0.0016148351,0.12249089,3.018913e-05,0.51000005,0.0,0.0,0.0,-1.0,21745.812,7.707962775755465,0.006524256743469403,normalized,1.0
21745844000,21745844000,1036000,41.606704,-86.3556021,-14.210579,25.046738,-28.857277,0.0004925808,0.000107556276,0.0,-2.6935508,4.8321943,-5.368564,-5.382473,-0.00020542361,-0.0023216454,0.0030729105,-0.068626866,-0.0002911148,-0.108080044,-1.050028,0.079677045,229.40294,29.096972,0.37443233,0.41567513,0.14711271,0.11552557,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.844,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745840000,0.0018079929,0.0093641775,0.00079830847,21745.84,21745860000,-0.00063228776,0.122684784,-0.00035005494,0.51000005,0.0,0.0,0.0,-1.0,21745.86,7.708877809852036,0.009570473080847696,normalized,1.0
21745852000,21745852000,1036000,41.606704,-86.3556021,-14.232328,25.085617,-28.900274,0.0004925808,0.000107556276,0.0,-2.694227,4.832934,-5.369138,-5.3829794,-0.00020542361,-0.0023216454,0.0030729105,-0.08484583,0.095641464,-0.061481323,-1.0500377,0.079677045,229.40294,29.139969,0.37515122,0.41629595,0.14747517,0.11570723,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.852,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745852000,0.0027984087,0.009688099,-0.0007685523,21745.852,21745860000,-0.00063228776,0.122684784,-0.00035005494,0.51000005,0.0,0.0,0.0,-1.0,21745.86,7.709977499249203,0.010113408234807492,normalized,1.0
21745860000,21745860000,1036000,41.606704,-86.3556021,-14.254079,25.124495,-28.943274,0.0004925808,0.000107556276,0.0,-2.6950305,4.833651,-5.3700953,-5.3838687,-0.00020542361,-0.0023216454,0.0030729105,-0.07731213,0.08345142,-0.15052599,-1.0499992,0.079677045,229.40294,29.182968,0.3758732,0.41691834,0.14783913,0.11588906,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.86,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745860000,1.0485528e-06,0.009155495,0.0034963498,21745.86,21745860000,-0.00063228776,0.122684784,-0.00035005494,0.51000005,0.0,0.0,0.0,-1.0,21745.86,7.711374385724851,0.009800385284183883,normalized,1.0
21745868000,21745868000,1036000,41.606704,-86.3556021,-14.27583,25.163374,-28.986288,0.0004925808,0.000107556276,0.0,-2.6959548,4.8352523,-5.3738055,-5.3875093,-0.00020542361,-0.0023216454,0.0030729105,-0.2011121,0.29094884,-0.7713074,-1.0499547,0.079677045,229.40294,29.225983,0.37659833,0.41754234,0.14820038,0.11607088,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.868,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745872000,-0.1396417,0.0039056712,0.010980904,21745.872,21745860000,-0.00063228776,0.122684784,-0.00035005494,0.51000005,0.0,0.0,0.0,-1.0,21745.86,7.715285000577008,0.14012722397546357,normalized,1.0
21745876000,21745876000,1036000,41.606704,-86.3556021,-14.297585,25.20226,-29.029331,0.0004925808,0.000107556276,0.0,-2.6961179,4.8364997,-5.3754396,-5.3890724,-0.00020542361,-0.0023216454,0.0030729105,0.16884665,0.044542518,0.18129304,-1.0498796,0.079677045,229.40294,29.269026,0.3773266,0.41816795,0.14856634,0.116252996,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21745.876,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21745.832,21745872000,-0.1396417,0.0039056712,0.010980904,21745.872,21745860000,-0.00063228776,0.122684784,-0.00035005494,0.51000005,0.0,0.0,0.0,-1.0,21745.86,7.717261947870414,0.14012722397546357,normalized,1.0
21746292000,21746292000,1036000,41.606704,-86.3556021,-15.439859,27.239508,-31.27085,0.0004925808,0.000107556276,0.0,-2.7275283,4.8832374,-5.4161644,-5.4231706,-0.00020542361,-0.0023216454,0.0030729105,-0.044982597,0.071741246,-0.14020042,-1.0499133,0.079677045,229.40294,31.510544,0.3712701,0.41716155,0.14533247,0.115268245,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.292,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746292000,-0.011158429,-0.00011466644,0.0004651997,21746.292,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.785901035839527,0.011168710619466482,normalized,1.0
21746300000,21746300000,1036000,41.606704,-86.3556021,-15.462034,27.278963,-31.31416,0.0004925808,0.000107556276,0.0,-2.727488,4.884221,-5.41705,-5.4239817,-0.00020542361,-0.0023216454,0.0030729105,0.03703319,0.10235038,-0.12399913,-1.0499736,0.079677045,229.40294,31.553854,0.3719709,0.41777673,0.14569396,0.11544737,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746300000,-0.00951147,-0.0009301356,-0.006277827,21746.3,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.787119895666497,0.011434348500776785,normalized,1.0
21746308000,21746308000,1036000,41.606704,-86.3556021,-15.4842005,27.318413,-31.357477,0.0004925808,0.000107556276,0.0,-2.7280293,4.8851767,-5.4180217,-5.42488,-0.00020542361,-0.0023216454,0.0030729105,-0.080251455,0.113684624,-0.11468871,-1.0499995,0.079677045,229.40294,31.597172,0.3726748,0.4183935,0.14604977,0.11562665,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.308,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746308000,-0.0040893294,-0.0031126232,-0.0031818717,21746.308,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.788584877469865,0.006044447505119347,normalized,1.0
21746316000,21746316000,1036000,41.606704,-86.3556021,-15.506363,27.35786,-31.400845,0.0004925808,0.000107556276,0.0,-2.728834,4.886165,-5.4192376,-5.426065,-0.00020542361,-0.0023216454,0.0030729105,-0.07169834,0.07937356,-0.16270117,-1.0500623,0.079677045,229.40294,31.64054,0.37338182,0.41604105,0.1464039,0.115440294,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.316,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746320000,0.0053342,0.0043608625,-0.003274238,21746.32,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.790332442972813,0.007628331787786256,normalized,1.0
21746324000,21746324000,1036000,41.606704,-86.3556021,-15.5285225,27.397303,-31.444218,0.0004925808,0.000107556276,0.0,-2.7294407,4.886414,-5.4199247,-5.42672,-0.00020542361,-0.0023216454,0.0030729105,-0.05973534,-0.002073162,-0.072181284,-1.0500692,0.079677045,229.40294,31.683912,0.37409192,0.4166566,0.14676204,0.11562012,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.324,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746320000,0.0053342,0.0043608625,-0.003274238,21746.32,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.791179119227242,0.007628331787786256,normalized,1.0
21746332000,21746332000,1036000,41.606704,-86.3556021,-15.550677,27.436735,-31.487597,0.0004925808,0.000107556276,0.0,-2.7300093,4.8865733,-5.4205995,-5.4273624,-0.00020542361,-0.0023216454,0.0030729105,-0.061354153,0.020097869,-0.088110626,-1.0500509,0.079677045,229.40294,31.727291,0.37480444,0.4172738,0.14709577,0.11579968,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.332,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746332000,-0.0017306252,0.007590226,0.0031660744,21746.332,21746308000,-0.0011058925,0.12520795,0.00096857117,0.51000005,0.0,0.0,0.0,-1.0,21746.308,7.7919476598447215,0.008404202604666691,normalized,1.0
21746340000,21746340000,1036000,41.606704,-86.3556021,-15.572828,27.476158,-31.53098,0.0004925808,0.000107556276,0.0,-2.7306085,4.887034,-5.4214993,-5.4282293,-0.00020542361,-0.0023216454,0.0030729105,-0.04387191,0.036047842,-0.119164646,-1.0499762,0.079677045,229.40294,31.770674,0.37552074,0.41789258,0.14745638,0.11597941,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.34,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746340000,-0.000988162,0.013250026,0.008266923,21746.34,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.793072485055476,0.015648695441692544,normalized,1.0
21746348000,21746348000,1036000,41.606704,-86.3556021,-15.594975,27.515577,-31.574368,0.0004925808,0.000107556276,0.0,-2.7310982,4.8878818,-5.421727,-5.428424,-0.00020542361,-0.0023216454,0.0030729105,-0.07414015,0.1102295,-0.0067894044,-1.0499294,0.079677045,229.40294,31.814062,0.3762402,0.41851297,0.147817,0.11615922,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.348,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746352000,-0.00027492194,0.0131695755,0.006496296,21746.352,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.793934149795177,0.014687244896266612,normalized,1.0
21746356000,21746356000,1036000,41.606704,-86.3556021,-15.61712,27.554995,-31.617756,0.0004925808,0.000107556276,0.0,-2.7318609,4.8890676,-5.422088,-5.4287505,-0.00020542361,-0.0023216454,0.0030729105,-0.05358212,0.1471991,-0.062795416,-1.0498662,0.079677045,229.40294,31.85745,0.3769628,0.419135,0.14818245,0.11633925,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.356,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746352000,-0.00027492194,0.0131695755,0.006496296,21746.352,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.795196229349365,0.014687244896266612,normalized,1.0
21746364000,21746364000,1036000,41.606704,-86.3556021,-15.639261,27.594414,-31.661148,0.0004925808,0.000107556276,0.0,-2.7323263,4.890626,-5.422794,-5.4294214,-0.00020542361,-0.0023216454,0.0030729105,-0.047389403,0.16564788,-0.09940105,-1.0498296,0.079677045,229.40294,31.900843,0.37768856,0.41975862,0.14854565,0.1165193,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.364,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746360000,-0.0022335523,0.008498161,0.0051181717,21746.36,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.796827845219085,0.010168735310226006,normalized,1.0
21746372000,21746372000,1036000,41.606704,-86.3556021,-15.6614,27.633831,-31.704548,0.0004925808,0.000107556276,0.0,-2.7330213,4.8911724,-5.423589,-5.4301815,-0.00020542361,-0.0023216454,0.0030729105,-0.09760484,0.044291932,-0.104996435,-1.0497365,0.079677045,229.40294,31.944242,0.3784175,0.42038387,0.1489105,0.11669956,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.372,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746372000,0.00024971162,0.006569155,0.010202933,21746.372,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.797967075699694,0.012137380076016283,normalized,1.0
21746380000,21746380000,1036000,41.606704,-86.3556021,-15.6835375,27.673246,-31.748013,0.0004925808,0.000107556276,0.0,-2.7339122,4.8919654,-5.4242597,-5.4308796,-0.00020542361,-0.0023216454,0.0030729105,-0.08502779,0.07145861,-0.075844176,-1.0496807,0.079677045,229.40294,31.987707,0.3791496,0.41799748,0.1492752,0.116503455,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.38,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.336,21746380000,0.005675897,0.0074202316,0.0061068595,21746.38,21746360000,-0.0006808019,0.124440804,-0.0007548475,0.51000005,0.0,0.0,0.0,-1.0,21746.36,7.799243212334777,0.011161065213723457,normalized,1.0
21746796000,21746796000,1036000,41.606704,-86.3556021,-16.845034,29.737585,-34.019505,0.0004925808,0.000107556276,0.0,-2.761014,4.933115,-5.468455,-5.4771724,-0.00020542361,-0.0023216454,0.0030729105,-0.12533824,0.12954743,-0.26952294,-1.0495406,0.079677045,229.40294,34.259197,0.37407547,0.41701064,0.14708945,0.1156665,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.796,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746800000,-0.021536656,-0.0004037634,-0.0118376035,21746.8,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.865292238591392,0.024578841168141508,normalized,1.0
21746804000,21746804000,1036000,41.606704,-86.3556021,-16.867353,29.777334,-34.063377,0.0004925808,0.000107556276,0.0,-2.7618077,4.9339,-5.470031,-5.4787993,-0.00020542361,-0.0023216454,0.0030729105,-0.10046421,0.07053777,-0.16058148,-1.049617,0.079677045,229.40294,34.30307,0.37478957,0.41762465,0.14745484,0.11584473,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.804,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746800000,-0.021536656,-0.0004037634,-0.0118376035,21746.8,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.867158961323986,0.024578841168141508,normalized,1.0
21746812000,21746812000,1036000,41.606704,-86.3556021,-16.889673,29.817078,-34.107258,0.0004925808,0.000107556276,0.0,-2.7625768,4.934439,-5.471124,-5.4799395,-0.00020542361,-0.0023216454,0.0030729105,-0.07568261,0.047827538,-0.12556003,-1.0496931,0.079677045,229.40294,34.34695,0.3755068,0.4182403,0.14781784,0.11602298,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.812,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746812000,-0.035201266,0.005613217,-0.0088651,21746.812,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.868526967863505,0.03673182994491079,normalized,1.0
21746820000,21746820000,1036000,41.606704,-86.3556021,-16.911991,29.856817,-34.151142,0.0004925808,0.000107556276,0.0,-2.762934,4.9351907,-5.472043,-5.4809012,-0.00020542361,-0.0023216454,0.0030729105,-0.024928123,0.098746315,-0.120297134,-1.0497788,0.079677045,229.40294,34.390835,0.3762272,0.41885757,0.14818098,0.11620133,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.82,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746820000,-0.029815633,0.0026937993,-0.010256103,21746.82,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.869762774542285,0.03164516036625472,normalized,1.0
21746828000,21746828000,1036000,41.606704,-86.3556021,-16.934303,29.896555,-34.19503,0.0004925808,0.000107556276,0.0,-2.7630093,4.9360723,-5.473078,-5.481975,-0.00020542361,-0.0023216454,0.0030729105,0.027686233,0.10056253,-0.118537866,-1.0498337,0.079677045,229.40294,34.434723,0.37694964,0.41947645,0.14852162,0.11637946,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.828,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746828000,-0.031149365,0.00038654025,-0.006959043,21746.828,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.87106174139155,0.031919596375016145,normalized,1.0
21746836000,21746836000,1036000,41.606704,-86.3556021,-16.956959,29.936586,-34.23875,0.0004925808,0.000107556276,0.0,-2.762732,4.9374223,-5.474097,-5.4828506,-0.00020542361,-0.0023216454,0.0030729105,0.0514688,0.14415462,-0.15884364,-1.0498799,0.079677045,229.40294,34.478443,0.35781047,0.4141806,0.1388962,0.11281104,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.836,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746840000,-0.024751114,0.0046558967,-0.0028829766,21746.84,21746812000,0.002343746,0.12563355,0.0019118018,0.51000005,0.0,0.0,0.0,-1.0,21746.812,7.872519611774257,0.025349685844172003,normalized,1.0
21746844000,21746844000,1036000,41.606704,-86.3556021,-16.979599,29.976614,-34.282543,0.0004925808,0.000107556276,0.0,-2.7628703,4.938653,-5.4752645,-5.4839416,-0.00020542361,-0.0023216454,0.0030729105,0.0028374137,0.12866627,-0.118559286,-1.0498914,0.079677045,229.40294,34.522236,0.35845262,0.4118897,0.1392403,0.11264991,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.844,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746840000,-0.024751114,0.0046558967,-0.0028829766,21746.84,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.874151833308228,0.025349685844172003,normalized,1.0
21746852000,21746852000,1036000,41.606704,-86.3556021,-17.002226,30.016636,-34.326344,0.0004925808,0.000107556276,0.0,-2.7632117,4.93941,-5.475897,-5.4844975,-0.00020542361,-0.0023216454,0.0030729105,-0.018697103,0.04436359,-0.09442406,-1.0499005,0.079677045,229.40294,34.566036,0.35909772,0.41247842,0.13958639,0.11282509,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.852,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746852000,-0.023979519,0.008843364,-0.00057621417,21746.852,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.875186220130028,0.025564710854566023,normalized,1.0
21746860000,21746860000,1036000,41.606704,-86.3556021,-17.024843,30.056646,-34.37015,0.0004925808,0.000107556276,0.0,-2.7634134,4.939856,-5.4767847,-5.4853096,-0.00020542361,-0.0023216454,0.0030729105,-0.0003822868,0.038346063,-0.10799809,-1.0498915,0.079677045,229.40294,34.609844,0.35974574,0.41306865,0.13993888,0.11300024,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.86,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746860000,-0.020491375,0.004634668,0.0014363723,21746.86,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.876153983397585,0.021058009455906707,normalized,1.0
21746868000,21746868000,1036000,41.606704,-86.3556021,-17.047447,30.096647,-34.413963,0.0004925808,0.000107556276,0.0,-2.7641332,4.9406466,-5.4774466,-5.485896,-0.00020542361,-0.0023216454,0.0030729105,-0.08224209,0.08585159,-0.09212276,-1.0498364,0.079677045,229.40294,34.653656,0.3603968,0.41366047,0.14029245,0.11317547,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.868,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746872000,-0.009870939,0.0050743576,0.0061907414,21746.872,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.8773626569611075,0.012708651418465798,normalized,1.0
21746876000,21746876000,1036000,41.606704,-86.3556021,-17.070045,30.13664,-34.457783,0.0004925808,0.000107556276,0.0,-2.765172,4.9412603,-5.478196,-5.486571,-0.00020542361,-0.0023216454,0.0030729105,-0.09370063,0.037522864,-0.10164274,-1.0497936,0.079677045,229.40294,34.697475,0.36105087,0.41425386,0.140645,0.11335069,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.876,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746872000,-0.009870939,0.0050743576,0.0061907414,21746.872,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.87863319087493,0.012708651418465798,normalized,1.0
21746884000,21746884000,1036000,41.606704,-86.3556021,-17.09264,30.176622,-34.501606,0.0004925808,0.000107556276,0.0,-2.7658234,4.94194,-5.4789643,-5.4872646,-0.00020542361,-0.0023216454,0.0030729105,-0.04401689,0.07565197,-0.088244736,-1.0497428,0.079677045,229.40294,34.7413,0.361708,0.4148488,0.14099859,0.113526106,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21746.884,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.84,21746880000,-0.0064500216,0.0022892132,0.005228209,21746.88,21746860000,0.00078457344,0.1265048,8.679435e-06,0.51000005,0.0,0.0,0.0,-1.0,21746.86,7.879822323140417,0.008612632876374204,normalized,1.0
21747300000,21747300000,1036000,41.606704,-86.3556021,-18.264156,32.263275,-36.79681,0.0004925808,0.000107556276,0.0,-2.7814088,4.983836,-5.5145006,-5.526984,-0.00020542361,-0.0023216454,0.0030729105,0.020761002,0.1168261,-0.16469793,-1.0497742,0.079677045,229.40294,37.036503,0.37787724,0.41987413,0.14959252,0.116534635,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21747.3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21747.344,21747300000,-0.012928999,0.0017295035,-0.0031094654,21747.3,21747308000,0.0018393124,0.12678875,-0.0003641619,0.51000005,0.0,0.0,0.0,-1.0,21747.308,7.936282067505779,0.013409659673992864,normalized,1.0
21747308000,21747308000,1036000,41.606704,-86.3556021,-18.286592,32.30341,-36.84121,0.0004925808,0.000107556276,0.0,-2.781416,4.984644,-5.5161147,-5.528774,-0.00020542361,-0.0023216454,0.0030729105,-0.0021405164,0.07222284,-0.19280803,-1.0497624,0.079677045,229.40294,37.080902,0.37861225,0.4174911,0.14995612,0.11634468,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21747.308,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21747.344,21747308000,-0.0155713465,0.0053717676,0.0027156335,21747.308,21747308000,0.0018393124,0.12678875,-0.0003641619,0.51000005,0.0,0.0,0.0,-1.0,21747.308,7.937913589561686,0.016694232066129733,normalized,1.0
21747316000,21747316000,1036000,41.606704,-86.3556021,-18.309023,32.34354,-36.88561,0.0004925808,0.000107556276,0.0,-2.7820928,4.98509,-5.5176888,-5.5305142,-0.00020542361,-0.0023216454,0.0030729105,-0.11144524,0.019587632,-0.18389621,-1.0497303,0.079677045,229.40294,37.1253,0.3793489,0.41810754,0.15029718,0.11652167,inf,inf,inf,inf,1,1,1,1,2,0,2,1,48,1,1,1,0,0,21747.316,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21747.344,21747316000,-0.0017602756,-0.0029389812,0.004120957,21747.316,21747308000,0.0018393124,0.12678875,-0.0003641619,0.51000005,0.0,0.0,0.0,-1.0,21747.308,7.939524692924462,0.0053589613991666145,normalized,1.0
