timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
1743177449813379,1743177449813379,0.0,0.0,-0.001
1743177449817379,1743177449817379,0.0,0.0,-0.001
1743177449833379,1743177449833379,0.0,0.0,-0.001
1743177449853379,1743177449853379,0.0,0.0,-0.001
1743177449873379,1743177449873379,0.0,0.0,-0.001
1743177449893379,1743177449893379,0.0,0.0,-0.001
1743177449913379,1743177449913379,0.0,0.0,-0.001
1743177449933379,1743177449933379,0.0,0.0,-0.001
1743177449953379,1743177449953379,0.0,0.0,-0.001
1743177449973379,1743177449973379,0.0,0.0,-0.001
1743177449993379,1743177449993379,0.0,0.0,-0.001
1743177450013379,1743177450013379,0.0,0.0,-0.001
1743177450033379,1743177450033379,0.0,0.0,-0.001
1743177450053379,1743177450053379,0.0,0.0,-0.001
1743177450073379,1743177450073379,0.0,0.0,-0.001
1743177450093379,1743177450093379,0.0,0.0,-0.001
1743177450113379,1743177450113379,0.0,0.0,-0.001
1743177450133379,1743177450133379,0.0,0.0,-0.001
1743177450153379,1743177450153379,0.0,0.0,-0.001
1743177450173379,1743177450173379,0.0,0.0,-0.001
1743177450193379,1743177450193379,0.0,0.0,-0.001
1743177450213379,1743177450213379,0.0,0.0,-0.001
1743177450233379,1743177450233379,0.0,0.0,-0.001
1743177450253379,1743177450253379,0.0,0.0,-0.001
1743177450273379,1743177450273379,0.0,0.0,-0.001
1743177450293379,1743177450293379,0.0,0.0,-0.001
1743177450313379,1743177450313379,0.0,0.0,-0.001
1743177450333379,1743177450333379,0.0,0.0,-0.001
1743177450353379,1743177450353379,0.0,0.0,-0.001
1743177450373379,1743177450373379,0.0,0.0,-0.001
1743177450393379,1743177450393379,0.0,0.0,-0.001
1743177450413379,1743177450413379,0.0,0.0,-0.001
1743177450433379,1743177450433379,0.0,0.0,-0.001
1743177450453379,1743177450453379,0.0,0.0,-0.001
1743177450473379,1743177450473379,0.0,0.0,-0.001
1743177450493379,1743177450493379,0.0,0.0,-0.001
1743177450513379,1743177450513379,0.0,0.0,-0.001
1743177450533379,1743177450533379,0.0,0.0,-0.001
1743177450553379,1743177450553379,0.0,0.0,-0.001
