timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1743177464389379,1743177464389379,0.5233037,2.333026e-05,-0.070208654,3.8913279,0.0001407476,1.0,1
1743177464493379,1743177464493379,0.5233849,2.2708562e-05,-0.07411985,3.8956785,0.00015669077,1.0,1
1743177464589379,1743177464589379,0.52344286,2.2165299e-05,-0.054969296,3.9032295,8.601491e-05,1.0,1
1743177464693379,1743177464693379,0.52353126,2.1606751e-05,-0.11839756,3.903075,0.0003990581,1.0,1
1743177464789379,1743177464789379,0.5235654,2.11173e-05,-0.047414646,3.915887,6.3789965e-05,1.0,1
1743177464893379,1743177464893379,0.5235981,2.0614567e-05,-0.03835375,3.9270506,4.1620435e-05,1.0,1
1743177464989379,1743177464989379,0.5236604,2.0172738e-05,0.045867644,3.9233654,5.958152e-05,1.0,1
1743177465093379,1743177465093379,0.5236566,1.9735147e-05,-0.0968371,3.8387742,0.00027142416,1.0,1
1743177465189379,1743177465189379,0.52387226,1.9349696e-05,-0.26581138,3.6052222,0.0021775723,1.0,1
1743177465293379,1743177465293379,0.5243804,1.8915931e-05,-0.475879,3.2817101,0.0076674395,1.0,1
1743177465389379,1743177465389379,0.524837,1.8476823e-05,-0.2160775,3.1038659,0.001671374,1.0,1
1743177465493379,1743177465493379,0.5250262,1.7992375e-05,-0.05040177,3.0586655,9.228201e-05,1.0,1
1743177465589379,1743177465589379,0.5249885,1.7562645e-05,0.119197324,3.093132,0.0005103781,1.0,1
1743177465693379,1743177465693379,0.52473074,1.7150302e-05,0.09866065,3.0824482,0.00035087272,1.0,1
1743177465789379,1743177465789379,0.52483636,1.6799178e-05,-0.2210027,2.863429,0.0018952487,1.0,1
1743177465893379,1743177465893379,0.52528334,1.6408228e-05,-0.4074713,2.5023398,0.0073723383,1.0,1
1743177465989379,1743177465989379,0.52585924,1.6013762e-05,-0.36548996,2.1540432,0.006890551,1.0,1
1743177466093379,1743177466093379,0.52656627,1.5537082e-05,-0.36096656,1.8030931,0.008029218,1.0,1
1743177466189379,1743177466189379,0.5272023,1.504406e-05,-0.27404165,1.5228608,0.005479368,1.0,1
1743177466293379,1743177466293379,0.5278467,1.4449608e-05,-0.25255167,1.2607002,0.0056214216,1.0,1
1743177466389379,1743177466389379,0.528482,1.3838649e-05,-0.23735619,1.0474813,0.0059760236,1.0,1
1743177466493379,1743177466493379,0.5290339,1.3156317e-05,-0.15290481,1.0038755,0.0025877357,1.0,1
1743177466589379,1743177466589379,0.52940667,1.2582187e-05,-0.12694567,1.0037068,0.0017839653,1.0,1
1743177466693379,1743177466693379,0.52966595,1.2015106e-05,-0.103110015,1.0035429,0.0011771268,1.0,1
1743177466789379,1743177466789379,0.52979296,1.153536e-05,-0.012251258,1.0034031,1.6620475e-05,1.0,1
1743177466893379,1743177466893379,0.5298988,1.105789e-05,-0.08953285,1.003268,0.00088778004,1.0,1
1743177466989379,1743177466989379,0.5299412,1.0650112e-05,0.020921648,1.0031567,4.8481994e-05,1.0,1
1743177467093379,1743177467093379,0.5298926,1.0241162e-05,0.012337565,1.0030411,1.6861557e-05,1.0,1
1743177467189379,1743177467189379,0.52988183,9.890028e-06,0.042144716,1.0029486,0.00019677279,1.0,1
1743177467293379,1743177467293379,0.5297891,9.535584e-06,0.010428071,1.0028496,1.2048407e-05,1.0,1
1743177467389379,1743177467389379,0.52969605,9.229932e-06,0.06641191,1.002766,0.0004887085,1.0,1
