timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,delta_terrain,eph,epv,terrain_alt,lat_lon_valid,alt_valid,lat_lon_reset_counter,alt_reset_counter,terrain_reset_counter,terrain_alt_valid,dead_reckoning
1743177450053379,1743177450053379,52.51485881128468,13.325424160681113,-0.015613215,-0.015613215,-0.003559583,-0.003559583,1.0,0.2044427,-0.10950831,1,1,4,3,3,0,0
1743177450061379,1743177450061379,52.51485881136642,13.32542416095153,-0.015519964,-0.015519964,-0.003559583,-0.003559583,1.0000057,0.20447439,-0.10950781,1,1,4,3,3,0,0
1743177450069379,1743177450069379,52.514858811440995,13.325424161195736,-0.015428063,-0.015428063,-0.003559583,-0.003559583,1.000023,0.20456944,-0.109507054,1,1,4,3,3,0,0
1743177450077379,1743177450077379,52.514858811500744,13.325424161445397,-0.015339253,-0.015339253,-0.003559583,-0.003559583,1.0000519,0.20472777,-0.10950614,1,1,4,3,3,0,0
1743177450085379,1743177450085379,52.51485881153964,13.325424161701008,-0.015250774,-0.015250774,-0.003559583,-0.003559583,1.0000921,0.20459908,-0.109537125,1,1,4,3,3,0,0
1743177450093379,1743177450093379,52.51485881153993,13.325424161918125,-0.015161603,-0.015161603,-0.003559583,-0.003559583,1.000144,0.20488308,-0.10953595,1,1,4,3,3,0,0
1743177450101379,1743177450101379,52.514858811498755,13.325424162128613,-0.015064511,-0.015064511,-0.003559583,-0.003559583,0.5773702,0.19744386,-0.10928681,1,1,4,3,3,0,0
1743177450109379,1743177450109379,52.51485881144544,13.325424162304039,-0.014967462,-0.014967462,-0.003559583,-0.003559583,0.57739514,0.197643,-0.10928612,1,1,4,3,3,0,0
1743177450117379,1743177450117379,52.51485881136678,13.325424162433654,-0.0148709025,-0.0148709025,-0.003559583,-0.003559583,0.5774301,0.1978747,-0.10928312,1,1,4,3,3,0,0
1743177450125379,1743177450125379,52.51485881127493,13.325424162570965,-0.014776234,-0.014776234,-0.003559583,-0.003559583,0.5774751,0.19813882,-0.1092806,1,1,4,3,3,0,0
1743177450133379,1743177450133379,52.514858811165254,13.325424162713535,-0.014681255,-0.014681255,-0.003559583,-0.003559583,0.57753,0.19843526,-0.10928188,1,1,4,3,3,0,0
1743177450141379,1743177450141379,52.51485881104186,13.325424162858235,-0.014563401,-0.014563401,-0.003559583,-0.003559583,0.577595,0.19844444,-0.10860966,1,1,4,3,3,0,0
1743177450149379,1743177450149379,52.51485881090165,13.325424163012876,-0.014446521,-0.014446521,-0.003559583,-0.003559583,0.57767004,0.19880453,-0.10861373,1,1,4,3,3,0,0
1743177450157379,1743177450157379,52.514858810757026,13.325424163179504,-0.014323404,-0.014323404,-0.003559583,-0.003559583,0.4473388,0.19175054,-0.10842519,1,1,4,3,3,0,0
1743177450165379,1743177450165379,52.51485881056979,13.325424163311867,-0.0142011065,-0.0142011065,-0.003559583,-0.003559583,0.4473895,0.19202557,-0.10843015,1,1,4,3,3,0,0
1743177450173379,1743177450173379,52.51485881034985,13.325424163441198,-0.014081448,-0.014081448,-0.003559583,-0.003559583,0.4474489,0.19232266,-0.1084369,1,1,4,3,3,0,0
1743177450181379,1743177450181379,52.51485881012149,13.325424163578335,-0.013964405,-0.013964405,-0.003559583,-0.003559583,0.44751698,0.1926417,-0.108444355,1,1,4,3,3,0,0
1743177450189379,1743177450189379,52.51485880989847,13.325424163746924,-0.013890506,-0.013890506,-0.003559583,-0.003559583,0.44759384,0.19269022,-0.10972265,1,1,4,3,3,0,0
1743177450197379,1743177450197379,52.51485880968273,13.325424163922097,-0.013817541,-0.013817541,-0.003559583,-0.003559583,0.44767946,0.19305232,-0.10973448,1,1,4,3,3,0,0
1743177450205379,1743177450205379,52.51485880949899,13.325424164009469,-0.01373782,-0.01373782,-0.003559583,-0.003559583,0.37821713,0.18651336,-0.109468155,1,1,4,3,3,0,0
1743177450213379,1743177450213379,52.51485880933174,13.32542416407366,-0.013661136,-0.013661136,-0.003559583,-0.003559583,0.37828326,0.18680972,-0.10947555,1,1,4,3,3,0,0
1743177450221379,1743177450221379,52.51485880915994,13.325424164096612,-0.013585469,-0.013585469,-0.003559583,-0.003559583,0.3783572,0.1871229,-0.109484084,1,1,4,3,3,0,0
1743177450229379,1743177450229379,52.51485880897034,13.325424164084877,-0.013513448,-0.013513448,-0.003559583,-0.003559583,0.37843904,0.1874528,-0.1094953,1,1,4,3,3,0,0
1743177450237379,1743177450237379,52.51485880877939,13.32542416403334,-0.013443641,-0.013443641,-0.003559583,-0.003559583,0.37852877,0.18779938,-0.10950631,1,1,4,3,3,0,0
1743177450245379,1743177450245379,52.514858808572235,13.32542416392194,-0.013353591,-0.013353591,-0.003559583,-0.003559583,0.37862647,0.1878915,-0.10878668,1,1,4,3,3,0,0
1743177450253379,1743177450253379,52.514858808359925,13.325424163789616,-0.013269298,-0.013269298,-0.003559583,-0.003559583,0.37873223,0.1882706,-0.10879565,1,1,4,3,3,0,0
1743177450261379,1743177450261379,52.51485880814844,13.325424163744291,-0.013183689,-0.013183689,-0.003559583,-0.003559583,0.33381358,0.18209782,-0.10865715,1,1,4,3,3,0,0
1743177450269379,1743177450269379,52.51485880790407,13.32542416369323,-0.013100667,-0.013100667,-0.003559583,-0.003559583,0.33389947,0.18241951,-0.10866461,1,1,4,3,3,0,0
1743177450277379,1743177450277379,52.51485880762881,13.325424163613217,-0.013022276,-0.013022276,-0.003559583,-0.003559583,0.33399266,0.18275477,-0.10867339,1,1,4,3,3,0,0
1743177450285379,1743177450285379,52.51485880732008,13.325424163529812,-0.012946919,-0.012946919,-0.003559583,-0.003559583,0.3340933,0.18310356,-0.10868215,1,1,4,3,3,0,0
1743177450293379,1743177450293379,52.514858806994226,13.32542416344131,-0.012861919,-0.012861919,-0.003559583,-0.003559583,0.33420143,0.18321458,-0.10832004,1,1,4,3,3,0,0
1743177450301379,1743177450301379,52.51485880665097,13.325424163360072,-0.0127810445,-0.0127810445,-0.003559583,-0.003559583,0.33431712,0.1835897,-0.10832698,1,1,4,3,3,0,0
1743177450309379,1743177450309379,52.5148588063051,13.325424163342253,-0.012698304,-0.012698304,-0.003559583,-0.003559583,0.3021874,0.1778324,-0.10817589,1,1,4,3,3,0,0
1743177450317379,1743177450317379,52.51485880593796,13.325424163327062,-0.012617921,-0.012617921,-0.003559583,-0.003559583,0.30228522,0.17815962,-0.10818123,1,1,4,3,3,0,0
1743177450325379,1743177450325379,52.51485880554247,13.325424163321813,-0.012539625,-0.012539625,-0.003559583,-0.003559583,0.3023901,0.17849831,-0.10818844,1,1,4,3,3,0,0
1743177450333379,1743177450333379,52.51485880513889,13.325424163289838,-0.012463932,-0.012463932,-0.003559583,-0.003559583,0.3025021,0.17884842,-0.10819795,1,1,4,3,3,0,0
1743177450341379,1743177450341379,52.51485880473673,13.325424163243548,-0.012394588,-0.012394588,-0.003559583,-0.003559583,0.30262136,0.17920987,-0.108208865,1,1,4,3,3,0,0
1743177450349379,1743177450349379,52.51485880433724,13.325424163198452,-0.012344793,-0.012344793,-0.003559583,-0.003559583,0.302748,0.17934702,-0.10869393,1,1,4,3,3,0,0
1743177450357379,1743177450357379,52.51485880394515,13.325424163157486,-0.012296395,-0.012296395,-0.003559583,-0.003559583,0.3028819,0.1797305,-0.10870986,1,1,4,3,3,0,0
1743177450365379,1743177450365379,52.51485880355386,13.32542416316046,-0.012256458,-0.012256458,-0.003559583,-0.003559583,0.27834436,0.17426491,-0.108921304,1,1,4,3,3,0,0
1743177450373379,1743177450373379,52.51485880316415,13.32542416314928,-0.0122204,-0.0122204,-0.003559583,-0.003559583,0.27845982,0.17460531,-0.10894622,1,1,4,3,3,0,0
1743177450381379,1743177450381379,52.51485880275533,13.325424163142248,-0.012186168,-0.012186168,-0.003559583,-0.003559583,0.2785823,0.1749556,-0.10897217,1,1,4,3,3,0,0
1743177450389379,1743177450389379,52.51485880230854,13.325424163137287,-0.01215375,-0.01215375,-0.003559583,-0.003559583,0.2787119,0.17531574,-0.10899855,1,1,4,3,3,0,0
1743177450397379,1743177450397379,52.514858801857976,13.325424163104483,-0.012094775,-0.012094775,-0.003559583,-0.003559583,0.27884877,0.17546506,-0.10809699,1,1,4,3,3,0,0
1743177450405379,1743177450405379,52.51485880140159,13.3254241630462,-0.012039928,-0.012039928,-0.003559583,-0.003559583,0.27899304,0.17584425,-0.10812554,1,1,4,3,3,0,0
1743177450413379,1743177450413379,52.51485880095592,13.325424163079115,-0.0119809685,-0.0119809685,-0.003559583,-0.003559583,0.2594437,0.17070708,-0.1079126,1,1,4,3,3,0,0
1743177450421379,1743177450421379,52.51485880050467,13.325424163075139,-0.011924906,-0.011924906,-0.003559583,-0.003559583,0.25957027,0.1710487,-0.10793872,1,1,4,3,3,0,0
1743177450429379,1743177450429379,52.51485880005253,13.325424163034782,-0.011871112,-0.011871112,-0.003559583,-0.003559583,0.2597039,0.17139906,-0.10796665,1,1,4,3,3,0,0
1743177450437379,1743177450437379,52.51485879960849,13.325424162973942,-0.011820708,-0.011820708,-0.003559583,-0.003559583,0.2598447,0.17175812,-0.10799538,1,1,4,3,3,0,0
1743177450445379,1743177450445379,52.514858799182306,13.325424162891794,-0.011772249,-0.011772249,-0.003559583,-0.003559583,0.25999284,0.17212583,-0.1080243,1,1,4,3,3,0,0
1743177450453379,1743177450453379,52.51485879876002,13.325424162769057,-0.011726564,-0.011726564,-0.003559583,-0.003559583,0.26014847,0.17229332,-0.1080713,1,1,4,3,3,0,0
1743177450461379,1743177450461379,52.514858798332945,13.325424162608392,-0.011683019,-0.011683019,-0.003559583,-0.003559583,0.26031172,0.17267774,-0.10810233,1,1,4,3,3,0,0
1743177450469379,1743177450469379,52.51485879791426,13.325424162468082,-0.011634185,-0.011634185,-0.003559583,-0.003559583,0.24417959,0.16777,-0.107886866,1,1,4,3,3,0,0
1743177450477379,1743177450477379,52.514858797473714,13.325424162333524,-0.011587517,-0.011587517,-0.003559583,-0.003559583,0.24432392,0.16811986,-0.10791392,1,1,4,3,3,0,0
1743177450485379,1743177450485379,52.51485879702351,13.325424162223738,-0.011541655,-0.011541655,-0.003559583,-0.003559583,0.24447556,0.16847752,-0.107941516,1,1,4,3,3,0,0
1743177450493379,1743177450493379,52.51485879656366,13.325424162167318,-0.0114975255,-0.0114975255,-0.003559583,-0.003559583,0.24463467,0.16884296,-0.107972674,1,1,4,3,3,0,0
1743177450501379,1743177450501379,52.51485879611459,13.325424162115185,-0.011457497,-0.011457497,-0.003559583,-0.003559583,0.24480145,0.169019,-0.10791283,1,1,4,3,3,0,0
1743177450509379,1743177450509379,52.51485879567566,13.3254241620548,-0.011421086,-0.011421086,-0.003559583,-0.003559583,0.24497604,0.16939941,-0.107945554,1,1,4,3,3,0,0
1743177450517379,1743177450517379,52.51485879518726,13.32542416203669,-0.011377248,-0.011377248,-0.003559583,-0.003559583,0.23136118,0.16475472,-0.10773223,1,1,4,3,3,0,0
1743177450525379,1743177450525379,52.514858794691165,13.32542416202384,-0.011334916,-0.011334916,-0.003559583,-0.003559583,0.23151699,0.16510414,-0.107763395,1,1,4,3,3,0,0
1743177450533379,1743177450533379,52.5148587941885,13.325424162025419,-0.011295816,-0.011295816,-0.003559583,-0.003559583,0.23168029,0.16546063,-0.10779456,1,1,4,3,3,0,0
1743177450541379,1743177450541379,52.514858793676055,13.325424162024962,-0.0112594385,-0.0112594385,-0.003559583,-0.003559583,0.23185128,0.16582419,-0.107825555,1,1,4,3,3,0,0
1743177450549379,1743177450549379,52.51485879315117,13.325424162028312,-0.011226743,-0.011226743,-0.003559583,-0.003559583,0.23203018,0.16619475,-0.10785767,1,1,4,3,3,0,0
1743177450557379,1743177450557379,52.514858792613225,13.325424161996585,-0.011181336,-0.011181336,-0.003559583,-0.003559583,0.23221642,0.16638428,-0.10739879,1,1,4,3,3,0,0
1743177450565379,1743177450565379,52.514858792059954,13.325424161917052,-0.011138045,-0.011138045,-0.003559583,-0.003559583,0.23241158,0.16676836,-0.10743235,1,1,4,3,3,0,0
1743177450573379,1743177450573379,52.514858791555184,13.32542416189248,-0.011087704,-0.011087704,-0.003559583,-0.003559583,0.22064123,0.16230556,-0.10725005,1,1,4,3,3,0,0
1743177450581379,1743177450581379,52.51485879104702,13.325424161877038,-0.0110354815,-0.0110354815,-0.003559583,-0.003559583,0.22081578,0.16266067,-0.1072807,1,1,4,3,3,0,0
1743177450589379,1743177450589379,52.51485879052428,13.325424161890135,-0.010984046,-0.010984046,-0.003559583,-0.003559583,0.22099826,0.16302225,-0.10731202,1,1,4,3,3,0,0
1743177450597379,1743177450597379,52.51485878998529,13.32542416188237,-0.010935075,-0.010935075,-0.003559583,-0.003559583,0.22118884,0.16339025,-0.10734322,1,1,4,3,3,0,0
1743177450605379,1743177450605379,52.5148587894404,13.325424161860134,-0.010864934,-0.010864934,-0.003559583,-0.003559583,0.22138782,0.16358599,-0.106654294,1,1,4,3,3,0,0
1743177450613379,1743177450613379,52.51485878889233,13.325424161829034,-0.010795338,-0.010795338,-0.003559583,-0.003559583,0.22159536,0.16396637,-0.106683575,1,1,4,3,3,0,0
1743177450621379,1743177450621379,52.514858788396815,13.325424161853158,-0.010723464,-0.010723464,-0.003559583,-0.003559583,0.21128824,0.15971787,-0.10655094,1,1,4,3,3,0,0
1743177450629379,1743177450629379,52.51485878789978,13.325424161880711,-0.010655196,-0.010655196,-0.003559583,-0.003559583,0.21147484,0.16007178,-0.10657815,1,1,4,3,3,0,0
1743177450637379,1743177450637379,52.514858787398246,13.325424161889035,-0.010587521,-0.010587521,-0.003559583,-0.003559583,0.21166962,0.16043167,-0.10660386,1,1,4,3,3,0,0
1743177450645379,1743177450645379,52.51485878690092,13.325424161888659,-0.010520249,-0.010520249,-0.003559583,-0.003559583,0.21187285,0.16079749,-0.10663001,1,1,4,3,3,0,0
1743177450653379,1743177450653379,52.51485878640946,13.325424161885026,-0.010454632,-0.010454632,-0.003559583,-0.003559583,0.21208471,0.16116925,-0.10666016,1,1,4,3,3,0,0
1743177450661379,1743177450661379,52.51485878590723,13.325424161892428,-0.0103892125,-0.0103892125,-0.003559583,-0.003559583,0.21230546,0.16137539,-0.106612094,1,1,4,3,3,0,0
1743177450669379,1743177450669379,52.514858785391915,13.32542416192572,-0.0103242695,-0.0103242695,-0.003559583,-0.003559583,0.21253528,0.1617585,-0.10664277,1,1,4,3,3,0,0
1743177450677379,1743177450677379,52.51485878493029,13.325424161870329,-0.010256073,-0.010256073,-0.003559583,-0.003559583,0.2033301,0.15765586,-0.10651007,1,1,4,3,3,0,0
1743177450685379,1743177450685379,52.514858784469496,13.3254241618088,-0.010188775,-0.010188775,-0.003559583,-0.003559583,0.20353667,0.15801395,-0.10653905,1,1,4,3,3,0,0
1743177450693379,1743177450693379,52.51485878401185,13.325424161792212,-0.010122051,-0.010122051,-0.003559583,-0.003559583,0.20375194,0.15837759,-0.10656917,1,1,4,3,3,0,0
1743177450701379,1743177450701379,52.51485878352425,13.325424161789666,-0.0100579485,-0.0100579485,-0.003559583,-0.003559583,0.20397612,0.15874673,-0.1066011,1,1,4,3,3,0,0
1743177450709379,1743177450709379,52.51485878302712,13.325424161778166,-0.009982897,-0.009982897,-0.003559583,-0.003559583,0.20420948,0.15895747,-0.1062087,1,1,4,3,3,0,0
1743177450717379,1743177450717379,52.514858782525415,13.325424161761786,-0.009910623,-0.009910623,-0.003559583,-0.003559583,0.20445225,0.15933718,-0.10624094,1,1,4,3,3,0,0
1743177450725379,1743177450725379,52.514858782080225,13.325424161817017,-0.009839144,-0.009839144,-0.003559583,-0.003559583,0.19617635,0.15541188,-0.10614172,1,1,4,3,3,0,0
1743177450733379,1743177450733379,52.514858781643674,13.325424161865449,-0.009772494,-0.009772494,-0.003559583,-0.003559583,0.19639516,0.15576841,-0.106166355,1,1,4,3,3,0,0
1743177450741379,1743177450741379,52.51485878120798,13.32542416192831,-0.009711701,-0.009711701,-0.003559583,-0.003559583,0.19662297,0.15613014,-0.10618976,1,1,4,3,3,0,0
1743177450749379,1743177450749379,52.514858780791855,13.325424162002191,-0.009656681,-0.009656681,-0.003559583,-0.003559583,0.19685996,0.15649702,-0.106213644,1,1,4,3,3,0,0
1743177450757379,1743177450757379,52.51485878040865,13.325424162111782,-0.009603351,-0.009603351,-0.003559583,-0.003559583,0.19710499,0.15686904,-0.10623752,1,1,4,3,3,0,0
1743177450765379,1743177450765379,52.514858780040896,13.325424162238509,-0.009547776,-0.009547776,-0.003559583,-0.003559583,0.19736093,0.15708803,-0.10615736,1,1,4,3,3,0,0
1743177450773379,1743177450773379,52.514858779685134,13.325424162356994,-0.009493846,-0.009493846,-0.003559583,-0.003559583,0.1976268,0.1574699,-0.10618013,1,1,4,3,3,0,0
1743177450781379,1743177450781379,52.51485877939901,13.325424162587638,-0.00943883,-0.00943883,-0.003559583,-0.003559583,0.1900512,0.15366279,-0.10609516,1,1,4,3,3,0,0
1743177450789379,1743177450789379,52.514858779133185,13.325424162845406,-0.009386155,-0.009386155,-0.003559583,-0.003559583,0.19029054,0.15402253,-0.10611596,1,1,4,3,3,0,0
1743177450797379,1743177450797379,52.51485877888988,13.325424163116448,-0.009337489,-0.009337489,-0.003559583,-0.003559583,0.1905393,0.15438715,-0.106135346,1,1,4,3,3,0,0
1743177450805379,1743177450805379,52.514858778668824,13.325424163398349,-0.009292666,-0.009292666,-0.003559583,-0.003559583,0.19079764,0.15475662,-0.106154494,1,1,4,3,3,0,0
1743177450813379,1743177450813379,52.51485877846276,13.32542416366575,-0.009261908,-0.009261908,-0.003559583,-0.003559583,0.19106592,0.15497905,-0.10659799,1,1,4,3,3,0,0
1743177450821379,1743177450821379,52.514858778256695,13.325424163945396,-0.00923424,-0.00923424,-0.003559583,-0.003559583,0.19134435,0.1553578,-0.10661759,1,1,4,3,3,0,0
1743177450829379,1743177450829379,52.51485877810979,13.32542416431182,-0.009203866,-0.009203866,-0.003559583,-0.003559583,0.18439674,0.15169951,-0.10653101,1,1,4,3,3,0,0
1743177450837379,1743177450837379,52.51485877797539,13.325424164694999,-0.009173494,-0.009173494,-0.003559583,-0.003559583,0.18464802,0.15205754,-0.10654792,1,1,4,3,3,0,0
1743177450845379,1743177450845379,52.51485877786339,13.325424165085316,-0.009146089,-0.009146089,-0.003559583,-0.003559583,0.18490891,0.15242018,-0.10656382,1,1,4,3,3,0,0
1743177450853379,1743177450853379,52.51485877776853,13.325424165504776,-0.009119149,-0.009119149,-0.003559583,-0.003559583,0.18517962,0.1527874,-0.10658015,1,1,4,3,3,0,0
1743177450861379,1743177450861379,52.5148587776687,13.325424165952507,-0.009093415,-0.009093415,-0.003559583,-0.003559583,0.18546042,0.1531592,-0.10659756,1,1,4,3,3,0,0
1743177450869379,1743177450869379,52.51485877757025,13.325424166421037,-0.009068922,-0.009068922,-0.003559583,-0.003559583,0.18575148,0.15338834,-0.10661591,1,1,4,3,3,0,0
1743177450877379,1743177450877379,52.51485877746473,13.325424166847936,-0.009045338,-0.009045338,-0.003559583,-0.003559583,0.1860532,0.15376888,-0.10663675,1,1,4,3,3,0,0
1743177450885379,1743177450885379,52.51485877741526,13.325424167277657,-0.009017339,-0.009017339,-0.003559583,-0.003559583,0.17956671,0.15020715,-0.10652887,1,1,4,3,3,0,0
1743177450893379,1743177450893379,52.51485877739251,13.325424167711843,-0.008991125,-0.008991125,-0.003559583,-0.003559583,0.17983858,0.15056777,-0.10655516,1,1,4,3,3,0,0
1743177450901379,1743177450901379,52.51485877737136,13.325424168131818,-0.008966162,-0.008966162,-0.003559583,-0.003559583,0.18012041,0.15093276,-0.1065848,1,1,4,3,3,0,0
1743177450909379,1743177450909379,52.51485877736073,13.325424168532493,-0.0089439545,-0.0089439545,-0.003559583,-0.003559583,0.18041244,0.15130211,-0.10661493,1,1,4,3,3,0,0
1743177450917379,1743177450917379,52.51485877736961,13.325424168958243,-0.008934889,-0.008934889,-0.003559583,-0.003559583,0.18071494,0.15153387,-0.106960215,1,1,4,3,3,0,0
1743177450925379,1743177450925379,52.514858777377036,13.325424169410642,-0.0089302845,-0.0089302845,-0.003559583,-0.003559583,0.18102813,0.15191153,-0.10699013,1,1,4,3,3,0,0
1743177450933379,1743177450933379,52.514858777406936,13.325424169926393,-0.008921647,-0.008921647,-0.003559583,-0.003559583,0.17498726,0.14847621,-0.10685599,1,1,4,3,3,0,0
1743177450941379,1743177450941379,52.5148587774324,13.325424170471258,-0.008911816,-0.008911816,-0.003559583,-0.003559583,0.1752701,0.14883506,-0.10688519,1,1,4,3,3,0,0
1743177450949379,1743177450949379,52.51485877746307,13.325424171019389,-0.008901278,-0.008901278,-0.003559583,-0.003559583,0.17556305,0.14919809,-0.10691665,1,1,4,3,3,0,0
1743177450957379,1743177450957379,52.51485877748058,13.325424171552871,-0.008892431,-0.008892431,-0.003559583,-0.003559583,0.1758646,0.14956526,-0.10694986,1,1,4,3,3,0,0
1743177450965379,1743177450965379,52.5148587774935,13.325424172066121,-0.008884775,-0.008884775,-0.003559583,-0.003559583,0.17617822,0.1499366,-0.10698273,1,1,4,3,3,0,0
1743177450973379,1743177450973379,52.51485877750405,13.325424172579016,-0.008902142,-0.008902142,-0.003559583,-0.003559583,0.17650262,0.15017393,-0.107713774,1,1,4,3,3,0,0
1743177450981379,1743177450981379,52.514858777530875,13.325424173108667,-0.0089229485,-0.0089229485,-0.003559583,-0.003559583,0.17683803,0.15055318,-0.10774892,1,1,4,3,3,0,0
1743177450989379,1743177450989379,52.51485877759936,13.325424173675374,-0.008938865,-0.008938865,-0.003559583,-0.003559583,0.17110945,0.14719723,-0.10756964,1,1,4,3,3,0,0
1743177450997379,1743177450997379,52.514858777673005,13.325424174273886,-0.008955874,-0.008955874,-0.003559583,-0.003559583,0.17141208,0.14755827,-0.10760287,1,1,4,3,3,0,0
1743177451005379,1743177451005379,52.51485877776116,13.325424174852898,-0.0089745745,-0.0089745745,-0.003559583,-0.003559583,0.17172496,0.1479233,-0.10763589,1,1,4,3,3,0,0
1743177451013379,1743177451013379,52.51485877787626,13.325424175416622,-0.00899507,-0.00899507,-0.003559583,-0.003559583,0.17204846,0.14829233,-0.1076687,1,1,4,3,3,0,0
1743177451021379,1743177451021379,52.514858778020034,13.325424175996677,-0.009000967,-0.009000967,-0.003559583,-0.003559583,0.17238277,0.14853169,-0.10723347,1,1,4,3,3,0,0
1743177451029379,1743177451029379,52.51485877817086,13.325424176622304,-0.009007209,-0.009007209,-0.003559583,-0.003559583,0.1727281,0.14890829,-0.107264794,1,1,4,3,3,0,0
1743177451037379,1743177451037379,52.51485877832516,13.325424177281512,-0.00901113,-0.00901113,-0.003559583,-0.003559583,0.16732945,0.1456608,-0.107125245,1,1,4,3,3,0,0
1743177451045379,1743177451045379,52.5148587784793,13.325424177957716,-0.009017137,-0.009017137,-0.003559583,-0.003559583,0.1676418,0.1460201,-0.10715406,1,1,4,3,3,0,0
1743177451053379,1743177451053379,52.514858778643585,13.325424178647461,-0.009022056,-0.009022056,-0.003559583,-0.003559583,0.16796452,0.14638324,-0.10718352,1,1,4,3,3,0,0
1743177451061379,1743177451061379,52.51485877880771,13.32542417935791,-0.009027039,-0.009027039,-0.003559583,-0.003559583,0.16829778,0.1467502,-0.107214056,1,1,4,3,3,0,0
1743177451069379,1743177451069379,52.51485877894859,13.325424180053705,-0.009032759,-0.009032759,-0.003559583,-0.003559583,0.16864185,0.147121,-0.10724693,1,1,4,3,3,0,0
1743177451077379,1743177451077379,52.51485877910056,13.325424180714503,-0.0090293605,-0.0090293605,-0.003559583,-0.003559583,0.16899683,0.14736511,-0.1069651,1,1,4,3,3,0,0
1743177451085379,1743177451085379,52.514858779268586,13.325424181362083,-0.009027476,-0.009027476,-0.003559583,-0.003559583,0.16936314,0.1477432,-0.107000895,1,1,4,3,3,0,0
1743177451093379,1743177451093379,52.514858779433006,13.325424181986186,-0.009018726,-0.009018726,-0.003559583,-0.003559583,0.16417831,0.14456117,-0.10686528,1,1,4,3,3,0,0
1743177451101379,1743177451101379,52.51485877958222,13.32542418260821,-0.009009093,-0.009009093,-0.003559583,-0.003559583,0.16450943,0.14492242,-0.10689608,1,1,4,3,3,0,0
1743177451109379,1743177451109379,52.5148587797333,13.325424183238662,-0.008999312,-0.008999312,-0.003559583,-0.003559583,0.16485105,0.14528738,-0.10692725,1,1,4,3,3,0,0
1743177451117379,1743177451117379,52.51485877988188,13.325424183893677,-0.008988878,-0.008988878,-0.003559583,-0.003559583,0.16520339,0.14565602,-0.10695903,1,1,4,3,3,0,0
1743177451125379,1743177451125379,52.51485878002104,13.32542418456229,-0.008960305,-0.008960305,-0.003559583,-0.003559583,0.16556667,0.14590171,-0.10643001,1,1,4,3,3,0,0
1743177451133379,1743177451133379,52.514858780150654,13.325424185241733,-0.008933345,-0.008933345,-0.003559583,-0.003559583,0.1659411,0.14627741,-0.10646513,1,1,4,3,3,0,0
1743177451141379,1743177451141379,52.51485878028897,13.325424185876075,-0.008900636,-0.008900636,-0.003559583,-0.003559583,0.16101006,0.1431893,-0.10633601,1,1,4,3,3,0,0
1743177451149379,1743177451149379,52.514858780414336,13.325424186469801,-0.008870561,-0.008870561,-0.003559583,-0.003559583,0.16134945,0.14354888,-0.10637185,1,1,4,3,3,0,0
1743177451157379,1743177451157379,52.51485878053735,13.325424187042328,-0.008841192,-0.008841192,-0.003559583,-0.003559583,0.16169766,0.14391203,-0.10640897,1,1,4,3,3,0,0
1743177451165379,1743177451165379,52.514858780646186,13.325424187629295,-0.008810274,-0.008810274,-0.003559583,-0.003559583,0.16205797,0.14427878,-0.10644739,1,1,4,3,3,0,0
1743177451173379,1743177451173379,52.51485878076262,13.325424188222142,-0.008781128,-0.008781128,-0.003559583,-0.003559583,0.16242911,0.1446491,-0.10648587,1,1,4,3,3,0,0
1743177451181379,1743177451181379,52.51485878085858,13.325424188807663,-0.008750098,-0.008750098,-0.003559583,-0.003559583,0.16281131,0.14489898,-0.10637304,1,1,4,3,3,0,0
1743177451189379,1743177451189379,52.514858780934134,13.325424189382039,-0.008719154,-0.008719154,-0.003559583,-0.003559583,0.16320476,0.14527613,-0.106413186,1,1,4,3,3,0,0
1743177451197379,1743177451197379,52.51485878102315,13.325424189898067,-0.008681981,-0.008681981,-0.003559583,-0.003559583,0.15842317,0.14224204,-0.106275566,1,1,4,3,3,0,0
1743177451205379,1743177451205379,52.514858781093956,13.325424190366626,-0.008644287,-0.008644287,-0.003559583,-0.003559583,0.15877977,0.14260343,-0.10631357,1,1,4,3,3,0,0
1743177451213379,1743177451213379,52.51485878116338,13.32542419085584,-0.008606878,-0.008606878,-0.003559583,-0.003559583,0.1591468,0.14296831,-0.1063506,1,1,4,3,3,0,0
1743177451221379,1743177451221379,52.51485878124292,13.325424191377621,-0.008570865,-0.008570865,-0.003559583,-0.003559583,0.15952462,0.14333668,-0.1063878,1,1,4,3,3,0,0
1743177451229379,1743177451229379,52.51485878133782,13.325424191881327,-0.00856875,-0.00856875,-0.003559583,-0.003559583,0.15991333,0.14358784,-0.10749121,1,1,4,3,3,0,0
1743177451237379,1743177451237379,52.51485878145153,13.325424192363467,-0.0085664075,-0.0085664075,-0.003559583,-0.003559583,0.16031314,0.14396285,-0.10753167,1,1,4,3,3,0,0
1743177451245379,1743177451245379,52.51485878159377,13.325424192833072,-0.008560218,-0.008560218,-0.003559583,-0.003559583,0.15573369,0.14101064,-0.107369296,1,1,4,3,3,0,0
1743177451253379,1743177451253379,52.514858781734915,13.325424193278183,-0.008557324,-0.008557324,-0.003559583,-0.003559583,0.1560971,0.14137049,-0.10740422,1,1,4,3,3,0,0
1743177451261379,1743177451261379,52.514858781871176,13.325424193679805,-0.008557238,-0.008557238,-0.003559583,-0.003559583,0.1564709,0.14173374,-0.10743788,1,1,4,3,3,0,0
