timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
1743177450069379,1743177449917379,0.0,0.0,0.0,0.0,0.0,0.0037899213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0091907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038189485,0.0007852777,-5.841255e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450085379,1743177449933379,0.0,0.0,0.0,0.0,0.0,0.0037899213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008378696,-0.0016731872,-3.4570694e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450093379,1743177449941379,0.0,0.0,0.0,0.0,0.0,0.0037899213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016502335,-0.0028810212,-9.417534e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450101379,1743177449949379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.008974e-05,-0.00052359025,-7.748604e-07,0.0,0.0,0.0,0.0,0.0,0.0
1743177450109379,1743177449957379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002859437,-0.0024427287,-9.000301e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450125379,1743177449973379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,-0.0004684691,0.0043416764,-4.4703484e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450133379,1743177449981379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009643742,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,0.00058816525,0.0046963263,-5.9604645e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450141379,1743177449989379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108133,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,-0.0067885024,0.0020498508,-2.2768974e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450149379,1743177449997379,0.0005617634,-0.0007208946,0.00022276491,1.075291e-05,-2.7419062e-05,0.0035315584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108133,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,-0.002826856,0.007883867,-2.6464462e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450165379,1743177450013379,-0.0012443964,-0.0010585665,0.00070008636,-1.6269756e-05,-2.3707626e-05,0.0025948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108133,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,0.0034308578,-0.0017264895,-8.404255e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450173379,1743177450021379,-0.0012443964,-0.0010585665,0.00070008636,-1.6269756e-05,-2.3707626e-05,0.0025948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108133,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,0.0054544336,-0.00047998526,-1.4901161e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450181379,1743177450029379,-0.0012443964,-0.0010585665,0.00070008636,-1.6269756e-05,-2.3707626e-05,0.0025948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2108133,0.0,0.0,0.0,0.0,0.0064270794,0.0008205697,0.0038485825,0.0064270794,0.0012206609,-5.319435e-05,-6.556511e-07,0.0,0.0,0.0,0.0,0.0,0.0
1743177450189379,1743177450037379,-0.0012443964,-0.0010585665,0.00070008636,-1.6269756e-05,-2.3707626e-05,0.0025948044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193656,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,0.0021114433,0.0031903859,-4.6491623e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450205379,1743177450053379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193656,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,-0.0042971396,0.0009858536,-9.4771385e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450213379,1743177450061379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193656,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,-0.005230898,-0.0015873795,-1.6510487e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450221379,1743177450069379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193656,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,-0.0023900259,0.00033796666,-2.5629997e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450229379,1743177450077379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4193656,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,0.00325963,0.00096738595,-5.185604e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450245379,1743177450093379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353745,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,-0.0026570212,0.0073266,-2.4139881e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450253379,1743177450101379,-0.0009933694,0.010060728,0.0013952181,-1.516724e-05,1.3477904e-05,0.003696776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353745,0.0,0.0,0.0,0.0,0.009494305,0.0022483403,0.007996365,0.009494305,-0.0027394462,0.000640123,-3.0994415e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450261379,1743177450109379,-0.0016716783,-0.0038468204,0.0011638653,-4.356183e-05,-0.00039583712,0.0017609606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353745,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,-0.0043117027,0.002171704,-9.298325e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450269379,1743177450117379,-0.0016716783,-0.0038468204,0.0011638653,-4.356183e-05,-0.00039583712,0.0017609606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353745,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,-0.0021757262,0.0026154183,-3.695488e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450285379,1743177450133379,-0.0016716783,-0.0038468204,0.0011638653,-4.356183e-05,-0.00039583712,0.0017609606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25353745,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,0.0006134092,0.0018240084,-6.556511e-07,0.0,0.0,0.0,0.0,0.0,0.0
1743177450293379,1743177450141379,-0.0016716783,-0.0038468204,0.0011638653,-4.356183e-05,-0.00039583712,0.0017609606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,-0.00019650657,0.00048249625,2.3841858e-07,0.0,0.0,0.0,0.0,0.0,0.0
1743177450301379,1743177450149379,-0.0016716783,-0.0038468204,0.0011638653,-4.356183e-05,-0.00039583712,0.0017609606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,0.0030192342,-0.00079266855,-4.9471855e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450309379,1743177450157379,-0.0018608846,-0.003164514,0.0007516816,-7.024756e-05,-0.0003579517,0.0023055058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,-0.000341475,-0.000410566,-0.0016465634,-0.000341475,-0.0050694873,0.0026875255,-1.579523e-05,0.0,0.0,0.0,0.0,0.0,0.0
1743177450325379,1743177450173379,-0.0018608846,-0.003164514,0.0007516816,-7.024756e-05,-0.0003579517,0.0023055058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,-0.0018840174,0.0019962036,-2.861023e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450333379,1743177450181379,-0.0018608846,-0.003164514,0.0007516816,-7.024756e-05,-0.0003579517,0.0023055058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,0.0028318309,-0.0026207224,-8.523464e-06,0.0,0.0,0.0,0.0,0.0,0.0
1743177450341379,1743177450189379,-0.0018608846,-0.003164514,0.0007516816,-7.024756e-05,-0.0003579517,0.0023055058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504186,0.0,0.0,0.0,0.0,0.004369691,0.0013221474,0.004369691,-0.0011819601,0.0011947963,-0.0017932784,-3.1590462e-06,0.0,0.0,0.0,0.0,0.0,0.0
