timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
1743177464657379,1310988,1310988,0,0,0,0,0,0,0,0,249.84428,249.84428,249.84428,249.84428,0.036904175,0.0078106876,6.21866e-11,-0.9840169,-0.98535746,-9.717969,-0.003174488,0.0012570119,0.0067537767,0.0010958049,0.00036594304,0.00091069797,4.6963218e-05,2.2101896e-05,3.8930808e-05,0.078559905,0.078559905
1743177465657379,1310988,1310988,0,0,0,0,0,0,0,0,249.85318,249.85318,249.85318,249.85318,0.041767787,0.007376434,1.3313138e-10,-1.0039366,-0.9816225,-9.812875,-0.015169366,0.0075207665,0.014700649,0.0013302153,0.00092861603,0.008449284,4.6600086e-05,6.086059e-05,4.037955e-05,0.24345076,0.24345076
1743177466657379,1310988,1310988,0,0,0,0,0,0,0,0,249.86111,249.86111,249.86111,249.86111,0.040456977,0.0072387606,6.2359694e-11,-1.0406158,-0.99081624,-8.857589,0.0050067427,-0.00072437973,-0.002876214,0.0016360097,0.0011176264,0.0011731923,2.822786e-05,7.1938026e-05,2.8937106e-05,0.09672145,0.09672145
1743177467657379,1310988,1310988,0,0,0,0,0,0,0,0,249.86824,249.86824,249.86824,249.86824,0.038497653,0.0073548853,6.399155e-11,-1.0465535,-1.0129387,-9.1525545,-0.0008522116,0.0037923416,-0.00051132694,0.0011222316,0.0010131288,0.0011975464,5.345326e-05,5.4264638e-05,2.3558208e-05,0.14057614,0.14057614
1743177468657379,1310988,1310988,0,0,0,0,0,0,0,0,249.87465,249.87465,249.87465,249.87465,0.039177705,0.007523611,6.107853e-11,-1.0823708,-1.0272082,-9.331545,0.0012996227,-0.003536678,0.00053263205,0.00065868616,0.0017776912,0.0016112815,3.187053e-05,2.9572584e-05,4.768475e-05,-0.09936695,-0.09936695
1743177469657379,1310988,1310988,0,0,0,0,0,0,0,0,249.88048,249.88048,249.88048,249.88048,0.04136394,0.008673147,1.1403524e-09,-1.0845734,-1.0245267,-9.5273905,0.13160276,-0.04644553,0.0046445522,0.0013198395,0.00144591,0.00079098315,0.0031226282,8.196482e-05,3.495432e-05,0.00081693707,0.00081693707
1743177470657379,1310988,1310988,0,0,0,0,0,0,0,0,249.88577,249.88577,249.88577,249.88577,0.04013118,0.008404106,3.0253084e-09,-1.3075215,-0.8979212,-9.705519,-0.049534798,-0.35189947,0.19274895,0.00070616923,0.0013945873,0.0010901961,4.811029e-05,9.415726e-05,0.00015571,-0.04007196,-0.04007196
1743177471657379,1310988,1310988,0,0,0,0,0,0,0,0,249.89064,249.89064,249.89064,249.89064,0.04057545,0.008112832,3.2853256e-09,-1.8663281,-0.96438426,-9.470313,0.03170227,0.30990675,-0.10377806,0.0010801,0.0019226756,0.0014646271,4.6647372e-05,8.2761064e-05,0.00017973816,0.16574451,0.16574451
1743177472657379,1310988,1310988,0,0,0,0,0,0,0,0,249.8951,249.8951,249.8951,249.8951,0.03945927,0.008674355,1.519295e-09,-1.5544115,-0.8577944,-9.661561,-0.024394555,-0.17180584,0.13562948,0.0010639353,0.0008314172,0.001921249,3.8677368e-05,0.0002192524,9.3782684e-05,0.10977115,0.10977115
1743177473657379,1310988,1310988,0,0,0,0,0,0,0,0,249.89922,249.89922,249.89922,249.89922,0.039083533,0.009977717,3.7027812e-09,-1.5070063,-0.8510906,-9.531125,-0.3267379,0.031744886,-0.20110062,0.0014846788,0.0018348391,0.002262756,0.0024092756,0.00019643661,0.001980704,-0.0030809236,-0.0030809236
1743177474657379,1310988,1310988,0,0,0,0,0,0,0,0,249.903,249.903,249.903,249.903,0.040675636,0.012198037,1.3010972e-08,-0.014077906,-2.1636877,-10.337014,0.42318696,-0.22406772,-1.0152823,0.0005423236,0.00061550364,0.0039247135,0.0008744517,0.00037180205,0.0037804206,-0.031787254,-0.031787254
1743177475657379,1310988,1310988,0,0,0,0,0,0,0,0,249.90652,249.90652,249.90652,249.90652,0.04182426,0.012224166,7.584278e-09,-0.9017521,-1.8785863,-9.895331,0.0978765,0.5118596,0.4918326,0.0080684945,0.001660371,0.0010625971,9.63927e-05,7.562892e-05,0.0033567275,0.06282003,0.06282003
1743177476657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9098,249.9098,249.9098,249.9098,0.037899934,0.011325511,2.8223703e-09,-0.53965306,-2.1279662,-9.564644,-0.014807176,0.10454506,-0.13473465,0.001983819,0.00058372895,0.0015070526,5.773235e-05,0.007858304,0.0012263391,-0.15656763,-0.15656763
1743177477657379,1310988,1310988,0,0,0,0,0,0,0,0,249.91287,249.91287,249.91287,249.91287,0.041766685,0.008821939,8.0576723e-10,-0.36449328,-1.5484737,-9.762022,-0.08850217,0.009629992,-0.027057717,0.0020484405,0.0011537394,0.00114304,4.039564e-05,4.9857874e-05,0.00013686021,0.058896456,0.058896456
1743177478657379,1310988,1310988,0,0,0,0,0,0,0,0,249.91573,249.91573,249.91573,249.91573,0.040595524,0.008016476,9.319873e-10,-0.06703765,-1.1744995,-9.828964,-0.06199839,-0.0092891045,-0.08462461,0.0009610992,0.0015439115,0.0009972831,9.53695e-05,8.227405e-05,3.868495e-05,-0.04848335,-0.04848335
1743177479657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9184,249.9184,249.9184,249.9184,0.03719453,0.008198914,1.9248119e-09,-0.019440917,-0.8134538,-9.846873,-0.011377024,-0.031127024,-0.20619258,0.0006450256,0.0011527839,0.0008665194,6.9030124e-05,6.269896e-05,5.320077e-05,0.046490315,0.046490315
1743177480657379,1310988,1310988,0,0,0,0,0,0,0,0,249.92091,249.92091,249.92091,249.92091,0.038497616,0.008692121,2.8566207e-09,0.10141838,-0.48659736,-9.794967,-0.01144094,-0.035707656,-0.33702835,0.0014382475,0.0012148824,0.0011795699,3.5535897e-05,5.935132e-05,9.63218e-05,0.15389144,0.15389144
1743177481657379,1310988,1310988,0,0,0,0,0,0,0,0,249.92328,249.92328,249.92328,249.92328,0.039502576,0.011729587,1.0084161e-08,0.24756046,-0.32302552,-10.064745,0.36500221,0.3347061,0.45983204,0.000739454,0.0010608968,0.0025422296,0.0003126938,0.0008126031,0.0060065705,0.12788275,0.12788275
1743177482657379,1310988,1310988,0,0,0,0,0,0,0,0,249.92548,249.92548,249.92548,249.92548,0.039674856,0.012027255,1.1054029e-08,-0.26135105,-0.45078012,-10.202459,-0.01216532,-0.055372465,1.0000063,0.0028019387,0.0015016075,0.0010278386,0.00042196823,0.0008047654,0.0022534567,-0.19077392,-0.19077392
1743177483657379,1310988,1310988,0,0,0,0,0,0,0,0,249.92758,249.92758,249.92758,249.92758,0.041467104,0.011171167,5.464617e-09,-1.2053369,-0.054874934,-9.624978,0.104907244,0.31994152,-0.4547614,0.0011302363,0.0018481191,0.0030129026,6.9682654e-05,5.890783e-05,0.0012315998,-0.048626304,-0.048626304
1743177484657379,1310988,1310988,0,0,0,0,0,0,0,0,249.92957,249.92957,249.92957,249.92957,0.0396338,0.009460039,1.8590529e-09,-1.0227072,-0.05305534,-9.7172985,-0.029614352,-0.0036645138,0.22168154,0.0023433636,0.0011233587,0.0012217767,4.5226043e-05,2.7738959e-05,0.00010598447,-0.18183726,-0.18183726
1743177485657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93144,249.93144,249.93144,249.93144,0.04093196,0.008921229,1.2225356e-09,-0.6871359,0.00114939,-9.905962,-0.014849787,0.01525459,-0.13818611,0.0015548597,0.0009687994,0.002002024,5.9607595e-05,6.744615e-05,3.8584723e-05,-0.1510017,-0.1510017
1743177486657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93323,249.93323,249.93323,249.93323,0.039846472,0.00832763,9.429036e-11,-0.3739743,0.026911,-9.88633,-0.004921522,0.0029827403,0.0065833344,0.0018634433,0.0011761904,0.00080323324,4.875524e-05,8.465994e-05,4.84148e-05,0.028013885,0.028013885
1743177487657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93492,249.93492,249.93492,249.93492,0.04085499,0.007982385,8.726694e-10,-0.20197485,0.045011163,-9.853864,0.0071159666,-0.018194715,-0.11496334,0.0017262907,0.0009539339,0.001089365,5.538902e-05,2.7534696e-05,7.651972e-05,0.006162007,0.006162007
1743177488657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93652,249.93652,249.93652,249.93652,0.04246531,0.008231767,1.1437042e-09,-0.13148956,0.05066148,-9.819771,0.011717909,-0.024245417,-0.14304371,0.0006658527,0.0010063262,0.0017096973,6.0332917e-05,4.771123e-05,4.4967885e-05,-0.069100626,-0.069100626
1743177489657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93805,249.93805,249.93805,249.93805,0.041330647,0.01411893,1.2276894e-08,-0.2021664,0.053055678,-9.686844,0.27814054,-0.39659792,-1.0726573,0.0017187435,0.001291981,0.0027507287,0.0005615547,0.0007021976,0.004394332,0.14021888,0.14021888
1743177490657379,1310988,1310988,0,0,0,0,0,0,0,0,249.93951,249.93951,249.93951,249.93951,0.0404844,0.0137685165,8.690409e-09,-0.48334143,0.023080273,-9.610134,-0.32744098,0.32729185,0.77005833,0.001270791,0.0006921061,0.011910021,0.0005394802,0.00012369474,0.00020337004,-0.058986273,-0.058986273
1743177491657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9409,249.9409,249.9409,249.9409,0.03889893,0.010936453,4.7260453e-09,-0.3221638,0.005171649,-9.919465,0.016788568,-0.083410196,-0.445174,0.0017779758,0.00069726503,0.0014064398,7.8421435e-05,0.00028003266,0.0009138122,0.051025685,0.051025685
1743177492657379,1310988,1310988,0,0,0,0,0,0,0,0,249.94223,249.94223,249.94223,249.94223,0.039237235,0.014412921,1.5325153e-08,-0.29563603,0.04213812,-9.708392,0.22926621,-0.39570317,1.4290097,0.00093440636,0.00053166173,0.002990524,0.0011161136,0.00013993164,0.00040445564,-0.12578519,-0.12578519
1743177493657379,1310988,1310988,0,0,0,0,0,0,0,0,249.9435,249.9435,249.9435,249.9435,0.041536957,0.01398243,6.977534e-09,-0.62852585,0.39619267,-9.637428,0.020836573,-0.060656145,-0.67917,0.002519838,0.002340229,0.00088836055,0.00015322765,0.00020932869,0.0031873444,-0.09716159,-0.09716159
1743177494657379,1310988,1310988,0,0,0,0,0,0,0,0,249.94472,249.94472,249.94472,249.94472,0.041386414,0.010736734,4.3033372e-09,-1.767687,0.10860115,-9.56407,-0.024458472,0.071031824,0.34092724,0.0011200348,0.001152593,0.0026686774,0.00017064191,0.0040490404,0.00023870563,0.3296313,0.3296313
1743177495657379,1310988,1310988,0,0,0,0,0,0,0,0,249.94588,249.94588,249.94588,249.94588,0.037285313,0.008497321,1.236988e-09,-1.8297447,0.23788804,-9.654187,-0.0013209279,-0.025523733,-0.16381636,0.0008413339,0.0009285593,0.0012762368,4.0618805e-05,3.3994478e-05,6.0382106e-05,-0.09193959,-0.09193959
