timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
1743177531193379,1743177531193379,1310988,1310988,-0.0003771169,0.00095235405,0.0051601394,-0.0042568916,0.00015322962,-0.03935589,4000,4000,0,0,0,1
1743177531693379,1743177531693379,1310988,1310988,0.0011611305,0.001336917,-0.0013592745,-0.004525041,0.00064643513,-0.03829765,4000,4000,0,0,0,1
1743177532193379,1743177532193379,1310988,1310988,-0.00016404755,0.0017236028,-0.0029028433,-0.004012682,-3.8306523e-05,-0.040552992,4000,4000,0,0,0,1
1743177532693379,1743177532693379,1310988,1310988,0.00025778805,-0.0007254486,0.0014349106,-0.0028921962,-1.915293e-05,-0.039308008,4000,4000,0,0,0,1
1743177533193379,1743177533193379,1310988,1310988,-0.00023116116,-0.0001981406,0.0009928265,-0.0022553382,4.3096334e-05,-0.039858676,4000,4000,0,0,0,1
1743177533693379,1743177533693379,1310988,1310988,0.00033660803,-0.0013518425,-0.0045294994,-0.002054225,-9.0979e-05,-0.03859932,4000,4000,0,0,0,1
1743177534193379,1743177534193379,1310988,1310988,-7.987983e-05,0.0027228298,-0.0035281463,-0.0010582373,-0.0007469903,-0.042133164,4000,4000,0,0,0,1
1743177534693379,1743177534693379,1310988,1310988,-0.0012847026,-0.0008830913,0.0034812903,-0.0012641385,-0.00072783674,-0.036162023,4000,4000,0,0,0,1
1743177535193379,1743177535193379,1310988,1310988,0.0019526299,-0.00025565378,0.0019707407,-0.0013886371,-0.00016759343,-0.039806,4000,4000,0,0,0,1
1743177535693379,1743177535693379,1310988,1310988,-4.2622833e-05,-0.00045167626,0.0034844796,-0.0015610196,6.82544e-10,-0.039106894,4000,4000,0,0,0,1
1743177536193379,1743177536193379,1310988,1310988,0.0009736459,0.0015595491,-0.001348627,-0.0020446482,-1.9152949e-05,-0.03824977,4000,4000,0,0,0,1
1743177536693379,1743177536693379,1310988,1310988,0.00019388052,-0.00079788413,-0.0018152101,-0.001838747,0.00021069046,-0.040150765,4000,4000,0,0,0,1
1743177537193379,1743177537193379,1310988,1310988,-0.0012197285,-0.00048682903,0.0005315627,-0.0012880805,-0.00012928621,-0.03920266,4000,4000,0,0,0,1
1743177537693379,1743177537693379,1310988,1310988,0.0007179798,-0.0016767333,-0.004578505,-0.0010869676,-8.61906e-05,-0.038623262,4000,4000,0,0,0,1
1743177538193379,1743177538193379,1310988,1310988,-0.00055393286,0.0011249242,-0.0018631462,-0.0010965444,-0.0007326251,-0.04160165,4000,4000,0,0,0,1
1743177538693379,1743177538693379,1310988,1310988,-0.0006242466,0.0018343885,0.0032778173,-0.0016950949,-0.00076135556,-0.037948098,4000,4000,0,0,0,1
1743177539193379,1743177539193379,1310988,1310988,0.00056672044,-0.000116112526,-9.694246e-05,-0.0014030023,-7.182535e-05,-0.039978385,4000,4000,0,0,0,1
1743177539693379,1743177539693379,1310988,1310988,-0.0002833608,-0.00095447665,-0.0018663434,-0.00066079973,-0.00034955278,-0.039585732,4000,4000,0,0,0,1
1743177540193379,1743177540193379,1310988,1310988,8.3090585e-05,9.5871965e-06,8.202545e-05,-9.097968e-05,-0.00045010928,-0.039260127,4000,4000,0,0,0,1
1743177540693379,1743177540693379,1310988,1310988,0.001936648,0.00020985145,0.0013763268,-0.00030166947,-0.00021547747,-0.03979164,4000,4000,0,0,0,1
1743177541193379,1743177541193379,1310988,1310988,0.00044634406,-0.0018258519,0.0050962297,-0.0007565678,-0.0003351876,-0.03916914,4000,4000,0,0,0,1
1743177541693379,1743177541693379,1310988,1310988,-0.0005443584,-0.00026950974,0.0031904662,-0.0013072344,0.00015322966,-0.041989516,4000,4000,0,0,0,1
1743177542193379,1743177542193379,1310988,1310988,0.0005049253,0.001390176,-0.0030072408,-0.0024325093,-0.00012449783,-0.037483625,4000,4000,0,0,0,1
1743177542693379,1743177542693379,1310988,1310988,-0.00031638177,0.0017374468,-0.0012815135,-0.0020446482,-0.00033518756,-0.04015555,4000,4000,0,0,0,1
1743177543193379,1743177543193379,1310988,1310988,-0.00014487372,0.001742776,0.0014476908,-0.001115698,-0.0007565671,-0.04044286,4000,4000,0,0,0,1
1743177543693379,1743177543693379,1310988,1310988,0.00011505044,-0.0009033442,0.00038775615,-0.0009624692,-0.0013886363,-0.040045418,4000,4000,0,0,0,1
1743177544193379,1743177544193379,1310988,1310988,0.00017044021,-0.0007701868,0.00013848455,-0.00077093294,-0.0020877435,-0.03947561,4000,4000,0,0,0,1
1743177544693379,1743177544693379,1310988,1310988,9.800385e-05,-0.00024287977,0.00078190444,-0.0008523358,-0.0031747113,-0.03953306,4000,4000,0,0,0,1
1743177545193379,1743177545193379,1310988,1310988,-0.0014466307,-9.0565656e-05,-0.002349972,-0.0010390837,-0.004185065,-0.040265687,4000,4000,0,0,0,1
1743177545693379,1743177545693379,1310988,1310988,0.0016863259,0.0015052102,-0.004785167,2.8730421e-05,-0.006842628,-0.03987304,4000,4000,0,0,0,1
1743177546193379,1743177546193379,1310988,1310988,0.00018217198,0.0006700264,0.0047233864,-4.788403e-06,-0.009346965,-0.033399116,4000,4000,0,0,0,1
1743177546693379,1743177546693379,1310988,1310988,0.00020026961,-0.00021516996,0.0032234916,-0.0046782712,-0.0074699097,-0.04021302,4000,4000,0,0,0,1
1743177547193379,1743177547193379,1310988,1310988,-0.0013177291,-0.00051451876,-0.0017726036,-0.005659893,-0.008087614,-0.037469264,4000,4000,0,0,0,1
1743177547693379,1743177547693379,1310988,1310988,0.00029720992,-0.00025033584,-0.0007115967,-0.0038355116,-0.011286267,-0.038235407,4000,4000,0,0,0,1
1743177548193379,1743177548193379,1310988,1310988,0.0001320896,-0.0007488805,0.0012634044,-0.0061530983,-0.011152192,-0.037713468,4000,4000,0,0,0,1
1743177548693379,1743177548693379,1310988,1310988,-0.0003387525,-0.00039308445,0.00046338968,-0.011147403,-0.008207322,-0.03723942,4000,4000,0,0,0,1
1743177549193379,1743177549193379,1310988,1310988,-4.260208e-06,0.0002631187,-0.0003760396,-0.014087484,-0.0075656776,-0.03575022,4000,4000,0,0,0,1
1743177549693379,1743177549693379,1310988,1310988,7.2438204e-05,0.00027909942,-7.030679e-05,-0.016716316,-0.008796298,-0.03425145,4000,4000,0,0,0,1
1743177550193379,1743177550193379,1310988,1310988,0.00013422246,0.00044847673,0.00017683367,-0.017176006,-0.008010999,-0.034112588,4000,4000,0,0,0,1
1743177550693379,1743177550693379,1310988,1310988,0.00012463315,0.00059974456,-1.3849217e-05,-0.016673222,-0.008082824,-0.03485958,4000,4000,0,0,0,1
1743177551193379,1743177551193379,1310988,1310988,-5.8589994e-05,-0.00019068201,-0.00014913728,-0.015255855,-0.008145073,-0.0356353,4000,4000,0,0,0,1
1743177551693379,1743177551693379,1310988,1310988,-6.498085e-05,-0.00021731394,8.628668e-05,-0.013551182,-0.0081881685,-0.036090195,4000,4000,0,0,0,1
1743177552193379,1743177552193379,1310988,1310988,-7.350356e-05,3.5153877e-05,0.00015552845,-0.013086706,-0.007934385,-0.036042314,4000,4000,0,0,0,1
1743177552693379,1743177552693379,1310988,1310988,-7.45687e-06,9.800439e-05,-2.1305033e-05,-0.013148957,-0.0076949648,-0.036358345,4000,4000,0,0,0,1
1743177553193379,1743177553193379,1310988,1310988,2.8762537e-05,9.5873685e-05,1.1717935e-05,-0.012727578,-0.0076039853,-0.036415815,4000,4000,0,0,0,1
1743177553693379,1743177553693379,1310988,1310988,2.8762386e-05,9.054782e-05,0.00015126733,-0.012674905,-0.007422026,-0.036607347,4000,4000,0,0,0,1
1743177554193379,1743177554193379,1310988,1310988,-2.8762155e-05,4.0480052e-05,0.00023116241,-0.012957421,-0.0067277066,-0.03665523,4000,4000,0,0,0,1
1743177554693379,1743177554693379,1310988,1310988,-4.2611136e-05,-1.0652785e-05,0.00024288023,-0.012674905,-0.006244078,-0.036525946,4000,4000,0,0,0,1
1743177555193379,1743177555193379,1310988,1310988,-5.006678e-05,-6.711134e-05,0.00032810168,-0.012785039,-0.0057412954,-0.036731843,4000,4000,0,0,0,1
1743177555693379,1743177555693379,1310988,1310988,0.0013635389,-0.00013848227,0.00017683317,-0.012856863,-0.005444415,-0.037263356,4000,4000,0,0,0,1
1743177556193379,1743177556193379,1310988,1310988,1.2331157e-08,-0.0019462274,0.004622188,-0.015801731,-0.0014796163,-0.03710534,4000,4000,0,0,0,1
1743177556693379,1743177556693379,1310988,1310988,-0.00072863715,-0.00057843997,0.0013028203,-0.015140934,0.00036391936,-0.037287302,4000,4000,0,0,0,1
1743177557193379,1743177557193379,1310988,1310988,0.0004889531,-0.00020985924,-0.003012569,-0.01719516,-0.00011970947,-0.036382288,4000,4000,0,0,0,1
1743177557693379,1743177557693379,1310988,1310988,-0.0002673788,0.000781905,5.1133065e-05,-0.020063413,-0.00052672386,-0.033782195,4000,4000,0,0,0,1
1743177558193379,1743177558193379,1310988,1310988,-0.00013209587,0.00054541696,0.0011419626,-0.023683444,-0.00024420806,-0.031603463,4000,4000,0,0,0,1
1743177558693379,1743177558693379,1310988,1310988,-1.2782082e-05,-0.00046445514,-0.00033555867,-0.022242134,-0.00020590081,-0.031459812,4000,4000,0,0,0,1
1743177559193379,1743177559193379,1310988,1310988,-0.00015233275,-4.260909e-06,-0.00033662363,-0.021705834,-0.0005267238,-0.032570727,4000,4000,0,0,0,1
1743177559693379,1743177559693379,1310988,1310988,-0.00010013508,3.834967e-05,0.00020240013,-0.022443248,-0.00023463124,-0.032168496,4000,4000,0,0,0,1
1743177560193379,1743177560193379,1310988,1310988,3.3023272e-05,-5.965479e-05,4.9002156e-05,-0.02265394,-0.00016759358,-0.032091882,4000,4000,0,0,0,1
1743177560693379,1743177560693379,1310988,1310988,1.0650973e-06,-4.9002243e-05,-0.00010972222,-0.02274492,-0.00022984283,-0.03206315,4000,4000,0,0,0,1
1743177561193379,1743177561193379,1310988,1310988,-2.3436032e-05,-5.4328393e-05,2.5566362e-05,-0.02319024,-0.00013886315,-0.03176627,4000,4000,0,0,0,1
1743177561693379,1743177561693379,1310988,1310988,-1.7044442e-05,3.195798e-05,6.817686e-05,-0.023214184,-9.5767515e-05,-0.03140235,4000,4000,0,0,0,1
1743177562193379,1743177562193379,1310988,1310988,5.11327e-05,-1.810943e-05,7.457033e-06,-0.023290798,-9.097913e-05,-0.03148376,4000,4000,0,0,0,1
1743177562693379,1743177562693379,1310988,1310988,-1.3848379e-05,-6.604642e-05,3.195787e-06,-0.023822311,-0.0001675936,-0.03133053,4000,4000,0,0,0,1
1743177563193379,1743177563193379,1310988,1310988,-9.587432e-06,-4.367595e-05,3.621886e-05,-0.023501487,6.70382e-05,-0.031196453,4000,4000,0,0,0,1
1743177563693379,1743177563693379,1310988,1310988,-1.9174788e-05,-5.326292e-06,1.4913681e-05,-0.023793578,2.8730967e-05,-0.031138992,4000,4000,0,0,0,1
1743177564193379,1743177564193379,1310988,1310988,4.9002214e-05,-3.40884e-05,1.9174773e-05,-0.023846252,8.14034e-05,-0.03129701,4000,4000,0,0,0,1
1743177564693379,1743177564693379,1310988,1310988,1.2783144e-05,-3.195759e-06,-2.0240052e-05,-0.023760058,-0.00012928637,-0.031081531,4000,4000,0,0,0,1
1743177565193379,1743177565193379,1310988,1310988,2.6631615e-05,-2.024002e-05,-1.0652905e-06,-0.024224536,-1.4364667e-05,-0.031196453,4000,4000,0,0,0,1
1743177565693379,1743177565693379,1310988,1310988,2.1305179e-05,-3.834952e-05,3.5153793e-05,-0.02394202,8.14034e-05,-0.030703247,4000,4000,0,0,0,1
1743177566193379,1743177566193379,1310988,1310988,2.4501098e-05,-6.3915795e-05,-2.2370768e-05,-0.024358612,-4.78835e-05,-0.030870842,4000,4000,0,0,0,1
1743177566693379,1743177566693379,1310988,1310988,3.1957873e-06,-6.178547e-05,5.113254e-05,-0.024128769,3.8307764e-05,-0.030765494,4000,4000,0,0,0,1
1743177567193379,1743177567193379,1310988,1310988,4.2610074e-05,0.0011483552,1.7044862e-05,-0.025766402,4.788456e-05,-0.029956255,4000,4000,0,0,0,1
1743177567693379,1743177567693379,1310988,1310988,-5.3261633e-06,-3.621901e-05,4.2611396e-06,-0.025479099,6.224977e-05,-0.029889217,4000,4000,0,0,0,1
1743177568193379,1743177568193379,1310988,1310988,3.72838e-05,0.0001310277,4.6871533e-05,-0.024114402,-6.703712e-05,-0.030813381,4000,4000,0,0,0,1
1743177568693379,1743177568693379,1310988,1310988,4.4741024e-05,0.00016298557,4.474088e-05,-0.023467967,0.00018674831,-0.031579528,4000,4000,0,0,0,1
1743177569193379,1743177569193379,1310988,1310988,1.9174937e-05,0.00018002972,1.3848207e-05,-0.022706613,-4.7883477e-05,-0.032058362,4000,4000,0,0,0,1
1743177569693379,1743177569693379,1310988,1310988,4.793705e-05,0.00019068249,7.776392e-05,-0.021825543,0.00011492226,-0.03269522,4000,4000,0,0,0,1
1743177570193379,1743177570193379,1310988,1310988,0.00010652642,0.0001075921,9.906923e-05,-0.021289242,0.00014844112,-0.033308133,4000,4000,0,0,0,1
1743177570693379,1743177570693379,1310988,1310988,7.882989e-05,3.408817e-05,0.00020666127,-0.020542255,0.0003639193,-0.03361938,4000,4000,0,0,0,1
1743177571193379,1743177571193379,1310988,1310988,8.7351356e-05,0.00011930972,0.00045380273,-0.019752163,5.267303e-05,-0.033940207,4000,4000,0,0,0,1
1743177571693379,1743177571693379,1310988,1310988,0.00017576854,0.00016724665,6.4981155e-05,-0.019033905,0.00039264967,-0.034021612,4000,4000,0,0,0,1
1743177572193379,1743177572193379,1310988,1310988,0.00036005946,-0.0005464805,-0.00030573132,-0.018148052,0.00035434234,-0.025072081,4000,4000,0,0,0,1
1743177572693379,1743177572693379,1310988,1310988,0.00020239971,0.00029401336,-2.3436034e-05,-0.018253393,0.00020111355,-0.033341654,4000,4000,0,0,0,1
1743177573193379,1743177573193379,1310988,1310988,-8.735179e-05,-2.9827188e-05,0.00016085495,-0.018693931,9.0980284e-05,-0.03442383,4000,4000,0,0,0,1
1743177573693379,1743177573693379,1310988,1310988,-1.0652884e-05,7.563371e-05,-7.243805e-05,-0.018636467,0.00017717152,-0.033815704,4000,4000,0,0,0,1
1743177574193379,1743177574193379,1310988,1310988,-8.522102e-05,6.285042e-05,-7.2438335e-05,-0.018617311,0.0002585744,-0.034050345,4000,4000,0,0,0,1
1743177574693379,1743177574693379,1310988,1310988,-2.0240053e-05,3.7284226e-05,4.4741126e-05,-0.018727448,2.394262e-05,-0.03445256,4000,4000,0,0,0,1
1743177575193379,1743177575193379,1310988,1310988,1.1717893e-05,-2.0240032e-05,6.3915936e-06,-0.018588584,0.00034955406,-0.034687195,4000,4000,0,0,0,1
1743177575693379,1743177575693379,1310988,1310988,5.113266e-05,-2.450115e-05,-2.9827419e-05,-0.018531123,0.00017238314,-0.034457352,4000,4000,0,0,0,1
1743177576193379,1743177576193379,1310988,1310988,2.8762093e-05,-2.2370565e-05,-1.2783268e-05,-0.018655624,0.00019632513,-0.034471724,4000,4000,0,0,0,1
1743177576693379,1743177576693379,1310988,1310988,-9.587366e-06,-1.9174837e-05,2.5566298e-05,-0.018526336,0.00018195996,-0.0345196,4000,4000,0,0,0,1
1743177577193379,1743177577193379,1310988,1310988,-1.1717935e-05,-7.456923e-06,-3.1957912e-05,-0.018133683,0.00020111357,-0.034471724,4000,4000,0,0,0,1
1743177577693379,1743177577693379,1310988,1310988,1.0652326e-06,-3.5153706e-05,-1.4913758e-05,-0.018406622,0.00018674837,-0.034754235,4000,4000,0,0,0,1
1743177578193379,1743177578193379,1310988,1310988,-5.326175e-06,4.3675922e-05,-5.0067385e-05,-0.018646045,0.00038307288,-0.034620162,4000,4000,0,0,0,1
1743177578693379,1743177578693379,1310988,1310988,-9.587367e-06,-8.522126e-06,3.1958068e-06,-0.01844493,0.00022984398,-0.034797326,4000,4000,0,0,0,1
1743177579193379,1743177579193379,1310988,1310988,2.130528e-05,-2.8762153e-05,6.391573e-06,-0.018650832,0.00015801792,-0.03477339,4000,4000,0,0,0,1
1743177579693379,1743177579693379,1310988,1310988,-1.38484465e-05,5.4328557e-05,-2.0239848e-05,-0.0183348,0.00013407592,-0.03469199,4000,4000,0,0,0,1
1743177580193379,1743177580193379,1310988,1310988,7.456881e-06,1.1717999e-05,-2.9827364e-05,-0.018344373,-5.2671836e-05,-0.034629736,4000,4000,0,0,0,1
1743177580693379,1743177580693379,1310988,1310988,-1.8345749e-11,3.089267e-05,-3.1957934e-06,-0.018492816,0.00011492229,-0.03475423,4000,4000,0,0,0,1
1743177581193379,1743177581193379,1310988,1310988,1.8109513e-05,1.5978947e-05,-1.0653594e-06,-0.018555064,0.00041659176,-0.034648888,4000,4000,0,0,0,1
1743177581693379,1743177581693379,1310988,1310988,2.3435598e-05,6.072014e-05,-9.587509e-06,-0.0183348,0.00019632516,-0.03461058,4000,4000,0,0,0,1
1743177582193379,1743177582193379,1310988,1310988,-3.7284277e-05,2.982743e-05,1.704415e-05,-0.018229451,0.0003447657,-0.034524392,4000,4000,0,0,0,1
1743177582693379,1743177582693379,1310988,1310988,2.5566529e-05,7.4568496e-05,7.030741e-05,-0.018349161,0.0002920933,-0.03623385,4000,4000,0,0,0,1
1743177583193379,1743177583193379,1310988,1310988,3.408839e-05,0.00010226542,4.261248e-06,-0.01824382,0.0003878613,-0.035386305,4000,4000,0,0,0,1
1743177583693379,1743177583693379,1310988,1310988,6.498108e-05,8.9482266e-05,1.0649254e-06,-0.017970879,0.00011971072,-0.035357572,4000,4000,0,0,0,1
1743177584193379,1743177584193379,1310988,1310988,-5.219758e-05,0.0001225056,3.834943e-05,-0.017717093,0.00013407595,-0.035707124,4000,4000,0,0,0,1
1743177584693379,1743177584693379,1310988,1310988,-3.408861e-05,0.00015233281,-2.1303574e-06,-0.016883912,0.00032561208,-0.035869937,4000,4000,0,0,0,1
1743177585193379,1743177585193379,1310988,1310988,-4.367591e-05,0.00025672885,-2.0239157e-05,-0.01595496,0.00022984401,-0.036439758,4000,4000,0,0,0,1
1743177585693379,1743177585693379,1310988,1310988,2.3436753e-05,0.00036005935,4.9002414e-05,-0.014144945,0.00024899762,-0.037062246,4000,4000,0,0,0,1
1743177586193379,1743177586193379,1310988,1310988,2.0239848e-05,0.000547546,2.237035e-05,-0.012009317,0.00018196001,-0.037938524,4000,4000,0,0,0,1
1743177586693379,1743177586693379,1310988,1310988,-5.9654856e-05,0.0006072009,2.2369168e-05,-0.009677364,0.00018674842,-0.0387334,4000,4000,0,0,0,1
1743177587193379,1743177587193379,1310988,1310988,-4.260526e-06,0.0007009441,4.793698e-05,-0.0068905135,7.182674e-05,-0.039240967,4000,4000,0,0,0,1
1743177587693379,1743177587693379,1310988,1310988,7.4573336e-06,0.0006029397,1.6050448e-10,-0.004548983,2.39427e-05,-0.039164353,4000,4000,0,0,0,1
1743177588193379,1743177588193379,1310988,1310988,-2.130588e-05,0.00038882156,-2.3435643e-05,-0.0023175874,1.9154308e-05,-0.039542638,4000,4000,0,0,0,1
1743177588693379,1743177588693379,1310988,1310988,1.0652288e-06,0.0002045308,7.456874e-06,-0.0013311764,-5.7460154e-05,-0.039221816,4000,4000,0,0,0,1
1743177589193379,1743177589193379,1310988,1310988,2.3435821e-05,7.882955e-05,-6.3918346e-06,-0.00062728085,0.0001436528,-0.03938941,4000,4000,0,0,0,1
1743177589693379,1743177589693379,1310988,1310988,8.522344e-06,-2.6631575e-05,-5.539374e-05,-0.00017238254,-1.4364529e-05,-0.039106894,4000,4000,0,0,0,1
1743177590193379,1743177590193379,1310988,1310988,1.0654182e-06,-0.00011930962,-1.3848535e-05,-0.0001628057,5.7461526e-05,-0.039135627,4000,4000,0,0,0,1
1743177590693379,1743177590693379,1310988,1310988,1.38484465e-05,-6.1785475e-05,-4.2610394e-05,-4.3095635e-05,0.00019153682,-0.03910211,4000,4000,0,0,0,1
1743177591193379,1743177591193379,1310988,1310988,-2.6631576e-05,-4.3675842e-05,-1.8109562e-05,0.00014844054,4.309632e-05,-0.039269697,4000,4000,0,0,0,1
1743177591693379,1743177591693379,1310988,1310988,3.834956e-05,-3.408844e-05,-8.5220745e-06,-1.4365211e-05,-0.00019632386,-0.03942293,4000,4000,0,0,0,1
1743177592193379,1743177592193379,1310988,1310988,-6.3916486e-06,1.2783262e-05,-2.2370488e-05,6.2249244e-05,0.00013407599,-0.03928406,4000,4000,0,0,0,1
1743177592693379,1743177592693379,1310988,1310988,-2.2370572e-05,-2.5566338e-05,-5.3262966e-06,-0.00012449849,0.00017238322,-0.03925055,4000,4000,0,0,0,1
1743177593193379,1743177593193379,1310988,1310988,3.195796e-06,1.2940118e-11,1.1717911e-05,2.3942017e-05,-7.661378e-05,-0.03909732,4000,4000,0,0,0,1
1743177593693379,1743177593693379,1310988,1310988,-4.4741137e-05,1.3848318e-05,-5.3264157e-06,-4.788403e-06,0.00029688174,-0.039126046,4000,4000,0,0,0,1
1743177594193379,1743177594193379,1310988,1310988,-1.7044267e-05,-5.006742e-05,-1.704424e-05,0.00012928691,9.0980364e-05,-0.03919787,4000,4000,0,0,0,1
1743177594693379,1743177594693379,1310988,1310988,-4.154531e-05,0.0013667346,-3.1954278e-05,0.0003926491,5.9863625e-10,-0.034299333,4000,4000,0,0,0,1
1743177595193379,1743177595193379,1310988,1310988,2.6631813e-05,9.587376e-05,-2.130657e-06,0.0011683707,0.00016759483,-0.03911647,4000,4000,0,0,0,1
1743177595693379,1743177595693379,1310988,1310988,1.1717939e-05,7.2437884e-05,4.793705e-05,1.43652105e-05,-3.3518143e-05,-0.03920266,4000,4000,0,0,0,1
1743177596193379,1743177596193379,1310988,1310988,-1.9174822e-05,-3.9414754e-05,-3.195815e-06,-0.0001388637,-7.661378e-05,-0.039193086,4000,4000,0,0,0,1
