timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err
21790208000,21790090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21791040000,21790922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21792024000,21791906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21793016000,21792898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21794008000,21793886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21795048000,21794926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21796032000,21795914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21797024000,21796902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21798008000,21797890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21799200000,21799082000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21800040000,21799918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21801024000,21800906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21802016000,21801894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21803208000,21803090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21804040000,21803922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21805032000,21804910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21806016000,21805898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21807008000,21806886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21808040000,21807922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21809032000,21808910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21810024000,21809902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21811008000,21810890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21812208000,21812086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21813040000,21812914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21814024000,21813906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21815016000,21814894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21816208000,21816090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21817040000,21816922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21818032000,21817910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21819016000,21818898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21820000000,21819882000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21821048000,21820922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21822032000,21821914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21823024000,21822902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21824008000,21823890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21825208000,21825086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21826040000,21825918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21827024000,21826906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21828016000,21827894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21829208000,21829090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21830040000,21829922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21831032000,21830910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21832016000,21831898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21833000000,21832882000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21834040000,21833922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21835032000,21834914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21836024000,21835902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21837008000,21836890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21838208000,21838086000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21839040000,21838918000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21840024000,21839906000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21841016000,21840894000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21842208000,21842090000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21843040000,21842922000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21844032000,21843910000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21845016000,21844898000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21846008000,21845886000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21847048000,21846926000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21848032000,21847914000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21849024000,21848902000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
21850008000,21849890000,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0
