timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21755836000,21755738000,6620172,-0.06304528,0.0021534222,0.2931802,13.252153,0.00072067644
21769820000,21769740000,6620172,-0.06203712,0.0021534313,0.33786413,13.252153,0.00095709536
21779028000,21778932000,6620172,-0.06101337,0.0021533642,0.31996125,13.252153,0.00085835275
21790212000,21790118666,6620172,-0.0600046,0.0021535929,0.18460736,13.252154,0.00028573867
21800612000,21800500000,6620172,-0.059003394,0.0021535468,0.20335408,13.252154,0.0003467183
21814804000,21814696000,6620172,-0.058001656,0.0021534392,0.07739289,13.252153,5.021959e-05
21848036000,21847936000,6620172,-0.056994736,0.0021533037,0.05123524,13.252153,2.2009419e-05
