timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21767428000,21767340000,6620172,-0.062261626,0.002153407,0.35832512,13.252153,0.0010765286
21777420000,21777340000,6620172,-0.06123999,0.0021534616,0.30953553,13.252153,0.00080332643
21788236000,21788152000,6620172,-0.060231455,0.0021534576,0.1705497,13.252153,0.00024387821
21799204000,21799072000,6620172,-0.059223954,0.0021535184,0.04729927,13.252153,1.8757715e-05
21809812000,21809680000,6620172,-0.058221865,0.0021534457,0.084144965,13.252153,5.9364567e-05
21842420000,21842332000,6620172,-0.057219516,0.0021534134,0.042547476,13.252153,1.5178143e-05
