timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
1743177450045379,1743177450045379,0.006786289,0.0024735064,0.0010810666,0.31601083,0.16076225,0.21871299
1743177450053379,1743177450053379,-0.0043760785,-0.0017358015,0.008846729,-0.9046699,-0.24940199,0.76141703
1743177450065379,1743177450065379,-0.005504016,-0.00956945,-0.0074599236,-0.0847704,-0.660969,-0.90324044
1743177450073379,1743177450073379,-0.0007672715,-0.0052574836,0.0021466657,0.4736746,0.14517261,0.5090673
1743177450085379,1743177450085379,-0.003797432,-0.0018447934,0.008591447,-0.15170938,0.57734895,0.80976474
1743177450093379,1743177450093379,0.007362611,0.0020419522,0.0076388484,0.8705195,0.34400934,0.061812527
1743177450105379,1743177450105379,-0.0047440403,-0.0034231143,0.0066644643,-0.6530933,-0.0090813665,0.16221403
1743177450113379,1743177450113379,0.0071463115,-0.0015810974,0.0013813826,0.94465965,0.20504606,-0.5496663
1743177450125379,1743177450125379,0.0075383913,0.02082451,0.0049153236,-0.021214336,1.105953,0.67889386
1743177450133379,1743177450133379,0.002944151,0.0038272268,0.012048284,-0.37917793,-1.1194103,0.67951787
1743177450145379,1743177450145379,-0.0020048022,0.0052066753,-0.0017669126,-0.18396395,-0.23111866,-0.67709947
1743177450153379,1743177450153379,0.0067204875,-0.0024104263,0.0041620503,0.6695436,-0.63918984,0.26173878
1743177450165379,1743177450165379,-0.0117570935,0.0063285856,-0.011185979,-1.1170492,0.6401181,-1.3099695
1743177450173379,1743177450173379,1.6083184e-05,0.0040688394,-0.005892603,0.6806824,-0.153849,0.23742151
1743177450185379,1743177450185379,0.005442296,0.0020253821,-0.0068659456,0.27234668,0.18300164,-0.18397577
1743177450193379,1743177450193379,-0.0010812958,0.012078998,0.007117243,-0.3923166,0.9161558,1.1992419
1743177450205379,1743177450205379,0.0011534407,-0.006565878,0.0045779045,0.09730101,-1.1563259,-0.057026226
1743177450213379,1743177450213379,0.002525376,-0.008514331,0.0031994544,0.08680998,-0.46694022,-0.26264971
1743177450225379,1743177450225379,-0.0010076445,-0.00082594214,0.0052968375,-0.04643944,0.31081793,0.3965602
1743177450233379,1743177450233379,0.0014366731,-0.0016398005,0.0070728897,0.15650998,0.017303448,0.24636163
1743177450245379,1743177450245379,0.00088168215,-0.00019652586,-0.00041451544,-0.26090246,0.2202775,-0.4927092
1743177450253379,1743177450253379,0.00031188308,-0.002193253,0.009430769,-0.016790599,-0.065187946,0.676023
1743177450265379,1743177450265379,0.008217427,0.0146650905,0.006692599,0.36977714,1.105731,0.054133553
1743177450273379,1743177450273379,-0.0033287704,0.010840104,-0.002518066,-0.8443557,-0.05647795,-0.84047216
1743177450285379,1743177450285379,0.0012567758,0.008467032,0.016523883,-0.007104367,0.0049993186,1.212706
1743177450293379,1743177450293379,0.0057237484,-0.0031317046,0.0064488743,0.5046091,-1.1008513,-0.47799197
1743177450305379,1743177450305379,-0.0070904386,-0.006003195,-0.007094152,-1.2101318,-0.47480685,-1.0177573
1743177450313379,1743177450313379,-0.0039422587,-0.01084108,0.0022931874,0.05409354,-0.45120335,0.6467447
1743177450325379,1743177450325379,0.00383594,0.002555892,0.0042585856,0.6406183,0.8668779,0.0011634382
1743177450333379,1743177450333379,0.011184069,0.0019935984,0.0072843577,0.6646357,0.12196767,0.18666206
1743177450345379,1743177450345379,0.0019365454,0.00518011,0.0029861613,-0.4390554,0.2548778,-0.28127953
1743177450353379,1743177450353379,-0.004572417,-0.00027921426,0.0022026345,-0.734354,-0.309607,-0.15415877
1743177450365379,1743177450365379,0.008768143,-0.0038458062,-0.005211744,1.0947113,-0.5084249,-0.91816896
1743177450373379,1743177450373379,0.0060789166,-0.006312372,-0.0033010666,-0.14885747,-0.35063183,0.10119825
1743177450385379,1743177450385379,-0.010006101,0.01255992,0.0006029818,-0.7141929,1.3956807,-0.14151558
1743177450393379,1743177450393379,-0.006675429,0.0022728217,0.00039878747,0.20008576,-0.5924308,-0.02676062
1743177450405379,1743177450405379,-0.005686063,0.005860078,-0.00045379315,0.17144859,0.21138272,-0.10694656
1743177450413379,1743177450413379,0.00090194296,-0.0019072463,-0.0008169789,0.62580365,-0.48115647,0.00549326
1743177450425379,1743177450425379,-0.005701248,0.0070562097,0.0005760308,-0.46626014,0.46034306,-0.038161956
1743177450433379,1743177450433379,-0.0015085195,-0.005626807,0.006232739,0.22112796,-0.9880555,0.47970167
1743177450445379,1743177450445379,0.001405152,0.0050867056,0.0027030585,0.1217227,0.70574546,-0.1951699
1743177450453379,1743177450453379,-0.0024667473,0.012275052,-0.005479775,-0.22517593,0.79620254,-0.6730342
1743177450465379,1743177450465379,0.0065828436,0.0039946795,-0.00059189013,0.62696755,-0.54831403,0.22022235
1743177450473379,1743177450473379,-0.00023371761,0.010091609,0.00042219518,-0.43977457,0.36343148,-0.056841187
1743177450485379,1743177450485379,-0.0039033126,-0.001932254,0.0019045582,-0.22433755,-0.8141309,0.30175322
1743177450493379,1743177450493379,-0.010380301,0.0013781352,-0.0065475213,-0.6616143,0.123740986,-0.6750587
1743177450505379,1743177450505379,-6.882637e-05,0.004545558,-0.007939554,0.77406967,0.113362424,-0.34034017
1743177450513379,1743177450513379,0.0068090907,0.0071608876,0.0014400745,0.8135953,0.29353234,0.88518834
1743177450525379,1743177450525379,0.0006548794,-0.010852997,-0.0019847038,-0.44474572,-1.2428272,-0.3457018
1743177450533379,1743177450533379,-0.00518817,-0.007947519,0.0060968455,-0.57873124,-0.06901742,0.6384771
1743177450545379,1743177450545379,0.00068765145,-0.0044054054,0.0008833325,0.17521746,-0.002978026,-0.04957959
1743177450553379,1743177450553379,-0.0037226048,-0.0026906529,0.0041210027,-0.24993044,0.21125376,0.2785199
1743177450565379,1743177450565379,-0.00073644664,-0.0019538945,0.0022241236,0.31594115,-0.07177174,-0.120418906
1743177450573379,1743177450573379,0.003305647,-0.008428576,0.0024036763,0.3370581,-0.55745834,-0.1984028
1743177450585379,1743177450585379,0.0015411917,0.0015878517,-0.004488714,0.23994693,0.80263317,0.11039843
1743177450593379,1743177450593379,0.0016768501,0.004604707,0.0027726926,0.066553235,0.34800678,0.48002538
1743177450605379,1743177450605379,-0.008044311,0.015689181,-0.006392237,-0.66076946,1.0870216,-0.41718286
1743177450613379,1743177450613379,-0.003497886,-0.0029834139,-0.0021372726,0.12092843,-1.3206404,0.30629203
1743177450625379,1743177450625379,-0.007735176,-0.0027207069,-0.009596746,0.14757752,-0.06250887,-0.43786103
1743177450633379,1743177450633379,-0.0014348117,-6.107817e-05,0.0017123701,0.43606952,0.038507238,0.85948527
1743177450645379,1743177450645379,-0.00062577456,0.00029147815,-0.0025210148,0.55290943,0.53578365,-0.23096773
1743177450653379,1743177450653379,0.0071289428,0.011777453,0.00068387657,0.70438385,0.9980631,0.18776916
1743177450665379,1743177450665379,-0.0039391313,0.003646838,-0.0065720766,-0.5432469,-0.5162622,-0.36826336
1743177450673379,1743177450673379,-0.007365906,-0.010203051,-0.0053387657,-0.38664663,-1.3271387,-0.046032153
1743177450685379,1743177450685379,0.004372331,0.0016216387,-0.0035372095,0.7161281,0.7670973,0.2080472
1743177450693379,1743177450693379,0.002518926,0.0019969838,-0.0038470656,-0.083067775,0.18287396,0.014309141
1743177450705379,1743177450705379,0.008854452,-0.008704953,0.004921202,0.68337464,-0.7268391,0.908855
1743177450713379,1743177450713379,0.010166032,0.0057598674,-0.0046563256,0.23287064,1.1203846,-0.6485776
1743177450725379,1743177450725379,0.00015182297,0.010935909,-0.0028953073,-0.4300825,0.27325594,-0.23541099
1743177450733379,1743177450733379,0.012557491,0.0013648926,-0.00412422,0.91539264,-0.7285734,0.003194975
1743177450745379,1743177450745379,-0.003368887,-0.006467481,0.005237963,-1.476274,-0.36046177,0.4712478
1743177450753379,1743177450753379,-0.0073241894,0.0026906896,0.004462273,-0.5081562,0.61259764,0.10953236
1743177450765379,1743177450765379,0.0016992366,0.000339199,0.001692513,0.39740035,-0.010170655,-0.32884103
1743177450773379,1743177450773379,0.01135778,0.0007841817,0.004579611,0.99836254,0.007269468,0.21687819
1743177450785379,1743177450785379,-0.00451811,0.0021246374,0.0039784675,-1.168292,0.26543498,-0.15360996
1743177450793379,1743177450793379,-0.007947653,-0.0016907182,0.00029516823,-0.48561478,-0.35380456,-0.24424651
1743177450805379,1743177450805379,-0.002976923,-0.004354019,0.0025847724,-0.101897955,0.22172922,-0.14128762
1743177450813379,1743177450813379,-0.0061171637,-0.006148256,0.0017412796,-0.18186316,-0.26132435,-0.057106037
1743177450825379,1743177450825379,0.0043616937,0.0026798649,0.002971715,0.5742026,0.91533834,0.07643439
1743177450833379,1743177450833379,0.002491579,-0.00063092064,-0.0022908468,-0.0105572045,-0.0395815,-0.45293415
1743177450845379,1743177450845379,0.012101129,-0.0038552443,-0.002431687,0.93256295,-0.42147988,-0.12421667
1743177450853379,1743177450853379,0.005063768,-0.0059339395,0.0065987906,-0.54237217,-0.19411774,0.69145894
1743177450865379,1743177450865379,-0.003698287,0.0017506876,-0.007678593,-0.29414207,0.33130467,-1.1244539
1743177450873379,1743177450873379,-0.012701351,0.009091512,-0.007080951,-0.8596766,0.7548634,-0.18880229
1743177450885379,1743177450885379,0.010866552,-0.0037587527,0.002280206,1.6069989,-0.95914304,0.6888057
1743177450893379,1743177450893379,0.009909703,-0.0053387946,0.0018357306,0.27624708,-0.27100402,0.08487927
1743177450905379,1743177450905379,0.0077731656,0.007588504,-0.002622789,0.22580269,0.55512047,0.18275751
1743177450913379,1743177450913379,-0.0038363836,0.00050184247,0.009731008,-0.9787868,-0.34977362,1.0852525
1743177450925379,1743177450925379,0.00811502,0.006301863,0.006898378,1.033195,-0.011451835,-0.30654886
1743177450933379,1743177450933379,-0.0035210308,-0.0006557449,-0.00158346,-0.9994137,-0.5379843,-0.68873644
1743177450945379,1743177450945379,0.0014459002,0.0050496706,-0.0066178287,0.68666255,0.38452858,-0.57439965
1743177450953379,1743177450953379,0.006868048,0.010497402,0.0038713668,0.65714115,0.49452806,0.8059439
1743177450965379,1743177450965379,-0.0056978045,-0.004175945,0.0087890625,-0.6310184,-0.73956704,0.25781924
1743177450973379,1743177450973379,-0.00078852277,-0.005456065,0.0005304516,0.04136464,-0.22601323,-0.58770967
1743177450985379,1743177450985379,0.00295175,0.0036759328,-0.00035302696,0.58801705,0.17198384,-0.19172747
1743177450993379,1743177450993379,0.005429509,0.003130492,0.001520111,0.32823402,0.03343078,0.13215095
1743177451005379,1743177451005379,-0.01231502,0.0040137186,0.0043698195,-0.9803289,0.17299442,0.3755477
1743177451013379,1743177451013379,-0.0010273895,-0.010796459,0.0013337387,0.71189004,-1.2598486,-0.22058983
1743177451025379,1743177451025379,-0.008024977,0.008277523,0.0012966646,-0.76782054,0.91195905,0.2716159
1743177451033379,1743177451033379,-0.007849151,0.0035870373,0.007965418,-0.16397157,-0.039127655,0.5048281
1743177451045379,1743177451045379,-0.0013359823,0.004248477,0.0057607265,0.71761334,0.119660705,-0.3057144
1743177451053379,1743177451053379,-0.004686965,-0.003726674,0.0027934965,-0.27846253,-0.6518837,-0.16615279
1743177451065379,1743177451065379,0.0037756362,3.836106e-05,-0.0070081092,1.1622276,-0.177285,-0.848694
1743177451073379,1743177451073379,0.003872021,-0.00015347578,0.0026035572,0.24344373,0.052095883,0.5021285
1743177451085379,1743177451085379,0.0019500842,0.00980102,-0.003840521,-0.111025795,0.7646216,-0.15158339
1743177451093379,1743177451093379,-0.008385935,0.0022981279,0.0030405375,-0.9412911,-0.5950841,0.49035534
1743177451105379,1743177451105379,0.005244345,-0.0011380985,0.009866623,0.9262849,-0.23234756,0.8150032
1743177451113379,1743177451113379,-0.0037735398,-0.0037313062,0.011800128,-0.5293987,-0.24669424,0.29999077
1743177451125379,1743177451125379,-0.0040150043,0.0048610475,0.005674114,-0.34993693,0.6910907,-0.27628702
1743177451133379,1743177451133379,0.0023084965,0.0123924045,0.0009070721,0.66114384,0.757184,-0.48841423
1743177451145379,1743177451145379,-0.0053049973,-0.007829909,0.011103876,-0.66806114,-1.3354255,0.46191892
1743177451153379,1743177451153379,0.010594962,-0.013685013,0.0012060981,1.1728362,-0.71479434,-0.6474028
1743177451165379,1743177451165379,-0.009910871,0.0018742927,0.0067393905,-1.3941233,0.5752619,0.117061056
1743177451173379,1743177451173379,-0.0012795681,-0.011028044,-0.005407357,0.42139858,-0.9287873,-1.0589767
1743177451185379,1743177451185379,-0.0027575549,0.0030175503,-0.0037410213,-0.108811475,0.7702715,0.73069525
1743177451193379,1743177451193379,0.002338372,-0.0007052713,0.010882797,0.394889,-0.11062553,1.1299403
1743177451205379,1743177451205379,-0.00082734285,0.007638863,-0.00071936904,-0.28711304,0.20754951,0.014959697
1743177451213379,1743177451213379,-5.561349e-05,-0.0016942044,-0.0009848563,0.043722183,-0.47498965,-0.12663211
1743177451225379,1743177451225379,-0.00062549696,-0.006394605,0.01112224,-0.3540665,-1.0239792,0.861077
1743177451233379,1743177451233379,-0.0009367524,-0.0028450266,0.015730273,-0.06041056,0.091699176,0.5468167
1743177451245379,1743177451245379,0.008735057,0.0017435313,-0.0043838196,0.7339418,0.41399252,-1.0869159
1743177451253379,1743177451253379,0.010179193,0.0030568433,0.003936494,0.3166736,0.116243415,0.44402677
1743177451265379,1743177451265379,0.002481645,-0.0034278978,-0.0052317055,-0.4440969,-0.010573849,-0.8732023
1743177451273379,1743177451273379,0.0014501878,0.014566762,-0.002052148,-0.18621865,1.461103,0.16912213
1743177451285379,1743177451285379,0.0038807923,-0.00022046383,-0.0007329816,0.04882297,-0.8462316,-0.23399265
1743177451293379,1743177451293379,-0.0028287382,-0.0046075317,-4.772545e-05,-0.47663322,-0.55207855,0.13315623
1743177451305379,1743177451305379,-0.0006285014,-0.00288368,0.0013478468,-0.4256791,-0.37007558,-0.1767461
1743177451313379,1743177451313379,-0.011320524,-0.006205273,0.00694958,-0.88050187,-0.35789013,0.51735103
1743177451325379,1743177451325379,0.00648736,-0.001916296,0.002746202,1.0058911,0.0997441,-0.17888243
1743177451333379,1743177451333379,0.00094754144,7.973718e-05,0.005300912,-0.20687377,0.19623622,0.07265608
1743177451345379,1743177451345379,-0.0059023006,0.001885151,0.009438289,-0.7019565,0.27916735,0.396982
1743177451353379,1743177451353379,-0.0032437406,0.0024402859,0.0034738416,0.2269103,0.13766778,-0.47748452
1743177451365379,1743177451365379,-0.0084121525,-0.006791198,0.0027239493,-0.5851984,-0.53957134,0.467556
1743177451373379,1743177451373379,-0.0074259443,-0.005600994,0.0013717599,-0.09920797,-0.16417208,-0.19262028
1743177451385379,1743177451385379,-0.0061776005,0.0033891986,0.00377133,-0.065827996,1.2079829,0.07889383
1743177451393379,1743177451393379,-0.0066051045,0.011037106,-0.0036829629,-0.0124657005,0.6408942,-0.6057744
1743177451405379,1743177451405379,-0.0021438617,-0.004505594,-0.0007205343,0.27912968,-0.31062114,0.11421197
1743177451413379,1743177451413379,0.0018394954,0.011571665,0.003250477,0.45487642,1.1690617,0.487386
1743177451425379,1743177451425379,-0.0013849168,0.0035298658,0.014032937,-0.09485773,-0.1735632,0.64019454
1743177451433379,1743177451433379,-0.0021804953,0.009436733,0.009953975,-0.1798315,0.4580626,-0.040853426
1743177451445379,1743177451445379,-0.004095696,0.0064320914,-0.0028104675,0.17433244,-0.21912374,-1.1363795
1743177451453379,1743177451453379,-0.0014034444,-0.0011522216,0.0011380506,0.25350782,-0.7417898,0.17532347
1743177451465379,1743177451465379,-0.0036183503,-0.005299999,0.001743234,-0.111056805,-0.051030155,-0.15080366
1743177451473379,1743177451473379,0.0042211437,0.00040868952,-0.0003735887,0.6988059,0.35849983,-0.3191644
1743177451485379,1743177451485379,0.010367645,-0.0022279713,-0.008816183,0.3335115,-0.0432712,-0.6185036
1743177451493379,1743177451493379,0.0014190547,-0.0012456827,-0.004743098,-0.7246548,0.14284107,0.26756185
1743177451505379,1743177451505379,-0.0075401305,0.008437825,0.002170552,-0.5629877,0.9292184,0.47730595
1743177451513379,1743177451513379,-0.0064402083,0.005603843,-0.00050438073,-0.025604695,-0.17950398,-0.06831299
1743177451525379,1743177451525379,0.0031735501,0.005626177,-0.0013079809,0.6463584,0.43107712,-0.12151154
1743177451533379,1743177451533379,0.00077547063,0.010986305,-0.0020934138,-0.026065737,0.49770984,-0.18308553
1743177451545379,1743177451545379,0.011015643,-0.005286791,-0.014739885,0.64781797,-1.0515069,-0.77769125
1743177451553379,1743177451553379,-0.0035755425,-0.002438795,-0.0069220983,-1.0854118,-0.0008879386,0.46911103
1743177451565379,1743177451565379,-0.004869399,0.003593341,-0.0019953062,-0.08682093,0.2523135,-0.055100378
1743177451573379,1743177451573379,0.00089280016,0.011422416,0.0011113306,0.572121,0.8200371,0.31180057
1743177451585379,1743177451585379,0.0011849345,-0.0030856133,0.0062838974,-0.09862152,-0.9800526,0.3954087
1743177451593379,1743177451593379,-0.010533465,-0.012361581,0.0010773374,-0.9907669,-1.0740297,-0.3642201
1743177451605379,1743177451605379,0.00943875,-0.0022265322,-0.010256003,1.2627766,0.68476826,-0.9704447
1743177451613379,1743177451613379,-0.0031262636,-0.0017426043,-0.0002940799,-0.7796307,0.26074833,0.7441406
1743177451625379,1743177451625379,0.0055538393,-0.0041439477,0.0045505865,0.72794646,-0.19513875,0.21252576
1743177451633379,1743177451633379,0.0037385803,-0.003239497,-0.0031030078,-0.0355677,0.015489997,-0.5424715
1743177451645379,1743177451645379,-0.006100791,0.0075745485,-0.005629412,-0.37792742,0.6303983,-0.4358269
1743177451653379,1743177451653379,-0.0037586936,0.0019518433,0.004025108,-0.04253514,-0.40785706,0.8428308
1743177451665379,1743177451665379,-0.004153552,-1.6786922e-05,-0.0005468852,-0.29122543,0.4391063,-0.3197596
1743177451673379,1743177451673379,-0.015241076,0.0043429434,-0.002688485,-0.97603875,0.30057496,-0.25261727
1743177451685379,1743177451685379,-0.0061883167,0.0023674339,-0.0013724505,0.8562661,0.24562258,0.056459974
1743177451693379,1743177451693379,0.0016787883,0.0035642553,-0.0056570065,0.8237947,0.091038354,-0.48031053
1743177451705379,1743177451705379,-0.0011635254,-0.010730856,-0.004851413,0.46372533,-0.8895423,0.22828005
1743177451713379,1743177451713379,0.0028271815,-0.0077288873,0.0014007398,0.30421388,0.11592048,0.60417193
1743177451725379,1743177451725379,-0.007935401,0.0037327039,0.007246153,-0.65349966,0.6613069,0.6230382
1743177451733379,1743177451733379,-0.0047414564,0.0001592902,0.0062606153,0.1115154,-0.18069413,-0.03420574
1743177451745379,1743177451745379,-0.0020685198,0.0052763424,-0.008078674,0.5981241,0.70082825,-0.89586776
1743177451753379,1743177451753379,-0.00082151825,-0.0017702475,-0.0034354834,0.17415807,-0.49891657,0.15299876
1743177451765379,1743177451765379,-0.004850305,0.0035267444,-0.009716069,-0.45712867,0.3611666,-0.629828
1743177451773379,1743177451773379,-0.005586609,0.001591253,-0.009974135,0.030948699,-0.023199543,-0.019293368
1743177451785379,1743177451785379,-0.0073653674,0.008862772,0.0043640947,-0.4748924,0.2734288,0.652054
1743177451793379,1743177451793379,-0.000661216,-0.007533846,0.009884486,0.39393634,-1.3035017,0.73386085
1743177451805379,1743177451805379,0.000332113,-0.007952331,-0.0040615983,0.18905522,-0.047155242,-1.0832409
1743177451813379,1743177451813379,-0.006014482,-0.0021441167,-0.0005087911,-0.62504727,0.5727846,0.008051346
1743177451825379,1743177451825379,0.006997899,0.005312581,-0.00269554,1.060359,0.14415395,-0.15568142
1743177451833379,1743177451833379,-0.0026925362,0.00067685643,-0.009128519,-0.62980807,-0.2719392,-0.5574974
1743177451845379,1743177451845379,-0.0031429438,-0.0007711809,7.077679e-05,0.14064896,-0.09197724,0.6742804
1743177451853379,1743177451853379,-0.006809277,-0.0006662513,0.0062085357,-0.22335613,-0.069348924,0.6140621
1743177451865379,1743177451865379,-0.0027642117,-0.009170117,0.0034617207,0.121351734,-0.7072344,0.06961368
1743177451873379,1743177451873379,0.0012048894,0.00067799666,0.009165143,0.37223697,0.68520385,0.57656
1743177451885379,1743177451885379,4.4309098e-05,-0.007395062,0.0069315434,0.19242243,-0.6468581,-0.2533919
1743177451893379,1743177451893379,0.007350575,-0.015723752,-0.0026789506,0.6091692,-0.7952311,-0.9409387
1743177451905379,1743177451905379,0.0017006504,0.009776437,-0.0051293327,-0.24573672,1.173132,-0.5826905
1743177451913379,1743177451913379,0.0040447256,-0.011868088,-0.0015338351,0.17136328,-1.4965822,0.259061
1743177451925379,1743177451925379,-0.0073175933,0.010772111,-0.0010218737,-0.965672,1.7001619,0.052700207
1743177451933379,1743177451933379,-0.0017352698,-0.0030108304,0.0044239108,0.36498988,-0.9823111,0.50772935
1743177451945379,1743177451945379,-0.00843161,-0.00726503,-0.00586651,-0.58377236,0.2644292,-0.7301104
1743177451953379,1743177451953379,-0.0064155795,-0.009110872,0.0025387483,0.05667168,-0.1731578,0.65091026
1743177451965379,1743177451965379,-6.599643e-06,-0.00407613,0.00020978236,0.2531116,0.531158,-0.27885652
1743177451973379,1743177451973379,-0.0027832945,0.010519945,-0.00672231,-0.16153453,1.3628734,-0.70107293
1743177451985379,1743177451985379,0.009795517,0.001974501,-0.011090291,0.7379355,-0.46692494,-0.35205704
1743177451993379,1743177451993379,-0.00891873,-0.0035839928,-0.004888731,-1.4969018,-0.49492943,0.43126604
1743177452005379,1743177452005379,-0.00012236938,0.0050783246,0.0076173902,0.52977765,0.060761437,0.9273786
1743177452013379,1743177452013379,0.0004565572,-0.0021597983,-0.0020950704,0.2869064,-0.52425516,-0.55469453
1743177452025379,1743177452025379,-0.004754054,-0.011881774,0.007576583,-0.4790276,-0.636989,0.566421
1743177452033379,1743177452033379,-0.0029061798,-0.0020220617,0.0014911945,0.003156945,0.6313428,-0.39403543
1743177452045379,1743177452045379,-0.0012428637,-0.0019641274,-0.0027589086,0.0685671,-0.10093826,-0.10360053
1743177452053379,1743177452053379,0.0044311453,-0.007720526,-0.00425389,0.5955703,-0.4834057,-0.23801987
1743177452065379,1743177452065379,0.0068584634,0.0046362975,-0.004305137,0.19483826,0.5901791,0.044035133
1743177452073379,1743177452073379,0.004384621,0.004232,0.008388991,-0.22099991,0.23232898,1.1340746
1743177452085379,1743177452085379,0.0008828909,0.003303538,-0.0039614425,-0.15546742,-0.26883823,-0.7903551
1743177452093379,1743177452093379,-0.0012440721,-0.00626982,-0.004107558,-0.24681523,-0.75610185,-0.24343579
1743177452105379,1743177452105379,0.004029038,0.0014255127,-0.008721037,0.35407555,0.00970251,-0.3526648
1743177452113379,1743177452113379,-0.00055168016,-0.00631182,0.008160764,-0.32088676,-0.5725503,1.4535664
1743177452125379,1743177452125379,-0.00035207678,0.0070189186,0.006549927,0.030508816,1.0254619,-0.37748072
1743177452133379,1743177452133379,0.001572042,0.011972761,-0.0027976523,0.22402999,0.6924609,-0.9232208
1743177452145379,1743177452145379,0.00531974,-0.009200352,0.0090532275,0.18041325,-1.5512118,1.3143709
1743177452153379,1743177452153379,-0.010995835,-0.0034258903,0.015245143,-1.3860425,0.14085625,0.7141717
1743177452165379,1743177452165379,0.008053786,0.0031237775,0.007772014,1.0456939,0.2294628,-0.090900384
1743177452173379,1743177452173379,0.0038529988,-0.008507376,0.009444473,-0.078404605,-0.8384204,-0.049975112
1743177452185379,1743177452185379,-0.0024362728,0.0022248833,0.00813891,-0.3612034,0.7136378,0.075633824
1743177452193379,1743177452193379,-0.0011009389,-0.0070621585,-0.0060541523,0.058542103,-0.6780196,-1.1287476
1743177452205379,1743177452205379,-0.0040320833,0.0105381,0.0032522883,-0.26686835,1.3724928,0.40061048
1743177452213379,1743177452213379,-0.0010719564,-0.0041904235,0.005560016,0.32462785,-1.1096878,0.2692789
1743177452225379,1743177452225379,0.0028721772,-0.0021588693,0.003697909,0.015283078,0.36838204,0.017020283
1743177452233379,1743177452233379,0.001976824,-0.0018541864,0.0041163587,-0.091913566,0.061361194,0.096576124
1743177452245379,1743177452245379,-0.005519634,-0.00520739,-0.00015991826,-0.4354692,-0.26506412,0.020478304
1743177452253379,1743177452253379,0.0017321574,-0.0001752263,0.0053116833,0.3973379,0.41539407,0.28489232
1743177452265379,1743177452265379,-0.0006582375,-2.0045369e-05,-0.011750159,-0.20006767,-0.062640116,-0.8011902
1743177452273379,1743177452273379,0.00072159304,-0.0010070852,-0.0010833361,0.16793808,-0.15283033,0.6757921
1743177452285379,1743177452285379,-0.0031322115,-0.0020864904,-0.00069306185,-0.5820936,0.20954621,0.1559318
1743177452293379,1743177452293379,-0.0043781437,-0.0007033898,-0.0009856329,-0.28139567,0.067860216,-0.06257862
1743177452305379,1743177452305379,0.011750718,0.0012994634,-0.0054664784,1.1887513,0.35958853,-0.32733068
1743177452313379,1743177452313379,0.0040937513,0.00019541588,-0.0054896353,-0.32486385,-0.06438342,-0.01865119
1743177452325379,1743177452325379,-0.00022388529,0.0042882566,-0.0099971,-0.19626573,0.30894578,-0.27949092
