timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
1743177543145379,4000000.0,1.0,26475.102,0.0,41152,0,46.81275,264,27140,0,0,0,102.80303,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177544749379,4000000.0,1.0,26874.504,0.0,41863,0,46.81275,269,27647,0,0,0,102.776955,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177545537379,4000000.0,1.0,26591.635,0.0,42218,0,84.661354,271,27901,0,0,0,102.95572,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177546317379,4000000.0,1.0,26724.105,0.0,42552,0,46.81275,272,27901,0,0,0,102.57721,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177547097379,4000000.0,1.0,26563.746,0.0,42899,0,46.81275,274,28155,0,0,0,102.75548,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177548657379,4000000.0,1.0,26763.945,0.0,43586,0,84.661354,279,28662,0,0,0,102.731186,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177549437379,4000000.0,1.0,27355.578,0.0,43919,0,46.81275,280,28662,0,0,0,102.36429,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177550269379,4000000.0,1.0,26698.209,0.0,44288,0,46.81275,282,28916,0,0,0,102.53901,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177550997379,4000000.0,1.0,26589.643,0.0,44614,0,46.81275,284,29170,0,0,0,102.711266,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177552565379,4000000.0,1.0,26750.998,0.0,45304,0,84.661354,289,29677,0,0,0,102.68858,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177553337379,4000000.0,1.0,26489.045,0.0,45635,0,46.81275,290,29677,0,0,0,102.33448,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177554117379,4000000.0,1.0,26915.34,0.0,45984,0,46.81275,292,29931,0,0,0,102.503426,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177555625379,4000000.0,1.0,26477.094,0.0,46656,0,67.72909,297,30438,0,0,0,102.48485,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177556457379,4000000.0,1.0,26799.803,0.0,47009,0,63.74502,298,30438,0,0,0,102.14094,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177557249379,4000000.0,1.0,26796.814,0.0,47356,0,46.81275,300,30692,0,0,0,102.30666,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177558745379,4000000.0,1.0,26760.957,0.0,48020,0,46.81275,304,31200,0,0,0,102.63158,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177559489379,4000000.0,1.0,26645.42,0.0,48359,0,67.72909,306,31454,0,0,0,102.79085,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177560253379,4000000.0,1.0,26710.16,0.0,48678,0,63.74502,308,31708,0,0,0,102.94805,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177561033379,4000000.0,1.0,26590.639,0.0,49025,0,46.81275,310,31962,0,0,0,103.103226,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177562613379,4000000.0,1.0,26737.053,0.0,49723,0,67.72909,314,32470,0,0,0,103.407646,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177563401379,4000000.0,1.0,26476.098,0.0,50063,0,46.81275,316,32724,0,0,0,103.55696,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177564213379,4000000.0,1.0,26944.225,0.0,50424,0,63.74502,318,32978,0,0,0,103.7044,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177564985379,4000000.0,1.0,26489.045,0.0,50757,0,46.81275,320,33232,0,0,0,103.85,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177566549379,4000000.0,1.0,27056.773,0.0,51451,0,67.72909,324,33740,0,0,0,104.1358,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177567377379,4000000.0,1.0,26558.766,0.0,51804,0,46.81275,326,33994,0,0,0,104.27608,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177568157379,4000000.0,1.0,26733.068,0.0,52154,0,63.74502,328,34248,0,0,0,104.414635,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177569697379,4000000.0,1.0,26619.523,0.0,52837,0,67.72909,332,34756,0,0,0,104.686745,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177570445379,4000000.0,1.0,26682.271,0.0,53151,0,46.81275,333,34756,0,0,0,104.372375,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177571225379,4000000.0,1.0,26579.684,0.0,53497,0,46.81275,336,35009,0,0,0,104.19345,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177572005379,4000000.0,1.0,27204.186,0.0,53857,0,107.569725,339,35517,0,0,0,104.76991,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177573565379,4000000.0,1.0,26566.734,0.0,54545,0,67.72909,343,36025,0,0,0,105.02915,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177574397379,4000000.0,1.0,27734.064,0.0,54909,0,46.81275,344,36025,0,0,0,104.72384,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177575213379,4000000.0,1.0,26484.064,0.0,55264,0,46.81275,347,36278,0,0,0,104.547554,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177576685379,4000000.0,1.0,26750.002,0.0,55909,0,84.661354,351,36786,0,0,0,104.80342,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177577473379,4000000.0,1.0,26558.766,0.0,56248,0,46.81275,352,36786,0,0,0,104.505684,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177578317379,4000000.0,1.0,26670.32,0.0,56626,0,46.81275,354,37040,0,0,0,104.63277,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177579129379,4000000.0,1.0,26653.389,0.0,56985,0,46.81275,357,37293,0,0,0,104.46218,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177580637379,4000000.0,1.0,26750.998,0.0,57648,0,84.661354,361,37801,0,0,0,104.711914,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743177581409379,4000000.0,1.0,26502.99,0.0,57980,0,46.81275,362,37801,0,0,0,104.42265,0,2,0,1,1,1,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
