timestamp,timestamp_sample,baro_device_id,bias,bias_var,innov,innov_var,innov_test_ratio
21759632000,21759541333,6620172,-0.057322513,0.0021534036,0.2218941,13.252153,0.0004128217
21773416000,21773296000,6620172,-0.05628244,0.002153383,0.25751144,13.252153,0.0005559863
21782616000,21782536000,6620172,-0.05527503,0.0021534532,0.28577498,13.252153,0.0006847301
21793224000,21793132000,6620172,-0.054263342,0.0021535046,0.27052435,13.252153,0.00061359775
21802640000,21802552000,6620172,-0.05324046,0.0021534134,0.2929426,13.252153,0.0007195089
21828848000,21828710666,6620172,-0.05222123,0.0021532169,0.18515538,13.252153,0.00028743767
