timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
21727288000,21727288000,41.60669801044054,-86.35561599030216,229.27127,229.26738,-0.0,1.0012033,1.0015304,229.17097,2,0,1,0
21728288000,21728288000,41.60669801687781,-86.35561598060113,229.27055,229.2663,-0.0,1.0012003,1.0015253,229.17068,2,0,1,0
21729288000,21729288000,41.60669801448387,-86.35561598682092,229.26929,229.26549,-0.0,1.0011979,1.0015204,229.17015,2,0,1,0
21730288000,21730288000,41.60669802355308,-86.35561599093732,229.27124,229.26782,-0.0,1.0011958,1.0015157,229.17041,2,0,1,0
21731288000,21731288000,41.60669802993944,-86.35561597723458,229.26976,229.2667,-0.0,1.0011925,1.0015113,229.1703,2,0,1,0
21732288000,21732288000,41.606698014923424,-86.35561595594136,229.26938,229.26718,-0.0,1.0011922,1.0015078,229.16995,2,0,1,0
21733280000,21733280000,41.60669800801122,-86.35561595267374,229.26767,229.26599,-0.0,1.0012028,1.0015103,229.16893,2,0,1,0
21734280000,21734280000,41.60669794286017,-86.35561583399742,229.30626,229.30478,-0.0,1.0023683,1.0021979,229.15964,2,0,1,0
21735280000,21735280000,41.60669776782947,-86.35561580300167,230.48573,230.47337,-0.0,1.0082163,1.005919,229.15964,2,0,1,0
21736280000,21736280000,41.60669786067114,-86.35561600441636,231.23439,231.22087,-0.0,1.0196089,1.0149179,229.15964,2,0,1,0
21737288000,21737288000,41.60669794494158,-86.35561603133293,231.52513,231.51567,-0.0,1.0330514,1.0289819,229.15964,2,0,1,0
21738280000,21738280000,41.60669796159414,-86.35561583485051,231.53485,231.53242,-0.0,1.0459296,1.0444585,nan,2,0,0,0
21739280000,21739280000,41.606698009446305,-86.35560863692066,231.97614,231.97621,-0.0,1.0505849,1.0557684,nan,2,0,0,0
21740288000,21740288000,41.606690235116055,-86.35558122590216,233.58481,233.57407,-0.0,1.0575433,1.0666239,nan,2,0,0,0
21741288000,21741288000,41.60667515212104,-86.35554148870837,236.57384,236.54034,-0.0,1.0622646,1.0741442,nan,2,0,0,0
21742280000,21742280000,41.60665677266298,-86.35549551886847,240.48605,240.42488,-0.0,1.0657719,1.0789254,nan,2,0,0,0
21743288000,21743288000,41.60663571450157,-86.35544413643642,245.09894,245.01195,-0.0,1.0688686,1.0824283,nan,2,0,0,0
21744288000,21744288000,41.60661328588718,-86.3553898386902,250.06613,249.93648,-0.0,1.0633943,1.080907,nan,2,0,0,0
21745288000,21745288000,41.6065896914501,-86.35533306076167,255.28473,255.11876,-0.0,1.0650327,1.0823863,nan,2,0,0,0
21746280000,21746280000,41.606565375809645,-86.35527503887788,260.60083,260.39865,-0.0,1.0663292,1.0831631,nan,2,0,0,0
21747288000,21747288000,41.60654000163411,-86.355214695616,266.12424,265.88974,-0.0,1.0685807,1.0841978,nan,2,0,0,0
21748288000,21748288000,41.60651429564744,-86.35515373307675,271.68097,271.4009,-0.0,1.0631387,1.0815396,nan,2,0,0,0
21749288000,21749288000,41.60648819443341,-86.35509217477642,277.2672,276.95038,-0.0,1.0643938,1.083185,nan,2,0,0,0
21750280000,21750280000,41.60646209136721,-86.35503039634229,282.8425,282.49222,-0.0,1.0658514,1.083526,nan,2,0,0,0
21751280000,21751280000,41.60643557022201,-86.35496764785172,288.47784,288.09595,-0.0,1.0675853,1.0840305,nan,2,0,0,0
21752280000,21752280000,41.606408998903255,-86.35490479150091,294.13092,293.71848,-0.0,1.0624372,1.0822675,nan,2,0,0,0
21753288000,21753288000,41.60638214194403,-86.3548411063634,299.83954,299.40375,-0.0,1.064081,1.082725,nan,2,0,0,0
21754288000,21754288000,41.606355477171704,-86.35477788247294,305.51355,305.0544,-0.0,1.0654733,1.0829438,nan,2,0,0,0
21755280000,21755280000,41.606329024004786,-86.35471516506688,311.12512,310.64587,-0.0,1.0670769,1.0840621,nan,2,0,0,0
21756288000,21756288000,41.606301980313106,-86.3546513569453,316.84418,316.35114,-0.0,1.0692567,1.0833488,nan,2,0,0,0
21757280000,21757280000,41.60627538765441,-86.35458843125373,322.4641,321.95544,-0.0,1.0632851,1.0824661,nan,2,0,0,0
21758288000,21758288000,41.606248361730344,-86.354524448982,328.1878,327.66934,-0.0,1.06504,1.0829691,nan,2,0,0,0
21759288000,21759288000,41.60622144596589,-86.35446076324479,333.85446,333.32727,-0.0,1.0665708,1.0821769,nan,2,0,0,0
21760288000,21760288000,41.606194508586604,-86.35439698396395,339.5323,338.99997,-0.0,1.0686066,1.0826346,nan,2,0,0,0
21761288000,21761288000,41.606167505131836,-86.35433316794116,345.22595,344.69073,-0.0,1.063158,1.0810864,nan,2,0,0,0
21762288000,21762288000,41.60614050376903,-86.35426937426989,350.9143,350.3769,-0.0,1.0644219,1.0814004,nan,2,0,0,0
21763280000,21763280000,41.60611381545734,-86.35420609249252,356.57196,356.03143,-0.0,1.0658659,1.0826533,nan,2,0,0,0
21764288000,21764288000,41.606086683581445,-86.35414151473448,362.32324,361.7786,-0.0,1.0678047,1.0832002,nan,2,0,0,0
21765280000,21765280000,41.606059958075605,-86.35407789180182,367.9826,367.4331,-0.0,1.0624104,1.0814543,nan,2,0,0,0
