timestamp,timestamp_sample,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
21726360000,21726280000,0.00023229154,0.0049829497,0.0016521942,67109399,0,0.049090695,0.05540983,0.018453857,0.007958854,0.00046997314,0.00018569798,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21726368000,21726288000,0.00021823571,0.004767391,0.0016282244,67109399,0,0.049092,0.055410445,0.018453857,0.007958854,0.00046997314,0.00018569798,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21726552000,21726472000,0.0002399378,0.0047867894,0.0014591407,67109399,0,0.049104568,0.055388164,0.014413446,0.007958854,0.00046997314,0.00010723406,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21726760000,21726680000,0.00020440762,0.0040801647,0.0011432624,67109399,0,0.049090795,0.05537438,0.009327234,0.0021514227,0.00039775236,0.00019703171,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21726960000,21726880000,0.00018899185,0.0043531805,0.001545659,67109399,0,0.04907637,0.05536029,0.008161366,0.007984955,0.0019905255,0.0023696115,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21727152000,21727072000,0.00011948345,0.0013306701,0.0013067706,67109399,0,0.04906173,0.055339172,0.023911228,0.00023508906,0.0019661505,0.0017645673,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21727360000,21727280000,0.0001677887,0.002322369,0.0010902995,67109399,0,0.049048062,0.055325445,0.0039140857,0.0012341079,0.0019737524,0.0063006566,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21727560000,21727480000,0.0002240633,0.0023492551,0.0010599217,67109399,0,0.049034126,0.0553047,0.062061537,0.004109392,0.0019558584,0.0026843399,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21727752000,21727672000,0.00016172456,0.003435713,0.0011546875,67109399,0,0.04904967,0.055290863,0.0065861796,0.004109392,0.0019558584,0.0031507644,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
21727952000,21727872000,0.000190481,0.0021468047,0.00089597475,67109399,0,0.04903597,0.055277165,0.015585414,0.014152162,0.0019545602,0.00093720865,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,895,2,1,2,0,47,0,0,0,0,0,0,0
