timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
21728276000,-0.0399719,0.03838391,-0.0001275246,0.0,0.0,-0.001
21728300000,-0.039698347,0.03851877,-2.6200243e-05,0.0,0.0,-0.001
21728316000,-0.039815348,0.038170982,8.4420535e-05,0.0,0.0,-0.001
21728336000,-0.03960678,0.037597694,-4.5405697e-05,0.0,0.0,-0.001
21728356000,-0.039340798,0.037210364,-7.888223e-05,0.0,0.0,-0.001
21728380000,-0.039699785,0.0372566,-5.2537962e-05,0.0,0.0,-0.001
21728396000,-0.03960355,0.03696525,8.6939326e-05,0.0,0.0,-0.001
21728416000,-0.039617132,0.036664564,-4.5546993e-05,0.0,0.0,-0.001
21728436000,-0.03962806,0.036231726,5.070545e-05,0.0,0.0,-0.001
21728456000,-0.038530428,0.03702443,2.1852273e-05,0.0,0.0,-0.001
21728476000,-0.038847648,0.03703243,-2.9039305e-05,0.0,0.0,-0.001
21728496000,-0.039300054,0.036872566,-7.227113e-05,0.0,0.0,-0.001
21728516000,-0.038857367,0.037087858,-7.355916e-05,0.0,0.0,-0.001
21728536000,-0.03886065,0.037764173,-2.4741816e-05,0.0,0.0,-0.001
21728556000,-0.03908383,0.0377983,3.8207403e-05,0.0,0.0,-0.001
21728580000,-0.039733045,0.038083017,9.826454e-06,0.0,0.0,-0.001
21728596000,-0.039401688,0.03855498,-4.9483948e-05,0.0,0.0,-0.001
21728616000,-0.03926219,0.038164496,9.67235e-06,0.0,0.0,-0.001
21728636000,-0.040037934,0.038690925,-0.00014482415,0.0,0.0,-0.001
21728660000,-0.04026178,0.03784777,1.55271e-05,0.0,0.0,-0.001
21728676000,-0.04085038,0.03722775,-1.7133143e-05,0.0,0.0,-0.001
21728696000,-0.040786654,0.036899406,-2.6856864e-05,0.0,0.0,-0.001
21728716000,-0.04163934,0.03814936,-1.9292045e-05,0.0,0.0,-0.001
21728736000,-0.041116726,0.038580764,-0.00010158661,0.0,0.0,-0.001
21728756000,-0.042026453,0.039032053,2.1331174e-05,0.0,0.0,-0.001
21728776000,-0.04199359,0.039247558,-4.7719877e-05,0.0,0.0,-0.001
21728796000,-0.04255039,0.039647378,-4.5598274e-05,0.0,0.0,-0.001
21728816000,-0.0426237,0.039918117,-1.5602574e-05,0.0,0.0,-0.001
21728836000,-0.042796697,0.039766565,5.8712107e-05,0.0,0.0,-0.001
21728856000,-0.042970218,0.039686844,1.1834577e-05,0.0,0.0,-0.001
21728876000,-0.043894157,0.039732963,-0.00013921066,0.0,0.0,-0.001
21728900000,-0.04339167,0.039864037,-3.2879478e-05,0.0,0.0,-0.001
21728916000,-0.043142933,0.040392965,-8.810969e-05,0.0,0.0,-0.001
21728940000,-0.043581523,0.040841267,-0.00010133061,0.0,0.0,-0.001
21728956000,-0.042270947,0.04098075,8.318175e-05,0.0,0.0,-0.001
21728980000,-0.04297894,0.04072731,-1.4804664e-05,0.0,0.0,-0.001
21729000000,-0.04238923,0.040143277,-4.863373e-05,0.0,0.0,-0.001
21729020000,-0.043638296,0.04041855,-2.4656856e-05,0.0,0.0,-0.001
21729040000,-0.04338053,0.04062535,-3.413977e-05,0.0,0.0,-0.001
21729056000,-0.04342061,0.040687595,-3.8514595e-06,0.0,0.0,-0.001
21729076000,-0.042967774,0.040928505,-6.029928e-05,0.0,0.0,-0.001
21729096000,-0.043270532,0.040947266,-4.86333e-05,0.0,0.0,-0.001
21729116000,-0.043697692,0.040811565,5.0537303e-05,0.0,0.0,-0.001
21729136000,-0.04378505,0.040505793,-1.7597575e-05,0.0,0.0,-0.001
21729156000,-0.044316407,0.0398721,8.188478e-05,0.0,0.0,-0.001
21729176000,-0.043979965,0.040251426,2.4186069e-05,0.0,0.0,-0.001
21729196000,-0.044289004,0.0401811,4.35382e-05,0.0,0.0,-0.001
21729216000,-0.045267817,0.04015507,-2.9576393e-05,0.0,0.0,-0.001
21729236000,-0.044148237,0.04015747,1.1466336e-05,0.0,0.0,-0.001
21729256000,-0.045274757,0.03942156,-2.5945968e-05,0.0,0.0,-0.001
21729276000,-0.046030585,0.03980941,-2.2224642e-05,0.0,0.0,-0.001
21729296000,-0.046555024,0.040244214,5.3057984e-06,0.0,0.0,-0.001
21729316000,-0.04669083,0.040211286,4.327826e-05,0.0,0.0,-0.001
21729336000,-0.0459868,0.040037178,-2.5124997e-05,0.0,0.0,-0.001
21729356000,-0.0465331,0.03915814,-5.1837567e-05,0.0,0.0,-0.001
21729376000,-0.04636648,0.038808215,-8.307836e-05,0.0,0.0,-0.001
21729396000,-0.045486316,0.038099386,-3.668016e-05,0.0,0.0,-0.001
21729416000,-0.045939334,0.038009893,-2.6054937e-05,0.0,0.0,-0.001
21729436000,-0.04533059,0.037988726,3.9397455e-05,0.0,0.0,-0.001
21729456000,-0.04500409,0.03840907,3.95362e-06,0.0,0.0,-0.001
21729476000,-0.04534402,0.037958637,-7.444259e-05,0.0,0.0,-0.001
21729500000,-0.045500435,0.037839785,-3.905959e-05,0.0,0.0,-0.001
21729520000,-0.04544245,0.03798444,-6.135295e-05,0.0,0.0,-0.001
21729536000,-0.046066847,0.038488865,-6.183493e-05,0.0,0.0,-0.001
21729556000,-0.04525055,0.038449623,-4.388351e-05,0.0,0.0,-0.001
21729576000,-0.04472449,0.039312236,-7.490765e-05,0.0,0.0,-0.001
21729596000,-0.044921037,0.03911153,-1.3484359e-05,0.0,0.0,-0.001
21729616000,-0.046191454,0.03870512,-1.9851403e-05,0.0,0.0,-0.001
21729636000,-0.045959637,0.038507782,-2.3942375e-05,0.0,0.0,-0.001
21729656000,-0.04612027,0.0389214,-4.5241977e-05,0.0,0.0,-0.001
21729676000,-0.04624114,0.039171576,-4.7389453e-06,0.0,0.0,-0.001
21729700000,-0.04705713,0.03961153,-4.866928e-06,0.0,0.0,-0.001
21729716000,-0.046916675,0.03952625,-0.00013284755,0.0,0.0,-0.001
21729736000,-0.048144907,0.03919137,-6.61659e-05,0.0,0.0,-0.001
21729756000,-0.048035584,0.039047856,-3.7809466e-05,0.0,0.0,-0.001
21729776000,-0.04801229,0.038868103,-5.4199456e-05,0.0,0.0,-0.001
21729800000,-0.04811884,0.037813723,-4.0974373e-05,0.0,0.0,-0.001
21729816000,-0.048596248,0.03754455,-5.2288295e-05,0.0,0.0,-0.001
21729836000,-0.04836628,0.037487485,-2.1971258e-05,0.0,0.0,-0.001
21729860000,-0.04884128,0.036878083,-7.3059437e-06,0.0,0.0,-0.001
21729876000,-0.04907941,0.03682606,-1.2708165e-06,0.0,0.0,-0.001
21729896000,-0.049402025,0.03711553,-6.1229744e-05,0.0,0.0,-0.001
21729920000,-0.049206693,0.036538094,-0.00011478848,0.0,0.0,-0.001
21729936000,-0.049286004,0.036134686,-7.927042e-05,0.0,0.0,-0.001
21729956000,-0.049368024,0.035519924,-4.840152e-05,0.0,0.0,-0.001
21729976000,-0.05022028,0.034900457,3.134094e-05,0.0,0.0,-0.001
21729996000,-0.050496966,0.03489372,8.1440965e-05,0.0,0.0,-0.001
21730020000,-0.049995914,0.03517211,-2.0448055e-05,0.0,0.0,-0.001
21730036000,-0.049711756,0.03504461,-1.5719883e-05,0.0,0.0,-0.001
21730056000,-0.049113665,0.03517676,3.2063577e-05,0.0,0.0,-0.001
21730076000,-0.049654968,0.035239022,2.2849483e-05,0.0,0.0,-0.001
21730096000,-0.049292665,0.035330433,-1.3325432e-05,0.0,0.0,-0.001
21730120000,-0.049628656,0.035659753,-2.9433984e-05,0.0,0.0,-0.001
21730140000,-0.049836595,0.03545416,7.843537e-05,0.0,0.0,-0.001
21730160000,-0.049709365,0.035265543,-1.3070421e-05,0.0,0.0,-0.001
21730180000,-0.050810657,0.035208255,-6.370624e-05,0.0,0.0,-0.001
21730196000,-0.05111122,0.035160445,-2.9210974e-05,0.0,0.0,-0.001
21730216000,-0.05153822,0.03470017,-0.00012985872,0.0,0.0,-0.001
21730240000,-0.050745625,0.03554152,-3.0345618e-05,0.0,0.0,-0.001
21730256000,-0.050974376,0.035231933,2.9078616e-05,0.0,0.0,-0.001
21730276000,-0.050027028,0.034589224,-3.674451e-05,0.0,0.0,-0.001
21730296000,-0.04934594,0.033771116,-4.3325053e-05,0.0,0.0,-0.001
21730316000,-0.049105104,0.033589583,-3.884669e-05,0.0,0.0,-0.001
21730336000,-0.049847748,0.03268142,-9.8564575e-05,0.0,0.0,-0.001
21730356000,-0.04987206,0.032284934,-0.00020051003,0.0,0.0,-0.001
21730380000,-0.049998697,0.03199848,8.264671e-06,0.0,0.0,-0.001
21730396000,-0.04993078,0.031733174,-0.000114337265,0.0,0.0,-0.001
21730420000,-0.049841214,0.03236404,-0.00011143466,0.0,0.0,-0.001
21730436000,-0.050449863,0.032108966,3.453919e-05,0.0,0.0,-0.001
21730456000,-0.049427018,0.031789657,-5.456275e-05,0.0,0.0,-0.001
21730476000,-0.049370173,0.032134,3.761082e-05,0.0,0.0,-0.001
21730496000,-0.050111353,0.032583904,-9.139135e-05,0.0,0.0,-0.001
21730516000,-0.050532013,0.03251144,-0.00011806784,0.0,0.0,-0.001
21730536000,-0.050622232,0.03285797,-1.8947962e-05,0.0,0.0,-0.001
21730560000,-0.050739743,0.03275388,-3.0074445e-05,0.0,0.0,-0.001
21730576000,-0.050894085,0.03256119,8.570761e-06,0.0,0.0,-0.001
21730596000,-0.049957193,0.032143407,4.7344467e-05,0.0,0.0,-0.001
21730616000,-0.0500884,0.03180599,1.01970145e-05,0.0,0.0,-0.001
21730636000,-0.049855765,0.03163778,-2.7580554e-05,0.0,0.0,-0.001
21730656000,-0.04979556,0.03167128,-5.870453e-05,0.0,0.0,-0.001
21730676000,-0.049428377,0.03131965,-1.4551309e-05,0.0,0.0,-0.001
21730696000,-0.049484674,0.031297963,-4.1998523e-05,0.0,0.0,-0.001
21730716000,-0.050059766,0.031517327,-8.6232576e-05,0.0,0.0,-0.001
21730736000,-0.049685415,0.03215924,-1.5525857e-05,0.0,0.0,-0.001
21730760000,-0.050339308,0.03248331,7.3197333e-07,0.0,0.0,-0.001
21730776000,-0.051059633,0.033102117,-4.17455e-05,0.0,0.0,-0.001
21730796000,-0.05019737,0.032606762,-1.0250873e-05,0.0,0.0,-0.001
21730816000,-0.04968951,0.033015657,-9.80269e-05,0.0,0.0,-0.001
21730840000,-0.05037934,0.03388771,-3.0012388e-06,0.0,0.0,-0.001
21730860000,-0.050367333,0.034087155,3.2825796e-05,0.0,0.0,-0.001
21730880000,-0.049814142,0.03381905,-3.9444512e-05,0.0,0.0,-0.001
21730900000,-0.050314687,0.03348438,-1.3150598e-05,0.0,0.0,-0.001
21730916000,-0.05040736,0.03302751,4.167088e-06,0.0,0.0,-0.001
21730940000,-0.050141674,0.033084992,1.3750901e-05,0.0,0.0,-0.001
21730960000,-0.0499966,0.03311135,-2.6053935e-05,0.0,0.0,-0.001
21730976000,-0.049591005,0.032855377,5.2205007e-05,0.0,0.0,-0.001
21730996000,-0.04946684,0.032261837,-8.772573e-06,0.0,0.0,-0.001
21731020000,-0.05058444,0.031511758,2.4305456e-05,0.0,0.0,-0.001
21731036000,-0.050609987,0.03171674,-9.634857e-05,0.0,0.0,-0.001
21731056000,-0.051642917,0.031699944,2.0778503e-05,0.0,0.0,-0.001
21731080000,-0.051429033,0.032337867,-4.7697093e-05,0.0,0.0,-0.001
21731100000,-0.050800025,0.032613177,1.5851637e-07,0.0,0.0,-0.001
21731116000,-0.050690208,0.032446913,-8.2692655e-05,0.0,0.0,-0.001
21731140000,-0.05069311,0.03200045,2.0038899e-05,0.0,0.0,-0.001
21731160000,-0.050341945,0.03225485,-6.36417e-05,0.0,0.0,-0.001
21731180000,-0.050614126,0.032319102,-1.8085553e-05,0.0,0.0,-0.001
21731200000,-0.050581805,0.032617208,-4.4628694e-05,0.0,0.0,-0.001
21731220000,-0.050150145,0.033595853,-1.20627765e-05,0.0,0.0,-0.001
21731236000,-0.049977344,0.0337018,-0.00010942768,0.0,0.0,-0.001
21731260000,-0.049817715,0.03370011,-3.757092e-05,0.0,0.0,-0.001
21731280000,-0.04991418,0.034275476,-6.7626816e-06,0.0,0.0,-0.001
21731300000,-0.050125025,0.034393787,3.5671113e-05,0.0,0.0,-0.001
21731320000,-0.050087534,0.034431007,-5.324763e-05,0.0,0.0,-0.001
21731336000,-0.050178833,0.034333825,-1.0825861e-05,0.0,0.0,-0.001
21731360000,-0.05035377,0.03471143,-2.1264288e-05,0.0,0.0,-0.001
21731380000,-0.05019866,0.034564197,-2.911998e-05,0.0,0.0,-0.001
21731400000,-0.050689764,0.03419426,-4.639719e-05,0.0,0.0,-0.001
21731420000,-0.050148465,0.034319498,-9.927929e-05,0.0,0.0,-0.001
21731436000,-0.05011865,0.034280736,-1.3161611e-05,0.0,0.0,-0.001
21731456000,-0.051207196,0.034342572,3.61583e-05,0.0,0.0,-0.001
21731476000,-0.051005933,0.03440488,9.486057e-05,0.0,0.0,-0.001
21731500000,-0.051355254,0.03387191,-9.231297e-06,0.0,0.0,-0.001
21731516000,-0.05127636,0.03385023,-9.0379894e-05,0.0,0.0,-0.001
21731540000,-0.051044915,0.033250254,-2.1872394e-05,0.0,0.0,-0.001
21731556000,-0.049923833,0.03291087,-6.575848e-05,0.0,0.0,-0.001
21731580000,-0.050354496,0.033355992,-3.4117766e-05,0.0,0.0,-0.001
21731596000,-0.049812056,0.033339705,-0.00015714574,0.0,0.0,-0.001
21731616000,-0.04928955,0.032744147,-4.2263677e-05,0.0,0.0,-0.001
21731636000,-0.049384553,0.032132465,-3.4936995e-05,0.0,0.0,-0.001
21731660000,-0.04956588,0.03197774,-5.7293473e-06,0.0,0.0,-0.001
21731676000,-0.049848545,0.031752873,-7.173665e-05,0.0,0.0,-0.001
21731700000,-0.050484166,0.03227716,6.401308e-05,0.0,0.0,-0.001
21731716000,-0.050719745,0.03203101,-7.369106e-05,0.0,0.0,-0.001
21731740000,-0.0504115,0.031103522,3.1090458e-05,0.0,0.0,-0.001
21731760000,-0.050103787,0.03068332,-1.9868146e-05,0.0,0.0,-0.001
21731776000,-0.050303455,0.03033392,3.4059558e-05,0.0,0.0,-0.001
21731800000,-0.05055046,0.029996675,-9.097027e-05,0.0,0.0,-0.001
21731816000,-0.050684575,0.030153913,-9.694228e-05,0.0,0.0,-0.001
21731836000,-0.05176434,0.029813563,3.286589e-05,0.0,0.0,-0.001
21731856000,-0.05178149,0.029936804,-2.8321745e-05,0.0,0.0,-0.001
21731876000,-0.051888466,0.029706795,-2.058633e-05,0.0,0.0,-0.001
21731900000,-0.051969096,0.029045224,-0.00010115718,0.0,0.0,-0.001
21731920000,-0.051384363,0.027997319,3.527786e-05,0.0,0.0,-0.001
21731940000,-0.050990608,0.02809081,-6.192543e-05,0.0,0.0,-0.001
21731956000,-0.050651,0.028388176,9.853164e-05,0.0,0.0,-0.001
21731976000,-0.050702795,0.028539713,5.2002724e-06,0.0,0.0,-0.001
21731996000,-0.051559485,0.028858334,-9.549406e-06,0.0,0.0,-0.001
21732016000,-0.050595306,0.02863841,-5.4313226e-05,0.0,0.0,-0.001
21732036000,-0.050474264,0.029133907,5.721435e-05,0.0,0.0,-0.001
21732060000,-0.050501008,0.029546048,-4.1486895e-05,0.0,0.0,-0.001
21732076000,-0.0500471,0.029704949,5.4333424e-05,0.0,0.0,-0.001
21732096000,-0.04984953,0.029690892,-3.0912066e-05,0.0,0.0,-0.001
21732116000,-0.049240258,0.029473508,8.8263e-05,0.0,0.0,-0.001
21732140000,-0.050050456,0.029413803,-4.476413e-05,0.0,0.0,-0.001
21732156000,-0.04948707,0.029785808,1.6225562e-05,0.0,0.0,-0.001
21732176000,-0.04892177,0.029865135,4.587324e-05,0.0,0.0,-0.001
21732196000,-0.04922329,0.029955743,1.3563483e-06,0.0,0.0,-0.001
21732220000,-0.048773903,0.03025073,5.2372816e-05,0.0,0.0,-0.001
21732236000,-0.04836267,0.030322267,-4.2247546e-05,0.0,0.0,-0.001
21732256000,-0.048829813,0.030337073,-1.6421109e-05,0.0,0.0,-0.001
21732276000,-0.048367023,0.03011683,-8.293618e-05,0.0,0.0,-0.001
21732296000,-0.048213538,0.030423567,-6.667652e-05,0.0,0.0,-0.001
21732316000,-0.047386818,0.030537391,-0.00012234913,0.0,0.0,-0.001
21732340000,-0.07719878,0.043171283,-0.0002600635,0.0,0.0,-0.004766729
21732360000,-0.07351266,0.043696538,-0.00025284002,0.0,0.0,-0.0076305405
21732380000,-0.051473647,0.025934065,3.737942e-05,0.0,0.0,-0.009871816
21732396000,-0.05006627,0.029731896,-0.00012017318,0.0,0.0,-0.011609534
21732416000,-0.06669044,0.04284977,-0.00018248793,0.0,0.0,-0.014934631
21732440000,-0.06664261,0.035678197,-0.00038007516,0.0,0.0,-0.018648177
21732456000,-0.043223113,0.024339732,6.241279e-06,0.0,0.0,-0.020791862
21732476000,-0.0442611,0.023559839,-4.4458648e-05,0.0,0.0,-0.022997733
21732496000,-0.06640593,0.034817684,-0.00019265317,0.0,0.0,-0.026680762
21732520000,-0.066179335,0.031145956,-0.00023850007,0.0,0.0,-0.03062883
21732536000,-0.038483985,0.016128097,-7.627178e-05,0.0,0.0,-0.032904394
21732556000,-0.035606675,0.018300375,-0.00010795479,0.0,0.0,-0.035477914
21732576000,-0.03329236,0.026320916,-3.691554e-05,0.0,0.0,-0.039590906
21732596000,-0.04079103,0.025611678,-0.00024712615,0.0,0.0,-0.04193887
21732620000,-0.06556653,0.038465127,-8.295498e-07,0.0,0.0,-0.04610454
21732640000,-0.064320624,0.027633134,1.8327673e-05,0.0,0.0,-0.05030829
21732660000,-0.062134296,0.031506628,-8.3528954e-05,0.0,0.0,-0.052874394
21732676000,-0.063663475,0.03210776,-0.00015377959,0.0,0.0,-0.055827063
21732700000,-0.04372356,0.017827539,-0.00027335197,0.0,0.0,-0.060475312
21732716000,-0.04192105,0.020487506,-0.0001652908,0.0,0.0,-0.06343367
21732740000,-0.06733974,0.039342534,-0.0002627933,0.0,0.0,-0.06835196
21732756000,-0.06354755,0.03680684,-0.0001558475,0.0,0.0,-0.071568884
21732776000,-0.041629314,0.023824017,-0.00021196037,0.0,0.0,-0.07651461
21732796000,-0.035435572,0.020037461,-0.000230374,0.0,0.0,-0.07999866
21732816000,-0.043147814,0.02179858,-0.00015611795,0.0,0.0,-0.08494085
21732836000,-0.04428599,0.022646533,-0.000118516684,0.0,0.0,-0.08832141
21732860000,-0.047741935,0.02625073,-8.152508e-05,0.0,0.0,-0.0931991
21732876000,-0.045307808,0.020902324,-4.988512e-05,0.0,0.0,-0.09686689
21732900000,-0.07320202,0.040794693,7.7194476e-05,0.0,0.0,-0.10213484
21732920000,-0.07681196,0.043272153,-6.5922955e-05,0.0,0.0,-0.10761351
21732940000,-0.047664583,0.03015631,-0.00024555996,0.0,0.0,-0.11143665
21732956000,-0.046705764,0.031832684,-0.00028543756,0.0,0.0,-0.11455964
21732980000,-0.044819817,0.028562205,-6.003134e-05,0.0,0.0,-0.12022228
21733000000,-0.045520984,0.028690511,0.00018193864,0.0,0.0,-0.12643635
21733016000,-0.050140355,0.030721381,0.0002747763,0.0,0.0,-0.12982045
21733036000,-0.048420854,0.030829707,0.00023733481,0.0,0.0,-0.13381903
21733060000,-0.05605033,0.028397111,-6.516943e-05,0.0,0.0,-0.1405461
21733080000,-0.04874077,0.02667373,3.4448738e-05,0.0,0.0,-0.14681852
21733100000,-0.045344394,0.030069495,-0.00033444626,0.0,0.0,-0.15076205
21733116000,-0.05004244,0.032572076,-0.00024682828,0.0,0.0,-0.15557432
21733136000,-0.049888186,0.03242798,-7.5051845e-05,0.0,0.0,-0.16170044
21733156000,-0.05260499,0.03015509,-0.00013985895,0.0,0.0,-0.16601728
21733176000,-0.07355296,0.044065587,-0.00013651309,0.0,0.0,-0.17272078
21733196000,-0.07877037,0.04171123,-8.814234e-05,0.0,0.0,-0.17711732
