timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
21790052000,21790052000,1310996,0.47894204,-0.0070434576,-0.03620082,11.694941,0,1
21791048000,21791048000,1310996,-0.0041940263,0.005879909,0.00040420718,11.658533,0,1
21792052000,21792052000,1310996,-0.00896149,0.0020220813,0.0015570874,11.62121,0,1
21793052000,21793052000,1310996,-0.020941384,0.0037619236,-0.0012970612,11.583887,0,1
21794052000,21794052000,1310996,-0.010154829,-0.009791886,0.0017189165,11.54748,0,1
21795052000,21795052000,1310996,0.0027623002,-0.008333883,0.0009781697,11.510157,0,1
21796052000,21796052000,1310996,-0.0076740147,0.0042250054,0.0042038527,11.472834,0,1
21797052000,21797052000,1310996,-0.0085226055,-0.0032253158,0.0054268944,11.436396,0,1
21798052000,21798052000,1310996,-0.0021575887,-0.01250522,0.011254251,11.399103,0,1
21799052000,21799052000,1310996,0.0014289016,0.006778794,-0.004029997,11.36178,0,1
21800052000,21800052000,1310996,0.0006850637,-0.00757437,0.00061632256,11.325342,0,1
21801052000,21801052000,1310996,-0.0021579205,0.0029829075,0.00061950146,11.288019,0,1
21802052000,21802052000,1310996,-0.011258977,0.007403211,0.0011907325,11.250696,0,1
21803052000,21803052000,1310996,0.010152871,-0.0037725214,-0.0043217037,11.214258,0,1
21804052000,21804052000,1310996,-0.0039261626,-0.0075653563,-0.0055742627,11.176935,0,1
21805052000,21805052000,1310996,0.0056144665,-0.0108122965,-0.009952506,11.139582,0,1
21806052000,21806052000,1310996,-0.0041148495,-0.0007064579,-0.0045405156,11.103144,0,1
21807052000,21807052000,1310996,-1.7490971,0.65065217,0.21397936,11.076227,0,1
21808052000,21808052000,1310996,-0.5953519,0.09320445,-0.023034107,11.0681095,0,1
21809052000,21809052000,1310996,-0.08105524,-0.2404468,-0.0033675442,11.06576,0,1
21810052000,21810052000,1310996,0.09640579,0.08815304,0.008916365,11.069117,0,1
21811052000,21811052000,1310996,-0.1212711,0.05704218,-0.022762168,11.07464,0,1
21812052000,21812052000,1310996,-0.019855903,0.09185525,0.0074263527,11.0805,0,1
21813052000,21813052000,1310996,-0.028968291,-0.014036472,-0.0041845716,11.086573,0,1
21814052000,21814052000,1310996,-0.043081354,-0.009439372,-0.0012754783,11.092737,0,1
21815052000,21815052000,1310996,0.016394911,-0.006528851,-0.0008027416,11.098902,0,1
21816052000,21816052000,1310996,-0.029550705,-0.0077743405,-0.0134557,11.105249,0,1
21817052000,21817052000,1310996,-0.00039675506,0.0028684638,-0.005659799,11.11175,0,1
21818052000,21818052000,1310996,0.0142140305,0.0018094925,-0.0057871295,11.118097,0,1
21819052000,21819052000,1310996,0.0006428454,-0.007410315,-0.004351101,11.124506,0,1
21820052000,21820052000,1310996,0.0085308505,-0.007848794,0.0008429397,11.131037,0,1
21821052000,21821052000,1310996,0.008849265,-0.0017816181,-0.008616948,11.137537,0,1
21822052000,21822052000,1310996,-0.0062253764,0.011341759,0.0069979974,11.144129,0,1
21823052000,21823052000,1310996,0.006949796,-0.0007912913,-0.0053611044,11.150873,0,1
21824052000,21824052000,1310996,0.0066228034,-0.008346734,0.004345519,11.157465,0,1
21825052000,21825052000,1310996,-0.0006357233,-0.014209818,-0.0065756314,11.16424,0,1
21826052000,21826052000,1310996,0.00477794,-0.0034940431,0.0055908663,11.171045,0,1
21827052000,21827052000,1310996,0.00923222,0.010216068,0.0020266348,11.177698,0,1
21828052000,21828052000,1310996,-0.017006349,0.011550182,-0.005348216,11.18432,0,1
21829052000,21829052000,1310996,-0.028351296,0.001366812,0.0026218267,11.191004,0,1
21830052000,21830052000,1310996,0.01151059,-0.01082926,-0.01593763,11.197535,0,1
21831052000,21831052000,1310996,-3.666575e-05,0.017204475,-0.00084936694,11.204096,0,1
21832052000,21832052000,1310996,-0.011138974,0.004671944,0.0018045919,11.210596,0,1
21833052000,21833052000,1310996,0.09959388,-0.01260536,-0.0066946284,11.216944,0,1
21834052000,21834052000,1310996,0.020840824,0.0037101442,-8.218369e-07,11.223413,0,1
