timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
21736972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.120005615,0.023507452,8.4776984e-11,-0.044819456,-0.07402854,-9.621433,-0.0032170983,-0.00038349518,-8.291233e-11,0.0017194402,0.0038698872,0.0040349266,0.00018500407,1.6534323e-05,1.1597535e-05,13.500555,13.500555
21737972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12892164,0.026163684,1.747398e-09,-0.021930886,-0.09730018,-10.135519,0.027142936,0.035217643,-0.002833603,0.0047108056,0.012839616,0.17465867,0.0073326724,0.00015644921,6.447231e-05,13.500105,13.500105
21738972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13091506,0.028802704,9.467501e-09,0.74794865,-0.537163,-10.226687,0.07548463,0.2062565,-0.021134842,0.003724553,0.008523038,0.17299312,0.00847232,0.0001249464,2.8839962e-05,13.498508,13.498508
21739972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13436623,0.03104619,1.9647852e-09,2.778136,-0.37349528,-11.137156,0.022200111,-0.03355583,0.0011504851,0.0073206457,0.018475572,0.16265535,0.00811103,3.0661988e-05,6.1816005e-05,13.491612,13.491612
21740972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13355686,0.028517893,7.4830303e-10,3.3824325,-0.11990143,-10.334141,0.011185276,0.013528859,0.0054754596,0.0016455007,0.011054855,0.16135244,0.008171634,1.6113994e-05,4.3201842e-05,13.475007,13.475007
21741972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11366812,0.021555062,7.408265e-11,3.608924,-0.08666993,-9.842371,-0.007158576,0.014317155,0.00051132723,0.0025963963,0.0024675983,0.0038244673,3.1321964e-05,1.4396381e-05,8.884938e-06,13.451197,13.451197
21742972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12370049,0.024349356,6.1022487e-10,3.7357209,-0.07469893,-9.533232,-0.0024927198,0.007414241,-0.0001278315,0.0018589413,0.012219674,0.15906155,0.007772362,1.0029712e-05,4.0291336e-05,13.422754,13.422754
21743972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1325627,0.027273564,2.7357827e-10,3.876117,-0.05449187,-9.243342,0.012335761,0.0062637543,-0.00014913683,0.004533237,0.009099651,0.17312467,0.007912009,1.6642349e-05,5.4958247e-05,13.391384,13.391384
21744972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.110538736,0.02120639,4.091289e-11,3.9414306,-0.06512213,-9.126601,-0.0054754587,0.0050706584,-0.0022583606,0.0018032464,0.0024052316,0.0015447076,4.4881333e-05,1.6366368e-05,2.136307e-05,13.358219,13.358219
21745972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11839918,0.023419732,2.7474042e-10,4.0459137,-0.049990784,-8.983237,0.008372973,0.0016831177,0.00046871646,0.001474926,0.012511937,0.09515092,0.0057445127,7.2326866e-06,2.3996687e-05,13.323803,13.323803
21746972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1287134,0.02661173,4.8040344e-10,4.097724,-0.028251423,-8.976915,0.0094808545,0.0041971416,0.0059228707,0.0020044798,0.009498944,0.16483076,0.0077889143,1.117358e-05,4.05419e-05,13.288544,13.288544
21747972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.107651606,0.020895414,5.2422403e-11,4.152407,-0.022122271,-8.901834,-0.0025140243,0.0035579836,0.00057524286,0.0013408305,0.0028611843,0.002212578,0.00010180231,1.9330437e-05,2.0651332e-05,13.2528305,13.2528305
21748972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11844544,0.023269331,6.186478e-11,4.1774983,-0.040988572,-8.868986,-0.004793689,0.0005539375,0.000596548,0.003731757,0.005180221,0.08982217,5.481027e-05,9.021114e-06,7.5422563e-06,13.216654,13.216654
21749972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13281766,0.02613951,5.9373445e-10,4.2318954,-0.036295943,-8.860844,0.019153453,0.000319579,0.0059015653,0.0029197931,0.012140652,0.16359682,0.007528333,2.5078818e-05,7.22615e-05,13.180242,13.180242
21750972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11434467,0.021043425,4.112694e-11,4.195695,-0.003351728,-8.852608,-0.009054747,0.0023222766,0.00049002166,0.0020980332,0.0013321626,0.067977645,0.0014885472,9.279844e-06,9.62119e-06,13.14372,13.14372
21751972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11880142,0.022832317,5.1802437e-11,4.2090073,-0.057843752,-8.856341,-0.0065407236,-0.0034727624,-0.00046871643,0.0020512284,0.0027618571,0.004282086,1.5444926e-05,2.9961138e-05,1.1854455e-05,13.10686,13.10686
21752972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12742823,0.026034601,2.222752e-10,4.2249994,-0.060429495,-8.800991,0.0025353306,-0.0020026972,-0.0016405075,0.001302235,0.011684185,0.17253765,0.007817835,1.7164353e-05,4.2847798e-05,13.070176,13.070176
21753972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12291164,0.024255702,1.5177835e-10,4.2290225,-0.030645626,-8.800606,0.00057524175,0.0026844668,-0.001470065,0.0023937242,0.0073271287,0.07309018,0.0056990413,1.5035491e-05,3.0827207e-05,13.033324,13.033324
21754972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.112599395,0.022119453,2.984231e-11,4.2187743,-0.06895286,-8.803671,-0.00042610572,0.0005752428,-0.0017470338,0.00114595,0.0019549099,0.0030911986,1.9904186e-05,2.9548073e-05,1.0451854e-05,12.996376,12.996376
21755972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1260544,0.025243994,4.615629e-10,4.2251916,-0.045393914,-8.791029,0.0060080914,0.0024714137,-0.0028336036,0.0017060263,0.012263461,0.16558501,0.008005807,9.393322e-06,5.9138816e-05,12.959393,12.959393
21756972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12576455,0.026820915,2.0957117e-10,4.2392697,-0.05659878,-8.724375,0.008607337,0.002492719,-0.0036005937,0.0015875335,0.008650981,0.1678674,0.007662265,1.0433698e-05,4.5420587e-05,12.922484,12.922484
21757972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11454407,0.021936566,4.340687e-11,4.253155,-0.03457212,-8.771205,-0.0065620285,0.00023435813,0.0008309062,0.0013253231,0.002477723,0.0019640983,2.9725099e-05,1.2734141e-05,1.6025027e-05,12.885364,12.885364
21758972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12460703,0.024979753,4.2419476e-10,4.2472186,-0.041180115,-8.752817,0.005368933,0.0027270764,-0.0005752428,0.0015135232,0.014228237,0.16869861,0.007809521,3.1849417e-05,3.4631925e-05,12.848527,12.848527
21759972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13482647,0.027725486,3.6495917e-10,4.226628,-0.012162391,-8.710298,0.00624245,0.0033875415,-0.0014487593,0.0011248265,0.0102005275,0.16161186,0.007840401,1.9833378e-05,5.1122668e-05,12.811553,12.811553
21760972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.112126105,0.02177627,2.5643453e-11,4.2372584,-0.013694679,-8.777143,-0.001406149,0.00034088455,0.00014913703,0.0017723816,0.001767591,0.0045073186,2.98876e-05,1.3206213e-05,1.154125e-05,12.774481,12.774481
21761972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12189028,0.024105761,3.2398925e-10,4.2394605,-0.024133397,-8.775133,0.003834952,-0.0034514565,-0.0019387817,0.001268676,0.008786738,0.15834199,0.0076638386,1.4437229e-05,4.0282266e-05,12.737502,12.737502
21762972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13481359,0.027406337,4.2193518e-10,4.241664,-0.014939666,-8.735962,0.0102052335,-0.0009161273,-0.0007030746,0.002453319,0.014802504,0.15811977,0.007871701,1.299378e-05,5.614297e-05,12.700427,12.700427
21763972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.110957734,0.021100147,4.3059466e-11,4.232469,-0.017429635,-8.751094,-0.0028549086,0.0033236255,0.0015765914,0.0026973265,0.0017561264,0.0021490022,6.0209142e-05,1.1853545e-05,8.816851e-06,12.663321,12.663321
21764972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.119261615,0.023518002,2.97915e-10,4.254592,-0.035817105,-8.730027,0.003153183,0.0028549088,-0.0011930962,0.002527421,0.011598067,0.16541335,0.007249842,2.015112e-05,2.8671111e-05,12.626412,12.626412
21765972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1315767,0.026766604,4.9722626e-10,4.265989,-0.026144532,-8.72361,0.008096009,0.0025566348,0.00010652656,0.0031655463,0.0117853675,0.15592127,0.0076083015,2.936832e-05,2.0040365e-05,12.589444,12.589444
21766972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.111469604,0.020728111,1.7427426e-11,4.2793,-0.04491507,-8.74439,0.00063915865,-0.00042610575,-0.00046871637,0.0034158747,0.001736298,0.0008472889,1.050814e-05,1.0371965e-05,1.573543e-05,12.552404,12.552404
21767972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11934078,0.023369048,2.8091748e-10,4.2974005,-0.034955192,-8.722364,0.010908307,-0.007201188,-0.0023648872,0.0015866327,0.011447434,0.091929585,0.004979591,2.7736949e-05,2.5806903e-05,12.515342,12.515342
21768972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12850595,0.02664879,2.9623773e-10,4.2417593,-0.042042032,-8.73989,0.0036218986,-0.0012783173,0.001406149,0.0022932047,0.010752727,0.1606416,0.0075369235,2.5532736e-05,4.9632923e-05,12.478253,12.478253
21769972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10361257,0.020447072,3.679041e-11,4.268191,-0.048458487,-8.747168,0.008692559,0.00038349527,-0.0017044231,0.001003598,0.00088930735,0.001772449,1.7628257e-05,9.88446e-06,2.541926e-05,12.441229,12.441229
21770972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11556574,0.023032196,1.6429151e-10,4.300752,-0.046351593,-8.732707,-0.0007030745,0.0014061496,-2.130528e-05,0.0028141516,0.0057073827,0.08617336,7.6319506e-05,2.3487399e-05,1.5670972e-05,12.404211,12.404211
21771972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12328149,0.02594658,2.4851823e-10,4.3049664,-0.03198638,-8.757416,0.007733821,-0.00046871637,0.00042610583,0.002069049,0.009903811,0.16457707,0.007449525,7.3379942e-06,3.5201134e-05,12.367171,12.367171
21772972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11441242,0.021246616,3.8060846e-11,4.299891,-0.04558545,-8.790263,-0.013422332,-0.0013422334,-0.0016192021,0.0014694904,0.0023783948,0.0683371,0.0015141935,7.197282e-06,1.7554723e-05,12.330026,12.330026
21773972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11589119,0.022588268,4.5048496e-11,4.3257475,-0.044819303,-8.785764,-0.0049002166,-0.0031318776,0.0028549088,0.0023705086,0.0024540792,0.0017659958,3.6222445e-05,2.161363e-05,1.9924162e-05,12.292908,12.292908
21774972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12732528,0.025662653,3.6454395e-10,4.3152127,-0.04347855,-8.750616,0.011185276,0.0021731395,-0.0014487598,0.0023308846,0.010892867,0.1508857,0.007527685,2.3919525e-05,4.277062e-05,12.255959,12.255959
21775972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.121091746,0.023893304,1.0794403e-10,4.3128185,-0.038115535,-8.768428,0.0030253509,-0.00044741112,0.0012996227,0.0010358582,0.006093063,0.07001578,0.0054832,1.9102572e-05,2.6124642e-05,12.218832,12.218832
21776972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.118865184,0.02224924,3.994551e-11,4.3265142,-0.05046962,-8.804725,-0.004516721,-0.0030253513,-0.0049002166,0.0014481383,0.0036286768,0.002263597,2.0928217e-05,4.5725617e-05,1.1620234e-05,12.181776,12.181776
21777972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12259742,0.024950787,2.4289135e-10,4.3268976,-0.032656755,-8.745828,-0.015446334,-0.0018109495,-0.00294013,0.0018357954,0.009832732,0.16117059,0.007645045,1.2323801e-05,4.0242317e-05,12.144714,12.144714
21778972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1271086,0.02674165,1.7175647e-10,4.3275676,-0.04970348,-8.693826,0.017640779,0.0008735169,-0.0023648872,0.0024075757,0.01301956,0.14638574,0.007604723,1.2139512e-05,3.4431294e-05,12.10748,12.10748
21779972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11262003,0.022167709,3.776824e-11,4.319427,-0.06722902,-8.787964,0.0057311226,-0.0012996225,-0.00010652649,0.0009012473,0.0023721776,0.003932756,1.4872082e-05,2.1176964e-05,1.6567908e-05,12.070525,12.070525
21780972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11879633,0.024823597,2.5623506e-10,4.307935,-0.053055357,-8.749754,-0.01740642,0.00029827416,-0.006370282,0.0018846194,0.010450803,0.15835594,0.00851733,5.040275e-06,4.8489048e-05,12.03344,12.03344
21781972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13214451,0.027571132,2.7079528e-10,4.2861004,-0.052576516,-8.718342,0.002386193,0.00023435825,-0.0033662356,0.0012711653,0.009910964,0.15684956,0.007727639,1.19851775e-05,3.6851565e-05,11.99638,11.99638
21782972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11447448,0.02155585,6.099006e-11,4.2745123,-0.06253639,-8.721886,-0.009651297,0.0009374328,-0.0009374327,0.0033791708,0.0027754488,0.0030114283,0.0001434672,1.8072185e-05,1.1059195e-05,11.959304,11.959304
21783972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12317025,0.024630848,2.2668349e-10,4.2544966,-0.07594393,-8.744008,0.0012996226,-0.00038349503,-0.0060080914,0.0027381654,0.009778454,0.16405913,0.00776193,1.3402303e-05,6.2062034e-05,11.922269,11.922269
21784972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13266654,0.02699553,3.0423544e-10,4.2622538,-0.045681212,-8.706084,0.007520767,0.0023648872,-0.00066046393,0.0012685448,0.008981174,0.1541906,0.0069498825,1.6365462e-05,3.8884205e-05,11.885163,11.885163
21785972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.111304626,0.021355372,5.2299273e-11,4.272309,-0.039073214,-8.699283,-0.008202536,0.00085221167,0.00072438,0.0046660397,0.00094912417,0.0022172502,1.3662851e-05,3.16152e-05,2.3373917e-05,11.848128,11.848128
21786972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12074902,0.024061507,3.494928e-10,4.2793,-0.039743595,-8.746115,0.0015126771,-0.0015765915,0.00031957927,0.0010216595,0.0071643316,0.15147574,0.007915186,2.2298134e-05,4.1805593e-05,11.811089,11.811089
21787972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12721828,0.026833003,2.0063409e-10,4.257178,-0.03840284,-8.701774,0.005901566,0.0008735168,0.0006817692,0.001228217,0.0081692925,0.16070443,0.0076964274,1.1050115e-05,2.0369906e-05,11.774084,11.774084
21788972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.108933166,0.021076877,7.020531e-11,4.2612,-0.021930732,-8.710394,0.01216532,0.0013635384,-0.0020240024,0.0011514829,0.0014296937,0.0015262902,6.2769235e-05,8.6716e-06,2.4102903e-05,11.737044,11.737044
21789972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11990395,0.02334453,1.9630175e-10,4.26551,-0.020015374,-8.694113,0.019792615,0.004005394,-0.00053263217,0.0034040043,0.013008373,0.09723098,0.004702397,3.061931e-05,2.1038977e-05,11.70007,11.70007
21790972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13138354,0.026121687,2.7986835e-10,4.277386,-0.0220265,-8.733377,0.009587381,0.004665858,-0.00083090627,0.0013514523,0.011717536,0.16458054,0.0076917997,1.1694673e-05,2.7236736e-05,11.662995,11.662995
21791972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.109712295,0.0206673,2.5053713e-11,4.2496114,-0.049416166,-8.709819,0.0030253513,-0.002471414,-0.0015765913,0.0017198941,0.0013779663,0.0020903428,1.2816753e-05,1.8358154e-05,7.977108e-06,11.625977,11.625977
21792972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.118399814,0.02325576,1.3066603e-10,4.257274,-0.05362997,-8.704839,-0.0027909926,0.0021731395,-0.00095873803,0.0034410087,0.0040827007,0.09678588,5.0141294e-05,9.031099e-06,2.4647603e-05,11.588982,11.588982
21793972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12416235,0.026134789,2.8549935e-10,4.2790127,-0.00335173,-8.715376,0.0031957924,0.0013422334,-0.0034727624,0.0015620452,0.0148615325,0.1632988,0.0075031742,2.1631788e-05,3.772309e-05,11.551907,11.551907
21794972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11345948,0.021133078,4.1807908e-11,4.2621574,-0.06215332,-8.771301,-0.014274543,-0.00061785337,0.00066046405,0.0009267816,0.0012599275,0.062186677,0.0014884111,1.0886704e-05,1.4645127e-05,11.514945,11.514945
21795972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11735728,0.022807145,7.9417264e-11,4.3057327,-0.07096398,-8.769289,-0.012932312,0.0008309064,-0.0032810147,0.0031132563,0.0024923063,0.005117843,5.802218e-05,1.8771212e-05,1.6742213e-05,11.477963,11.477963
21796972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12596676,0.025418827,2.0411282e-10,4.290027,-0.08772341,-8.740082,-0.0037497303,0.00074568525,-0.0029827403,0.0013755768,0.013802166,0.16116066,0.0075816894,2.2922724e-05,2.7688835e-05,11.440888,11.440888
21797972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.122561686,0.0238844,1.049057e-10,4.294049,-0.044148926,-8.73692,-0.00085221214,0.0028762145,0.0007030745,0.002036123,0.004629362,0.06475142,0.005519701,1.5569296e-05,2.9588924e-05,11.403849,11.403849
21798972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11271347,0.022172578,3.035879e-11,4.323642,-0.08887263,-8.738643,-0.0011504857,-0.0015978967,-0.0024927189,0.0011241209,0.0018408715,0.0024670458,2.6932612e-05,1.4479898e-05,2.051062e-05,11.366855,11.366855
21799972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12635526,0.024970166,3.6410056e-10,4.303626,-0.0739328,-8.723227,-0.00017044213,0.0034727626,0.001022654,0.0021814932,0.009385821,0.1640584,0.007716077,1.5208888e-05,2.8617544e-05,11.32986,11.32986
21800972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12658279,0.026741406,2.400096e-10,4.296826,-0.07067667,-8.669308,0.0006604644,-0.002130529,-0.0012570119,0.0030058224,0.009418746,0.1481289,0.0073490087,2.1787935e-05,3.6832505e-05,11.2928295,11.2928295
21801972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.11328899,0.021887073,4.4496642e-11,4.336857,-0.040605504,-8.726674,-0.01063134,0.00027696884,-0.00091612735,0.0010038227,0.0027122393,0.0028872031,4.3450596e-05,9.761903e-06,2.1073472e-05,11.255826,11.255826
21802972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12413452,0.024678575,2.9910557e-10,4.2982626,-0.058609903,-8.727632,0.0053263223,0.0006817693,-0.0023009714,0.0009971779,0.009767264,0.15322614,0.007532906,6.4800956e-06,4.853989e-05,11.218786,11.218786
21803972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1346659,0.027536346,1.9736358e-10,4.3120527,-0.061866015,-8.674192,0.009587381,0.002769688,-0.0017257285,0.0006949636,0.009028757,0.14388376,0.007637375,8.647085e-06,3.3255656e-05,11.181738,11.181738
21804972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.10897003,0.02168202,4.234744e-11,4.3116703,-0.06991055,-8.714032,-0.003046657,-0.00063915877,-0.0011504858,0.0010915583,0.0020530452,0.0021235915,6.3083346e-05,2.0426187e-05,2.4413384e-05,11.1447115,11.1447115
21805972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12220341,0.023897938,4.2136689e-10,4.3113832,-0.04491507,-8.74238,-0.0004900225,0.000809601,-0.0035792885,0.0024342479,0.0112545,0.16397762,0.00742612,1.554932e-05,5.3596505e-05,11.107611,11.107611
21806972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.24740396,0.11245693,7.9080104e-07,4.9452715,-0.9053913,-7.8973217,-3.2509525,2.4509819,-1.2590362,0.08264613,3.9634886,0.510676,0.78428537,0.083423235,0.06533627,11.077724,11.077724
21807972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.14490083,0.041973688,1.1279251e-08,0.70035183,0.17726687,-9.798318,-0.4177541,0.81837875,0.0007670045,0.004249683,0.004586898,0.006346739,0.002386952,0.0010705172,4.1716652e-05,11.068991,11.068991
21808972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.12532206,0.029570732,1.1891371e-08,-1.0735599,-0.05755645,-9.079675,-0.10565292,-0.23832098,-0.00019175174,0.0049939067,0.012975628,0.15852727,0.007871479,0.00017319284,2.355549e-05,11.065705,11.065705
21809972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.1079161,0.022666201,1.3321149e-09,-2.5663931,-0.050469607,-9.458245,-0.042631883,0.13750432,-0.021049624,0.0014032022,0.0018012503,0.011798292,0.0029155542,0.00044930074,6.33012e-05,11.068498,11.068498
21810972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.114303075,0.024905402,1.1963497e-09,-1.965448,-0.35836393,-9.524613,-0.13692908,0.030615702,-0.009864347,0.0008501618,0.005595873,0.084639326,0.00012167013,8.783534e-05,2.6647562e-05,11.073826,11.073826
21811972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.13189171,0.027318882,4.8955204e-09,-0.9458055,-0.2907517,-9.613583,0.017789919,0.098430425,-0.007286406,0.0018051763,0.018028038,0.16243587,0.0077018305,0.0002735065,3.9711238e-05,11.079746,11.079746
21812972000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.109719425,0.021367282,1.2768271e-10,-0.12047622,-0.21538222,-9.644994,0.0030040436,-0.010418286,0.0008309062,0.0021226206,0.00209362,0.004534945,0.00042263776,0.000169403,1.9225134e-05,11.0857725,11.0857725
