timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
21737252000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21737312000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21737468000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21737972000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21738476000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21738980000,21730284000,0,808026156,271155212,271548463,21726360000,21733108000,14,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21739172000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21739676000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21740180000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21740288000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21740792000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21741296000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21741800000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21742304000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21742808000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21743312000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21743816000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21744320000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21744824000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21745328000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21745832000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21746336000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21746840000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21747344000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21747848000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21748352000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21748856000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21749360000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21749864000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21750368000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21750872000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21751376000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21751880000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21752384000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21752888000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21753392000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21753896000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21754400000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21754904000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21755408000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21755912000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21756416000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21756920000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21757424000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
21757928000,21739172000,0,808026156,271155212,271548463,21726360000,21733108000,15,2,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
