timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
21830024000,21830024000,197644,0.120366625,0.15555662,0.48954856,11.197382,0
21831032000,21831032000,197644,0.12032634,0.15619686,0.49475333,11.203943,0
21832028000,21832028000,197644,0.12595987,0.15609916,0.48402378,11.2104435,0
21833020000,21833020000,197644,0.115998045,0.15440138,0.48873082,11.216791,0
21834032000,21834032000,197644,0.11201061,0.1567446,0.49090225,11.223261,0
21835028000,21835028000,197644,0.11968522,0.15635948,0.49286473,11.2297,0
21836020000,21836020000,197644,0.12195086,0.1564731,0.49276173,11.236078,0
21837020000,21837020000,197644,0.12535311,0.15923122,0.4946919,11.242701,0
21838028000,21838028000,197644,0.11539012,0.1538267,0.4861012,11.249414,0
21839024000,21839024000,197644,0.12164493,0.14979436,0.49167162,11.255915,0
21840032000,21840032000,197644,0.12304051,0.14953995,0.4897109,11.2625675,0
21841028000,21841028000,197644,0.1127067,0.15389872,0.4888375,11.26922,0
21842024000,21842024000,197644,0.11688056,0.15917186,0.4896186,11.275629,0
21843032000,21843032000,197644,0.11971104,0.15702775,0.48443827,11.282282,0
21844028000,21844028000,197644,0.11871979,0.16260782,0.48733112,11.288996,0
21845024000,21845024000,197644,0.11892992,0.15850326,0.4836768,11.295465,0
21846032000,21846032000,197644,0.12115914,0.1565585,0.4899392,11.302088,0
21847028000,21847028000,197644,0.12122792,0.16079813,0.48704514,11.30868,0
21848024000,21848024000,197644,0.12173629,0.1602021,0.48527,11.314997,0
21849032000,21849032000,197644,0.11881665,0.14997827,0.48800576,11.321436,0
21850028000,21850028000,197644,0.117867716,0.15478343,0.4925776,11.327845,0
21851032000,21851032000,197644,0.119082585,0.15223096,0.47944626,11.334253,0
