timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
21760556000,21760556000,1311004,1311004,-8.8978806e-05,1.1936664e-06,-1.5359854e-05,0.016955944,4.3943226e-05,-0.035337564,4000,4000,0,20,0
21761056000,21761056000,1311004,1311004,-5.8747868e-05,3.859163e-05,-2.0199484e-05,0.017444484,4.494538e-06,-0.035436064,4000,4000,0,20,0
21761552000,21761552000,1311004,1311004,-9.260223e-05,2.04118e-05,3.593572e-05,0.016796518,-0.000113954855,-0.035921056,4000,4000,0,20,0
21762056000,21762056000,1311004,1311004,1.7823757e-05,3.4650086e-06,4.089511e-06,0.017231332,9.0633934e-05,-0.035035152,4000,4000,0,20,0
21762556000,21762556000,1311004,1311004,-1.570393e-05,-8.214572e-07,1.5210916e-05,0.017402943,-0.00013918543,-0.03513446,4000,4000,0,20,0
21763052000,21763052000,1311004,1311004,2.0408901e-05,8.836976e-06,7.442188e-06,0.017326063,0.00011246794,-0.035246473,4000,4000,0,20,0
21763556000,21763556000,1311004,1311004,3.4450266e-06,7.735612e-06,-5.058446e-06,0.017296847,-0.00036855938,-0.035073444,4000,4000,0,20,0
21764056000,21764056000,1311004,1311004,1.9319525e-06,-9.552454e-06,-4.556723e-05,0.017077832,1.4967958e-05,-0.035229962,4000,4000,0,20,0
21764556000,21764556000,1311004,1311004,5.5323217e-05,-1.2720711e-05,1.3778329e-05,0.016995307,0.00013115279,-0.035377234,4000,4000,0,20,0
21765056000,21765056000,1311004,1311004,-0.0006366828,1.6664333e-05,4.095951e-05,0.017535213,-2.0263311e-05,-0.033957083,4000,4000,0,20,0
21765556000,21765556000,1311004,1311004,4.3741737e-05,8.650491e-06,3.1758127e-06,0.017495733,-0.0002816094,-0.035142947,4000,4000,0,20,0
21766052000,21766052000,1311004,1311004,2.347202e-05,-3.41806e-07,1.1543477e-05,0.017162403,7.097788e-05,-0.034718268,4000,4000,0,20,0
21766556000,21766556000,1311004,1311004,-2.9763081e-05,9.64824e-06,2.5529665e-05,0.017109742,3.2822696e-05,-0.035087198,4000,4000,0,20,0
21767056000,21767056000,1311004,1311004,4.886391e-06,-2.6664636e-06,-2.5706744e-05,0.017314814,-0.00024545242,-0.034961935,4000,4000,0,20,0
21767556000,21767556000,1311004,1311004,-4.884476e-05,-4.8849528e-05,-5.5176665e-06,0.017295556,-0.00030659206,-0.035152826,4000,4000,0,20,0
21768056000,21768056000,1311004,1311004,0.00088043755,1.2681312e-05,-6.075022e-05,0.01718569,-0.00048475544,-0.034304146,4000,4000,0,20,0
21768552000,21768552000,1311004,1311004,1.3829105e-05,7.107281e-06,2.0095194e-05,0.0176692,-0.0005286096,-0.035122585,4000,4000,0,20,0
21769056000,21769056000,1311004,1311004,1.7284154e-05,-3.1470037e-05,-2.3474691e-05,0.017574457,-8.54702e-05,-0.03478404,4000,4000,0,20,0
21769552000,21769552000,1311004,1311004,-2.2158136e-05,-4.8042784e-06,3.6934332e-06,0.017482232,0.0001770611,-0.034659736,4000,4000,0,20,0
21770056000,21770056000,1311004,1311004,-5.8574966e-05,-1.3124247e-05,7.672028e-06,0.017528217,7.9681755e-05,-0.035186112,4000,4000,0,20,0
21770556000,21770556000,1311004,1311004,-1.5197584e-05,-9.311922e-06,1.8775398e-05,0.017392589,-0.00047151095,-0.035482816,4000,4000,0,20,0
21771056000,21771056000,1311004,1311004,-7.023679e-05,4.9818873e-06,3.1013762e-05,0.017014833,-3.700911e-05,-0.03540002,4000,4000,0,20,0
21771552000,21771552000,1311004,1311004,-6.18804e-06,1.7182387e-05,2.3080836e-05,0.017507762,-0.00018177964,-0.03531033,4000,4000,0,20,0
21772052000,21772052000,1311004,1311004,5.54082e-06,9.628699e-06,-3.8323025e-05,0.017216433,-0.00027823757,-0.034913514,4000,4000,0,20,0
21772552000,21772552000,1311004,1311004,-4.3045362e-05,-1.5641446e-06,1.4138664e-06,0.017792137,-0.00021600371,-0.03480624,4000,4000,0,20,0
21773056000,21773056000,1311004,1311004,5.443521e-06,3.3951903e-05,1.187911e-05,0.01742634,4.5652247e-05,-0.035080526,4000,4000,0,20,0
21773552000,21773552000,1311004,1311004,-6.143471e-05,-1.3274851e-05,-6.074811e-06,0.017803174,-0.00020397306,-0.03548634,4000,4000,0,20,0
21774056000,21774056000,1311004,1311004,3.859573e-05,-7.898005e-06,7.1437935e-06,0.017655533,9.368097e-05,-0.03543806,4000,4000,0,20,0
21774556000,21774556000,1311004,1311004,-0.00079217815,-3.087505e-05,6.0447273e-05,0.017133165,-0.0010364278,-0.040327385,4000,4000,0,20,0
21775052000,21775052000,1311004,1311004,2.649083e-05,-1.47111505e-05,2.142001e-06,0.017291304,-1.18025255e-05,-0.035033867,4000,4000,0,20,0
21775552000,21775552000,1311004,1311004,-1.1076864e-05,-2.7298067e-06,-7.703054e-06,0.017338129,-0.0001452237,-0.035116076,4000,4000,0,20,0
21776056000,21776056000,1311004,1311004,-1.940174e-05,1.6086966e-05,-1.3416892e-05,0.017346662,0.0001121119,-0.03526869,4000,4000,0,20,0
21776556000,21776556000,1311004,1311004,-6.542143e-05,-3.229536e-05,-1.7543061e-05,0.01715335,0.00026340183,-0.03538969,4000,4000,0,20,0
21777056000,21777056000,1311004,1311004,-1.8360415e-05,4.035717e-06,1.5309119e-05,0.017495435,-0.00034055693,-0.035656113,4000,4000,0,20,0
21777556000,21777556000,1311004,1311004,0.00114394,-1.6091037e-05,-9.848783e-05,0.017360631,0.0007828645,-0.034088843,4000,4000,0,20,0
21778052000,21778052000,1311004,1311004,1.3767369e-05,1.1499515e-05,1.17005975e-05,0.017225755,-0.00022199981,-0.03486391,4000,4000,0,20,0
21778552000,21778552000,1311004,1311004,5.922802e-06,1.4488246e-05,5.5656446e-06,0.01739103,-0.00022427591,-0.035247818,4000,4000,0,20,0
21779056000,21779056000,1311004,1311004,-3.1159682e-06,3.100877e-07,1.7705514e-05,0.01744941,-2.3447881e-05,-0.03485342,4000,4000,0,20,0
21779556000,21779556000,1311004,1311004,-6.702832e-05,5.305187e-06,8.6147475e-06,0.017459093,-2.3239187e-05,-0.03515257,4000,4000,0,20,0
21780056000,21780056000,1311004,1311004,-2.1845914e-05,-1.7137796e-05,1.2907009e-05,0.017522352,-0.0002192683,-0.03537356,4000,4000,0,20,0
21780556000,21780556000,1311004,1311004,-0.0001685329,-6.9920884e-06,-3.508886e-05,0.017726826,-0.0008307824,-0.029464854,4000,4000,0,20,0
21781052000,21781052000,1311004,1311004,8.825326e-05,-5.261911e-06,4.4934895e-05,0.017326476,-0.0003255932,-0.035026167,4000,4000,0,20,0
21781556000,21781556000,1311004,1311004,-1.5961747e-05,1.5619315e-05,1.7488417e-05,0.017515928,1.7220555e-06,-0.035304952,4000,4000,0,20,0
21782056000,21782056000,1311004,1311004,-1.5583819e-05,-1.4255132e-05,-3.0521417e-06,0.017160058,-0.00021905416,-0.035029244,4000,4000,0,20,0
21782552000,21782552000,1311004,1311004,6.55318e-05,7.214662e-06,2.885982e-05,0.017230181,-0.00012220499,-0.035142023,4000,4000,0,20,0
21783056000,21783056000,1311004,1311004,6.411536e-05,-4.1104562e-05,-7.4710755e-07,0.01758893,-0.00025349646,-0.03541798,4000,4000,0,20,0
21783552000,21783552000,1311004,1311004,-8.2042956e-05,1.2305644e-05,-5.107192e-06,0.016950712,-2.555904e-05,-0.03528237,4000,4000,0,20,0
21784056000,21784056000,1311004,1311004,1.6600712e-05,-2.5516783e-05,1.4207626e-05,0.017170127,-0.00017034408,-0.03486685,4000,4000,0,20,0
21784556000,21784556000,1311004,1311004,-5.14141e-05,1.2149169e-05,1.1118544e-05,0.017588962,-0.00026655322,-0.03499137,4000,4000,0,20,0
21785056000,21785056000,1311004,1311004,-1.748967e-05,2.3305087e-05,-2.112974e-05,0.017510466,-0.00021621208,-0.03478188,4000,4000,0,20,0
21785556000,21785556000,1311004,1311004,-2.4032812e-05,2.298676e-06,-3.9758885e-05,0.017401984,-0.00026734459,-0.03509964,4000,4000,0,20,0
21786056000,21786056000,1311004,1311004,-3.5631972e-05,1.5943377e-05,3.824842e-06,0.017765418,-4.5804616e-05,-0.035442654,4000,4000,0,20,0
21786556000,21786556000,1311004,1311004,4.2917956e-05,-8.410372e-06,1.823395e-05,0.017472615,3.3288043e-06,-0.035579227,4000,4000,0,20,0
21787056000,21787056000,1311004,1311004,-0.0006024673,1.0430546e-06,3.707333e-05,0.017344074,-3.189296e-05,-0.033675395,4000,4000,0,20,0
21787552000,21787552000,1311004,1311004,-1.0014019e-05,1.6171334e-05,-3.0003837e-06,0.017270403,-0.000103919505,-0.034723554,4000,4000,0,20,0
21788056000,21788056000,1311004,1311004,5.7806956e-06,-3.2253936e-07,1.6698845e-05,0.017240122,0.00021633408,-0.034841616,4000,4000,0,20,0
21788556000,21788556000,1311004,1311004,-2.1163816e-05,1.0570563e-05,-2.5116797e-06,0.017102698,7.3585084e-05,-0.034873907,4000,4000,0,20,0
21789056000,21789056000,1311004,1311004,-7.427871e-05,1.1491595e-06,-2.8005461e-05,0.01721338,-0.00015972849,-0.03541221,4000,4000,0,20,0
21789556000,21789556000,1311004,1311004,1.0073546e-05,-2.3909384e-05,1.00178695e-05,0.017234651,-0.00067712297,-0.035457056,4000,4000,0,20,0
21790052000,21790052000,1311004,1311004,0.0011527418,-2.4723375e-05,-9.253706e-05,0.01768011,0.0013213509,-0.033942383,4000,4000,0,20,0
21790556000,21790556000,1311004,1311004,1.9693296e-05,-1.4686579e-05,-8.961996e-06,0.016948203,-6.270316e-05,-0.034934446,4000,4000,0,20,0
21791056000,21791056000,1311004,1311004,-1.1127794e-06,-3.2633205e-05,1.7963117e-06,0.017485486,-0.00036111817,-0.03496416,4000,4000,0,20,0
21791556000,21791556000,1311004,1311004,-5.8933438e-05,-1.668476e-05,-5.306e-06,0.017529313,-0.00024139353,-0.035010923,4000,4000,0,20,0
21792052000,21792052000,1311004,1311004,-4.757128e-05,1.2358806e-05,1.0318536e-05,0.017400457,-0.00019701583,-0.03521014,4000,4000,0,20,0
21792556000,21792556000,1311004,1311004,-1.3384569e-05,-1.2574506e-05,-2.5495967e-05,0.01747153,-0.00039295663,-0.03562243,4000,4000,0,20,0
21793056000,21793056000,1311004,1311004,-6.950511e-05,9.511805e-06,7.6573724e-07,0.017121619,-0.00033365857,-0.0350574,4000,4000,0,20,0
21793552000,21793552000,1311004,1311004,6.4531e-05,7.017162e-06,4.383549e-06,0.017360363,-0.00035100736,-0.035036568,4000,4000,0,20,0
21794052000,21794052000,1311004,1311004,-2.9147039e-05,-1.533794e-05,1.3349991e-05,0.017338011,-0.000553345,-0.034767218,4000,4000,0,20,0
21794556000,21794556000,1311004,1311004,1.7292741e-05,1.0613662e-05,1.00415355e-05,0.017481431,-0.0003060637,-0.034878977,4000,4000,0,20,0
21795052000,21795052000,1311004,1311004,3.439813e-05,-3.693134e-05,2.8811096e-06,0.017773418,-0.0001566342,-0.03501429,4000,4000,0,20,0
