timestamp,timestamp_sample,device_id,pressure,temperature,error_count
21727004000,21727004000,6620428,98610.56,13.515131,0
21728008000,21728008000,6620428,98611.03,13.515131,0
21729016000,21729016000,6620428,98611.98,13.515131,0
21730004000,21730004000,6620428,98611.38,13.515131,0
21731012000,21731012000,6620428,98611.164,13.515131,0
21732020000,21732020000,6620428,98610.44,13.515131,0
21733028000,21733028000,6620428,98611.17,13.515131,0
21734008000,21734008000,6620428,98609.266,13.515131,0
21735016000,21735016000,6620428,98599.36,13.509211,0
21736004000,21736004000,6620428,98587.375,13.502863,0
21737012000,21737012000,6620428,98583.85,13.500391,0
21738020000,21738020000,6620428,98583.125,13.500116,0
21739000000,21739000000,6620428,98581.266,13.498194,0
21740012000,21740012000,6620428,98564.58,13.490412,0
21741020000,21741020000,6620428,98533.35,13.472773,0
21742028000,21742028000,6620428,98489.71,13.448145,0
21743008000,21743008000,6620428,98435.17,13.419794,0
21744020000,21744020000,6620428,98381.82,13.387964,0
21745000000,21745000000,6620428,98321.33,13.355158,0
21746012000,21746012000,6620428,98258.9,13.320368,0
21747020000,21747020000,6620428,98195.38,13.284815,0
21748000000,21748000000,6620428,98130.95,13.249567,0
21749012000,21749012000,6620428,98064.1,13.213129,0
21750020000,21750020000,6620428,98000.85,13.176416,0
21751004000,21751004000,6620428,97934.1,13.140406,0
21752008000,21752008000,6620428,97867.59,13.103388,0
21753020000,21753020000,6620428,97801.94,13.066278,0
21754004000,21754004000,6620428,97736.445,13.029993,0
21755012000,21755012000,6620428,97670.68,12.992762,0
21756020000,21756020000,6620428,97602.75,12.95553,0
21757004000,21757004000,6620428,97538.43,12.919153,0
21758008000,21758008000,6620428,97470.96,12.881891,0
21759020000,21759020000,6620428,97406.45,12.844599,0
21760004000,21760004000,6620428,97339.63,12.808191,0
21761012000,21761012000,6620428,97272.25,12.770899,0
21762016000,21762016000,6620428,97204.35,12.733576,0
21763028000,21763028000,6620428,97137.484,12.696283,0
21764008000,21764008000,6620428,97073.84,12.659845,0
21765020000,21765020000,6620428,97009.125,12.622522,0
21766004000,21766004000,6620428,96942.67,12.586115,0
21767012000,21767012000,6620428,96875.625,12.548761,0
21768016000,21768016000,6620428,96809.234,12.511438,0
21769004000,21769004000,6620428,96743.71,12.47497,0
21770012000,21770012000,6620428,96678.49,12.437647,0
21771020000,21771020000,6620428,96611.945,12.400293,0
21772000000,21772000000,6620428,96546.21,12.363825,0
21773008000,21773008000,6620428,96480.17,12.326471,0
21774016000,21774016000,6620428,96411.56,12.289087,0
21775004000,21775004000,6620428,96349.695,12.252619,0
21776012000,21776012000,6620428,96282.49,12.215235,0
21777020000,21777020000,6620428,96217.34,12.177851,0
21778004000,21778004000,6620428,96152.22,12.141382,0
21779012000,21779012000,6620428,96086.28,12.103998,0
21780020000,21780020000,6620428,96019.54,12.066614,0
21781004000,21781004000,6620428,95955.25,12.030115,0
21782012000,21782012000,6620428,95889.03,11.992762,0
21783020000,21783020000,6620428,95822.805,11.955378,0
21784028000,21784028000,6620428,95756.98,11.918024,0
21785008000,21785008000,6620428,95692.945,11.881556,0
21786020000,21786020000,6620428,95628.914,11.844233,0
21787004000,21787004000,6620428,95563.49,11.807764,0
21788012000,21788012000,6620428,95494.71,11.770441,0
21789020000,21789020000,6620428,95431.945,11.733149,0
21790024000,21790024000,6620428,95364.03,11.695826,0
21791012000,21791012000,6620428,95301.03,11.659418,0
21792020000,21792020000,6620428,95237.09,11.622095,0
21793004000,21793004000,6620428,95170.7,11.585657,0
21794012000,21794012000,6620428,95106.5,11.548365,0
21795020000,21795020000,6620428,95041.88,11.511042,0
21796004000,21796004000,6620428,94976.48,11.474604,0
21797012000,21797012000,6620428,94912.31,11.437281,0
21798016000,21798016000,6620428,94845.88,11.399988,0
21799004000,21799004000,6620428,94781.4,11.36355,0
21800012000,21800012000,6620428,94716.195,11.326227,0
21801020000,21801020000,6620428,94651.086,11.288904,0
21802000000,21802000000,6620428,94586.11,11.252466,0
21803012000,21803012000,6620428,94522.195,11.215143,0
21804020000,21804020000,6620428,94456.12,11.17782,0
21805004000,21805004000,6620428,94394.16,11.141352,0
21806012000,21806012000,6620428,94328.61,11.104029,0
21807020000,21807020000,6620428,94280.01,11.076471,0
21808024000,21808024000,6620428,94266.28,11.068232,0
21809008000,21809008000,6620428,94262.53,11.065729,0
21810016000,21810016000,6620428,94267.78,11.069025,0
21811004000,21811004000,6620428,94275.945,11.074366,0
21812008000,21812008000,6620428,94286.98,11.080347,0
21813016000,21813016000,6620428,94298.48,11.08642,0
21814004000,21814004000,6620428,94308.36,11.092463,0
21815012000,21815012000,6620428,94318.805,11.098749,0
21816020000,21816020000,6620428,94329.59,11.105097,0
21817004000,21817004000,6620428,94340.44,11.111414,0
21818012000,21818012000,6620428,94354.28,11.117945,0
21819020000,21819020000,6620428,94364.19,11.124353,0
21820004000,21820004000,6620428,94376.484,11.130732,0
21821012000,21821012000,6620428,94388.016,11.137384,0
21822020000,21822020000,6620428,94398.2,11.143976,0
21823004000,21823004000,6620428,94410.195,11.1505375,0
21824012000,21824012000,6620428,94422.586,11.157312,0
21825020000,21825020000,6620428,94433.83,11.164087,0
21826004000,21826004000,6620428,94445.67,11.17074,0
21827012000,21827012000,6620428,94455.734,11.177515,0
21828020000,21828020000,6620428,94467.64,11.184168,0
21829004000,21829004000,6620428,94480.414,11.190699,0
21830012000,21830012000,6620428,94490.6,11.197382,0
21831020000,21831020000,6620428,94501.83,11.203943,0
21832028000,21832028000,6620428,94513.79,11.2104435,0
21833012000,21833012000,6620428,94523.81,11.216791,0
21834020000,21834020000,6620428,94535.36,11.223261,0
21835004000,21835004000,6620428,94547.695,11.2295475,0
21836008000,21836008000,6620428,94559.66,11.236078,0
21837020000,21837020000,6620428,94571.54,11.242701,0
21838004000,21838004000,6620428,94581.85,11.249262,0
21839012000,21839012000,6620428,94593.91,11.255915,0
21840020000,21840020000,6620428,94604.62,11.2625675,0
21841000000,21841000000,6620428,94617.14,11.269068,0
21842012000,21842012000,6620428,94630.95,11.275629,0
21843020000,21843020000,6620428,94638.54,11.282282,0
21844004000,21844004000,6620428,94652.75,11.288843,0
21845012000,21845012000,6620428,94662.086,11.295465,0
21846020000,21846020000,6620428,94673.87,11.302088,0
21847004000,21847004000,6620428,94685.25,11.308527,0
21848012000,21848012000,6620428,94694.984,11.314997,0
21849020000,21849020000,6620428,94706.695,11.321436,0
21850004000,21850004000,6620428,94719.18,11.327692,0
21851008000,21851008000,6620428,94731.64,11.334101,0
